LineNo,UTC_Approx,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
31908,2023-01-20 10:51:27.279834,207467614,-4.97,-5.13,-21.88,-20.36,73.78,73.92,0.21,0.03,3
31941,2023-01-20 10:51:27.380067,207567748,-4.97,-5.48,-22.32,-21.14,73.8,73.95,0.21,0.03,3
31974,2023-01-20 10:51:27.479944,207667614,-5.12,-5.69,-22.71,-21.71,73.85,74,0.18,0.03,3
32006,2023-01-20 10:51:27.580040,207767719,-5.21,-5.82,-22.87,-21.5,73.88,74.16,0.18,0.04,3
32040,2023-01-20 10:51:27.679920,207867608,-5.11,-5.66,-22.86,-21.19,73.86,74.4,0.19,0.03,3
32070,2023-01-20 10:51:27.780174,207967870,-4.91,-5.16,-22.6,-20.62,73.8,74.68,0.19,0.03,3
32104,2023-01-20 10:51:27.879865,208067624,-5.03,-4.89,-22.29,-20.61,73.81,75.16,0.2,0.03,3
32134,2023-01-20 10:51:27.979774,208167609,-5.37,-5.23,-22.09,-20.54,73.87,75.63,0.2,0.03,3
32170,2023-01-20 10:51:28.079758,208267596,-5.86,-5.28,-21.73,-20.53,73.95,76.04,0.17,0.04,3
32200,2023-01-20 10:51:28.179786,208367609,-6.35,-6,-21.29,-20.02,74.02,76.36,0.17,0.04,3
32233,2023-01-20 10:51:28.279836,208467608,-6.73,-6.6,-21.04,-19.6,74.07,76.41,0.14,0.04,3
32265,2023-01-20 10:51:28.380126,208567837,-6.95,-7.27,-20.81,-19.54,74.1,76.34,0.14,0.04,3
32298,2023-01-20 10:51:28.479923,208667642,-7.2,-7.59,-20.76,-19.44,74.14,76.09,0.16,0.05,3
32330,2023-01-20 10:51:28.579869,208767612,-7.61,-7.97,-20.91,-19.73,74.23,75.82,0.16,0.04,3
32364,2023-01-20 10:51:28.679835,208867611,-7.89,-8.37,-20.7,-19.79,74.27,75.59,0.16,0.03,3
32395,2023-01-20 10:51:28.779792,208967604,-8.11,-8.5,-20.31,-19.64,74.28,75.34,0.16,0.03,3
32431,2023-01-20 10:51:28.879760,209067590,-8.09,-8.56,-19.99,-19.31,74.25,75.13,0.15,0.03,3
32461,2023-01-20 10:51:28.979791,209167634,-7.94,-8.24,-19.69,-18.96,74.2,74.96,0.15,0.04,3
32497,2023-01-20 10:51:29.079764,209267592,-7.79,-7.71,-19.04,-18.44,74.13,74.81,0.12,0.04,3
32527,2023-01-20 10:51:29.179812,209367618,-7.61,-7.97,-18.47,-17.89,74.06,74.72,0.12,0.04,3
32561,2023-01-20 10:51:29.279824,209467606,-7.38,-7.72,-17.85,-17.72,73.98,74.56,0.11,0.04,3
32594,2023-01-20 10:51:29.379843,209567599,-7.25,-7.33,-17.22,-17.36,73.92,74.31,0.11,0.03,3
32627,2023-01-20 10:51:29.479889,209667626,-7.18,-7.19,-16.83,-16.94,73.89,74,0.12,0.03,3
32659,2023-01-20 10:51:29.579878,209767598,-6.92,-7.2,-16.49,-16.79,73.83,73.62,0.12,0.03,3
32693,2023-01-20 10:51:29.679899,209867677,-6.4,-6.74,-15.97,-16.16,73.72,73.18,0.11,0.02,3
32724,2023-01-20 10:51:29.779784,209967638,-5.86,-6.16,-15.38,-15.4,73.61,72.85,0.11,0.02,3
32758,2023-01-20 10:51:29.879727,210067591,-5.49,-5.73,-14.91,-14.79,73.54,72.68,0.13,0.03,3
32788,2023-01-20 10:51:29.979732,210167590,-5.33,-5.58,-14.57,-14.58,73.5,72.62,0.13,0.02,3
32824,2023-01-20 10:51:30.079753,210267596,-5.22,-5.55,-14.55,-14.46,73.49,72.63,0.12,0.03,3
32854,2023-01-20 10:51:30.179784,210367610,-5.07,-5.28,-14.55,-14.64,73.47,72.59,0.12,0.03,3
32887,2023-01-20 10:51:30.279885,210467677,-4.86,-4.93,-14.41,-14.47,73.44,72.58,0.11,0.02,3
32920,2023-01-20 10:51:30.379901,210567655,-4.56,-4.55,-14.26,-14.15,73.39,72.55,0.11,0.02,3
32953,2023-01-20 10:51:30.479852,210667610,-4.36,-4.46,-14.34,-14.15,73.37,72.56,0.12,0.02,3
32985,2023-01-20 10:51:30.579816,210767590,-4.17,-4.35,-14.51,-14.1,73.35,72.69,0.12,0.02,3
33019,2023-01-20 10:51:30.679836,210867615,-3.93,-4.3,-14.65,-14.07,73.33,72.8,0.11,0.02,3
33050,2023-01-20 10:51:30.779841,210967623,-3.7,-3.99,-14.76,-14.24,73.3,72.82,0.11,0.02,3
33084,2023-01-20 10:51:30.879787,211067598,-3.72,-3.72,-14.85,-14.39,73.31,72.84,0.12,0.02,3
33114,2023-01-20 10:51:30.979801,211167649,-3.9,-3.8,-14.96,-14.37,73.33,72.88,0.12,0.02,3
33150,2023-01-20 10:51:31.079850,211267622,-4.15,-4.15,-15.17,-14.41,73.38,73.08,0.11,0.02,3
33181,2023-01-20 10:51:31.180063,211367730,-4.51,-4.45,-15.32,-14.62,73.43,73.35,0.11,0.03,3
33211,2023-01-20 10:51:31.279859,211467506,-2.58,-3.73,-10.42,-13.17,73.43,73.41,0.12,0.05,3
33241,2023-01-20 10:51:31.379925,211567573,-1.31,-1.68,-5.32,-6.35,73.43,73.53,0.12,0.07,3
33271,2023-01-20 10:51:31.479887,211667535,-0.67,-0.86,-2.71,-3.04,73.43,73.82,0.12,0.06,3
33300,2023-01-20 10:51:31.579856,211767504,-0.34,-0.51,-1.38,-1.4,73.43,74.03,0.12,0.06,3
33331,2023-01-20 10:51:31.679860,211867514,-0.17,-0.24,-0.7,-0.49,73.43,74.14,0.11,0.06,3
33359,2023-01-20 10:51:31.779881,211967544,-0.08,-0.22,-0.36,0.08,73.43,74.11,0.11,0.05,3
33390,2023-01-20 10:51:31.879817,212067494,-0.04,-0.22,-0.18,0.23,73.43,73.93,0.12,0.04,3
33417,2023-01-20 10:51:31.979814,212167507,-0.02,-0.33,-0.09,0.19,73.43,73.62,0.12,0.03,3
33449,2023-01-20 10:51:32.079817,212267501,-0.01,-0.4,-0.04,0.38,73.43,73.4,0.12,0.03,3
33476,2023-01-20 10:51:32.179818,212367486,0,-0.44,-0.02,0.11,73.43,73.25,0.12,0.02,3
33506,2023-01-20 10:51:32.279842,212467495,0,-0.51,-0.01,0.01,73.43,73.3,0.15,0.03,3
33536,2023-01-20 10:51:32.379882,212567519,0,-0.43,0,-0.22,73.43,73.39,0.15,0.03,3
33566,2023-01-20 10:51:32.479884,212667520,0,-0.37,0,-0.34,73.43,73.53,0.14,0.03,3
33595,2023-01-20 10:51:32.579870,212767508,0,-0.21,0,-0.27,73.43,73.66,0.14,0.03,3
33626,2023-01-20 10:51:32.679935,212867579,0,-0.15,0,-0.5,73.43,73.85,0.15,0.03,3
33653,2023-01-20 10:51:32.779854,212967505,0,0,0,-0.31,73.43,73.99,0.15,0.03,3
33684,2023-01-20 10:51:32.879842,213067508,0,-0.04,0,-0.47,73.43,74.03,0.13,0.03,3
33711,2023-01-20 10:51:32.979820,213167504,0,-0.24,0,-0.36,73.43,74.01,0.13,0.03,3
33744,2023-01-20 10:51:33.079854,213267529,0,-0.35,0,-0.48,73.43,73.87,0.14,0.03,3
33771,2023-01-20 10:51:33.179846,213367505,0,-0.46,0,-0.46,73.43,73.76,0.14,0.03,3
33800,2023-01-20 10:51:33.279839,213467492,0,-0.41,0,-0.5,73.43,73.72,0.14,0.03,3
33829,2023-01-20 10:51:33.379826,213567476,0,-0.2,0,-0.7,73.43,73.71,0.14,0.03,3
33859,2023-01-20 10:51:33.479950,213667615,0,-0.2,0,-0.76,73.43,73.71,0.12,0.02,3
33888,2023-01-20 10:51:33.579839,213767525,0,-0.28,0,-0.62,73.43,73.71,0.12,0.02,3
33919,2023-01-20 10:51:33.679790,213867516,0,-0.3,0,-0.62,73.43,73.81,0.12,0.02,3
33950,2023-01-20 10:51:33.779849,213967620,-0.92,-0.77,0.52,-0.48,73.43,73.87,0.12,0.02,3
33986,2023-01-20 10:51:33.880096,214067907,-3.1,-2.91,2.13,1.25,73.38,74.02,0.14,0.02,3
34016,2023-01-20 10:51:33.979754,214167604,-5.26,-5.4,3.39,3.12,73.28,74.06,0.14,0.02,3
34051,2023-01-20 10:51:34.079798,214267653,-6.76,-7.08,4.05,4.38,73.19,73.92,0.15,0.02,3
34081,2023-01-20 10:51:34.179742,214367594,-7.69,-7.86,4.21,4.66,73.15,73.67,0.15,0.02,3
34114,2023-01-20 10:51:34.279779,214467587,-8.37,-8.47,3.79,4.21,73.16,73.39,0.15,0.03,3
34149,2023-01-20 10:51:34.379850,214567603,-8.95,-8.91,2.95,3.18,73.2,73.19,0.15,0.05,3
34182,2023-01-20 10:51:34.479894,214667639,-9.43,-9.19,1.82,1.65,73.28,73.19,0.12,0.07,3
34214,2023-01-20 10:51:34.579859,214767608,-9.85,-9.48,0.49,-0.03,73.39,73.38,0.12,0.08,3
34248,2023-01-20 10:51:34.679889,214867681,-10.17,-9.67,-0.69,-1.59,73.5,73.7,0.12,0.09,3
34278,2023-01-20 10:51:34.779768,214967611,-10.38,-9.68,-1.91,-2.88,72.82,73.86,0.12,0.08,3
34312,2023-01-20 10:51:34.879772,215067621,-10.36,-9.76,-3.35,-4,71.02,73.58,0.1,0.07,3
34342,2023-01-20 10:51:34.979744,215167587,-10.23,-9.43,-4.63,-5.46,70.12,72.49,0.1,0.09,3
34377,2023-01-20 10:51:35.072587,215267593,-9.99,-9.27,-5.8,-6.95,69.7,71.13,0.09,0.07,3
34407,2023-01-20 10:51:35.163604,215367594,-9.62,-8.92,-6.82,-8.35,69.51,69.92,0.09,0.06,3
34440,2023-01-20 10:51:35.260029,215467605,-9.47,-8.59,-7.86,-9.33,69.45,69.03,0.11,0.06,3
34473,2023-01-20 10:51:35.360106,215567671,-9.37,-8.5,-8.89,-10.32,69.46,68.51,0.11,0.06,3
34507,2023-01-20 10:51:35.460037,215667607,-9.27,-8.36,-9.99,-11.13,69.51,68.23,0.11,0.06,3
34539,2023-01-20 10:51:35.560030,215767614,-9.05,-8.16,-11.21,-12.09,69.57,68.18,0.11,0.06,3
34573,2023-01-20 10:51:35.660039,215867626,-8.85,-8.04,-12.55,-13.14,69.64,68.39,0.11,0.06,3
34604,2023-01-20 10:51:35.760030,215967611,-8.8,-7.92,-13.91,-14.38,69.74,68.76,0.11,0.06,3
34638,2023-01-20 10:51:35.860014,216067609,-8.66,-7.93,-15.07,-15.47,69.81,69.27,0.15,0.05,3
34668,2023-01-20 10:51:35.960027,216167648,-8.41,-7.62,-15.95,-16.28,69.84,69.78,0.15,0.05,3
34703,2023-01-20 10:51:36.066569,216267576,-8.19,-7.27,-16.78,-16.94,69.87,70.22,0.15,0.04,3
34733,2023-01-20 10:51:36.177644,216367599,-7.98,-7.08,-17.71,-17.56,69.9,70.56,0.15,0.04,3
34766,2023-01-20 10:51:36.272626,216467605,-7.74,-7.11,-18.72,-18.13,69.94,70.77,0.13,0.04,3
34798,2023-01-20 10:51:36.363543,216567598,-7.51,-6.7,-19.65,-19.05,69.96,70.88,0.13,0.04,3
34831,2023-01-20 10:51:36.459927,216667626,-7.47,-6.72,-20.48,-19.62,70.01,71.02,0.14,0.05,3
34863,2023-01-20 10:51:36.559915,216767623,-7.7,-6.75,-21.32,-20.33,70.11,71.05,0.14,0.04,3
34897,2023-01-20 10:51:36.659928,216867680,-7.97,-7.13,-21.98,-20.85,70.21,71.2,0.13,0.06,3
34928,2023-01-20 10:51:36.759802,216967622,-8.35,-7.52,-22.53,-21.33,70.32,71.31,0.13,0.05,3
34962,2023-01-20 10:51:36.859819,217067618,-8.56,-7.84,-22.95,-21.29,70.4,71.24,0.12,0.07,3
34993,2023-01-20 10:51:36.959806,217167525,-8.39,-8.59,-22.94,-21.47,70.4,71.04,0.12,0.05,3
35025,2023-01-20 10:51:37.059798,217267483,-4.61,-6.22,-16.02,-19.14,70.4,70.52,0.11,0.06,3
35052,2023-01-20 10:51:37.159820,217367501,-2.35,-2.76,-8.18,-9.17,70.41,70.25,0.11,0.08,3
35082,2023-01-20 10:51:37.259814,217467483,-1.2,-1.53,-4.17,-4.17,70.41,70.54,0.13,0.09,3
35112,2023-01-20 10:51:37.359873,217567524,-0.61,-1.23,-2.13,-1.53,70.41,70.72,0.13,0.08,3
35142,2023-01-20 10:51:37.459810,217667492,-0.31,-1.1,-1.08,-0.46,70.41,70.8,0.14,0.07,3
35171,2023-01-20 10:51:37.559817,217767563,-0.16,-1.06,-0.55,-0.01,70.41,70.89,0.14,0.07,3
35205,2023-01-20 10:51:37.659888,217867682,-0.32,-1.15,-0.37,0.03,70.41,70.91,0.14,0.06,3
35235,2023-01-20 10:51:37.759785,217967616,-1.15,-2,1.51,0.88,70.39,70.91,0.14,0.07,3
35269,2023-01-20 10:51:37.859767,218067616,-2.03,-3.14,3.37,2.79,70.35,70.9,0.12,0.06,3
35299,2023-01-20 10:51:37.959763,218167616,-2.63,-3.79,4.79,4.26,70.3,70.87,0.12,0.07,3
35335,2023-01-20 10:51:38.059797,218267589,-3.2,-4.16,5.69,5.3,70.25,70.95,0.12,0.06,3
35365,2023-01-20 10:51:38.159955,218367643,-3.66,-4.66,6.26,5.82,70.21,71.01,0.12,0.05,3
35399,2023-01-20 10:51:38.259844,218467491,-2.71,-4.58,4.59,5.47,70.2,71.05,0.12,0.04,3
35428,2023-01-20 10:51:38.359833,218567481,-1.38,-2.44,2.34,2.42,70.2,70.93,0.12,0.04,3
35458,2023-01-20 10:51:38.459852,218667502,-0.7,-1.16,1.19,0.92,70.2,70.6,0.1,0.04,3
35487,2023-01-20 10:51:38.559895,218767546,-0.36,-0.71,0.61,0.2,70.2,70.17,0.1,0.03,3
35518,2023-01-20 10:51:38.659853,218867491,-0.18,-0.4,0.31,-0.09,70.2,69.67,0.09,0.04,3
35545,2023-01-20 10:51:38.759898,218967514,-0.09,-0.48,0.15,-0.14,70.2,69.13,0.09,0.03,3
35578,2023-01-20 10:51:38.860118,219067751,-0.04,-0.36,0.08,-0.05,70.2,68.7,0.09,0.03,3
35605,2023-01-20 10:51:38.959816,219167492,-0.02,-0.26,0.04,-0.2,70.2,68.51,0.09,0.03,3
35638,2023-01-20 10:51:39.059845,219267520,-0.01,-0.23,0.02,-0.27,70.2,68.57,0.09,0.03,3
35665,2023-01-20 10:51:39.159886,219367530,0,-0.33,0.01,-0.33,70.2,68.79,0.09,0.03,3
35695,2023-01-20 10:51:39.259860,219467494,0,-0.46,0,-0.38,70.2,69.07,0.1,0.02,3
35724,2023-01-20 10:51:39.359843,219567484,0,-0.4,0,-0.52,70.2,69.32,0.1,0.02,3
35758,2023-01-20 10:51:39.459915,219667590,-0.04,-0.55,-0.02,-0.64,70.2,69.55,0.1,0.02,3
35790,2023-01-20 10:51:39.559924,219767653,-1.63,-1.37,0.12,-0.52,70.19,69.81,0.1,0.02,3
35824,2023-01-20 10:51:39.659858,219867636,-3.52,-3.44,0.32,0.1,70.19,69.97,0.11,0.03,3
35854,2023-01-20 10:51:39.759796,219967620,-4.97,-4.96,0.2,0.29,70.19,70.04,0.11,0.03,3
35888,2023-01-20 10:51:39.859759,220067602,-5.86,-6.12,-0.35,-0.26,70.21,70.09,0.12,0.02,3
35918,2023-01-20 10:51:39.959756,220167599,-6.22,-6.54,-1.31,-1.18,70.27,70.18,0.12,0.04,3
35953,2023-01-20 10:51:40.059767,220267605,-6.58,-6.71,-2.34,-2.34,70.33,70.33,0.14,0.05,3
35983,2023-01-20 10:51:40.159839,220367668,-7.14,-7,-3.4,-3.56,70.41,70.52,0.14,0.05,3
36016,2023-01-20 10:51:40.259793,220467628,-7.66,-7.43,-4.34,-4.66,70.49,70.72,0.14,0.05,3
36048,2023-01-20 10:51:40.359763,220567616,-8.13,-7.83,-5.11,-5.49,70.56,70.86,0.14,0.06,3
36081,2023-01-20 10:51:40.459768,220667595,-8.46,-8.12,-5.7,-6.15,70.62,70.89,0.14,0.05,3
36113,2023-01-20 10:51:40.559839,220767612,-8.58,-8.23,-6.3,-6.68,70.67,70.79,0.14,0.05,3
36147,2023-01-20 10:51:40.659855,220867612,-8.46,-8.23,-6.99,-7.31,69.46,70.63,0.13,0.06,3
36178,2023-01-20 10:51:40.759839,220967607,-8.05,-7.97,-7.6,-7.8,67.34,69.92,0.13,0.06,3
36212,2023-01-20 10:51:40.859858,221067669,-7.69,-7.49,-7.94,-8.39,66.24,68.48,0.15,0.06,3
36242,2023-01-20 10:51:40.959752,221167628,-7.13,-6.94,-8.09,-8.87,65.65,66.84,0.15,0.04,3
36277,2023-01-20 10:51:41.059741,221267619,-6.7,-6.45,-8.29,-9.19,65.35,65.37,0.14,0.04,3
36307,2023-01-20 10:51:41.159772,221367611,-6.27,-6.08,-8.63,-9.19,65.19,64.28,0.14,0.04,3
36340,2023-01-20 10:51:41.259778,221467599,-6.07,-5.75,-9.13,-9.64,65.13,63.69,0.17,0.03,3
36372,2023-01-20 10:51:41.359761,221567578,-6.17,-5.95,-9.91,-10.41,65.14,63.44,0.17,0.03,3
36405,2023-01-20 10:51:41.459863,221667688,-6.33,-6.18,-10.74,-11.07,65.18,63.47,0.16,0.03,3
36437,2023-01-20 10:51:41.559767,221767607,-6.68,-6.58,-11.63,-11.92,65.26,63.72,0.16,0.02,3
36471,2023-01-20 10:51:41.659779,221867619,-6.76,-6.82,-12.43,-12.61,65.31,64.11,0.14,0.02,3
36501,2023-01-20 10:51:41.759798,221967627,-6.76,-6.77,-13.14,-13.14,65.35,64.47,0.14,0.02,3
36535,2023-01-20 10:51:41.859786,222067612,-6.55,-6.55,-13.75,-13.62,65.36,64.82,0.14,0.03,3
36565,2023-01-20 10:51:41.959800,222167628,-6.19,-6.16,-14.26,-13.96,65.34,65.04,0.14,0.03,3
36600,2023-01-20 10:51:42.059809,222267613,-5.83,-5.79,-14.81,-14.22,65.32,65.13,0.13,0.04,3
36630,2023-01-20 10:51:42.159922,222367684,-5.63,-5.45,-15.5,-14.82,65.33,65.23,0.13,0.04,3
36663,2023-01-20 10:51:42.259836,222467616,-5.46,-5.28,-16.23,-15.37,65.34,65.39,0.13,0.04,3
36696,2023-01-20 10:51:42.359784,222567622,-5.38,-5.04,-17.01,-15.99,65.37,65.6,0.13,0.04,3
36729,2023-01-20 10:51:42.459793,222667619,-5.42,-4.89,-17.78,-16.74,65.41,65.77,0.12,0.04,3
36761,2023-01-20 10:51:42.559831,222767598,-5.58,-4.93,-18.45,-17.08,65.47,65.94,0.12,0.03,3
36795,2023-01-20 10:51:42.659841,222867601,-5.68,-5.06,-19.01,-17.7,65.52,66.02,0.11,0.03,3
36825,2023-01-20 10:51:42.759872,222967661,-5.7,-5.29,-19.48,-18.13,65.54,66.05,0.11,0.04,3
36859,2023-01-20 10:51:42.859798,223067628,-5.61,-5.12,-19.73,-18.48,65.54,66.06,0.1,0.04,3
36889,2023-01-20 10:51:42.959736,223167617,-5.51,-5.15,-19.8,-18.32,65.53,66.09,0.1,0.04,3
36924,2023-01-20 10:51:43.059732,223267612,-5.37,-5.19,-19.83,-18.43,65.5,66.1,0.09,0.05,3
36954,2023-01-20 10:51:43.159775,223367621,-5.23,-5.12,-19.68,-18.35,65.47,66.07,0.09,0.04,3
36987,2023-01-20 10:51:43.259811,223467618,-5.13,-5.15,-19.54,-18.08,65.45,66,0.09,0.04,3
37020,2023-01-20 10:51:43.359840,223567606,-5.1,-5.01,-19.48,-18.17,65.44,65.89,0.09,0.04,3
37053,2023-01-20 10:51:43.459899,223667683,-4.99,-5.33,-19.32,-18.04,65.42,65.8,0.08,0.05,3
37085,2023-01-20 10:51:43.559738,223767580,-4.85,-5.16,-19.23,-17.92,65.39,65.64,0.08,0.04,3
37119,2023-01-20 10:51:43.659760,223867590,-4.65,-5.2,-19.14,-17.68,65.35,65.51,0.07,0.05,3
37149,2023-01-20 10:51:43.759840,223967612,-4.53,-4.81,-18.78,-17.86,65.31,65.4,0.07,0.04,3
37183,2023-01-20 10:51:43.859825,224067602,-4.46,-4.66,-18.42,-17.54,65.29,65.37,0.07,0.04,3
37215,2023-01-20 10:51:43.959775,224167600,-4.51,-4.67,-18.17,-17.49,65.29,65.35,0.07,0.03,3
37251,2023-01-20 10:51:44.060103,224267917,-4.52,-4.87,-17.97,-17.19,65.28,65.36,0.07,0.03,3
37281,2023-01-20 10:51:44.159846,224367610,-4.59,-4.98,-17.82,-16.96,65.29,65.41,0.07,0.03,3
37314,2023-01-20 10:51:44.259835,224467608,-4.49,-5.05,-17.73,-16.98,65.27,65.49,0.09,0.03,3
37347,2023-01-20 10:51:44.359781,224567604,-4.42,-4.75,-17.44,-16.96,65.24,65.58,0.09,0.04,3
37381,2023-01-20 10:51:44.459776,224667587,-4.48,-4.53,-17.16,-16.61,65.24,65.65,0.1,0.04,3
37413,2023-01-20 10:51:44.559830,224767587,-4.79,-4.78,-17.04,-16.28,65.28,65.72,0.1,0.04,3
37448,2023-01-20 10:51:44.659776,224867499,-4.19,-4.95,-15.94,-15.98,65.3,65.74,0.09,0.03,3
37476,2023-01-20 10:51:44.759817,224967519,-2.14,-2.84,-8.81,-11.34,65.3,65.62,0.09,0.05,3
37506,2023-01-20 10:51:44.859813,225067497,-1.09,-1.25,-4.5,-5.55,65.3,65.83,0.08,0.06,3
37534,2023-01-20 10:51:44.959867,225167534,-0.55,-0.46,-2.29,-2.93,65.3,66,0.08,0.06,3
37569,2023-01-20 10:51:45.060180,225267874,-0.53,-0.14,-1.56,-1.72,65.31,66.1,0.09,0.06,3
37599,2023-01-20 10:51:45.159934,225367685,-1.96,-1.28,-0.45,-1.3,65.31,66.11,0.09,0.06,3
37632,2023-01-20 10:51:45.254385,225467632,-3.34,-3.01,0.71,0.53,65.28,66.01,0.1,0.07,3
37665,2023-01-20 10:51:45.345208,225567593,-4.39,-4.37,1.25,1.3,65.25,65.82,0.1,0.07,3
37698,2023-01-20 10:51:45.439686,225667580,-5.02,-5.2,1.47,1.52,65.24,65.61,0.1,0.07,3
37730,2023-01-20 10:51:45.539713,225767594,-5.57,-5.73,1.67,1.82,65.22,65.32,0.1,0.06,3
37764,2023-01-20 10:51:45.639740,225867617,-5.99,-6.25,1.9,1.98,65.2,65.01,0.09,0.06,3
37794,2023-01-20 10:51:45.739715,225967602,-6.45,-6.69,2.01,2,65.19,64.77,0.09,0.05,3
37826,2023-01-20 10:51:45.839753,226067665,-6.76,-7.16,2.22,2.04,65.17,64.56,0.1,0.04,3
37857,2023-01-20 10:51:45.939657,226167618,-7.19,-7.21,2.3,2.18,65.16,64.38,0.1,0.04,3
37893,2023-01-20 10:51:46.039911,226267903,-7.35,-7.5,2.48,2.32,65.14,64.16,0.11,0.03,3
37923,2023-01-20 10:51:46.139609,226367607,-7.47,-7.53,2.58,2.47,65.02,63.91,0.11,0.03,3
37956,2023-01-20 10:51:46.239632,226467626,-7.51,-7.56,2.3,2.27,64.08,63.7,0.1,0.02,3
37988,2023-01-20 10:51:46.339601,226567574,-7.6,-7.71,1.69,1.69,63.6,63.22,0.1,0.02,3
38021,2023-01-20 10:51:46.444113,226667636,-7.43,-7.88,0.85,0.78,63.39,62.72,0.09,0.02,3
38053,2023-01-20 10:51:46.555251,226767593,-7.06,-7.51,-0.32,-0.39,63.33,62.53,0.09,0.03,3
38087,2023-01-20 10:51:46.654294,226867605,-6.6,-6.84,-1.59,-1.83,63.33,62.57,0.11,0.03,3
38117,2023-01-20 10:51:46.745151,226967617,-6.22,-6.25,-2.89,-3.23,63.36,62.84,0.11,0.03,3
38150,2023-01-20 10:51:46.839607,227067628,-5.83,-5.76,-4.1,-4.51,63.39,63.17,0.09,0.04,3
38181,2023-01-20 10:51:46.939517,227167607,-5.61,-5.36,-5.38,-5.74,63.44,63.43,0.09,0.04,3
38217,2023-01-20 10:51:47.039799,227267917,-5.41,-5.25,-6.68,-7.08,63.49,63.6,0.09,0.04,3
38247,2023-01-20 10:51:47.139603,227367686,-5.28,-5.25,-7.97,-8.34,63.54,63.66,0.09,0.04,3
38280,2023-01-20 10:51:47.239547,227467614,-5.02,-5.1,-9.05,-9.48,63.57,63.63,0.09,0.04,3
38312,2023-01-20 10:51:47.339537,227567618,-4.73,-4.86,-10.01,-10.4,63.58,63.58,0.09,0.05,3
38345,2023-01-20 10:51:47.439501,227667594,-4.4,-4.4,-10.75,-11.16,63.58,63.5,0.08,0.05,3
38377,2023-01-20 10:51:47.539492,227767594,-4.11,-4.01,-11.28,-11.58,63.57,63.46,0.08,0.06,3
38411,2023-01-20 10:51:47.639501,227867599,-3.9,-3.84,-11.62,-11.88,63.56,63.39,0.07,0.06,3
38441,2023-01-20 10:51:47.739612,227967684,-3.83,-3.76,-11.84,-12.01,63.56,63.34,0.07,0.05,3
38474,2023-01-20 10:51:47.839530,228067598,-3.75,-3.8,-11.98,-12.01,63.56,63.38,0.06,0.05,3
38505,2023-01-20 10:51:47.939515,228167612,-3.8,-3.64,-12.22,-12.21,63.57,63.48,0.06,0.05,3
38541,2023-01-20 10:51:48.039845,228267960,-3.89,-3.72,-12.37,-12.44,63.59,63.63,0.07,0.04,3
38571,2023-01-20 10:51:48.139499,228367617,-4.05,-3.64,-12.4,-12.58,63.61,63.88,0.07,0.03,3
38604,2023-01-20 10:51:48.239512,228467620,-4.23,-3.8,-12.37,-12.59,63.63,64.06,0.09,0.05,3
38636,2023-01-20 10:51:48.339526,228567604,-4.64,-4.14,-12.42,-12.53,63.67,64.22,0.09,0.04,3
38669,2023-01-20 10:51:48.439594,228667662,-4.88,-4.66,-12.36,-12.38,63.7,64.36,0.12,0.04,3
38701,2023-01-20 10:51:48.539501,228767588,-4.86,-4.79,-12.24,-12.06,63.69,64.36,0.12,0.03,3
38735,2023-01-20 10:51:48.639516,228867617,-4.73,-4.74,-12.01,-11.82,63.66,64.24,0.13,0.04,3
38765,2023-01-20 10:51:48.739491,228967598,-4.81,-4.68,-12.04,-11.81,63.67,64.14,0.13,0.07,3
38798,2023-01-20 10:51:48.839498,229067609,-4.9,-4.79,-12.01,-11.87,63.68,64.01,0.12,0.06,3
38831,2023-01-20 10:51:48.939500,229167612,-4.98,-4.88,-11.85,-11.93,63.68,63.89,0.12,0.05,3
38867,2023-01-20 10:51:49.039631,229267734,-4.92,-4.98,-11.53,-11.74,63.66,63.87,0.1,0.04,3
38897,2023-01-20 10:51:49.139555,229367635,-4.87,-4.94,-11.12,-11.36,63.64,63.87,0.1,0.04,3
38930,2023-01-20 10:51:49.239555,229467626,-4.77,-4.9,-10.58,-10.96,63.61,63.88,0.11,0.04,3
38962,2023-01-20 10:51:49.339499,229567584,-4.93,-4.94,-10.14,-10.45,63.6,63.88,0.11,0.04,3
38995,2023-01-20 10:51:49.439509,229667605,-5.03,-5.12,-9.88,-9.86,63.6,63.86,0.12,0.03,3
39028,2023-01-20 10:51:49.539516,229767620,-5.14,-4.93,-9.68,-9.69,63.6,63.9,0.12,0.04,3
39062,2023-01-20 10:51:49.639513,229867615,-5.1,-5.17,-9.51,-9.55,63.59,63.8,0.11,0.03,3
39093,2023-01-20 10:51:49.739604,229967691,-5.01,-5.12,-9.37,-9.4,63.58,63.63,0.11,0.03,3
39126,2023-01-20 10:51:49.839550,230067638,-4.8,-5.04,-9.06,-9.17,63.55,63.43,0.09,0.03,3
39157,2023-01-20 10:51:49.939495,230167606,-4.64,-4.91,-8.65,-8.77,63.52,63.34,0.09,0.04,3
39192,2023-01-20 10:51:50.039580,230267696,-4.46,-4.78,-8.1,-8.36,63.49,63.34,0.09,0.03,3
39222,2023-01-20 10:51:50.139535,230367626,-4.42,-4.43,-7.22,-7.57,63.48,63.4,0.09,0.03,3
39255,2023-01-20 10:51:50.239550,230467622,-4.44,-4.23,-6.15,-6.69,63.53,63.5,0.1,0.03,3
