LineNo,UTC_Approx,TimeUS,C15,C16,C17,C18
89013,2023-01-20 10:54:20.920168,381467993,0,0,0,0
89049,2023-01-20 10:54:21.020210,381568067,0,0,0,0
89082,2023-01-20 10:54:21.120183,381668039,0,0,0,0
89115,2023-01-20 10:54:21.220159,381768011,0,0,0,0
89146,2023-01-20 10:54:21.320230,381868064,0,0,0,0
89179,2023-01-20 10:54:21.420167,381967989,0,0,0,0
89210,2023-01-20 10:54:21.520165,382067999,0,0,0,0
89244,2023-01-20 10:54:21.620210,382168057,0,0,0,0
89277,2023-01-20 10:54:21.720141,382268003,0,0,0,0
89309,2023-01-20 10:54:21.820138,382368009,0,0,0,0
89341,2023-01-20 10:54:21.920218,382468081,0,0,0,0
89376,2023-01-20 10:54:22.020178,382568034,0,0,0,0
89409,2023-01-20 10:54:22.120173,382668031,0,0,0,0
89441,2023-01-20 10:54:22.220148,382767999,0,0,0,0
89472,2023-01-20 10:54:22.320204,382868013,0,0,0,0
89505,2023-01-20 10:54:22.420214,382967993,0,0,0,0
89536,2023-01-20 10:54:22.520215,383068016,0,0,0,0
89570,2023-01-20 10:54:22.620264,383168076,0,0,0,0
89603,2023-01-20 10:54:22.720218,383267998,0,0,0,0
89635,2023-01-20 10:54:22.820255,383368019,0,0,0,0
89666,2023-01-20 10:54:22.920199,383468014,0,0,0,0
89702,2023-01-20 10:54:23.020145,383567992,0,0,0,0
89735,2023-01-20 10:54:23.120223,383668031,0,0,0,0
89768,2023-01-20 10:54:23.220248,383768025,0,0,0,0
89799,2023-01-20 10:54:23.320282,383868058,0,0,0,0
89832,2023-01-20 10:54:23.420218,383967999,0,0,0,0
89863,2023-01-20 10:54:23.520191,384067998,0,0,0,0
89897,2023-01-20 10:54:23.620207,384168038,0,0,0,0
89930,2023-01-20 10:54:23.720165,384268012,0,0,0,0
89962,2023-01-20 10:54:23.820165,384368024,0,0,0,0
89995,2023-01-20 10:54:23.920217,384468073,0,0,0,0
90032,2023-01-20 10:54:24.020143,384567997,0,0,0,0
90065,2023-01-20 10:54:24.120178,384668039,0,0,0,0
90097,2023-01-20 10:54:24.220126,384767991,0,0,0,0
90128,2023-01-20 10:54:24.320157,384868016,0,0,0,0
90161,2023-01-20 10:54:24.420139,384967990,0,0,0,0
90192,2023-01-20 10:54:24.520159,385067995,0,0,0,0
90226,2023-01-20 10:54:24.620263,385168079,0,0,0,0
90259,2023-01-20 10:54:24.720220,385267998,0,0,0,0
90291,2023-01-20 10:54:24.820251,385368010,0,0,0,0
90322,2023-01-20 10:54:24.920201,385468011,0,0,0,0
90407,2023-01-20 10:54:25.020151,385567993,0,0,0,0
90440,2023-01-20 10:54:25.120245,385668034,0,0,0,0
90472,2023-01-20 10:54:25.220285,385768036,0,0,0,0
90503,2023-01-20 10:54:25.320284,385868047,0,0,0,0
90537,2023-01-20 10:54:25.420224,385967998,0,0,0,0
90568,2023-01-20 10:54:25.520213,386067991,0,0,0,0
90602,2023-01-20 10:54:25.620249,386168036,0,0,0,0
90635,2023-01-20 10:54:25.720179,386267993,0,0,0,0
90667,2023-01-20 10:54:25.820179,386368017,0,0,0,0
90698,2023-01-20 10:54:25.920206,386468053,0,0,0,0
90734,2023-01-20 10:54:26.020144,386568000,0,0,0,0
90767,2023-01-20 10:54:26.120161,386668019,0,0,0,0
90799,2023-01-20 10:54:26.220131,386767990,0,0,0,0
90831,2023-01-20 10:54:26.320195,386868047,0,0,0,0
90864,2023-01-20 10:54:26.420155,386967992,0,0,0,0
90895,2023-01-20 10:54:26.520248,387068038,0,0,0,0
90929,2023-01-20 10:54:26.620306,387168066,0,0,0,0
90962,2023-01-20 10:54:26.720199,387267996,0,0,0,0
90994,2023-01-20 10:54:26.820178,387368010,0,0,0,0
91025,2023-01-20 10:54:26.920161,387468025,0,0,0,0
91061,2023-01-20 10:54:27.020177,387568047,0,0,0,0
91094,2023-01-20 10:54:27.120248,387668025,0,0,0,0
91126,2023-01-20 10:54:27.220375,387768082,0,0,0,0
91157,2023-01-20 10:54:27.320310,387868035,0,0,0,0
91190,2023-01-20 10:54:27.418479,387968045,0,0,0,0
91222,2023-01-20 10:54:27.509497,388068065,0,0,0,0
91256,2023-01-20 10:54:27.600669,388168121,0,0,0,0
91289,2023-01-20 10:54:27.711449,388267994,0,0,0,0
91321,2023-01-20 10:54:27.818414,388368062,0,0,0,0
91352,2023-01-20 10:54:27.909377,388468027,0,0,0,0
91388,2023-01-20 10:54:28.000602,388568221,0,0,0,0
91421,2023-01-20 10:54:28.100411,388668033,0,0,0,0
91453,2023-01-20 10:54:28.200585,388768209,0,0,0,0
91484,2023-01-20 10:54:28.300404,388868022,0,0,0,0
91517,2023-01-20 10:54:28.400625,388968237,0,0,0,0
91548,2023-01-20 10:54:28.500427,389068056,0,0,0,0
91582,2023-01-20 10:54:28.600642,389168289,0,0,0,0
91615,2023-01-20 10:54:28.700356,389267996,0,0,0,0
91647,2023-01-20 10:54:28.800600,389368235,0,0,0,0
91680,2023-01-20 10:54:28.900271,389468013,0,0,0,0
91716,2023-01-20 10:54:29.000550,389568399,0,0,0,0
91749,2023-01-20 10:54:29.100268,389668066,0,0,0,0
91781,2023-01-20 10:54:29.200602,389768350,0,0,0,0
91812,2023-01-20 10:54:29.300273,389868015,0,0,0,0
91845,2023-01-20 10:54:29.400594,389968331,0,0,0,0
91876,2023-01-20 10:54:29.500268,390068024,0,0,0,0
91910,2023-01-20 10:54:29.600611,390168385,0,0,0,0
91944,2023-01-20 10:54:29.700168,390267985,0,0,0,0
91976,2023-01-20 10:54:29.800541,390368400,0,0,0,0
92007,2023-01-20 10:54:29.900158,390468015,0,0,0,0
92043,2023-01-20 10:54:30.000531,390568386,0,0,0,0
92076,2023-01-20 10:54:30.100228,390668030,0,0,0,0
92108,2023-01-20 10:54:30.200926,390768676,0,0,0,0
92139,2023-01-20 10:54:30.300228,390868013,0,0,0,0
92172,2023-01-20 10:54:30.400550,390968370,0,0,0,0
92203,2023-01-20 10:54:30.500223,391068006,0,0,0,0
92237,2023-01-20 10:54:30.600626,391168373,0,0,0,0
92270,2023-01-20 10:54:30.700229,391268012,0,0,0,0
92302,2023-01-20 10:54:30.800548,391368367,0,0,0,0
92333,2023-01-20 10:54:30.900185,391468022,0,0,0,0
92369,2023-01-20 10:54:31.000534,391568388,0,0,0,0
92402,2023-01-20 10:54:31.100265,391668064,0,0,0,0
92434,2023-01-20 10:54:31.200928,391768672,0,0,0,0
92465,2023-01-20 10:54:31.300280,391868021,0,0,0,0
92499,2023-01-20 10:54:31.400606,391968345,0,0,0,0
92530,2023-01-20 10:54:31.500263,392067999,0,0,0,0
92564,2023-01-20 10:54:31.600644,392168377,0,0,0,0
92597,2023-01-20 10:54:31.700311,392268051,0,0,0,0
92629,2023-01-20 10:54:31.800604,392368351,0,0,0,0
92661,2023-01-20 10:54:31.900214,392468013,0,0,0,0
92697,2023-01-20 10:54:32.000520,392568370,0,0,0,0
92730,2023-01-20 10:54:32.100199,392668035,0,0,0,0
92762,2023-01-20 10:54:32.200775,392768596,0,0,0,0
92793,2023-01-20 10:54:32.300182,392868013,0,0,0,0
92826,2023-01-20 10:54:32.400539,392968380,0,0,0,0
92857,2023-01-20 10:54:32.500206,393068002,0,0,0,0
92890,2023-01-20 10:54:32.600626,393168377,0,0,0,0
92923,2023-01-20 10:54:32.700220,393268005,0,0,0,0
92955,2023-01-20 10:54:32.800547,393368366,0,0,0,0
92986,2023-01-20 10:54:32.900157,393468013,0,0,0,0
93022,2023-01-20 10:54:33.000531,393568423,0,0,0,0
93055,2023-01-20 10:54:33.100171,393668027,0,0,0,0
93087,2023-01-20 10:54:33.200773,393768593,0,0,0,0
93118,2023-01-20 10:54:33.300232,393868013,0,0,0,0
93151,2023-01-20 10:54:33.400603,393968346,0,0,0,0
93182,2023-01-20 10:54:33.500258,394068002,0,0,0,0
93216,2023-01-20 10:54:33.600628,394168372,0,0,0,0
93249,2023-01-20 10:54:33.700299,394268043,0,0,0,0
93281,2023-01-20 10:54:33.800610,394368354,0,0,0,0
93314,2023-01-20 10:54:33.900219,394468015,0,0,0,0
93352,2023-01-20 10:54:34.000519,394568366,0,0,0,0
93385,2023-01-20 10:54:34.100187,394668026,0,0,0,0
93417,2023-01-20 10:54:34.200824,394768655,0,0,0,0
93448,2023-01-20 10:54:34.300283,394868068,0,0,0,0
93481,2023-01-20 10:54:34.400599,394968339,0,0,0,0
93512,2023-01-20 10:54:34.500272,395068013,0,0,0,0
93546,2023-01-20 10:54:34.600630,395168372,0,0,0,0
93579,2023-01-20 10:54:34.700259,395268004,0,0,0,0
93611,2023-01-20 10:54:34.800607,395368356,0,0,0,0
93642,2023-01-20 10:54:34.900193,395468016,0,0,0,0
93678,2023-01-20 10:54:35.000524,395568421,0,0,0,0
93711,2023-01-20 10:54:35.100173,395668031,0,0,0,0
93743,2023-01-20 10:54:35.200703,395768522,0,0,0,0
93774,2023-01-20 10:54:35.300226,395868008,0,0,0,0
93807,2023-01-20 10:54:35.400601,395968346,0,0,0,0
93838,2023-01-20 10:54:35.500204,396067999,0,0,0,0
93872,2023-01-20 10:54:35.600571,396168416,0,0,0,0
93905,2023-01-20 10:54:35.700163,396267996,0,0,0,0
93937,2023-01-20 10:54:35.800563,396368383,0,0,0,0
93968,2023-01-20 10:54:35.900183,396468022,0,0,0,0
94004,2023-01-20 10:54:36.000505,396568413,0,0,0,0
94038,2023-01-20 10:54:36.091254,396668118,0,0,0,0
94068,2023-01-20 10:54:36.182661,396768547,0,0,0,0
94101,2023-01-20 10:54:36.280459,396868059,0,0,0,0
94133,2023-01-20 10:54:36.380728,396968331,0,0,0,0
94166,2023-01-20 10:54:36.480401,397067992,0,0,0,0
94198,2023-01-20 10:54:36.580770,397168344,0,0,0,0
94233,2023-01-20 10:54:36.680418,397267997,0,0,0,0
94263,2023-01-20 10:54:36.780749,397368338,0,0,0,0
94296,2023-01-20 10:54:36.880411,397468058,0,0,0,0
94330,2023-01-20 10:54:36.980609,397568325,0,0,0,0
94365,2023-01-20 10:54:37.080317,397668032,0,0,0,0
94395,2023-01-20 10:54:37.180589,397768286,0,0,0,0
94428,2023-01-20 10:54:37.280363,397868050,0,0,0,0
94459,2023-01-20 10:54:37.380541,397968220,0,0,0,0
94492,2023-01-20 10:54:37.480319,398068001,0,0,0,0
94524,2023-01-20 10:54:37.580595,398168284,0,0,0,0
94559,2023-01-20 10:54:37.680309,398267999,0,0,0,0
94589,2023-01-20 10:54:37.780558,398368247,0,0,0,0
94622,2023-01-20 10:54:37.880272,398468013,0,0,0,0
94656,2023-01-20 10:54:37.980310,398568115,0,0,0,0
94691,2023-01-20 10:54:38.080282,398668023,0,0,0,0
94721,2023-01-20 10:54:38.180675,398768320,0,0,0,0
94755,2023-01-20 10:54:38.280367,398868055,0,0,0,0
94786,2023-01-20 10:54:38.380348,398968112,0,0,0,0
94819,2023-01-20 10:54:38.480228,399067992,0,0,0,0
94851,2023-01-20 10:54:38.580355,399168100,0,0,0,0
94886,2023-01-20 10:54:38.680258,399268003,0,0,0,0
94916,2023-01-20 10:54:38.780312,399368062,0,0,0,0
94951,2023-01-20 10:54:38.880253,399468062,0,0,0,0
94985,2023-01-20 10:54:38.980129,399568011,0,0,0,0
95020,2023-01-20 10:54:39.080229,399668066,0,0,0,0
95050,2023-01-20 10:54:39.180290,399768053,0,0,0,0
95083,2023-01-20 10:54:39.280240,399868019,0,0,0,0
95114,2023-01-20 10:54:39.380173,399967990,0,0,0,0
95147,2023-01-20 10:54:39.480237,400068030,0,0,0,0
95179,2023-01-20 10:54:39.580366,400168120,0,0,0,0
95214,2023-01-20 10:54:39.680252,400267996,0,0,0,0
95244,2023-01-20 10:54:39.780266,400368007,0,0,0,0
95277,2023-01-20 10:54:39.880225,400468011,0,0,0,0
95311,2023-01-20 10:54:39.980154,400567995,0,0,0,0
95346,2023-01-20 10:54:40.080188,400668025,0,0,0,0
95376,2023-01-20 10:54:40.180247,400768066,0,0,0,0
95409,2023-01-20 10:54:40.280239,400868026,0,0,0,0
95441,2023-01-20 10:54:40.380321,400968072,0,0,0,0
95474,2023-01-20 10:54:40.480257,401068002,0,0,0,0
95506,2023-01-20 10:54:40.580280,401168027,0,0,0,0
95541,2023-01-20 10:54:40.680214,401267992,0,0,0,0
95571,2023-01-20 10:54:40.780192,401368008,0,0,0,0
95604,2023-01-20 10:54:40.880203,401468063,0,0,0,0
95639,2023-01-20 10:54:40.980117,401568022,0,0,0,0
95675,2023-01-20 10:54:41.080143,401668020,0,0,0,0
95705,2023-01-20 10:54:41.180181,401768011,0,0,0,0
95738,2023-01-20 10:54:41.280226,401868028,0,0,0,0
95769,2023-01-20 10:54:41.380230,401968009,0,0,0,0
95803,2023-01-20 10:54:41.480258,402068061,0,0,0,0
95835,2023-01-20 10:54:41.580191,402168029,0,0,0,0
95919,2023-01-20 10:54:41.680157,402267993,0,0,0,0
95949,2023-01-20 10:54:41.780188,402368012,0,0,0,0
95982,2023-01-20 10:54:41.880184,402468021,0,0,0,0
96016,2023-01-20 10:54:41.980137,402567992,0,0,0,0
96051,2023-01-20 10:54:42.080217,402668032,0,0,0,0
96081,2023-01-20 10:54:42.180307,402768068,0,0,0,0
96114,2023-01-20 10:54:42.280266,402868025,0,0,0,0
96145,2023-01-20 10:54:42.380249,402968019,0,0,0,0
96178,2023-01-20 10:54:42.480232,403067994,0,0,0,0
96211,2023-01-20 10:54:42.580251,403168002,0,0,0,0
96246,2023-01-20 10:54:42.680224,403267999,0,0,0,0
96276,2023-01-20 10:54:42.780241,403368050,0,0,0,0
96309,2023-01-20 10:54:42.880187,403468021,0,0,0,0
96343,2023-01-20 10:54:42.980136,403567993,0,0,0,0
96378,2023-01-20 10:54:43.080202,403668030,0,0,0,0
96408,2023-01-20 10:54:43.180229,403768014,0,0,0,0
96441,2023-01-20 10:54:43.280251,403868015,0,0,0,0
96472,2023-01-20 10:54:43.380263,403968011,0,0,0,0
96505,2023-01-20 10:54:43.480246,404068038,0,0,0,0
96537,2023-01-20 10:54:43.580178,404168029,0,0,0,0
96572,2023-01-20 10:54:43.680176,404267993,0,0,0,0
96602,2023-01-20 10:54:43.780249,404368009,0,0,0,0
96637,2023-01-20 10:54:43.880354,404468146,0,0,0,0
96672,2023-01-20 10:54:43.980148,404567993,0,0,0,0
96707,2023-01-20 10:54:44.080205,404668065,0,0,0,0
96737,2023-01-20 10:54:44.180179,404768045,0,0,0,0
96770,2023-01-20 10:54:44.280195,404868014,0,0,0,0
96801,2023-01-20 10:54:44.380228,404967987,0,0,0,0
96834,2023-01-20 10:54:44.480265,405068025,0,0,0,0
96866,2023-01-20 10:54:44.580248,405168024,0,0,0,0
96901,2023-01-20 10:54:44.680212,405268007,0,0,0,0
96932,2023-01-20 10:54:44.780233,405368048,0,0,0,0
96965,2023-01-20 10:54:44.880186,405468013,0,0,0,0
96999,2023-01-20 10:54:44.980154,405567992,0,0,0,0
97034,2023-01-20 10:54:45.080252,405668045,0,0,0,0
97063,2023-01-20 10:54:45.180288,405768022,0,0,0,0
97096,2023-01-20 10:54:45.273048,405868014,0,0,0,0
97127,2023-01-20 10:54:45.364056,405968047,0,0,0,0
97160,2023-01-20 10:54:45.460423,406068000,0,0,0,0
97192,2023-01-20 10:54:45.560408,406168020,0,0,0,0
97227,2023-01-20 10:54:45.660431,406268037,0,0,0,0
97257,2023-01-20 10:54:45.760445,406368017,0,0,0,0
97290,2023-01-20 10:54:45.867069,406468021,0,0,0,0
97324,2023-01-20 10:54:45.977983,406568009,0,0,0,0
97359,2023-01-20 10:54:46.072990,406668098,0,0,0,0
97389,2023-01-20 10:54:46.163868,406768005,0,0,0,0
97422,2023-01-20 10:54:46.260320,406868015,0,0,0,0
97453,2023-01-20 10:54:46.360344,406967988,0,0,0,0
97487,2023-01-20 10:54:46.467056,407068014,0,0,0,0
97519,2023-01-20 10:54:46.578108,407168026,0,0,0,0
97553,2023-01-20 10:54:46.673018,407268043,0,0,0,0
97584,2023-01-20 10:54:46.763922,407368014,0,0,0,0
97618,2023-01-20 10:54:46.860309,407468000,0,0,0,0
97652,2023-01-20 10:54:46.960299,407567991,0,0,0,0
97687,2023-01-20 10:54:47.060351,407668044,0,0,0,0
97717,2023-01-20 10:54:47.160336,407768029,0,0,0,0
97750,2023-01-20 10:54:47.260316,407868020,0,0,0,0
97781,2023-01-20 10:54:47.360325,407968048,0,0,0,0
97814,2023-01-20 10:54:47.460270,408067995,0,0,0,0
97846,2023-01-20 10:54:47.560303,408168019,0,0,0,0
97880,2023-01-20 10:54:47.660299,408267994,0,0,0,0
97911,2023-01-20 10:54:47.760354,408368021,0,0,0,0
97944,2023-01-20 10:54:47.860337,408468022,0,0,0,0
97978,2023-01-20 10:54:47.960327,408568059,0,0,0,0
98013,2023-01-20 10:54:48.060285,408668035,0,0,0,0
98043,2023-01-20 10:54:48.160262,408768011,0,0,0,0
98076,2023-01-20 10:54:48.260262,408868007,0,0,0,0
98107,2023-01-20 10:54:48.360251,408967991,0,0,0,0
98140,2023-01-20 10:54:48.460305,409067998,0,0,0,0
98172,2023-01-20 10:54:48.560400,409168019,0,0,0,0
98206,2023-01-20 10:54:48.660376,409268046,0,0,0,0
98237,2023-01-20 10:54:48.760206,409368007,0,0,0,0
98272,2023-01-20 10:54:48.860428,409468296,0,0,0,0
98306,2023-01-20 10:54:48.960081,409567971,0,0,0,0
98342,2023-01-20 10:54:49.060165,409668017,0,0,0,0
98372,2023-01-20 10:54:49.160273,409768046,0,0,0,0
98405,2023-01-20 10:54:49.260318,409868061,0,0,0,0
98436,2023-01-20 10:54:49.360245,409967989,0,0,0,0
98469,2023-01-20 10:54:49.460260,410068007,0,0,0,0
98501,2023-01-20 10:54:49.560266,410168016,0,0,0,0
98535,2023-01-20 10:54:49.660267,410268017,0,0,0,0
98566,2023-01-20 10:54:49.760276,410368024,0,0,0,0
98599,2023-01-20 10:54:49.860250,410468028,0,0,0,0
98633,2023-01-20 10:54:49.960202,410568031,0,0,0,0
98668,2023-01-20 10:54:50.060188,410668036,0,0,0,0
98698,2023-01-20 10:54:50.160161,410768006,0,0,0,0
98731,2023-01-20 10:54:50.260195,410868011,0,0,0,0
98762,2023-01-20 10:54:50.360250,410968019,0,0,0,0
98795,2023-01-20 10:54:50.460247,411067998,0,0,0,0
98827,2023-01-20 10:54:50.560329,411168079,0,0,0,0
98861,2023-01-20 10:54:50.660230,411268008,0,0,0,0
98892,2023-01-20 10:54:50.760191,411368016,0,0,0,0
98925,2023-01-20 10:54:50.860163,411468010,0,0,0,0
98959,2023-01-20 10:54:50.960148,411568001,0,0,0,0
98994,2023-01-20 10:54:51.060217,411668039,0,0,0,0
99025,2023-01-20 10:54:51.160313,411768079,0,0,0,0
99058,2023-01-20 10:54:51.260263,411868042,0,0,0,0
99089,2023-01-20 10:54:51.360159,411967995,0,0,0,0
99122,2023-01-20 10:54:51.460167,412067993,0,0,0,0
99155,2023-01-20 10:54:51.560277,412168048,0,0,0,0
99189,2023-01-20 10:54:51.660260,412268007,0,0,0,0
99220,2023-01-20 10:54:51.760280,412368024,0,0,0,0
99253,2023-01-20 10:54:51.860296,412468072,0,0,0,0
99287,2023-01-20 10:54:51.960221,412568050,0,0,0,0
99322,2023-01-20 10:54:52.060174,412668024,0,0,0,0
99352,2023-01-20 10:54:52.160160,412768009,0,0,0,0
99385,2023-01-20 10:54:52.260195,412868013,0,0,0,0
99416,2023-01-20 10:54:52.360236,412968004,0,0,0,0
99449,2023-01-20 10:54:52.460261,413068009,0,0,0,0
99481,2023-01-20 10:54:52.560322,413168071,0,0,0,0
99515,2023-01-20 10:54:52.660220,413267998,0,0,0,0
99546,2023-01-20 10:54:52.760193,413368020,0,0,0,0
99579,2023-01-20 10:54:52.860165,413468014,0,0,0,0
99613,2023-01-20 10:54:52.960138,413567991,0,0,0,0
99648,2023-01-20 10:54:53.060235,413668058,0,0,0,0
99678,2023-01-20 10:54:53.160279,413768050,0,0,0,0
99711,2023-01-20 10:54:53.260290,413868070,0,0,0,0
99743,2023-01-20 10:54:53.360155,413967984,0,0,0,0
99776,2023-01-20 10:54:53.460181,414067994,0,0,0,0
99808,2023-01-20 10:54:53.560262,414168017,0,0,0,0
99842,2023-01-20 10:54:53.660268,414267999,0,0,0,0
99873,2023-01-20 10:54:53.760287,414368017,0,0,0,0
99908,2023-01-20 10:54:53.860575,414468355,0,0,0,0
99943,2023-01-20 10:54:53.960133,414567994,0,0,0,0
99978,2023-01-20 10:54:54.060184,414668034,0,0,0,0
100008,2023-01-20 10:54:54.160233,414768009,0,0,0,0
100041,2023-01-20 10:54:54.260270,414868016,0,0,0,0
100072,2023-01-20 10:54:54.360244,414967988,0,0,0,0
100105,2023-01-20 10:54:54.460251,415067993,0,0,0,0
100137,2023-01-20 10:54:54.560337,415168076,0,0,0,0
100171,2023-01-20 10:54:54.660225,415267997,0,0,0,0
100202,2023-01-20 10:54:54.760198,415368026,0,0,0,0
100235,2023-01-20 10:54:54.860161,415468011,0,0,0,0
100269,2023-01-20 10:54:54.960149,415567998,0,0,0,0
100304,2023-01-20 10:54:55.054711,415668033,0,0,0,0
100334,2023-01-20 10:54:55.145638,415768056,0,0,0,0
100367,2023-01-20 10:54:55.240156,415868021,0,0,0,0
100398,2023-01-20 10:54:55.340107,415967993,0,0,0,0
100432,2023-01-20 10:54:55.444667,416068065,0,0,0,0
100464,2023-01-20 10:54:55.555812,416168011,0,0,0,0
100498,2023-01-20 10:54:55.660260,416268001,0,0,0,0
100529,2023-01-20 10:54:55.760283,416368016,0,0,0,0
100562,2023-01-20 10:54:55.854817,416468080,0,0,0,0
100596,2023-01-20 10:54:55.945570,416567994,0,0,0,0
100631,2023-01-20 10:54:56.040101,416668023,0,0,0,0
100661,2023-01-20 10:54:56.140084,416768017,0,0,0,0
100694,2023-01-20 10:54:56.244586,416868024,0,0,0,0
100725,2023-01-20 10:54:56.355782,416967992,0,0,0,0
100758,2023-01-20 10:54:56.454780,417068055,0,0,0,0
100791,2023-01-20 10:54:56.545599,417168043,0,0,0,0
100825,2023-01-20 10:54:56.640055,417268002,0,0,0,0
100856,2023-01-20 10:54:56.740038,417368011,0,0,0,0
100889,2023-01-20 10:54:56.840029,417468027,0,0,0,0
100923,2023-01-20 10:54:56.939970,417567989,0,0,0,0
100958,2023-01-20 10:54:57.040015,417668041,0,0,0,0
100988,2023-01-20 10:54:57.140054,417768066,0,0,0,0
101021,2023-01-20 10:54:57.240003,417868018,0,0,0,0
101052,2023-01-20 10:54:57.339958,417968001,0,0,0,0
101085,2023-01-20 10:54:57.439953,418068014,0,0,0,0
101117,2023-01-20 10:54:57.539956,418168021,0,0,0,0
101152,2023-01-20 10:54:57.639920,418267982,0,0,0,0
101183,2023-01-20 10:54:57.740018,418368069,0,0,0,0
101216,2023-01-20 10:54:57.839952,418468008,0,0,0,0
101250,2023-01-20 10:54:57.939903,418567987,0,0,0,0
101285,2023-01-20 10:54:58.039933,418668033,0,0,0,0
101315,2023-01-20 10:54:58.139931,418768027,0,0,0,0
101348,2023-01-20 10:54:58.239929,418868016,0,0,0,0
101428,2023-01-20 10:54:58.339940,418968008,0,0,0,0
101461,2023-01-20 10:54:58.439974,419068033,0,0,0,0
101493,2023-01-20 10:54:58.539958,419168023,0,0,0,0
101527,2023-01-20 10:54:58.639925,419268000,0,0,0,0
101558,2023-01-20 10:54:58.739915,419368006,0,0,0,0
101591,2023-01-20 10:54:58.839915,419468014,0,0,0,0
101627,2023-01-20 10:54:58.939910,419568005,0,0,0,0
101662,2023-01-20 10:54:59.039990,419668081,0,0,0,0
101692,2023-01-20 10:54:59.139938,419768026,0,0,0,0
101724,2023-01-20 10:54:59.239929,419868018,0,0,0,0
101755,2023-01-20 10:54:59.339893,419967989,0,0,0,0
101788,2023-01-20 10:54:59.439899,420067991,0,0,0,0
101820,2023-01-20 10:54:59.539959,420168030,0,0,0,0
101854,2023-01-20 10:54:59.639940,420267999,0,0,0,0
101885,2023-01-20 10:54:59.739996,420368058,0,0,0,0
101919,2023-01-20 10:54:59.839937,420468010,0,0,0,0
101953,2023-01-20 10:54:59.939893,420567990,0,0,0,0
101988,2023-01-20 10:55:00.039917,420668022,0,0,0,0
102018,2023-01-20 10:55:00.139950,420768038,0,0,0,0
102051,2023-01-20 10:55:00.239937,420868011,0,0,0,0
102082,2023-01-20 10:55:00.339986,420968050,0,0,0,0
102115,2023-01-20 10:55:00.439941,421068001,0,0,0,0
102147,2023-01-20 10:55:00.539954,421168018,0,0,0,0
102181,2023-01-20 10:55:00.639925,421267991,0,0,0,0
102212,2023-01-20 10:55:00.739959,421368022,0,0,0,0
102245,2023-01-20 10:55:00.839949,421468021,0,0,0,0
102279,2023-01-20 10:55:00.939900,421567998,0,0,0,0
102314,2023-01-20 10:55:01.039968,421668073,0,0,0,0
102344,2023-01-20 10:55:01.139922,421768006,0,0,0,0
102377,2023-01-20 10:55:01.239934,421868010,0,0,0,0
102408,2023-01-20 10:55:01.339900,421967989,0,0,0,0
102441,2023-01-20 10:55:01.439905,422067992,0,0,0,0
102473,2023-01-20 10:55:01.539959,422168022,0,0,0,0
102508,2023-01-20 10:55:01.639998,422268052,0,0,0,0
102539,2023-01-20 10:55:01.739946,422368012,0,0,0,0
102572,2023-01-20 10:55:01.839933,422468013,0,0,0,0
102606,2023-01-20 10:55:01.939881,422567980,0,0,0,0
102642,2023-01-20 10:55:02.039920,422668017,0,0,0,0
102672,2023-01-20 10:55:02.139947,422768013,0,0,0,0
102705,2023-01-20 10:55:02.239970,422868018,0,0,0,0
102736,2023-01-20 10:55:02.339986,422968037,0,0,0,0
102769,2023-01-20 10:55:02.439948,423068004,0,0,0,0
102801,2023-01-20 10:55:02.539953,423168016,0,0,0,0
102835,2023-01-20 10:55:02.639927,423267991,0,0,0,0
102866,2023-01-20 10:55:02.739966,423368023,0,0,0,0
102899,2023-01-20 10:55:02.839960,423468025,0,0,0,0
102932,2023-01-20 10:55:02.939942,423568040,0,0,0,0
102968,2023-01-20 10:55:03.039935,423668043,0,0,0,0
102998,2023-01-20 10:55:03.139923,423768007,0,0,0,0
103031,2023-01-20 10:55:03.239932,423868008,0,0,0,0
103062,2023-01-20 10:55:03.339905,423968000,0,0,0,0
103095,2023-01-20 10:55:03.440117,424068213,0,0,0,0
103127,2023-01-20 10:55:03.539959,424168028,0,0,0,0
103161,2023-01-20 10:55:03.640014,424268072,0,0,0,0
103192,2023-01-20 10:55:03.739939,424368009,0,0,0,0
103225,2023-01-20 10:55:03.839919,424468010,0,0,0,0
103261,2023-01-20 10:55:03.939873,424567999,0,0,0,0
103298,2023-01-20 10:55:04.039893,424668021,0,0,0,0
103328,2023-01-20 10:55:04.139935,424768014,0,0,0,0
103361,2023-01-20 10:55:04.240015,424868068,0,0,0,0
103392,2023-01-20 10:55:04.339926,424967986,0,0,0,0
103425,2023-01-20 10:55:04.440202,425068265,0,0,0,0
103457,2023-01-20 10:55:04.539981,425168041,0,0,0,0
103491,2023-01-20 10:55:04.636365,425267990,0,0,0,0
103522,2023-01-20 10:55:04.727458,425368017,0,0,0,0
103555,2023-01-20 10:55:04.822531,425468000,0,0,0,0
103588,2023-01-20 10:55:04.933408,425568030,0,0,0,0
103624,2023-01-20 10:55:05.039927,425668024,0,0,0,0
103654,2023-01-20 10:55:05.139940,425768010,0,0,0,0
103687,2023-01-20 10:55:05.239957,425868008,0,0,0,0
103718,2023-01-20 10:55:05.339953,425967996,0,0,0,0
103751,2023-01-20 10:55:05.440280,426068318,0,0,0,0
103783,2023-01-20 10:55:05.540032,426168069,0,0,0,0
103817,2023-01-20 10:55:05.639997,426268036,0,0,0,0
103848,2023-01-20 10:55:05.739965,426368010,0,0,0,0
