LineNo,UTC_Approx,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
63298,2023-01-20 10:53:02.980670,303368368,0,12.539,8.23826,10.04095,0
63331,2023-01-20 10:53:03.080416,303468098,0,11.56801,7.517559,7.703025,0
63364,2023-01-20 10:53:03.180721,303568374,0,8.45939,9.475065,10.52929,0
63399,2023-01-20 10:53:03.280465,303668149,0,11.52422,9.181061,11.02325,0
63429,2023-01-20 10:53:03.380549,303768278,0,9.952943,7.41484,8.242148,0
63463,2023-01-20 10:53:03.480366,303868078,0,10.48252,8.922567,10.71629,0
63494,2023-01-20 10:53:03.580626,303968305,0,12.62472,8.602581,12.90223,0
63528,2023-01-20 10:53:03.680376,304068073,0,13.41847,9.651602,12.79792,0
63560,2023-01-20 10:53:03.780568,304168296,0,10.41644,9.050236,10.26236,0
63596,2023-01-20 10:53:03.880307,304268111,0,12.90727,9.228735,13.43918,0
63627,2023-01-20 10:53:03.980363,304368255,0,10.80675,9.307465,10.48188,0
63660,2023-01-20 10:53:04.080253,304468095,0,11.62205,7.75031,9.353229,0
63694,2023-01-20 10:53:04.180467,304568224,0,14.99604,7.932485,8.49678,0
63729,2023-01-20 10:53:04.280363,304668108,0,13.80641,6.30993,7.920465,0
63759,2023-01-20 10:53:04.380330,304768080,0,8.81906,6.571408,6.724476,0
63792,2023-01-20 10:53:04.480341,304868086,0,6.226387,7.807433,9.837142,0
63823,2023-01-20 10:53:04.580544,304968282,0,8.197733,9.498582,12.23092,0
63857,2023-01-20 10:53:04.680347,305068088,0,10.15777,10.81983,13.41306,0
63889,2023-01-20 10:53:04.780343,305168090,0,10.452,10.47254,12.44102,0
63923,2023-01-20 10:53:04.880265,305268062,0,8.911357,9.804014,10.94056,0
63954,2023-01-20 10:53:04.980234,305368091,0,7.18419,9.33204,10.73725,0
63987,2023-01-20 10:53:05.080220,305468068,0,11.13492,9.439794,12.07213,0
64020,2023-01-20 10:53:05.180330,305568153,0,14.73104,8.794785,13.33299,0
64055,2023-01-20 10:53:05.280315,305668103,0,16.83533,8.616103,13.64241,0
64086,2023-01-20 10:53:05.380328,305768078,0,14.98457,9.210993,14.93298,0
64119,2023-01-20 10:53:05.480339,305868083,0,11.14497,9.363206,11.44994,0
64150,2023-01-20 10:53:05.580321,305968067,0,15.24627,9.066369,11.15357,0
64185,2023-01-20 10:53:05.680276,306068055,0,14.59053,9.313824,14.05864,0
64217,2023-01-20 10:53:05.780277,306168097,0,12.0232,10.11257,12.77663,0
64251,2023-01-20 10:53:05.880253,306268116,0,14.37835,9.299844,12.54906,0
64282,2023-01-20 10:53:05.980181,306368088,0,13.99651,7.426358,9.63585,0
64315,2023-01-20 10:53:06.080218,306468065,0,13.88529,7.129196,8.755432,0
64348,2023-01-20 10:53:06.180344,306568104,0,14.55447,7.396868,9.294617,0
64383,2023-01-20 10:53:06.280364,306668123,0,16.20243,9.189848,14.59183,0
64413,2023-01-20 10:53:06.380289,306768068,0,13.15358,9.830786,13.84334,0
64446,2023-01-20 10:53:06.480339,306868139,0,11.49771,9.849885,10.51457,0
64477,2023-01-20 10:53:06.580246,306968068,0,10.94649,7.502176,9.245123,0
64511,2023-01-20 10:53:06.680239,307068070,0,12.57871,6.972677,8.625523,0
64543,2023-01-20 10:53:06.780273,307168109,0,12.87937,6.280264,9.866335,0
64577,2023-01-20 10:53:06.880231,307268082,0,15.33631,8.930408,10.04445,0
64608,2023-01-20 10:53:06.980237,307368106,0,17.04148,9.181586,9.710744,0
64641,2023-01-20 10:53:07.080243,307468068,0,14.57782,8.601602,8.618047,0
64674,2023-01-20 10:53:07.180361,307568126,0,10.01771,8.568579,9.629725,0
64708,2023-01-20 10:53:07.280348,307668093,0,13.64104,9.029792,12.99448,0
64738,2023-01-20 10:53:07.380339,307768072,0,14.65294,8.659298,15.5305,0
64771,2023-01-20 10:53:07.480346,307868083,0,10.90262,9.173807,12.71821,0
64851,2023-01-20 10:53:07.580329,307968073,0,14.88031,9.332484,11.56644,0
64885,2023-01-20 10:53:07.680292,308068069,0,13.92755,10.45214,14.29964,0
64918,2023-01-20 10:53:07.780318,308168134,0,12.89746,10.67982,14.5584,0
64952,2023-01-20 10:53:07.880236,308268079,0,11.30507,10.58366,13.24627,0
64983,2023-01-20 10:53:07.980231,308368098,0,9.787708,9.114605,10.14014,0
65016,2023-01-20 10:53:08.080212,308468062,0,14.01661,9.869016,13.91748,0
65050,2023-01-20 10:53:08.180254,308568076,0,11.30815,8.724467,11.42595,0
65086,2023-01-20 10:53:08.280306,308668106,0,16.11406,9.373446,11.94608,0
65116,2023-01-20 10:53:08.380299,308768079,0,11.89062,9.997857,11.55978,0
65149,2023-01-20 10:53:08.480323,308868128,0,15.35493,8.971313,10.32688,0
65180,2023-01-20 10:53:08.580225,308968066,0,17.42084,9.288173,14.17443,0
65214,2023-01-20 10:53:08.680222,309068060,0,13.93191,10.96272,14.80065,0
65246,2023-01-20 10:53:08.780266,309168091,0,13.12999,10.52157,14.74282,0
65282,2023-01-20 10:53:08.880524,309268370,0,12.89806,9.694826,13.51015,0
65313,2023-01-20 10:53:08.980214,309368090,0,9.184669,10.26581,12.9132,0
65346,2023-01-20 10:53:09.080241,309468110,0,12.59592,8.8265,11.22489,0
65379,2023-01-20 10:53:09.180258,309568111,0,12.91179,10.68087,13.19998,0
65414,2023-01-20 10:53:09.280280,309668117,0,14.40474,9.363611,12.51963,0
65444,2023-01-20 10:53:09.380262,309768083,0,13.36187,10.03277,12.35332,0
65477,2023-01-20 10:53:09.480301,309868093,0,15.5421,10.28888,15.07894,0
65508,2023-01-20 10:53:09.580313,309968073,0,13.55858,10.87763,12.19134,0
65542,2023-01-20 10:53:09.680288,310068069,0,14.44243,10.11921,12.65232,0
65574,2023-01-20 10:53:09.780328,310168143,0,12.33492,8.699087,11.27029,0
65608,2023-01-20 10:53:09.880236,310268079,0,14.49176,9.946251,12.51841,0
65640,2023-01-20 10:53:09.980199,310368068,0,11.328,9.815471,10.44394,0
65673,2023-01-20 10:53:10.080237,310468060,0,13.1968,7.344743,9.997253,0
65706,2023-01-20 10:53:10.180336,310568094,0,14.45342,7.151083,10.52647,0
65741,2023-01-20 10:53:10.280357,310668103,0,14.1129,10.47762,13.77978,0
65771,2023-01-20 10:53:10.380367,310768114,0,12.35246,8.894095,10.66483,0
65805,2023-01-20 10:53:10.480346,310868104,0,16.19618,8.378364,13.00732,0
65836,2023-01-20 10:53:10.580304,310968075,0,12.6047,10.17676,12.69292,0
65870,2023-01-20 10:53:10.680294,311068068,0,10.10906,9.838402,10.32001,0
65902,2023-01-20 10:53:10.780336,311168109,0,11.60092,7.478623,9.4315,0
65936,2023-01-20 10:53:10.880260,311268074,0,16.30216,8.687805,10.45098,0
65967,2023-01-20 10:53:10.980244,311368109,0,14.74518,8.712812,15.66125,0
66000,2023-01-20 10:53:11.073025,311468107,0,11.57194,9.677248,12.73212,0
66033,2023-01-20 10:53:11.164030,311568094,0,10.91917,8.171638,9.545661,0
66068,2023-01-20 10:53:11.260487,311668100,0,11.95182,6.802193,8.402467,0
66098,2023-01-20 10:53:11.360455,311768067,0,13.80257,6.892823,7.980598,0
66131,2023-01-20 10:53:11.460494,311868101,0,11.61355,5.646207,8.331704,0
66162,2023-01-20 10:53:11.560493,311968092,0,12.99208,6.429343,7.389882,0
66196,2023-01-20 10:53:11.660524,312068127,0,12.23811,5.533723,8.627876,0
66228,2023-01-20 10:53:11.760505,312168119,0,13.45128,6.315579,7.949468,0
66262,2023-01-20 10:53:11.860432,312268090,0,13.48415,7.606956,8.199938,0
66293,2023-01-20 10:53:11.960366,312368090,0,13.11454,9.310486,9.276159,0
66327,2023-01-20 10:53:12.060314,312468054,0,14.51913,8.567541,11.10266,0
66360,2023-01-20 10:53:12.160384,312568107,0,11.77836,9.70192,11.35429,0
66395,2023-01-20 10:53:12.267082,312668096,0,9.711109,9.297013,8.9977,0
66425,2023-01-20 10:53:12.378189,312768103,0,15.39039,9.437691,11.91677,0
66458,2023-01-20 10:53:12.473032,312868105,0,13.04832,9.791385,13.73923,0
66489,2023-01-20 10:53:12.563866,312968065,0,11.72324,9.050858,10.12952,0
66523,2023-01-20 10:53:12.660253,313068066,0,12.58515,7.009262,9.226227,0
66555,2023-01-20 10:53:12.760322,313168108,0,13.61911,6.906467,8.649332,0
66589,2023-01-20 10:53:12.860264,313268065,0,13.71478,7.018838,8.641617,0
66620,2023-01-20 10:53:12.960302,313368147,0,14.16475,7.644625,8.901353,0
66653,2023-01-20 10:53:13.060391,313468217,0,12.29624,6.045843,8.360576,0
66686,2023-01-20 10:53:13.160339,313568105,0,10.46742,7.914611,7.160101,0
66721,2023-01-20 10:53:13.260370,313668104,0,8.388895,7.64136,6.929942,0
66751,2023-01-20 10:53:13.360361,313768083,0,12.08859,7.071365,8.076462,0
66784,2023-01-20 10:53:13.460388,313868114,0,14.23336,9.086099,12.09308,0
66815,2023-01-20 10:53:13.560338,313968078,0,13.31716,9.531745,13.23263,0
66849,2023-01-20 10:53:13.660323,314068105,0,15.4923,9.465971,10.41928,0
66881,2023-01-20 10:53:13.760259,314168100,0,16.54171,8.957939,14.50498,0
66917,2023-01-20 10:53:13.860489,314268352,0,12.16599,9.562866,12.12429,0
66948,2023-01-20 10:53:13.960234,314368096,0,15.46597,9.351071,14.45692,0
66981,2023-01-20 10:53:14.060252,314468081,0,14.68083,10.13691,13.66578,0
67015,2023-01-20 10:53:14.160310,314568084,0,10.4629,9.291083,10.00631,0
67051,2023-01-20 10:53:14.260427,314668172,0,11.94249,7.423174,9.718354,0
67081,2023-01-20 10:53:14.360380,314768115,0,15.40995,8.332269,8.527323,0
67114,2023-01-20 10:53:14.460340,314868112,0,14.48213,7.468497,8.731993,0
67145,2023-01-20 10:53:14.560229,314968070,0,13.87772,6.524597,8.219544,0
67179,2023-01-20 10:53:14.660214,315068069,0,11.69999,6.523278,7.213371,0
67211,2023-01-20 10:53:14.760263,315168097,0,8.150474,7.109032,7.23948,0
67245,2023-01-20 10:53:14.860238,315268072,0,6.96914,8.745438,9.282936,0
67276,2023-01-20 10:53:14.960279,315368127,0,7.297106,8.829633,8.463221,0
67309,2023-01-20 10:53:15.060211,315468069,0,12.97939,7.787132,8.384354,0
67342,2023-01-20 10:53:15.160219,315568083,0,15.50204,8.342872,10.3695,0
67377,2023-01-20 10:53:15.260261,315668093,0,15.84972,8.102959,12.91067,0
67407,2023-01-20 10:53:15.360304,315768079,0,13.15873,9.532805,14.05707,0
67440,2023-01-20 10:53:15.460332,315868081,0,10.57575,10.38186,12.90477,0
67472,2023-01-20 10:53:15.560335,315968080,0,8.985814,9.767782,10.91175,0
67506,2023-01-20 10:53:15.660362,316068144,0,7.44694,9.381038,10.02849,0
67538,2023-01-20 10:53:15.760259,316168104,0,5.893101,9.091675,9.824087,0
67572,2023-01-20 10:53:15.860199,316268066,0,6.999692,8.879406,10.54222,0
67603,2023-01-20 10:53:15.960235,316368096,0,9.036057,8.889061,11.14248,0
67636,2023-01-20 10:53:16.060246,316468071,0,9.113675,9.9523,12.24238,0
67669,2023-01-20 10:53:16.160327,316568096,0,9.04653,10.49438,12.18775,0
67704,2023-01-20 10:53:16.260362,316668140,0,8.230319,9.343261,10.43999,0
67735,2023-01-20 10:53:16.360227,316768056,0,7.66825,9.933514,10.45656,0
67768,2023-01-20 10:53:16.460260,316868088,0,7.52941,10.41278,11.04811,0
67799,2023-01-20 10:53:16.560273,316968064,0,10.48865,9.926586,11.59678,0
67833,2023-01-20 10:53:16.660316,317068083,0,14.32999,9.13795,12.86401,0
67865,2023-01-20 10:53:16.760368,317168121,0,14.08118,8.767802,10.91216,0
67899,2023-01-20 10:53:16.860312,317268093,0,11.14367,7.59209,7.686049,0
67930,2023-01-20 10:53:16.960310,317368148,0,8.292148,8.138491,9.197211,0
67963,2023-01-20 10:53:17.060246,317468107,0,12.1598,8.042463,11.98704,0
67996,2023-01-20 10:53:17.160227,317568090,0,13.25535,7.457042,10.48049,0
68031,2023-01-20 10:53:17.260262,317668099,0,11.67182,5.325914,8.976755,0
68061,2023-01-20 10:53:17.360282,317768075,0,9.096504,6.076905,7.595264,0
68094,2023-01-20 10:53:17.460324,317868098,0,7.17806,7.812889,8.965622,0
68125,2023-01-20 10:53:17.560333,317968107,0,10.66252,8.631409,10.65412,0
68159,2023-01-20 10:53:17.660273,318068073,0,14.20762,9.522972,12.30643,0
68191,2023-01-20 10:53:17.760278,318168122,0,14.64179,9.577629,11.61129,0
68225,2023-01-20 10:53:17.860203,318268063,0,14.56963,9.306899,11.91792,0
68256,2023-01-20 10:53:17.960247,318368106,0,14.0642,8.222558,13.36054,0
68289,2023-01-20 10:53:18.060257,318468091,0,13.73214,10.1317,15.60933,0
68322,2023-01-20 10:53:18.160298,318568092,0,14.54453,9.70465,14.70283,0
68357,2023-01-20 10:53:18.260346,318668147,0,14.04224,9.171126,12.74753,0
68387,2023-01-20 10:53:18.360238,318768076,0,13.65979,7.566238,9.574621,0
68421,2023-01-20 10:53:18.460409,318868230,0,10.71703,6.954634,8.263872,0
68452,2023-01-20 10:53:18.560300,318968069,0,7.662138,8.271977,7.07001,0
68486,2023-01-20 10:53:18.660315,319068085,0,7.915325,9.554386,7.223102,0
68518,2023-01-20 10:53:18.760298,319168105,0,8.269233,7.890515,7.115169,0
68553,2023-01-20 10:53:18.860563,319268408,0,13.73924,7.673625,7.301497,0
68585,2023-01-20 10:53:18.960210,319368095,0,14.47487,8.87116,12.76306,0
68618,2023-01-20 10:53:19.060225,319468080,0,10.22895,10.67533,12.93486,0
68651,2023-01-20 10:53:19.160298,319568076,0,8.065566,8.388427,9.212141,0
68686,2023-01-20 10:53:19.260367,319668114,0,10.82348,7.174268,7.130199,0
68716,2023-01-20 10:53:19.360338,319768084,0,14.11058,9.317672,12.30046,0
68749,2023-01-20 10:53:19.460348,319868102,0,13.57712,8.943325,13.79925,0
68779,2023-01-20 10:53:19.560350,319968118,0,10.36969,9.378289,12.86505,0
68813,2023-01-20 10:53:19.660277,320068081,0,8.354636,10.58889,11.48809,0
68845,2023-01-20 10:53:19.760235,320168090,0,6.987049,8.686314,9.364485,0
68879,2023-01-20 10:53:19.854684,320268076,0,7.318977,8.344147,7.348122,0
68910,2023-01-20 10:53:19.945532,320368090,0,11.52399,7.940633,8.692363,0
68943,2023-01-20 10:53:20.044534,320468073,0,13.91532,9.661899,11.92625,0
68976,2023-01-20 10:53:20.155891,320568142,0,10.29518,8.708742,10.68294,0
69011,2023-01-20 10:53:20.260304,320668105,0,13.79389,7.892396,9.774135,0
69041,2023-01-20 10:53:20.360233,320768067,0,13.11352,10.52089,13.14574,0
69074,2023-01-20 10:53:20.460280,320868095,0,9.994817,8.651881,10.10466,0
69106,2023-01-20 10:53:20.560327,320968086,0,12.52946,8.623226,9.889905,0
69140,2023-01-20 10:53:20.660321,321068070,0,14.53735,8.58625,9.166389,0
69173,2023-01-20 10:53:20.760351,321168120,0,13.85544,8.289193,9.652585,0
69207,2023-01-20 10:53:20.860373,321268186,0,14.23191,9.516502,10.48979,0
69238,2023-01-20 10:53:20.960213,321368085,0,14.45617,8.619823,9.247238,0
69271,2023-01-20 10:53:21.054688,321468060,0,13.53271,6.961743,8.288585,0
69304,2023-01-20 10:53:21.145605,321568082,0,12.7442,5.51958,8.393418,0
69339,2023-01-20 10:53:21.244687,321668104,0,13.15193,6.580519,8.227273,0
69369,2023-01-20 10:53:21.355881,321768083,0,14.3679,7.175765,7.99156,0
69402,2023-01-20 10:53:21.454851,321868137,0,14.1323,7.03615,7.273129,0
69433,2023-01-20 10:53:21.545624,321968068,0,13.21736,5.589795,8.645564,0
69466,2023-01-20 10:53:21.640118,322068068,0,12.55991,7.626518,9.896786,0
69499,2023-01-20 10:53:21.740106,322168104,0,12.78509,9.155378,10.17384,0
69533,2023-01-20 10:53:21.840028,322268071,0,14.48027,9.242437,10.6793,0
69564,2023-01-20 10:53:21.940008,322368090,0,14.17152,8.510315,11.63164,0
69597,2023-01-20 10:53:22.039969,322468063,0,12.48,9.139565,13.13009,0
69630,2023-01-20 10:53:22.140066,322568130,0,12.14651,10.49958,12.54051,0
69665,2023-01-20 10:53:22.240051,322668106,0,9.881722,9.663769,11.8936,0
69695,2023-01-20 10:53:22.339984,322768061,0,6.503328,8.967066,10.727,0
69728,2023-01-20 10:53:22.440001,322868090,0,6.993718,9.032795,9.082381,0
69759,2023-01-20 10:53:22.539983,322968069,0,8.836374,9.292909,7.392163,0
69792,2023-01-20 10:53:22.640039,323068088,0,9.478921,8.249184,6.186664,0
69826,2023-01-20 10:53:22.740316,323168276,0,10.12539,5.8982,7.398411,0
69860,2023-01-20 10:53:22.840109,323268076,0,11.03685,7.012106,8.284061,0
69891,2023-01-20 10:53:22.939986,323368103,0,11.75347,7.056296,7.875979,0
69924,2023-01-20 10:53:23.039897,323468079,0,12.45093,5.948553,7.143652,0
69957,2023-01-20 10:53:23.139981,323568101,0,12.00422,5.549415,7.05494,0
69992,2023-01-20 10:53:23.240016,323668099,0,11.70808,6.27933,7.835499,0
70022,2023-01-20 10:53:23.339985,323768070,0,13.00828,6.629141,8.485795,0
70055,2023-01-20 10:53:23.440064,323868151,0,13.45062,7.106361,7.678592,0
70086,2023-01-20 10:53:23.539974,323968063,0,14.17611,7.466564,9.28881,0
70119,2023-01-20 10:53:23.639983,324068083,0,15.98317,9.188562,10.02547,0
70152,2023-01-20 10:53:23.740222,324168347,0,15.30607,8.673203,10.90681,0
70186,2023-01-20 10:53:23.839931,324268073,0,13.96861,9.368278,14.27094,0
70219,2023-01-20 10:53:23.939937,324368085,0,12.37037,10.8072,14.00198,0
70252,2023-01-20 10:53:24.039983,324468121,0,8.708323,9.710626,10.60939,0
70335,2023-01-20 10:53:24.139959,324568063,0,9.96524,8.887933,8.711096,0
70370,2023-01-20 10:53:24.240009,324668093,0,12.12829,6.850053,8.080055,0
70400,2023-01-20 10:53:24.339985,324768071,0,12.635,9.014578,9.524319,0
70433,2023-01-20 10:53:24.440011,324868097,0,13.67218,10.07091,13.12478,0
70464,2023-01-20 10:53:24.539984,324968067,0,13.21789,10.01197,13.03994,0
70497,2023-01-20 10:53:24.640005,325068086,0,10.30354,9.102148,12.13328,0
70530,2023-01-20 10:53:24.740271,325168355,0,8.140576,10.12617,11.63063,0
70564,2023-01-20 10:53:24.839970,325268066,0,7.731899,10.29652,10.35201,0
70596,2023-01-20 10:53:24.939953,325368074,0,5.806068,8.726022,8.106817,0
70629,2023-01-20 10:53:25.039948,325468074,0,5.599308,8.368814,8.003549,0
70662,2023-01-20 10:53:25.139966,325568068,0,6.759762,8.392583,7.406609,0
70697,2023-01-20 10:53:25.240023,325668109,0,5.804663,8.360572,7.363754,0
70727,2023-01-20 10:53:25.340029,325768113,0,7.018819,7.837467,6.384352,0
70760,2023-01-20 10:53:25.440014,325868099,0,10.31976,6.974283,7.748457,0
70791,2023-01-20 10:53:25.540013,325968102,0,12.41987,6.194997,7.405508,0
70825,2023-01-20 10:53:25.639982,326068080,0,12.76499,5.514846,7.319946,0
70858,2023-01-20 10:53:25.740336,326168449,0,13.32168,6.935363,8.261127,0
70892,2023-01-20 10:53:25.839967,326268095,0,13.76017,6.965681,7.533461,0
70923,2023-01-20 10:53:25.939957,326368101,0,13.19022,6.078066,8.667252,0
70956,2023-01-20 10:53:26.039979,326468118,0,13.90529,7.892725,8.316657,0
70989,2023-01-20 10:53:26.139958,326568064,0,13.40972,6.583762,7.801329,0
71024,2023-01-20 10:53:26.239997,326668092,0,10.76927,6.299785,7.049993,0
71054,2023-01-20 10:53:26.339955,326768072,0,11.32453,6.404747,7.645473,0
71087,2023-01-20 10:53:26.439985,326868108,0,11.69409,5.745766,7.12739,0
71118,2023-01-20 10:53:26.539965,326968068,0,14.00074,7.199138,8.057019,0
71151,2023-01-20 10:53:26.640009,327068097,0,13.89567,7.469901,9.209742,0
71184,2023-01-20 10:53:26.740317,327168396,0,12.57852,9.703458,9.8151,0
71218,2023-01-20 10:53:26.839996,327268086,0,14.15714,8.926539,8.863237,0
71249,2023-01-20 10:53:26.939960,327368089,0,14.92706,8.64892,10.09739,0
71282,2023-01-20 10:53:27.039945,327468084,0,14.68664,9.217755,10.70219,0
71316,2023-01-20 10:53:27.139953,327568061,0,13.72682,9.74607,13.83154,0
71351,2023-01-20 10:53:27.240010,327668098,0,13.04436,9.840735,13.42905,0
71381,2023-01-20 10:53:27.340040,327768125,0,11.16496,10.04299,13.43537,0
71414,2023-01-20 10:53:27.440010,327868093,0,10.99983,11.17647,12.53008,0
71445,2023-01-20 10:53:27.539976,327968060,0,9.097204,9.177467,10.73425,0
71478,2023-01-20 10:53:27.640004,328068091,0,9.560929,9.5302,10.98842,0
71511,2023-01-20 10:53:27.740350,328168441,0,7.390357,9.565417,10.77173,0
71545,2023-01-20 10:53:27.839982,328268085,0,7.986178,9.368048,8.339638,0
71576,2023-01-20 10:53:27.940012,328368141,0,11.72946,6.976584,8.047355,0
71609,2023-01-20 10:53:28.039925,328468062,0,14.97264,9.139281,10.9029,0
71642,2023-01-20 10:53:28.139956,328568071,0,13.75948,8.709907,13.26855,0
71677,2023-01-20 10:53:28.239998,328668108,0,11.464,10.14898,12.32727,0
71707,2023-01-20 10:53:28.339932,328768060,0,9.358913,8.851027,10.90422,0
71740,2023-01-20 10:53:28.439968,328868095,0,9.648433,9.262994,11.01528,0
71771,2023-01-20 10:53:28.539983,328968079,0,9.597666,9.180443,11.7052,0
71804,2023-01-20 10:53:28.640045,329068129,0,11.02174,9.831393,11.90895,0
71837,2023-01-20 10:53:28.740246,329168345,0,9.293018,10.03233,12.98649,0
71871,2023-01-20 10:53:28.839936,329268073,0,8.974043,10.3369,11.97072,0
71904,2023-01-20 10:53:28.939892,329368101,0,7.115489,9.431278,10.62763,0
71937,2023-01-20 10:53:29.039845,329468065,0,9.022752,9.800186,8.341077,0
71970,2023-01-20 10:53:29.139939,329568076,0,11.5375,7.94833,8.315993,0
72006,2023-01-20 10:53:29.240051,329668135,0,13.87377,7.455227,9.142994,0
72036,2023-01-20 10:53:29.339989,329768068,0,14.18439,9.299083,10.76621,0
72069,2023-01-20 10:53:29.440025,329868103,0,16.40975,8.872573,10.71134,0
72100,2023-01-20 10:53:29.539984,329968069,0,15.41412,8.156687,14.14483,0
72133,2023-01-20 10:53:29.639984,330068074,0,15.25309,9.357518,15.01265,0
72166,2023-01-20 10:53:29.740271,330168362,0,14.3173,9.877757,13.6377,0
72200,2023-01-20 10:53:29.839974,330268068,0,10.61919,9.603041,12.78151,0
72231,2023-01-20 10:53:29.940043,330368145,0,9.059548,9.922069,9.882097,0
72264,2023-01-20 10:53:30.036428,330468095,0,9.633409,8.073149,7.93314,0
72297,2023-01-20 10:53:30.127507,330568074,0,13.12233,7.429122,8.292727,0
72332,2023-01-20 10:53:30.220459,330668111,0,13.26893,5.675855,8.78907,0
72362,2023-01-20 10:53:30.320428,330768087,0,15.27027,7.949553,8.307208,0
72395,2023-01-20 10:53:30.422655,330868103,0,15.07985,8.436449,9.045761,0
72425,2023-01-20 10:53:30.533532,330968132,0,16.64964,8.931353,10.7544,0
72459,2023-01-20 10:53:30.636483,331068149,0,15.72963,9.546154,13.97942,0
72492,2023-01-20 10:53:30.727550,331168125,0,12.93715,9.409565,13.56862,0
72526,2023-01-20 10:53:30.820443,331268111,0,9.813984,9.536631,11.94027,0
72557,2023-01-20 10:53:30.920407,331368104,0,8.341968,8.647517,8.370785,0
72590,2023-01-20 10:53:31.020366,331468080,0,10.81485,7.375421,8.350174,0
72623,2023-01-20 10:53:31.120401,331568080,0,12.41135,5.818966,7.60484,0
72658,2023-01-20 10:53:31.220501,331668154,0,13.12188,6.642653,8.242233,0
72688,2023-01-20 10:53:31.320433,331768089,0,13.13109,5.424395,7.799639,0
72722,2023-01-20 10:53:31.420414,331868071,0,15.39569,8.326894,8.197177,0
72753,2023-01-20 10:53:31.520434,331968088,0,15.4042,8.275004,9.918693,0
72786,2023-01-20 10:53:31.620444,332068099,0,16.65954,8.830776,11.59363,0
72819,2023-01-20 10:53:31.720463,332168135,0,15.39745,8.470172,15.47971,0
72853,2023-01-20 10:53:31.820435,332268134,0,14.47587,9.803958,13.8998,0
72884,2023-01-20 10:53:31.920374,332368140,0,11.08191,9.889441,13.03537,0
72917,2023-01-20 10:53:32.020268,332468088,0,8.751857,9.859534,10.79343,0
72950,2023-01-20 10:53:32.120272,332568090,0,9.362397,8.383669,8.636729,0
72985,2023-01-20 10:53:32.220288,332668109,0,11.58292,7.228866,7.919786,0
73015,2023-01-20 10:53:32.320241,332768089,0,15.3478,8.812309,9.294132,0
73048,2023-01-20 10:53:32.420256,332868112,0,15.50354,8.803375,13.36911,0
73079,2023-01-20 10:53:32.520331,332968122,0,11.68989,9.253946,11.90288,0
73112,2023-01-20 10:53:32.620332,333068080,0,9.424801,8.867477,8.279664,0
73145,2023-01-20 10:53:32.720338,333168126,0,10.76529,7.50408,7.341949,0
73179,2023-01-20 10:53:32.820263,333268092,0,10.15265,6.385276,6.774863,0
73210,2023-01-20 10:53:32.920258,333368132,0,10.42719,8.101317,6.304178,0
73243,2023-01-20 10:53:33.020190,333468087,0,7.384237,7.62008,5.525816,0
73276,2023-01-20 10:53:33.120243,333568076,0,7.126372,8.596908,6.632699,0
73311,2023-01-20 10:53:33.220371,333668159,0,7.374153,8.14506,6.605994,0
73341,2023-01-20 10:53:33.320257,333768077,0,11.2218,7.166225,6.928059,0
73374,2023-01-20 10:53:33.420269,333868112,0,12.41733,8.929832,9.063725,0
73405,2023-01-20 10:53:33.520242,333968074,0,13.69481,8.298544,9.50762,0
73439,2023-01-20 10:53:33.620246,334068064,0,8.763509,9.524483,10.67764,0
73472,2023-01-20 10:53:33.720341,334168137,0,10.75657,9.454393,9.691339,0
73505,2023-01-20 10:53:33.820363,334268150,0,13.15991,10.08446,11.22859,0
73538,2023-01-20 10:53:33.920286,334368115,0,12.62106,9.729904,14.37276,0
73571,2023-01-20 10:53:34.020236,334468088,0,11.97953,9.602906,12.761,0
73605,2023-01-20 10:53:34.120300,334568096,0,12.2496,7.250028,10.11419,0
73640,2023-01-20 10:53:34.220353,334668113,0,11.38397,6.069642,8.22742,0
73670,2023-01-20 10:53:34.320283,334768081,0,7.901275,7.195883,6.022203,0
73703,2023-01-20 10:53:34.420306,334868129,0,6.39406,7.445042,5.082505,0
73733,2023-01-20 10:53:34.520324,334968121,0,7.396543,10.71098,7.856504,0
73766,2023-01-20 10:53:34.620296,335068077,0,7.596073,9.590461,9.099743,0
73799,2023-01-20 10:53:34.720325,335168127,0,9.589765,9.191209,7.024681,0
73833,2023-01-20 10:53:34.820237,335268065,0,12.06838,6.515125,7.857245,0
73864,2023-01-20 10:53:34.920223,335368096,0,13.04588,6.707973,6.372798,0
73897,2023-01-20 10:53:35.020190,335468083,0,11.26185,7.376,8.00905,0
73929,2023-01-20 10:53:35.120315,335568129,0,9.864661,9.335122,7.178901,0
73964,2023-01-20 10:53:35.220354,335668114,0,8.034285,6.694247,8.488239,0
73994,2023-01-20 10:53:35.320283,335768087,0,12.82539,5.214976,8.962932,0
74027,2023-01-20 10:53:35.420276,335868117,0,13.03491,5.076462,12.4332,0
74058,2023-01-20 10:53:35.520253,335968105,0,9.197902,7.945919,11.69087,0
74091,2023-01-20 10:53:35.620237,336068089,0,7.453674,7.226502,8.501857,0
74128,2023-01-20 10:53:35.720326,336168135,0,6.497433,6.950391,8.704875,0
74161,2023-01-20 10:53:35.820337,336268120,0,9.799191,9.117034,11.01712,0
74192,2023-01-20 10:53:35.920269,336368097,0,12.35451,7.307626,8.389081,0
74225,2023-01-20 10:53:36.020222,336468077,0,9.836143,6.222886,7.893764,0
