LineNo,UTC_Approx,TimeUS,RMSRollP,RMSRollD,RMSPitchP,RMSPitchD,RMSYaw
20121,2023-01-20 10:50:51.260371,171368117,0.01623032,0.02230005,0.01687427,0.03841264,0.01638155
20152,2023-01-20 10:50:51.360350,171468100,0.01553925,0.01993434,0.01725417,0.04244894,0.01767255
20186,2023-01-20 10:50:51.460289,171568068,0.01430913,0.01858709,0.01794936,0.04390683,0.01679286
20220,2023-01-20 10:50:51.560285,171668111,0.01315003,0.02226641,0.01747194,0.04125324,0.01501224
20253,2023-01-20 10:50:51.660251,171768061,0.0125235,0.02345586,0.01593717,0.03665073,0.01292737
20284,2023-01-20 10:50:51.760344,171868095,0.01107377,0.02221157,0.01576337,0.03889758,0.01065316
20318,2023-01-20 10:50:51.860312,171968079,0.01145624,0.02502763,0.01423255,0.03437943,0.008720433
20349,2023-01-20 10:50:51.960268,172068101,0.01086368,0.02301051,0.01465062,0.03712295,0.007468229
20383,2023-01-20 10:50:52.060354,172168214,0.01052811,0.0242576,0.01424293,0.03532076,0.007401711
20415,2023-01-20 10:50:52.160210,172268073,0.01103474,0.02386,0.01325905,0.03381266,0.008249088
20447,2023-01-20 10:50:52.260244,172368082,0.01129042,0.02360351,0.01319507,0.03441161,0.008525372
20478,2023-01-20 10:50:52.360260,172468054,0.01001823,0.02222404,0.01362008,0.03509749,0.008034888
20512,2023-01-20 10:50:52.460306,172568073,0.01024052,0.02463152,0.01408257,0.03602695,0.007758786
20546,2023-01-20 10:50:52.560393,172668143,0.00922604,0.02256983,0.01421741,0.03636213,0.009485844
20579,2023-01-20 10:50:52.660343,172768119,0.00904095,0.02312649,0.01378694,0.03481379,0.01165274
20610,2023-01-20 10:50:52.760279,172868109,0.009639646,0.02106511,0.01513399,0.03860533,0.01162899
20644,2023-01-20 10:50:52.860209,172968062,0.01077674,0.02367955,0.01412821,0.03501716,0.009896482
20675,2023-01-20 10:50:52.960200,173068055,0.01375458,0.02144687,0.01523367,0.03898564,0.008309547
20709,2023-01-20 10:50:53.060273,173168105,0.01243544,0.02129757,0.01585437,0.04210379,0.008244676
20741,2023-01-20 10:50:53.160266,173268059,0.01187343,0.0234532,0.01441301,0.03713479,0.009185623
20773,2023-01-20 10:50:53.260314,173368083,0.01165195,0.0228068,0.01648188,0.0391174,0.01010775
20804,2023-01-20 10:50:53.360357,173468112,0.01016443,0.02105244,0.01945649,0.04265838,0.01063712
20838,2023-01-20 10:50:53.460279,173568058,0.01523834,0.02421907,0.01801378,0.03838699,0.0120042
20872,2023-01-20 10:50:53.560291,173668119,0.01508749,0.02392097,0.01576297,0.03441206,0.01430077
20906,2023-01-20 10:50:53.660280,173768089,0.01457112,0.02495839,0.01429235,0.03046491,0.01548259
20937,2023-01-20 10:50:53.760356,173868101,0.0129379,0.02286804,0.0137813,0.03219159,0.01546574
20973,2023-01-20 10:50:53.860630,173968391,0.01244019,0.0211468,0.01521405,0.03761158,0.01465258
21004,2023-01-20 10:50:53.960273,174068101,0.01205179,0.02100843,0.01596702,0.04057116,0.01366567
21038,2023-01-20 10:50:54.054769,174168112,0.01290517,0.02256448,0.01740635,0.03644389,0.01308274
21070,2023-01-20 10:50:54.145616,174268061,0.01259034,0.02335522,0.01807801,0.03151467,0.0127972
21102,2023-01-20 10:50:54.244691,174368082,0.01136401,0.02204162,0.01812411,0.03321256,0.01267753
21133,2023-01-20 10:50:54.355875,174468064,0.009944619,0.01940065,0.01801578,0.03975623,0.01245385
21168,2023-01-20 10:50:54.460317,174568072,0.00982588,0.02145011,0.01736863,0.04016061,0.01175855
21202,2023-01-20 10:50:54.560347,174668119,0.009689534,0.02218854,0.01535271,0.03595055,0.01126298
21235,2023-01-20 10:50:54.660327,174768127,0.009304676,0.02222764,0.01571747,0.03761128,0.01158521
21266,2023-01-20 10:50:54.760268,174868102,0.0117922,0.02072678,0.01758605,0.04333477,0.01310579
21300,2023-01-20 10:50:54.860205,174968058,0.01087018,0.02043948,0.01857174,0.04609357,0.01558083
21331,2023-01-20 10:50:54.960194,175068056,0.01060184,0.02257428,0.01693692,0.04235664,0.01886188
21365,2023-01-20 10:50:55.060258,175168096,0.01000397,0.02315878,0.01531919,0.03784662,0.02255135
21397,2023-01-20 10:50:55.160282,175268076,0.01017712,0.0241066,0.01323243,0.03291373,0.02466909
21429,2023-01-20 10:50:55.260324,175368130,0.01371827,0.02459706,0.01265351,0.02891373,0.02482117
21460,2023-01-20 10:50:55.360216,175468072,0.0135692,0.02506263,0.01149506,0.02689984,0.02257096
21494,2023-01-20 10:50:55.460228,175568066,0.01406561,0.02448611,0.01118891,0.02687281,0.01917764
21528,2023-01-20 10:50:55.560333,175668109,0.01533489,0.02242868,0.01328435,0.03215715,0.01578403
21561,2023-01-20 10:50:55.660347,175768095,0.01428811,0.02555453,0.01400037,0.03008606,0.01351464
21592,2023-01-20 10:50:55.760351,175868094,0.01460149,0.02476143,0.01931272,0.03364725,0.01150768
21626,2023-01-20 10:50:55.860310,175968084,0.0142098,0.02308144,0.01839975,0.03642629,0.009609536
21657,2023-01-20 10:50:55.960279,176068109,0.01522473,0.02377077,0.01785313,0.03366136,0.009169859
21691,2023-01-20 10:50:56.060235,176168094,0.01329823,0.02280149,0.02163856,0.03720593,0.009200902
21723,2023-01-20 10:50:56.160197,176268068,0.01444713,0.02183472,0.02144314,0.04049445,0.009766845
21755,2023-01-20 10:50:56.254738,176368089,0.01930734,0.02203078,0.02040553,0.04362466,0.01058437
21786,2023-01-20 10:50:56.345620,176468063,0.01710264,0.02082638,0.01899277,0.04389912,0.01027961
21820,2023-01-20 10:50:56.440176,176568067,0.01499352,0.02285468,0.01845422,0.04266361,0.009166094
21854,2023-01-20 10:50:56.540299,176668209,0.0153581,0.02424843,0.01838705,0.03765823,0.008630983
21887,2023-01-20 10:50:56.640144,176768065,0.0179908,0.02399367,0.01728351,0.03563751,0.007769585
21918,2023-01-20 10:50:56.740184,176868104,0.0230709,0.02358879,0.0168714,0.03657836,0.00686343
21952,2023-01-20 10:50:56.840117,176968055,0.02024872,0.02440604,0.01913623,0.03701947,0.007150203
21983,2023-01-20 10:50:56.940080,177068064,0.01770484,0.02380901,0.0190975,0.04151686,0.007489141
22017,2023-01-20 10:50:57.044587,177168088,0.01590168,0.02436126,0.01926815,0.03786459,0.008299563
22049,2023-01-20 10:50:57.155815,177268063,0.0150788,0.02473982,0.02168427,0.0335789,0.008723069
22081,2023-01-20 10:50:57.254832,177368133,0.01391685,0.02257083,0.02044493,0.03653063,0.007761291
22111,2023-01-20 10:50:57.345618,177468065,0.01268681,0.02222854,0.01902608,0.03840603,0.006586221
22145,2023-01-20 10:50:57.440124,177568061,0.01170768,0.02262685,0.0164659,0.03487049,0.005410886
22179,2023-01-20 10:50:57.540144,177668113,0.01070883,0.02159847,0.01701937,0.04016716,0.004477853
22212,2023-01-20 10:50:57.640096,177768076,0.01103574,0.02227241,0.01519089,0.03620696,0.004338762
22243,2023-01-20 10:50:57.740145,177868107,0.01020401,0.02083946,0.0156096,0.03904117,0.005042994
22277,2023-01-20 10:50:57.840146,177968124,0.01073684,0.02327893,0.01548618,0.03932498,0.005935148
22308,2023-01-20 10:50:57.940026,178068072,0.01019269,0.02382064,0.01461417,0.03676397,0.007382066
22342,2023-01-20 10:50:58.040007,178168089,0.00915026,0.02142348,0.01607602,0.04167359,0.00921462
22374,2023-01-20 10:50:58.139994,178268065,0.009017202,0.02149003,0.01644971,0.04412019,0.01074873
22406,2023-01-20 10:50:58.240021,178368088,0.009382447,0.02316253,0.01457259,0.03926565,0.01137198
22437,2023-01-20 10:50:58.339984,178468060,0.009955124,0.02326221,0.01312567,0.03569567,0.01111107
22471,2023-01-20 10:50:58.439999,178568068,0.009423319,0.02081221,0.0142235,0.03949374,0.01023609
22505,2023-01-20 10:50:58.540190,178668228,0.01055537,0.02167299,0.01618486,0.03854228,0.009117709
22538,2023-01-20 10:50:58.640037,178768059,0.01009258,0.02210905,0.01502789,0.03606104,0.00885948
22570,2023-01-20 10:50:58.740067,178868096,0.009155254,0.02060181,0.0170953,0.04227089,0.009143461
22604,2023-01-20 10:50:58.840019,178968072,0.01120203,0.02242187,0.0161825,0.04089925,0.008651244
22637,2023-01-20 10:50:58.939956,179068059,0.01221017,0.02268903,0.01449885,0.03631848,0.00765361
22671,2023-01-20 10:50:59.039976,179168095,0.0111892,0.02301014,0.01317915,0.03357523,0.006989781
22703,2023-01-20 10:50:59.140026,179268111,0.009884384,0.02120098,0.01473548,0.0394809,0.006595417
22735,2023-01-20 10:50:59.240014,179368080,0.01003814,0.02146259,0.01680564,0.04228896,0.005998121
22766,2023-01-20 10:50:59.340014,179468083,0.009742169,0.02309129,0.01483474,0.03716929,0.005165843
22800,2023-01-20 10:50:59.439985,179568065,0.00979069,0.02186406,0.01417236,0.03661985,0.004664257
22834,2023-01-20 10:50:59.540003,179668106,0.008915581,0.0203887,0.01573953,0.04245539,0.004462545
22867,2023-01-20 10:50:59.639975,179768070,0.009048004,0.02249851,0.01476861,0.03938141,0.003763604
22898,2023-01-20 10:50:59.740049,179868090,0.009122582,0.02234426,0.01307157,0.03499073,0.003551186
22932,2023-01-20 10:50:59.840071,179968100,0.008473467,0.02021567,0.01513068,0.03807861,0.004799116
22963,2023-01-20 10:50:59.939974,180068053,0.008756331,0.02216605,0.01344144,0.03464046,0.006658172
22997,2023-01-20 10:51:00.039982,180168095,0.007760617,0.01995027,0.01476881,0.03663107,0.007951851
23029,2023-01-20 10:51:00.139937,180268059,0.008318293,0.0205568,0.01377158,0.03481192,0.009128581
23061,2023-01-20 10:51:00.239985,180368099,0.00811551,0.01994361,0.0132815,0.03488157,0.009795125
23092,2023-01-20 10:51:00.340005,180468088,0.009988507,0.02230293,0.01452696,0.03544582,0.01042149
23126,2023-01-20 10:51:00.440059,180568130,0.01008302,0.02206656,0.01565539,0.03664503,0.01030357
23160,2023-01-20 10:51:00.540014,180668102,0.01368093,0.02437337,0.01496858,0.03702063,0.008962315
23193,2023-01-20 10:51:00.639976,180768073,0.01313275,0.02383396,0.01322679,0.03272,0.007356993
23224,2023-01-20 10:51:00.739983,180868074,0.01154187,0.0220292,0.01426504,0.03637562,0.006260131
23258,2023-01-20 10:51:00.839976,180968067,0.01147932,0.02279527,0.01365006,0.03536565,0.005542542
23289,2023-01-20 10:51:00.939979,181068081,0.01599454,0.02576342,0.01462189,0.03172985,0.005836899
23323,2023-01-20 10:51:01.039998,181168098,0.0191919,0.02360421,0.01447037,0.03277189,0.007599061
23355,2023-01-20 10:51:01.140028,181268105,0.01730575,0.02227099,0.01435111,0.03498616,0.009151231
23387,2023-01-20 10:51:01.240023,181368090,0.01450168,0.02010064,0.01566005,0.04098076,0.008843725
23418,2023-01-20 10:51:01.339986,181468060,0.01283304,0.02097045,0.01545699,0.04002493,0.007640163
23452,2023-01-20 10:51:01.439990,181568066,0.0126518,0.02264024,0.01363693,0.03491529,0.006358431
23486,2023-01-20 10:51:01.540056,181668128,0.01189393,0.02206272,0.01382742,0.03671069,0.005236594
23519,2023-01-20 10:51:01.640014,181768085,0.0105916,0.02149731,0.01472395,0.03968095,0.004390836
23550,2023-01-20 10:51:01.740057,181868131,0.00987551,0.02196964,0.01318832,0.03557486,0.003690571
23584,2023-01-20 10:51:01.839967,181968054,0.009295533,0.02174704,0.01276078,0.03473765,0.00305905
23615,2023-01-20 10:51:01.939952,182068070,0.009963029,0.02135218,0.01452344,0.04018488,0.002686183
23649,2023-01-20 10:51:02.039956,182168086,0.01114897,0.02275811,0.01282611,0.03536629,0.002497513
23681,2023-01-20 10:51:02.139938,182268054,0.01061726,0.02123395,0.01446659,0.03968851,0.00359384
23713,2023-01-20 10:51:02.239990,182368088,0.01032778,0.02248036,0.01350289,0.03745208,0.00446913
23744,2023-01-20 10:51:02.340005,182468080,0.009520219,0.02174519,0.01317152,0.03682841,0.003828203
23778,2023-01-20 10:51:02.440042,182568111,0.01051261,0.02120069,0.01397336,0.03934354,0.003611759
23812,2023-01-20 10:51:02.540028,182668117,0.01099184,0.023191,0.01226686,0.03432535,0.003577773
23845,2023-01-20 10:51:02.639965,182768070,0.01057119,0.0218767,0.01295601,0.03640563,0.003266067
23876,2023-01-20 10:51:02.739959,182868075,0.01058851,0.02347762,0.01409736,0.03751804,0.002872209
23910,2023-01-20 10:51:02.839944,182968063,0.01003998,0.02359705,0.0135014,0.03271868,0.002640038
23941,2023-01-20 10:51:02.939957,183068066,0.009721651,0.02171941,0.01428946,0.03523574,0.002604495
23975,2023-01-20 10:51:03.040048,183168146,0.009621382,0.02235194,0.0151097,0.03707189,0.003008251
24007,2023-01-20 10:51:03.139971,183268056,0.0107592,0.02414633,0.01341485,0.03225205,0.003738531
24039,2023-01-20 10:51:03.240029,183368109,0.01020261,0.02193376,0.01428921,0.03676262,0.004150198
24070,2023-01-20 10:51:03.339978,183468067,0.0103382,0.02235089,0.0135203,0.03412468,0.005093732
24104,2023-01-20 10:51:03.439965,183568054,0.01006851,0.02369255,0.01201718,0.03097558,0.005617591
24138,2023-01-20 10:51:03.540095,183668172,0.009552808,0.02155024,0.01312058,0.03548892,0.005174736
24171,2023-01-20 10:51:03.639990,183768058,0.01064148,0.02206339,0.01263246,0.03449331,0.004485718
24202,2023-01-20 10:51:03.740056,183868120,0.01011279,0.02233756,0.01237699,0.03270271,0.003811378
24236,2023-01-20 10:51:03.840005,183968081,0.008939416,0.0199444,0.01452963,0.03897766,0.003205528
24270,2023-01-20 10:51:03.939928,184068038,0.009464096,0.02353253,0.01346967,0.03620667,0.002890618
24304,2023-01-20 10:51:04.039971,184168087,0.009224426,0.02333372,0.01246995,0.032857,0.003725813
24336,2023-01-20 10:51:04.139987,184268069,0.01022634,0.02273615,0.01330356,0.03637238,0.00427586
24368,2023-01-20 10:51:04.240030,184368093,0.01061368,0.0251347,0.01183391,0.03215124,0.004709437
24399,2023-01-20 10:51:04.340050,184468115,0.009711088,0.02318151,0.01318122,0.03493995,0.004561345
24435,2023-01-20 10:51:04.440069,184568144,0.009299194,0.02329053,0.01393289,0.03480035,0.004250948
24470,2023-01-20 10:51:04.540022,184668120,0.009608679,0.02470501,0.01358728,0.03121383,0.004009235
24503,2023-01-20 10:51:04.639954,184768065,0.009609501,0.02362852,0.01539159,0.03530949,0.00401627
24534,2023-01-20 10:51:04.739970,184868080,0.009565862,0.02399948,0.0135176,0.03180234,0.004074916
24567,2023-01-20 10:51:04.839960,184968068,0.009031858,0.02262619,0.01408198,0.03449482,0.004094752
24599,2023-01-20 10:51:04.939964,185068069,0.009197169,0.02420863,0.01420625,0.03444295,0.003914153
24633,2023-01-20 10:51:05.040041,185168138,0.009579116,0.02456781,0.0126084,0.03145262,0.003674958
24665,2023-01-20 10:51:05.139992,185268073,0.01000097,0.02325244,0.01335663,0.03517698,0.003126789
24697,2023-01-20 10:51:05.240020,185368099,0.01105578,0.02556249,0.01186479,0.03134442,0.00285238
24728,2023-01-20 10:51:05.339978,185468074,0.009912956,0.02309075,0.01394759,0.03559367,0.002717274
24762,2023-01-20 10:51:05.439959,185568061,0.01002689,0.02394043,0.01336877,0.03390943,0.002513332
24796,2023-01-20 10:51:05.540014,185668107,0.009197328,0.02263275,0.01283598,0.03333225,0.002093839
24829,2023-01-20 10:51:05.640013,185768097,0.008550094,0.02138432,0.01441106,0.03815262,0.001761148
24860,2023-01-20 10:51:05.740049,185868122,0.009167871,0.02347213,0.01367095,0.03379891,0.00169679
24893,2023-01-20 10:51:05.839993,185968065,0.008369826,0.02081352,0.01485397,0.03858231,0.001964011
24925,2023-01-20 10:51:05.939978,186068064,0.009139184,0.02262845,0.01413179,0.03683539,0.002903339
24959,2023-01-20 10:51:06.039995,186168086,0.00875793,0.02263416,0.01268475,0.03345381,0.004105365
24991,2023-01-20 10:51:06.139983,186268064,0.007879157,0.0205152,0.01435468,0.03867474,0.005383908
25023,2023-01-20 10:51:06.240043,186368124,0.008536372,0.02312477,0.01309355,0.0354127,0.006420358
25054,2023-01-20 10:51:06.340021,186468117,0.008379318,0.02295092,0.01270924,0.03487682,0.007983206
25088,2023-01-20 10:51:06.436417,186568081,0.007999129,0.02145505,0.01373113,0.03827963,0.009323779
25122,2023-01-20 10:51:06.527544,186668114,0.008099496,0.02213421,0.01277071,0.03544697,0.009322857
25155,2023-01-20 10:51:06.620389,186768059,0.007989969,0.02214664,0.01185864,0.03144907,0.00851069
25186,2023-01-20 10:51:06.720322,186868085,0.01115944,0.02065072,0.01302599,0.03492721,0.00717745
25268,2023-01-20 10:51:06.820255,186968076,0.01132559,0.02357336,0.01307547,0.03155337,0.006225016
25300,2023-01-20 10:51:06.920316,187068058,0.01084216,0.02446572,0.0137639,0.03095241,0.006694485
25334,2023-01-20 10:51:07.020473,187168142,0.01084235,0.02497341,0.01415897,0.03240526,0.008119459
25366,2023-01-20 10:51:07.120473,187268090,0.01090394,0.02458295,0.01277861,0.02960197,0.008995673
25398,2023-01-20 10:51:07.220520,187368098,0.01385509,0.0246974,0.01457521,0.03047132,0.008863457
25429,2023-01-20 10:51:07.320480,187468070,0.02316031,0.02704631,0.01375448,0.02934061,0.007732594
25463,2023-01-20 10:51:07.422691,187568075,0.02293663,0.02689199,0.02117631,0.03028179,0.006825657
25497,2023-01-20 10:51:07.533549,187668109,0.02121377,0.02531111,0.0199956,0.03393415,0.009815092
25530,2023-01-20 10:51:07.636463,187768100,0.02330835,0.02386103,0.01968726,0.03746931,0.01406473
25561,2023-01-20 10:51:07.727548,187868089,0.02238336,0.02156187,0.01852596,0.03969847,0.01541636
25594,2023-01-20 10:51:07.820424,187968057,0.01919903,0.01950787,0.0200146,0.04184682,0.01395639
25626,2023-01-20 10:51:07.920376,188068052,0.01823383,0.0234536,0.01902374,0.0396077,0.01150413
25660,2023-01-20 10:51:08.020386,188168099,0.01694018,0.02396482,0.01644898,0.03437283,0.009439932
25692,2023-01-20 10:51:08.120352,188268078,0.0147537,0.02221479,0.01582029,0.03592727,0.008344566
25724,2023-01-20 10:51:08.220343,188368080,0.01358492,0.02440058,0.0153947,0.03698299,0.009824999
25755,2023-01-20 10:51:08.320379,188468113,0.01231888,0.02442586,0.01359985,0.03257011,0.01167006
25789,2023-01-20 10:51:08.420320,188568065,0.01144832,0.02351332,0.01436776,0.03611607,0.01259267
25823,2023-01-20 10:51:08.520293,188668098,0.01110877,0.02476033,0.0143358,0.03263476,0.01219441
25856,2023-01-20 10:51:08.620210,188768062,0.01088901,0.02411334,0.01434842,0.03487236,0.01086291
25887,2023-01-20 10:51:08.720237,188868086,0.01063987,0.02528556,0.01402433,0.03323118,0.009197686
25919,2023-01-20 10:51:08.820223,188968069,0.01001102,0.02481852,0.01309475,0.03242156,0.007562179
25954,2023-01-20 10:51:08.920272,189068117,0.01035583,0.0227222,0.01406763,0.0368179,0.006382012
25988,2023-01-20 10:51:09.020255,189168092,0.01267797,0.02554951,0.01379797,0.0349274,0.005339978
26020,2023-01-20 10:51:09.120267,189268071,0.0135173,0.02643665,0.0126292,0.03221915,0.004430037
26052,2023-01-20 10:51:09.220323,189368097,0.01340332,0.02341447,0.01437385,0.03794444,0.004423138
26083,2023-01-20 10:51:09.320317,189468076,0.01262171,0.02479381,0.01464962,0.03575247,0.00480873
26117,2023-01-20 10:51:09.420319,189568067,0.01139328,0.02302421,0.01571139,0.03809399,0.00506804
26151,2023-01-20 10:51:09.520374,189668122,0.0112957,0.02323199,0.01436426,0.03582387,0.004594403
26184,2023-01-20 10:51:09.620368,189768115,0.01049613,0.02238006,0.01497807,0.03700728,0.004018538
26215,2023-01-20 10:51:09.720343,189868084,0.009832912,0.02266055,0.01581632,0.04001396,0.005026849
26248,2023-01-20 10:51:09.820317,189968066,0.009480431,0.02298983,0.01529563,0.0357167,0.007523773
26280,2023-01-20 10:51:09.920247,190068056,0.008783361,0.02156131,0.01764685,0.03961101,0.009121094
26314,2023-01-20 10:51:10.020258,190168111,0.01058154,0.02247471,0.01818622,0.04164569,0.009993998
26346,2023-01-20 10:51:10.120248,190268083,0.01070106,0.02455503,0.01659684,0.03851455,0.01058473
26378,2023-01-20 10:51:10.220309,190368122,0.01120706,0.02482044,0.01485939,0.03408058,0.01144631
26409,2023-01-20 10:51:10.320287,190468064,0.01153369,0.02521032,0.01354934,0.03238925,0.01213461
26443,2023-01-20 10:51:10.420308,190568067,0.01059392,0.02430589,0.01348718,0.03375479,0.01223794
26477,2023-01-20 10:51:10.520291,190668102,0.00941819,0.02153145,0.01472297,0.03808291,0.01096507
26509,2023-01-20 10:51:10.620209,190768063,0.00864063,0.01973065,0.016318,0.04230253,0.009146857
26541,2023-01-20 10:51:10.720219,190868085,0.01000963,0.02130868,0.0153693,0.03993168,0.007580291
26574,2023-01-20 10:51:10.820426,190968298,0.01015872,0.0213004,0.01358541,0.03567667,0.00663011
26606,2023-01-20 10:51:10.920274,191068132,0.01018389,0.02142848,0.0149969,0.04102726,0.00567804
26640,2023-01-20 10:51:11.020267,191168111,0.009782102,0.02211987,0.01353917,0.03638165,0.004714007
26672,2023-01-20 10:51:11.120239,191268072,0.00986115,0.0217777,0.01354726,0.0367764,0.005636975
26704,2023-01-20 10:51:11.220266,191368091,0.008870552,0.01955369,0.01492221,0.04150691,0.008741504
26735,2023-01-20 10:51:11.320241,191468077,0.009778105,0.02013215,0.01654022,0.04323149,0.01043666
26769,2023-01-20 10:51:11.420225,191568060,0.01193328,0.02238864,0.01587812,0.0420268,0.01063625
26803,2023-01-20 10:51:11.520427,191668211,0.01238881,0.02457355,0.01501223,0.04016615,0.0100743
26835,2023-01-20 10:51:11.620321,191768065,0.01322203,0.02366347,0.0143425,0.03737433,0.009016171
26867,2023-01-20 10:51:11.720328,191868072,0.01255,0.0242412,0.01314098,0.03361491,0.007774313
26900,2023-01-20 10:51:11.820544,191968300,0.0124927,0.02450912,0.01151976,0.02948851,0.006798921
26932,2023-01-20 10:51:11.920250,192068066,0.01287765,0.02366726,0.01168229,0.03093092,0.005755397
26966,2023-01-20 10:51:12.020232,192168091,0.01327034,0.02204584,0.01420106,0.03528788,0.004812894
26998,2023-01-20 10:51:12.120247,192268086,0.01135685,0.0200054,0.01539051,0.04027369,0.003960784
27030,2023-01-20 10:51:12.220336,192368151,0.0107462,0.0209894,0.01559495,0.04118812,0.004000472
27061,2023-01-20 10:51:12.320300,192468077,0.01051692,0.02308799,0.0152562,0.03667392,0.005452408
27095,2023-01-20 10:51:12.420309,192568066,0.009886213,0.02141642,0.02054461,0.04053382,0.008201917
27129,2023-01-20 10:51:12.520299,192668113,0.01012767,0.02343508,0.01952805,0.03617204,0.009237849
27161,2023-01-20 10:51:12.620217,192768063,0.009690951,0.02214935,0.01942946,0.04098895,0.009144901
27193,2023-01-20 10:51:12.720304,192868085,0.01020055,0.02422728,0.01748955,0.03787586,0.008426035
27226,2023-01-20 10:51:12.820660,192968403,0.00996496,0.02365735,0.01701855,0.03608,0.007242052
27258,2023-01-20 10:51:12.920281,193068084,0.01032596,0.02202631,0.01739865,0.04075105,0.005939463
27292,2023-01-20 10:51:13.020251,193168100,0.01058827,0.02386233,0.01636114,0.04044891,0.004888558
27324,2023-01-20 10:51:13.120217,193268056,0.01004024,0.02415687,0.01426203,0.03557534,0.004249899
27356,2023-01-20 10:51:13.220253,193368085,0.009661721,0.02397791,0.0134114,0.0340616,0.003812369
27387,2023-01-20 10:51:13.320232,193468071,0.00915631,0.02185488,0.01570714,0.03913178,0.003190439
27421,2023-01-20 10:51:13.420235,193568067,0.009677043,0.01955878,0.01779798,0.04423662,0.002695572
27455,2023-01-20 10:51:13.520383,193668154,0.009626612,0.01978007,0.01819768,0.04584955,0.003964453
27487,2023-01-20 10:51:13.620345,193768072,0.01416017,0.02234012,0.01637042,0.04123696,0.005869425
27519,2023-01-20 10:51:13.720325,193868078,0.01515509,0.02316359,0.01401254,0.03529363,0.006301147
27552,2023-01-20 10:51:13.820572,193968358,0.0142878,0.02317751,0.01343046,0.03425383,0.006146442
27586,2023-01-20 10:51:13.920241,194068088,0.01235893,0.02163186,0.01509184,0.03860656,0.0056318
27621,2023-01-20 10:51:14.020239,194168124,0.01108077,0.02008483,0.01650793,0.04412493,0.004773733
27653,2023-01-20 10:51:14.120296,194268125,0.01037997,0.02114322,0.01641104,0.04392898,0.004438056
27685,2023-01-20 10:51:14.220316,194368096,0.009959455,0.02249669,0.01440352,0.03847323,0.00499701
27716,2023-01-20 10:51:14.320303,194468064,0.009337306,0.02250738,0.0137285,0.03698229,0.005022752
27751,2023-01-20 10:51:14.420302,194568059,0.008999686,0.02026527,0.01509157,0.04143576,0.004296103
27785,2023-01-20 10:51:14.520300,194668117,0.009185892,0.01929631,0.016726,0.04639449,0.003518595
27817,2023-01-20 10:51:14.620231,194768081,0.00922386,0.02051793,0.01616529,0.04521096,0.002914242
27849,2023-01-20 10:51:14.720298,194868079,0.009734011,0.02182748,0.01508477,0.04116657,0.002401895
27882,2023-01-20 10:51:14.820679,194968417,0.009868155,0.02273219,0.01359416,0.03687849,0.002181101
27914,2023-01-20 10:51:14.920283,195068080,0.00958882,0.0235686,0.0119959,0.0326252,0.001983873
27948,2023-01-20 10:51:15.020244,195168086,0.009240058,0.0229495,0.01270923,0.03513952,0.001676994
27980,2023-01-20 10:51:15.120230,195268063,0.009015957,0.02103669,0.01438691,0.0400474,0.001401043
28012,2023-01-20 10:51:15.220273,195368090,0.008246681,0.01911682,0.0159088,0.0446603,0.001580515
28043,2023-01-20 10:51:15.320282,195468058,0.01009166,0.02156883,0.01577024,0.04382816,0.003383021
28077,2023-01-20 10:51:15.420370,195568114,0.009929121,0.02274654,0.01492372,0.04095872,0.006054014
28111,2023-01-20 10:51:15.520365,195668109,0.009478047,0.02309805,0.01368315,0.03677728,0.007851404
28143,2023-01-20 10:51:15.620316,195768063,0.009221367,0.02311708,0.0119779,0.03220522,0.008671692
28175,2023-01-20 10:51:15.720323,195868085,0.009430541,0.02430006,0.0112891,0.02974078,0.008859878
28208,2023-01-20 10:51:15.820513,195968298,0.008841564,0.02340373,0.01189833,0.0309883,0.008130445
28240,2023-01-20 10:51:15.920218,196068059,0.008457555,0.0222003,0.01371229,0.03622661,0.00706918
28274,2023-01-20 10:51:16.020279,196168150,0.007671932,0.01974924,0.01633182,0.04198752,0.006013575
28306,2023-01-20 10:51:16.120295,196268099,0.008441137,0.01779129,0.01711758,0.04530048,0.00520948
28338,2023-01-20 10:51:16.220457,196368206,0.00818785,0.01914195,0.01703788,0.04574339,0.004347517
28369,2023-01-20 10:51:16.320330,196468073,0.009476367,0.02040205,0.01662179,0.04188344,0.004531497
28403,2023-01-20 10:51:16.418539,196568114,0.01337248,0.02329196,0.01460344,0.03681991,0.005479123
28437,2023-01-20 10:51:16.509511,196668109,0.01347438,0.02110093,0.01538924,0.04083428,0.00697525
28469,2023-01-20 10:51:16.600695,196768267,0.01268834,0.02418642,0.01407308,0.03744273,0.008476349
28501,2023-01-20 10:51:16.700514,196868130,0.01580548,0.02495202,0.01407874,0.03396418,0.009897489
28534,2023-01-20 10:51:16.800806,196968466,0.0154439,0.02396535,0.01447712,0.03603332,0.01136497
28566,2023-01-20 10:51:16.900309,197068060,0.017377,0.02587781,0.01398128,0.03248921,0.01171709
28600,2023-01-20 10:51:17.000638,197168481,0.01591729,0.02373896,0.01569301,0.03787509,0.01137622
28632,2023-01-20 10:51:17.100305,197268074,0.01498806,0.02526034,0.01386801,0.03372345,0.01102218
28664,2023-01-20 10:51:17.200697,197368393,0.01298457,0.02309109,0.01468002,0.03755641,0.01068074
28695,2023-01-20 10:51:17.300401,197468074,0.01392662,0.02516013,0.01540264,0.03654732,0.01010195
28729,2023-01-20 10:51:17.400679,197568329,0.01381193,0.02667411,0.01351695,0.03224998,0.008889981
