LineNo,UTC_Approx,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
17887,2023-01-20 10:50:44.580256,164668005,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
17920,2023-01-20 10:50:44.680193,164767955,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
17951,2023-01-20 10:50:44.780178,164867957,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
17985,2023-01-20 10:50:44.880162,164967990,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
18016,2023-01-20 10:50:44.980062,165067947,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
18050,2023-01-20 10:50:45.080153,165167979,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
18082,2023-01-20 10:50:45.180213,165267950,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
18114,2023-01-20 10:50:45.280237,165367969,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
18145,2023-01-20 10:50:45.380200,165467947,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
18179,2023-01-20 10:50:45.480202,165567989,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
18213,2023-01-20 10:50:45.580178,165668010,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
18246,2023-01-20 10:50:45.680139,165767942,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
18277,2023-01-20 10:50:45.780203,165867959,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
18311,2023-01-20 10:50:45.880165,165967949,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
18342,2023-01-20 10:50:45.980118,166067949,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
18376,2023-01-20 10:50:46.080167,166167997,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
18408,2023-01-20 10:50:46.180166,166267984,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
18440,2023-01-20 10:50:46.280193,166367968,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
18471,2023-01-20 10:50:46.380214,166467938,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
18505,2023-01-20 10:50:46.480214,166567941,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
18539,2023-01-20 10:50:46.580252,166667996,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
18572,2023-01-20 10:50:46.680169,166767946,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
18603,2023-01-20 10:50:46.780195,166868009,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
18637,2023-01-20 10:50:46.872896,166967955,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
18668,2023-01-20 10:50:46.963844,167067932,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
18702,2023-01-20 10:50:47.060316,167167972,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
18734,2023-01-20 10:50:47.160330,167267949,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
18766,2023-01-20 10:50:47.260372,167367974,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
18797,2023-01-20 10:50:47.360349,167467948,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
18830,2023-01-20 10:50:47.460397,167567996,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
18864,2023-01-20 10:50:47.560382,167667984,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
18897,2023-01-20 10:50:47.660364,167767954,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
18928,2023-01-20 10:50:47.760398,167867967,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
18962,2023-01-20 10:50:47.860361,167967945,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
18993,2023-01-20 10:50:47.960319,168067943,1504,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
19027,2023-01-20 10:50:48.060387,168168027,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
19059,2023-01-20 10:50:48.160305,168267945,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
19091,2023-01-20 10:50:48.260341,168368001,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
19122,2023-01-20 10:50:48.360248,168467941,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
19156,2023-01-20 10:50:48.460234,168567948,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
19191,2023-01-20 10:50:48.560282,168668009,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
19224,2023-01-20 10:50:48.660207,168767959,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
19255,2023-01-20 10:50:48.760222,168868009,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
19291,2023-01-20 10:50:48.860429,168968258,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
19322,2023-01-20 10:50:48.960046,169067923,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
19356,2023-01-20 10:50:49.060125,169167992,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
19388,2023-01-20 10:50:49.160128,169267946,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
19420,2023-01-20 10:50:49.260204,169367967,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
19451,2023-01-20 10:50:49.360294,169467997,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
19485,2023-01-20 10:50:49.460214,169567942,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
19519,2023-01-20 10:50:49.560181,169667991,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
19552,2023-01-20 10:50:49.660130,169767943,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
19583,2023-01-20 10:50:49.760198,169867960,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
19617,2023-01-20 10:50:49.860180,169967953,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
19648,2023-01-20 10:50:49.960123,170067947,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
19682,2023-01-20 10:50:50.060168,170168018,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
19756,2023-01-20 10:50:50.160084,170267943,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
19788,2023-01-20 10:50:50.260115,170367951,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
19819,2023-01-20 10:50:50.360148,170467941,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
19853,2023-01-20 10:50:50.460180,170567945,1505,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
19887,2023-01-20 10:50:50.560235,170667983,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
19920,2023-01-20 10:50:50.660247,170767989,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
19951,2023-01-20 10:50:50.760256,170868000,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
19985,2023-01-20 10:50:50.860153,170967942,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
20016,2023-01-20 10:50:50.960081,171067942,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
20050,2023-01-20 10:50:51.060142,171167988,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
20082,2023-01-20 10:50:51.160175,171267948,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
20114,2023-01-20 10:50:51.260233,171367979,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
20145,2023-01-20 10:50:51.360233,171467982,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
20179,2023-01-20 10:50:51.460175,171567954,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
20213,2023-01-20 10:50:51.560171,171667997,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
20246,2023-01-20 10:50:51.660133,171767943,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
20277,2023-01-20 10:50:51.760212,171867963,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
20311,2023-01-20 10:50:51.860171,171967938,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
20342,2023-01-20 10:50:51.960150,172067983,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
20376,2023-01-20 10:50:52.060187,172168047,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
20408,2023-01-20 10:50:52.160088,172267951,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
20440,2023-01-20 10:50:52.260126,172367964,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
20471,2023-01-20 10:50:52.360146,172467940,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
20505,2023-01-20 10:50:52.460184,172567951,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
20539,2023-01-20 10:50:52.560254,172668004,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
20572,2023-01-20 10:50:52.660206,172767982,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
20603,2023-01-20 10:50:52.760147,172867977,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
20637,2023-01-20 10:50:52.860091,172967944,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
20668,2023-01-20 10:50:52.960085,173067940,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
20702,2023-01-20 10:50:53.060159,173167991,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
20734,2023-01-20 10:50:53.160148,173267941,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
20766,2023-01-20 10:50:53.260196,173367965,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
20797,2023-01-20 10:50:53.360243,173467998,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
20831,2023-01-20 10:50:53.460165,173567944,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
20865,2023-01-20 10:50:53.560171,173667999,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
20899,2023-01-20 10:50:53.660166,173767975,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
20930,2023-01-20 10:50:53.760226,173867971,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
20966,2023-01-20 10:50:53.860512,173968273,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
20997,2023-01-20 10:50:53.960155,174067983,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
21031,2023-01-20 10:50:54.054666,174167998,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
21063,2023-01-20 10:50:54.145509,174267943,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
21095,2023-01-20 10:50:54.244556,174367961,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
21126,2023-01-20 10:50:54.355748,174467950,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
21161,2023-01-20 10:50:54.460186,174567940,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
21195,2023-01-20 10:50:54.560221,174667993,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
21228,2023-01-20 10:50:54.660189,174767989,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
21259,2023-01-20 10:50:54.760130,174867964,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
21293,2023-01-20 10:50:54.860087,174967940,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
21324,2023-01-20 10:50:54.960080,175067942,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
21358,2023-01-20 10:50:55.060144,175167982,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
21390,2023-01-20 10:50:55.160164,175267958,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
21422,2023-01-20 10:50:55.260206,175368012,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
21453,2023-01-20 10:50:55.360094,175467950,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
21487,2023-01-20 10:50:55.460110,175567948,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
21521,2023-01-20 10:50:55.560212,175667988,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
21554,2023-01-20 10:50:55.660218,175767966,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
21585,2023-01-20 10:50:55.760216,175867959,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
21619,2023-01-20 10:50:55.860177,175967951,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
21650,2023-01-20 10:50:55.960165,176067995,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
21684,2023-01-20 10:50:56.060120,176167979,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
21716,2023-01-20 10:50:56.160080,176267950,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
21748,2023-01-20 10:50:56.254634,176367975,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
21779,2023-01-20 10:50:56.345516,176467949,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
21813,2023-01-20 10:50:56.440058,176567949,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
21847,2023-01-20 10:50:56.540129,176668039,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
21880,2023-01-20 10:50:56.640030,176767951,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
21911,2023-01-20 10:50:56.740041,176867961,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
21945,2023-01-20 10:50:56.840003,176967941,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
21976,2023-01-20 10:50:56.939966,177067950,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
22010,2023-01-20 10:50:57.044460,177167974,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
22042,2023-01-20 10:50:57.155684,177267945,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
22074,2023-01-20 10:50:57.254725,177368016,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
22104,2023-01-20 10:50:57.345515,177467951,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
22138,2023-01-20 10:50:57.440006,177567943,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
22172,2023-01-20 10:50:57.540029,177667997,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
22205,2023-01-20 10:50:57.639967,177767947,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
22236,2023-01-20 10:50:57.740010,177867972,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
22270,2023-01-20 10:50:57.840028,177968006,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
22301,2023-01-20 10:50:57.939903,178067949,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
22335,2023-01-20 10:50:58.039889,178167971,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
22367,2023-01-20 10:50:58.139880,178267951,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
22399,2023-01-20 10:50:58.239896,178367963,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
22430,2023-01-20 10:50:58.339866,178467942,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
22464,2023-01-20 10:50:58.439881,178567950,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
22498,2023-01-20 10:50:58.540004,178668042,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
22531,2023-01-20 10:50:58.639919,178767941,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
22563,2023-01-20 10:50:58.739949,178867978,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
22597,2023-01-20 10:50:58.839897,178967950,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
22630,2023-01-20 10:50:58.939842,179067945,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
22664,2023-01-20 10:50:59.039858,179167977,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
22696,2023-01-20 10:50:59.139908,179267993,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
22728,2023-01-20 10:50:59.239897,179367963,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
22759,2023-01-20 10:50:59.339881,179467950,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
22793,2023-01-20 10:50:59.439870,179567950,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
22827,2023-01-20 10:50:59.539889,179667992,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
22860,2023-01-20 10:50:59.639857,179767952,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
22891,2023-01-20 10:50:59.739931,179867972,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
22925,2023-01-20 10:50:59.839957,179967986,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
22956,2023-01-20 10:50:59.939856,180067935,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
22990,2023-01-20 10:51:00.039864,180167977,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
23022,2023-01-20 10:51:00.139822,180267944,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
23054,2023-01-20 10:51:00.239857,180367971,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
23085,2023-01-20 10:51:00.339872,180467955,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
23119,2023-01-20 10:51:00.439941,180568012,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
23153,2023-01-20 10:51:00.539897,180667986,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
23186,2023-01-20 10:51:00.639853,180767950,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
23217,2023-01-20 10:51:00.739867,180867958,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
23251,2023-01-20 10:51:00.839862,180967953,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
23282,2023-01-20 10:51:00.939861,181067963,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
23316,2023-01-20 10:51:01.039880,181167980,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
23348,2023-01-20 10:51:01.139914,181267991,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
23380,2023-01-20 10:51:01.239901,181367968,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
23411,2023-01-20 10:51:01.339869,181467943,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
23445,2023-01-20 10:51:01.439876,181567952,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
23479,2023-01-20 10:51:01.539922,181667994,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
23512,2023-01-20 10:51:01.639881,181767952,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
23543,2023-01-20 10:51:01.739936,181868010,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
23577,2023-01-20 10:51:01.839853,181967940,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
23608,2023-01-20 10:51:01.939834,182067952,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
23642,2023-01-20 10:51:02.039842,182167972,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
23674,2023-01-20 10:51:02.139824,182267940,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
23706,2023-01-20 10:51:02.239872,182367970,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
23737,2023-01-20 10:51:02.339872,182467947,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
23771,2023-01-20 10:51:02.439928,182567997,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
23805,2023-01-20 10:51:02.539914,182668003,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
23838,2023-01-20 10:51:02.639838,182767944,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
23869,2023-01-20 10:51:02.739845,182867961,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
23903,2023-01-20 10:51:02.839830,182967949,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
23934,2023-01-20 10:51:02.939831,183067940,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
23968,2023-01-20 10:51:03.039930,183168028,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
24000,2023-01-20 10:51:03.139857,183267942,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24032,2023-01-20 10:51:03.239886,183367966,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24063,2023-01-20 10:51:03.339849,183467938,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
24097,2023-01-20 10:51:03.439851,183567940,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
24131,2023-01-20 10:51:03.539917,183667994,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24164,2023-01-20 10:51:03.639875,183767944,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
24195,2023-01-20 10:51:03.739942,183868006,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
24229,2023-01-20 10:51:03.839880,183967956,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
24263,2023-01-20 10:51:03.939815,184067924,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
24297,2023-01-20 10:51:04.039857,184167973,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
24329,2023-01-20 10:51:04.139861,184267943,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24361,2023-01-20 10:51:04.239897,184367960,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
24392,2023-01-20 10:51:04.339921,184467986,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
24428,2023-01-20 10:51:04.439947,184568022,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24463,2023-01-20 10:51:04.539904,184668002,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
24496,2023-01-20 10:51:04.639839,184767951,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24527,2023-01-20 10:51:04.739845,184867955,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
24560,2023-01-20 10:51:04.839837,184967945,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
24592,2023-01-20 10:51:04.939845,185067950,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
24626,2023-01-20 10:51:05.039913,185168010,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24658,2023-01-20 10:51:05.139874,185267955,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
24690,2023-01-20 10:51:05.239887,185367966,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24721,2023-01-20 10:51:05.339840,185467936,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24755,2023-01-20 10:51:05.439841,185567943,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
24789,2023-01-20 10:51:05.539896,185667989,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
24822,2023-01-20 10:51:05.639891,185767975,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24853,2023-01-20 10:51:05.739933,185868006,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
24886,2023-01-20 10:51:05.839875,185967947,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
24918,2023-01-20 10:51:05.939856,186067942,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
24952,2023-01-20 10:51:06.039880,186167971,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
24984,2023-01-20 10:51:06.139865,186267946,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
25016,2023-01-20 10:51:06.239891,186367972,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
25047,2023-01-20 10:51:06.339892,186467988,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
25081,2023-01-20 10:51:06.436297,186567949,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
25115,2023-01-20 10:51:06.527429,186667988,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
25148,2023-01-20 10:51:06.620275,186767945,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
25179,2023-01-20 10:51:06.720205,186867968,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
25261,2023-01-20 10:51:06.820124,186967945,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
25293,2023-01-20 10:51:06.920202,187067944,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
25327,2023-01-20 10:51:07.020344,187168013,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
25359,2023-01-20 10:51:07.120332,187267949,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
25391,2023-01-20 10:51:07.220391,187367969,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
25422,2023-01-20 10:51:07.320351,187467941,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
25456,2023-01-20 10:51:07.422551,187567949,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
25490,2023-01-20 10:51:07.533415,187667988,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
25523,2023-01-20 10:51:07.636359,187767986,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
25554,2023-01-20 10:51:07.727433,187867963,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
25587,2023-01-20 10:51:07.820310,187967943,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
25619,2023-01-20 10:51:07.920262,188067938,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
25653,2023-01-20 10:51:08.020272,188167985,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
