LineNo,UTC_Approx,TimeUS,Vcc,VServo,Flags,AccFlags,Safety,MTemp,MVolt,MVmin,MVmax
57962,2023-01-20 10:52:46.914621,287262456,0,0,4,4,6,0,0,0,0
57994,2023-01-20 10:52:47.014580,287362451,0,0,4,4,6,0,0,0,0
58025,2023-01-20 10:52:47.114613,287462446,0,0,4,4,6,0,0,0,0
58058,2023-01-20 10:52:47.214680,287562478,0,0,4,4,6,0,0,0,0
58091,2023-01-20 10:52:47.314674,287662460,0,0,4,4,6,0,0,0,0
58125,2023-01-20 10:52:47.414733,287762506,0,0,4,4,6,0,0,0,0
58156,2023-01-20 10:52:47.514712,287862474,0,0,4,4,6,0,0,0,0
58189,2023-01-20 10:52:47.614708,287962460,0,0,4,4,6,0,0,0,0
58221,2023-01-20 10:52:47.714717,288062466,0,0,4,4,6,0,0,0,0
58253,2023-01-20 10:52:47.814694,288162451,0,0,4,4,6,0,0,0,0
58288,2023-01-20 10:52:47.914632,288262455,0,0,4,4,6,0,0,0,0
58320,2023-01-20 10:52:48.014583,288362462,0,0,4,4,6,0,0,0,0
58351,2023-01-20 10:52:48.114618,288462492,0,0,4,4,6,0,0,0,0
58384,2023-01-20 10:52:48.214578,288562446,0,0,4,4,6,0,0,0,0
58417,2023-01-20 10:52:48.314596,288662459,0,0,4,4,6,0,0,0,0
58451,2023-01-20 10:52:48.414615,288762465,0,0,4,4,6,0,0,0,0
58483,2023-01-20 10:52:48.514675,288862471,0,0,4,4,6,0,0,0,0
58516,2023-01-20 10:52:48.614720,288962478,0,0,4,4,6,0,0,0,0
58548,2023-01-20 10:52:48.714697,289062507,0,0,4,4,6,0,0,0,0
58580,2023-01-20 10:52:48.814598,289162454,0,0,4,4,6,0,0,0,0
58617,2023-01-20 10:52:48.914593,289262456,0,0,4,4,6,0,0,0,0
58649,2023-01-20 10:52:49.014590,289362455,0,0,4,4,6,0,0,0,0
58680,2023-01-20 10:52:49.114593,289462437,0,0,4,4,6,0,0,0,0
58713,2023-01-20 10:52:49.214628,289562452,0,0,4,4,6,0,0,0,0
58746,2023-01-20 10:52:49.314651,289662452,0,0,4,4,6,0,0,0,0
58780,2023-01-20 10:52:49.414697,289762481,0,0,4,4,6,0,0,0,0
58811,2023-01-20 10:52:49.514654,289862457,0,0,4,4,6,0,0,0,0
58844,2023-01-20 10:52:49.614624,289962439,0,0,4,4,6,0,0,0,0
58876,2023-01-20 10:52:49.714676,290062455,0,0,4,4,6,0,0,0,0
58908,2023-01-20 10:52:49.814711,290162469,0,0,4,4,6,0,0,0,0
58943,2023-01-20 10:52:49.914653,290262472,0,0,4,4,6,0,0,0,0
58975,2023-01-20 10:52:50.014654,290362523,0,0,4,4,6,0,0,0,0
59006,2023-01-20 10:52:50.114598,290462444,0,0,4,4,6,0,0,0,0
59039,2023-01-20 10:52:50.214628,290562456,0,0,4,4,6,0,0,0,0
59072,2023-01-20 10:52:50.314592,290662436,0,0,4,4,6,0,0,0,0
59107,2023-01-20 10:52:50.414587,290762441,0,0,4,4,6,0,0,0,0
59138,2023-01-20 10:52:50.514624,290862461,0,0,4,4,6,0,0,0,0
59221,2023-01-20 10:52:50.614638,290962461,0,0,4,4,6,0,0,0,0
59253,2023-01-20 10:52:50.714680,291062510,0,0,4,4,6,0,0,0,0
59285,2023-01-20 10:52:50.814619,291162457,0,0,4,4,6,0,0,0,0
59320,2023-01-20 10:52:50.914621,291262470,0,0,4,4,6,0,0,0,0
59352,2023-01-20 10:52:51.014606,291362455,0,0,4,4,6,0,0,0,0
59383,2023-01-20 10:52:51.114647,291462438,0,0,4,4,6,0,0,0,0
59416,2023-01-20 10:52:51.214714,291562461,0,0,4,4,6,0,0,0,0
59449,2023-01-20 10:52:51.314699,291662491,0,0,4,4,6,0,0,0,0
59483,2023-01-20 10:52:51.414612,291762441,0,0,4,4,6,0,0,0,0
59514,2023-01-20 10:52:51.514652,291862474,0,0,4,4,6,0,0,0,0
59547,2023-01-20 10:52:51.613335,291962467,0,0,4,4,6,0,0,0,0
59579,2023-01-20 10:52:51.704337,292062449,0,0,4,4,6,0,0,0,0
59609,2023-01-20 10:52:51.795377,292162473,0,0,4,4,6,0,0,0,0
59646,2023-01-20 10:52:51.894886,292262465,0,0,4,4,6,0,0,0,0
59676,2023-01-20 10:52:51.994879,292362488,0,0,4,4,6,0,0,0,0
59709,2023-01-20 10:52:52.094822,292462447,0,0,4,4,6,0,0,0,0
59740,2023-01-20 10:52:52.194821,292562462,0,0,4,4,6,0,0,0,0
59775,2023-01-20 10:52:52.294839,292662461,0,0,4,4,6,0,0,0,0
59807,2023-01-20 10:52:52.394860,292762461,0,0,4,4,6,0,0,0,0
59840,2023-01-20 10:52:52.494865,292862477,0,0,4,4,6,0,0,0,0
59871,2023-01-20 10:52:52.594874,292962498,0,0,4,4,6,0,0,0,0
59905,2023-01-20 10:52:52.694790,293062445,0,0,4,4,6,0,0,0,0
59936,2023-01-20 10:52:52.794765,293162452,0,0,4,4,6,0,0,0,0
59973,2023-01-20 10:52:52.894757,293262442,0,0,4,4,6,0,0,0,0
60003,2023-01-20 10:52:52.994773,293362453,0,0,4,4,6,0,0,0,0
60036,2023-01-20 10:52:53.094786,293462456,0,0,4,4,6,0,0,0,0
60067,2023-01-20 10:52:53.194798,293562458,0,0,4,4,6,0,0,0,0
60102,2023-01-20 10:52:53.294827,293662499,0,0,4,4,6,0,0,0,0
60134,2023-01-20 10:52:53.394777,293762462,0,0,4,4,6,0,0,0,0
60167,2023-01-20 10:52:53.494767,293862464,0,0,4,4,6,0,0,0,0
60198,2023-01-20 10:52:53.594758,293962466,0,0,4,4,6,0,0,0,0
60232,2023-01-20 10:52:53.694739,294062449,0,0,4,4,6,0,0,0,0
60261,2023-01-20 10:52:53.794730,294162440,0,0,4,4,6,0,0,0,0
60300,2023-01-20 10:52:53.894709,294262495,0,0,4,4,6,0,0,0,0
60330,2023-01-20 10:52:53.994593,294362459,0,0,4,4,6,0,0,0,0
60363,2023-01-20 10:52:54.094598,294462463,0,0,4,4,6,0,0,0,0
60394,2023-01-20 10:52:54.194612,294562472,0,0,4,4,6,0,0,0,0
60430,2023-01-20 10:52:54.294658,294662463,0,0,4,4,6,0,0,0,0
60462,2023-01-20 10:52:54.394720,294762466,0,0,4,4,6,0,0,0,0
60495,2023-01-20 10:52:54.494723,294862469,0,0,4,4,6,0,0,0,0
60526,2023-01-20 10:52:54.594740,294962489,0,0,4,4,6,0,0,0,0
60560,2023-01-20 10:52:54.694645,295062440,0,0,4,4,6,0,0,0,0
60590,2023-01-20 10:52:54.794608,295162450,0,0,4,4,6,0,0,0,0
60628,2023-01-20 10:52:54.894616,295262471,0,0,4,4,6,0,0,0,0
60658,2023-01-20 10:52:54.994596,295362463,0,0,4,4,6,0,0,0,0
60691,2023-01-20 10:52:55.094599,295462450,0,0,4,4,6,0,0,0,0
60722,2023-01-20 10:52:55.194638,295562471,0,0,4,4,6,0,0,0,0
60757,2023-01-20 10:52:55.294616,295662457,0,0,4,4,6,0,0,0,0
60790,2023-01-20 10:52:55.394599,295762450,0,0,4,4,6,0,0,0,0
60823,2023-01-20 10:52:55.494633,295862448,0,0,4,4,6,0,0,0,0
60854,2023-01-20 10:52:55.594665,295962440,0,0,4,4,6,0,0,0,0
60888,2023-01-20 10:52:55.694691,296062449,0,0,4,4,6,0,0,0,0
60918,2023-01-20 10:52:55.794703,296162445,0,0,4,4,6,0,0,0,0
60955,2023-01-20 10:52:55.894686,296262491,0,0,4,4,6,0,0,0,0
60985,2023-01-20 10:52:55.994624,296362495,0,0,4,4,6,0,0,0,0
61018,2023-01-20 10:52:56.094599,296462449,0,0,4,4,6,0,0,0,0
61049,2023-01-20 10:52:56.194645,296562467,0,0,4,4,6,0,0,0,0
61084,2023-01-20 10:52:56.294686,296662468,0,0,4,4,6,0,0,0,0
61116,2023-01-20 10:52:56.394706,296762447,0,0,4,4,6,0,0,0,0
61149,2023-01-20 10:52:56.494707,296862452,0,0,4,4,6,0,0,0,0
61180,2023-01-20 10:52:56.594741,296962492,0,0,4,4,6,0,0,0,0
61214,2023-01-20 10:52:56.694643,297062441,0,0,4,4,6,0,0,0,0
61244,2023-01-20 10:52:56.794604,297162450,0,0,4,4,6,0,0,0,0
61281,2023-01-20 10:52:56.894582,297262443,0,0,4,4,6,0,0,0,0
61311,2023-01-20 10:52:56.994579,297362453,0,0,4,4,6,0,0,0,0
61345,2023-01-20 10:52:57.094614,297462444,0,0,4,4,6,0,0,0,0
61376,2023-01-20 10:52:57.194737,297562520,0,0,4,4,6,0,0,0,0
61411,2023-01-20 10:52:57.294652,297662462,0,0,4,4,6,0,0,0,0
61443,2023-01-20 10:52:57.394629,297762470,0,0,4,4,6,0,0,0,0
61476,2023-01-20 10:52:57.494638,297862449,0,0,4,4,6,0,0,0,0
61507,2023-01-20 10:52:57.594687,297962465,0,0,4,4,6,0,0,0,0
61541,2023-01-20 10:52:57.694708,298062464,0,0,4,4,6,0,0,0,0
61571,2023-01-20 10:52:57.794714,298162449,0,0,4,4,6,0,0,0,0
61608,2023-01-20 10:52:57.894685,298262483,0,0,4,4,6,0,0,0,0
61638,2023-01-20 10:52:57.994597,298362463,0,0,4,4,6,0,0,0,0
61671,2023-01-20 10:52:58.094599,298462447,0,0,4,4,6,0,0,0,0
61702,2023-01-20 10:52:58.194623,298562448,0,0,4,4,6,0,0,0,0
61737,2023-01-20 10:52:58.294657,298662445,0,0,4,4,6,0,0,0,0
61769,2023-01-20 10:52:58.394714,298762465,0,0,4,4,6,0,0,0,0
61802,2023-01-20 10:52:58.494761,298862509,0,0,4,4,6,0,0,0,0
61833,2023-01-20 10:52:58.594733,298962481,0,0,4,4,6,0,0,0,0
61867,2023-01-20 10:52:58.694702,299062444,0,0,4,4,6,0,0,0,0
61897,2023-01-20 10:52:58.794706,299162442,0,0,4,4,6,0,0,0,0
61936,2023-01-20 10:52:58.894650,299262450,0,0,4,4,6,0,0,0,0
61966,2023-01-20 10:52:58.994621,299362487,0,0,4,4,6,0,0,0,0
61999,2023-01-20 10:52:59.094604,299462452,0,0,4,4,6,0,0,0,0
62031,2023-01-20 10:52:59.194697,299562522,0,0,4,4,6,0,0,0,0
62066,2023-01-20 10:52:59.294629,299662468,0,0,4,4,6,0,0,0,0
62098,2023-01-20 10:52:59.394588,299762443,0,0,4,4,6,0,0,0,0
62131,2023-01-20 10:52:59.494637,299862435,0,0,4,4,6,0,0,0,0
62162,2023-01-20 10:52:59.594772,299962508,0,0,4,4,6,0,0,0,0
62196,2023-01-20 10:52:59.694694,300062435,0,0,4,4,6,0,0,0,0
62226,2023-01-20 10:52:59.794803,300162553,0,0,4,4,6,0,0,0,0
62263,2023-01-20 10:52:59.894631,300262461,0,0,4,4,6,0,0,0,0
62293,2023-01-20 10:52:59.994601,300362515,0,0,4,4,6,0,0,0,0
62326,2023-01-20 10:53:00.094585,300462465,0,0,4,4,6,0,0,0,0
62357,2023-01-20 10:53:00.194677,300562516,0,0,4,4,6,0,0,0,0
62392,2023-01-20 10:53:00.294652,300662442,0,0,4,4,6,0,0,0,0
62424,2023-01-20 10:53:00.394753,300762494,0,0,4,4,6,0,0,0,0
62458,2023-01-20 10:53:00.494777,300862512,0,0,4,4,6,0,0,0,0
62489,2023-01-20 10:53:00.594778,300962509,0,0,4,4,6,0,0,0,0
62523,2023-01-20 10:53:00.694706,301062459,0,0,4,4,6,0,0,0,0
62553,2023-01-20 10:53:00.794739,301162516,0,0,4,4,6,0,0,0,0
62590,2023-01-20 10:53:00.894625,301262443,0,0,4,4,6,0,0,0,0
62620,2023-01-20 10:53:00.994650,301362510,0,0,4,4,6,0,0,0,0
62653,2023-01-20 10:53:01.094667,301462491,0,0,4,4,6,0,0,0,0
62684,2023-01-20 10:53:01.194730,301562513,0,0,4,4,6,0,0,0,0
62719,2023-01-20 10:53:01.294703,301662469,0,0,4,4,6,0,0,0,0
62752,2023-01-20 10:53:01.394762,301762513,0,0,4,4,6,0,0,0,0
62785,2023-01-20 10:53:01.494705,301862450,0,0,4,4,6,0,0,0,0
62816,2023-01-20 10:53:01.594777,301962517,0,0,4,4,6,0,0,0,0
62850,2023-01-20 10:53:01.694716,302062461,0,0,4,4,6,0,0,0,0
62880,2023-01-20 10:53:01.794807,302162557,0,0,4,4,6,0,0,0,0
62916,2023-01-20 10:53:01.894634,302262461,0,0,4,4,6,0,0,0,0
62947,2023-01-20 10:53:01.994598,302362507,0,0,4,4,6,0,0,0,0
62980,2023-01-20 10:53:02.086059,302462438,0,0,4,4,6,0,0,0,0
63011,2023-01-20 10:53:02.177128,302562465,0,0,4,4,6,0,0,0,0
63046,2023-01-20 10:53:02.274864,302662446,0,0,4,4,6,0,0,0,0
63078,2023-01-20 10:53:02.374928,302762504,0,0,4,4,6,0,0,0,0
63111,2023-01-20 10:53:02.474849,302862469,0,0,4,4,6,0,0,0,0
63142,2023-01-20 10:53:02.574784,302962465,0,0,4,4,6,0,0,0,0
63176,2023-01-20 10:53:02.674788,303062456,0,0,4,4,6,0,0,0,0
63206,2023-01-20 10:53:02.774848,303162477,0,0,4,4,6,0,0,0,0
63242,2023-01-20 10:53:02.874796,303262448,0,0,4,4,6,0,0,0,0
63273,2023-01-20 10:53:02.974757,303362452,0,0,4,4,6,0,0,0,0
63306,2023-01-20 10:53:03.074808,303462492,0,0,4,4,6,0,0,0,0
63337,2023-01-20 10:53:03.174809,303562463,0,0,4,4,6,0,0,0,0
63372,2023-01-20 10:53:03.274756,303662437,0,0,4,4,6,0,0,0,0
63404,2023-01-20 10:53:03.374725,303762451,0,0,4,4,6,0,0,0,0
63438,2023-01-20 10:53:03.474732,303862445,0,0,4,4,6,0,0,0,0
63469,2023-01-20 10:53:03.574791,303962471,0,0,4,4,6,0,0,0,0
63503,2023-01-20 10:53:03.674812,304062507,0,0,4,4,6,0,0,0,0
63533,2023-01-20 10:53:03.774748,304162474,0,0,4,4,6,0,0,0,0
63571,2023-01-20 10:53:03.874665,304262464,0,0,4,4,6,0,0,0,0
63602,2023-01-20 10:53:03.974592,304362479,0,0,4,4,6,0,0,0,0
63635,2023-01-20 10:53:04.074619,304462465,0,0,4,4,6,0,0,0,0
63666,2023-01-20 10:53:04.174699,304562461,0,0,4,4,6,0,0,0,0
63702,2023-01-20 10:53:04.274706,304662451,0,0,4,4,6,0,0,0,0
63734,2023-01-20 10:53:04.374739,304762489,0,0,4,4,6,0,0,0,0
63767,2023-01-20 10:53:04.474691,304862436,0,0,4,4,6,0,0,0,0
63798,2023-01-20 10:53:04.574716,304962454,0,0,4,4,6,0,0,0,0
63832,2023-01-20 10:53:04.674713,305062454,0,0,4,4,6,0,0,0,0
63862,2023-01-20 10:53:04.774704,305162450,0,0,4,4,6,0,0,0,0
63898,2023-01-20 10:53:04.874670,305262463,0,0,4,4,6,0,0,0,0
63929,2023-01-20 10:53:04.974661,305362515,0,0,4,4,6,0,0,0,0
63962,2023-01-20 10:53:05.074610,305462460,0,0,4,4,6,0,0,0,0
63993,2023-01-20 10:53:05.174633,305562457,0,0,4,4,6,0,0,0,0
64028,2023-01-20 10:53:05.274656,305662446,0,0,4,4,6,0,0,0,0
64060,2023-01-20 10:53:05.374704,305762456,0,0,4,4,6,0,0,0,0
64094,2023-01-20 10:53:05.474718,305862462,0,0,4,4,6,0,0,0,0
64125,2023-01-20 10:53:05.574718,305962464,0,0,4,4,6,0,0,0,0
64160,2023-01-20 10:53:05.674722,306062499,0,0,4,4,6,0,0,0,0
64190,2023-01-20 10:53:05.774650,306162468,0,0,4,4,6,0,0,0,0
64226,2023-01-20 10:53:05.874602,306262463,0,0,4,4,6,0,0,0,0
64257,2023-01-20 10:53:05.974581,306362486,0,0,4,4,6,0,0,0,0
64290,2023-01-20 10:53:06.074619,306462470,0,0,4,4,6,0,0,0,0
64321,2023-01-20 10:53:06.174706,306562471,0,0,4,4,6,0,0,0,0
64356,2023-01-20 10:53:06.274728,306662486,0,0,4,4,6,0,0,0,0
64387,2023-01-20 10:53:06.374683,306762461,0,0,4,4,6,0,0,0,0
64420,2023-01-20 10:53:06.474661,306862460,0,0,4,4,6,0,0,0,0
64451,2023-01-20 10:53:06.574647,306962468,0,0,4,4,6,0,0,0,0
64485,2023-01-20 10:53:06.674632,307062462,0,0,4,4,6,0,0,0,0
64515,2023-01-20 10:53:06.774638,307162474,0,0,4,4,6,0,0,0,0
64551,2023-01-20 10:53:06.874608,307262458,0,0,4,4,6,0,0,0,0
64582,2023-01-20 10:53:06.974630,307362498,0,0,4,4,6,0,0,0,0
64615,2023-01-20 10:53:07.074621,307462449,0,0,4,4,6,0,0,0,0
64646,2023-01-20 10:53:07.174691,307562460,0,0,4,4,6,0,0,0,0
64681,2023-01-20 10:53:07.274702,307662447,0,0,4,4,6,0,0,0,0
64713,2023-01-20 10:53:07.374749,307762483,0,0,4,4,6,0,0,0,0
64746,2023-01-20 10:53:07.474736,307862472,0,0,4,4,6,0,0,0,0
64826,2023-01-20 10:53:07.574784,307962527,0,0,4,4,6,0,0,0,0
64860,2023-01-20 10:53:07.674690,308062465,0,0,4,4,6,0,0,0,0
64891,2023-01-20 10:53:07.774632,308162446,0,0,4,4,6,0,0,0,0
64927,2023-01-20 10:53:07.874604,308262446,0,0,4,4,6,0,0,0,0
64958,2023-01-20 10:53:07.974610,308362476,0,0,4,4,6,0,0,0,0
64991,2023-01-20 10:53:08.074592,308462443,0,0,4,4,6,0,0,0,0
65022,2023-01-20 10:53:08.174646,308562470,0,0,4,4,6,0,0,0,0
65059,2023-01-20 10:53:08.274691,308662493,0,0,4,4,6,0,0,0,0
65091,2023-01-20 10:53:08.374670,308762451,0,0,4,4,6,0,0,0,0
65124,2023-01-20 10:53:08.474655,308862458,0,0,4,4,6,0,0,0,0
65155,2023-01-20 10:53:08.574621,308962460,0,0,4,4,6,0,0,0,0
65189,2023-01-20 10:53:08.674601,309062439,0,0,4,4,6,0,0,0,0
65219,2023-01-20 10:53:08.774630,309162455,0,0,4,4,6,0,0,0,0
65255,2023-01-20 10:53:08.874660,309262505,0,0,4,4,6,0,0,0,0
65288,2023-01-20 10:53:08.974605,309362479,0,0,4,4,6,0,0,0,0
65321,2023-01-20 10:53:09.074579,309462449,0,0,4,4,6,0,0,0,0
65352,2023-01-20 10:53:09.174625,309562479,0,0,4,4,6,0,0,0,0
65387,2023-01-20 10:53:09.274618,309662456,0,0,4,4,6,0,0,0,0
65419,2023-01-20 10:53:09.374637,309762459,0,0,4,4,6,0,0,0,0
65452,2023-01-20 10:53:09.474672,309862466,0,0,4,4,6,0,0,0,0
65483,2023-01-20 10:53:09.574730,309962491,0,0,4,4,6,0,0,0,0
65517,2023-01-20 10:53:09.674668,310062447,0,0,4,4,6,0,0,0,0
65547,2023-01-20 10:53:09.774641,310162454,0,0,4,4,6,0,0,0,0
65583,2023-01-20 10:53:09.874599,310262440,0,0,4,4,6,0,0,0,0
65615,2023-01-20 10:53:09.974596,310362463,0,0,4,4,6,0,0,0,0
65648,2023-01-20 10:53:10.074620,310462446,0,0,4,4,6,0,0,0,0
65679,2023-01-20 10:53:10.174732,310562494,0,0,4,4,6,0,0,0,0
65714,2023-01-20 10:53:10.274700,310662446,0,0,4,4,6,0,0,0,0
65746,2023-01-20 10:53:10.374725,310762472,0,0,4,4,6,0,0,0,0
65779,2023-01-20 10:53:10.474707,310862464,0,0,4,4,6,0,0,0,0
65811,2023-01-20 10:53:10.574704,310962475,0,0,4,4,6,0,0,0,0
65845,2023-01-20 10:53:10.674703,311062477,0,0,4,4,6,0,0,0,0
65875,2023-01-20 10:53:10.774676,311162449,0,0,4,4,6,0,0,0,0
65911,2023-01-20 10:53:10.874679,311262490,0,0,4,4,6,0,0,0,0
65942,2023-01-20 10:53:10.974604,311362466,0,0,4,4,6,0,0,0,0
65975,2023-01-20 10:53:11.067867,311462440,0,0,4,4,6,0,0,0,0
66006,2023-01-20 10:53:11.158912,311562471,0,0,4,4,6,0,0,0,0
66041,2023-01-20 10:53:11.254852,311662465,0,0,4,4,6,0,0,0,0
66073,2023-01-20 10:53:11.354846,311762458,0,0,4,4,6,0,0,0,0
66106,2023-01-20 10:53:11.454906,311862513,0,0,4,4,6,0,0,0,0
66137,2023-01-20 10:53:11.554877,311962477,0,0,4,4,6,0,0,0,0
66171,2023-01-20 10:53:11.654848,312062450,0,0,4,4,6,0,0,0,0
66201,2023-01-20 10:53:11.754843,312162456,0,0,4,4,6,0,0,0,0
66237,2023-01-20 10:53:11.854800,312262454,0,0,4,4,6,0,0,0,0
66268,2023-01-20 10:53:11.954734,312362454,0,0,4,4,6,0,0,0,0
66302,2023-01-20 10:53:12.054708,312462449,0,0,4,4,6,0,0,0,0
66333,2023-01-20 10:53:12.154790,312562514,0,0,4,4,6,0,0,0,0
66368,2023-01-20 10:53:12.260794,312662436,0,0,4,4,6,0,0,0,0
66400,2023-01-20 10:53:12.371920,312762460,0,0,4,4,6,0,0,0,0
66433,2023-01-20 10:53:12.467902,312862460,0,0,4,4,6,0,0,0,0
66464,2023-01-20 10:53:12.558760,312962447,0,0,4,4,6,0,0,0,0
66498,2023-01-20 10:53:12.654649,313062464,0,0,4,4,6,0,0,0,0
66528,2023-01-20 10:53:12.754692,313162479,0,0,4,4,6,0,0,0,0
66564,2023-01-20 10:53:12.854655,313262454,0,0,4,4,6,0,0,0,0
66595,2023-01-20 10:53:12.954642,313362484,0,0,4,4,6,0,0,0,0
66628,2023-01-20 10:53:13.054633,313462462,0,0,4,4,6,0,0,0,0
66659,2023-01-20 10:53:13.154690,313562459,0,0,4,4,6,0,0,0,0
66694,2023-01-20 10:53:13.254733,313662468,0,0,4,4,6,0,0,0,0
66726,2023-01-20 10:53:13.354724,313762447,0,0,4,4,6,0,0,0,0
66759,2023-01-20 10:53:13.454770,313862495,0,0,4,4,6,0,0,0,0
66790,2023-01-20 10:53:13.554708,313962447,0,0,4,4,6,0,0,0,0
66824,2023-01-20 10:53:13.654654,314062432,0,0,4,4,6,0,0,0,0
66854,2023-01-20 10:53:13.754619,314162456,0,0,4,4,6,0,0,0,0
66890,2023-01-20 10:53:13.854603,314262466,0,0,4,4,6,0,0,0,0
66923,2023-01-20 10:53:13.954617,314362479,0,0,4,4,6,0,0,0,0
66956,2023-01-20 10:53:14.054620,314462452,0,0,4,4,6,0,0,0,0
66987,2023-01-20 10:53:14.154697,314562474,0,0,4,4,6,0,0,0,0
67024,2023-01-20 10:53:14.254721,314662467,0,0,4,4,6,0,0,0,0
67056,2023-01-20 10:53:14.354723,314762459,0,0,4,4,6,0,0,0,0
67089,2023-01-20 10:53:14.454690,314862458,0,0,4,4,6,0,0,0,0
67120,2023-01-20 10:53:14.554607,314962444,0,0,4,4,6,0,0,0,0
67154,2023-01-20 10:53:14.654582,315062438,0,0,4,4,6,0,0,0,0
67184,2023-01-20 10:53:14.754661,315162496,0,0,4,4,6,0,0,0,0
67220,2023-01-20 10:53:14.854613,315262446,0,0,4,4,6,0,0,0,0
67251,2023-01-20 10:53:14.954635,315362482,0,0,4,4,6,0,0,0,0
67284,2023-01-20 10:53:15.054590,315462448,0,0,4,4,6,0,0,0,0
67315,2023-01-20 10:53:15.154593,315562457,0,0,4,4,6,0,0,0,0
67350,2023-01-20 10:53:15.254626,315662461,0,0,4,4,6,0,0,0,0
67382,2023-01-20 10:53:15.354700,315762478,0,0,4,4,6,0,0,0,0
67415,2023-01-20 10:53:15.454762,315862511,0,0,4,4,6,0,0,0,0
67446,2023-01-20 10:53:15.554726,315962471,0,0,4,4,6,0,0,0,0
67481,2023-01-20 10:53:15.654668,316062446,0,0,4,4,6,0,0,0,0
67511,2023-01-20 10:53:15.754605,316162446,0,0,4,4,6,0,0,0,0
67547,2023-01-20 10:53:15.854580,316262447,0,0,4,4,6,0,0,0,0
67578,2023-01-20 10:53:15.954601,316362462,0,0,4,4,6,0,0,0,0
67611,2023-01-20 10:53:16.054660,316462488,0,0,4,4,6,0,0,0,0
67642,2023-01-20 10:53:16.154699,316562471,0,0,4,4,6,0,0,0,0
67677,2023-01-20 10:53:16.254676,316662451,0,0,4,4,6,0,0,0,0
67710,2023-01-20 10:53:16.354633,316762460,0,0,4,4,6,0,0,0,0
67743,2023-01-20 10:53:16.454648,316862478,0,0,4,4,6,0,0,0,0
67774,2023-01-20 10:53:16.554673,316962466,0,0,4,4,6,0,0,0,0
67808,2023-01-20 10:53:16.654692,317062460,0,0,4,4,6,0,0,0,0
67838,2023-01-20 10:53:16.754762,317162516,0,0,4,4,6,0,0,0,0
67874,2023-01-20 10:53:16.854691,317262469,0,0,4,4,6,0,0,0,0
67905,2023-01-20 10:53:16.954622,317362456,0,0,4,4,6,0,0,0,0
67938,2023-01-20 10:53:17.054585,317462446,0,0,4,4,6,0,0,0,0
67969,2023-01-20 10:53:17.154600,317562463,0,0,4,4,6,0,0,0,0
68004,2023-01-20 10:53:17.254600,317662440,0,0,4,4,6,0,0,0,0
68036,2023-01-20 10:53:17.354712,317762507,0,0,4,4,6,0,0,0,0
68069,2023-01-20 10:53:17.454712,317862486,0,0,4,4,6,0,0,0,0
68100,2023-01-20 10:53:17.554683,317962457,0,0,4,4,6,0,0,0,0
68133,2023-01-20 10:53:17.654670,318062467,0,0,4,4,6,0,0,0,0
68164,2023-01-20 10:53:17.754626,318162467,0,0,4,4,6,0,0,0,0
68200,2023-01-20 10:53:17.854594,318262454,0,0,4,4,6,0,0,0,0
68231,2023-01-20 10:53:17.954626,318362485,0,0,4,4,6,0,0,0,0
68264,2023-01-20 10:53:18.054665,318462501,0,0,4,4,6,0,0,0,0
68295,2023-01-20 10:53:18.154664,318562460,0,0,4,4,6,0,0,0,0
68330,2023-01-20 10:53:18.254651,318662449,0,0,4,4,6,0,0,0,0
68362,2023-01-20 10:53:18.354615,318762451,0,0,4,4,6,0,0,0,0
68395,2023-01-20 10:53:18.454628,318862452,0,0,4,4,6,0,0,0,0
68427,2023-01-20 10:53:18.554691,318962463,0,0,4,4,6,0,0,0,0
68460,2023-01-20 10:53:18.654712,319062480,0,0,4,4,6,0,0,0,0
68491,2023-01-20 10:53:18.754632,319162437,0,0,4,4,6,0,0,0,0
68527,2023-01-20 10:53:18.854605,319262448,0,0,4,4,6,0,0,0,0
68560,2023-01-20 10:53:18.954599,319362482,0,0,4,4,6,0,0,0,0
68593,2023-01-20 10:53:19.054599,319462458,0,0,4,4,6,0,0,0,0
68624,2023-01-20 10:53:19.154692,319562475,0,0,4,4,6,0,0,0,0
68659,2023-01-20 10:53:19.254719,319662466,0,0,4,4,6,0,0,0,0
68690,2023-01-20 10:53:19.354757,319762503,0,0,4,4,6,0,0,0,0
68723,2023-01-20 10:53:19.454710,319862463,0,0,4,4,6,0,0,0,0
68754,2023-01-20 10:53:19.554682,319962449,0,0,4,4,6,0,0,0,0
68787,2023-01-20 10:53:19.654636,320062437,0,0,4,4,6,0,0,0,0
68818,2023-01-20 10:53:19.754601,320162453,0,0,4,4,6,0,0,0,0
68854,2023-01-20 10:53:19.849575,320262452,0,0,4,4,6,0,0,0,0
68885,2023-01-20 10:53:19.940457,320362503,0,0,4,4,6,0,0,0,0
68918,2023-01-20 10:53:20.038281,320462454,0,0,4,4,6,0,0,0,0
68949,2023-01-20 10:53:20.149589,320562479,0,0,4,4,6,0,0,0,0
68984,2023-01-20 10:53:20.254659,320662458,0,0,4,4,6,0,0,0,0
69016,2023-01-20 10:53:20.354638,320762470,0,0,4,4,6,0,0,0,0
69049,2023-01-20 10:53:20.454656,320862474,0,0,4,4,6,0,0,0,0
69080,2023-01-20 10:53:20.554712,320962474,0,0,4,4,6,0,0,0,0
69115,2023-01-20 10:53:20.654762,321062510,0,0,4,4,6,0,0,0,0
