LineNo,UTC_Approx,TimeUS,chan,txp,rxp,rxdp,flags,ss,tf
121168,2023-01-20 11:14:48.319703,523334063,2,39975,618,0,6,0,0
121495,2023-01-20 11:14:49.322183,524336569,2,40058,619,0,6,0,0
121823,2023-01-20 11:14:50.324671,525339033,2,40142,620,0,6,0,0
122151,2023-01-20 11:14:51.327159,526341551,2,40225,621,0,6,0,0
122478,2023-01-20 11:14:52.320321,527346566,2,40309,622,0,6,0,0
122804,2023-01-20 11:14:53.322592,528349085,2,40392,623,0,6,0,0
123130,2023-01-20 11:14:54.317334,529351575,2,40475,624,0,6,0,0
123458,2023-01-20 11:14:55.319709,530354094,2,40560,625,0,6,0,0
123786,2023-01-20 11:14:56.322566,531356945,2,40643,626,0,6,0,0
124113,2023-01-20 11:14:57.325067,532359470,2,40727,627,0,6,0,0
124488,2023-01-20 11:14:58.327180,533361543,2,40810,628,0,6,0,0
124816,2023-01-20 11:14:59.329681,534364057,2,40894,629,0,6,0,0
125142,2023-01-20 11:15:00.324691,535366588,2,40977,630,0,6,0,0
125472,2023-01-20 11:15:01.335051,536369430,2,41061,631,0,6,0,0
125798,2023-01-20 11:15:02.337155,537371563,2,41144,632,0,6,0,0
126125,2023-01-20 11:15:03.319875,538374068,2,41228,633,0,6,0,0
126452,2023-01-20 11:15:04.322203,539376567,2,41311,634,0,6,0,0
126779,2023-01-20 11:15:05.324729,540379039,2,41396,635,0,6,0,0
127107,2023-01-20 11:15:06.327575,541381943,2,41479,636,0,6,0,0
127434,2023-01-20 11:15:07.329646,542384018,2,41563,637,0,6,0,0
127760,2023-01-20 11:15:08.332196,543386557,2,41646,638,0,6,0,0
128087,2023-01-20 11:15:09.334665,544389038,2,41729,639,0,6,0,0
128414,2023-01-20 11:15:10.337173,545391539,2,41813,640,0,6,0,0
128746,2023-01-20 11:15:11.340101,546394478,2,41896,641,0,6,0,0
129075,2023-01-20 11:15:12.322579,547396723,2,41980,642,0,6,0,0
129423,2023-01-20 11:15:13.324734,548399050,2,42063,643,0,6,0,0
129799,2023-01-20 11:15:14.327214,549401589,2,42147,644,0,6,0,0
130125,2023-01-20 11:15:15.329653,550404049,2,42231,645,0,6,0,0
130455,2023-01-20 11:15:16.332460,551406845,2,42315,646,0,6,0,0
130781,2023-01-20 11:15:17.334658,552409043,2,42398,647,0,6,0,0
131110,2023-01-20 11:15:18.337142,553411552,2,42484,648,0,6,0,0
131437,2023-01-20 11:15:19.339764,554414139,2,42567,649,0,6,0,0
131765,2023-01-20 11:15:20.342172,555416592,2,42651,650,0,6,0,0
132093,2023-01-20 11:15:21.344983,556419373,2,42734,651,0,6,0,0
132419,2023-01-20 11:15:22.327074,557421560,2,42820,652,0,6,0,0
132746,2023-01-20 11:15:23.329550,558424092,2,42904,653,0,6,0,0
133070,2023-01-20 11:15:24.331939,559426630,2,42987,654,0,6,0,0
133394,2023-01-20 11:15:25.334412,560429060,2,43071,655,0,6,0,0
133725,2023-01-20 11:15:26.337390,561432048,2,43158,656,0,6,0,0
134049,2023-01-20 11:15:27.339472,562434123,2,43241,657,0,6,0,0
134373,2023-01-20 11:15:28.341951,563436573,2,43324,658,0,6,0,0
134701,2023-01-20 11:15:29.344452,564439062,2,43410,659,0,6,0,0
135025,2023-01-20 11:15:30.327405,565441589,2,43501,660,0,6,0,0
135352,2023-01-20 11:15:31.338454,566446599,2,43585,661,0,6,0,0
135678,2023-01-20 11:15:32.334748,567449110,2,43669,662,0,6,0,0
136002,2023-01-20 11:15:33.337206,568451577,2,43752,663,0,6,0,0
136326,2023-01-20 11:15:34.339738,569454113,2,43835,664,0,6,0,0
136652,2023-01-20 11:15:35.342574,570456945,2,43920,665,0,6,0,0
136982,2023-01-20 11:15:36.345135,571459497,2,44006,666,0,6,0,0
137306,2023-01-20 11:15:37.347201,572461557,2,44089,667,0,6,0,0
137630,2023-01-20 11:15:38.349729,573464099,2,44172,668,0,6,0,0
137955,2023-01-20 11:15:39.352257,574466609,2,44255,669,0,6,0,0
138284,2023-01-20 11:15:40.335242,575469419,2,44343,670,0,6,0,0
138611,2023-01-20 11:15:41.337300,576471582,2,44426,671,0,6,0,0
138981,2023-01-20 11:15:42.339725,577474097,2,44509,672,0,6,0,0
139308,2023-01-20 11:15:43.342246,578476610,2,44593,673,0,6,0,0
139634,2023-01-20 11:15:44.344664,579479049,2,44676,674,0,6,0,0
139961,2023-01-20 11:15:45.347444,580481812,2,44761,675,0,6,0,0
140290,2023-01-20 11:15:46.349680,581484062,2,44844,676,0,6,0,0
140617,2023-01-20 11:15:47.352207,582486576,2,44928,677,0,6,0,0
140943,2023-01-20 11:15:48.354684,583489048,2,45011,678,0,6,0,0
141272,2023-01-20 11:15:49.357127,584491541,2,45096,679,0,6,0,0
141602,2023-01-20 11:15:50.360074,585494458,2,45180,680,0,6,0,0
141934,2023-01-20 11:15:51.342520,586496692,2,45263,681,0,6,0,0
142283,2023-01-20 11:15:52.344689,587499033,2,45347,682,0,6,0,0
142608,2023-01-20 11:15:53.347196,588501588,2,45430,683,0,6,0,0
142935,2023-01-20 11:15:54.349695,589504052,2,45514,684,0,6,0,0
143261,2023-01-20 11:15:55.352413,590506805,2,45598,685,0,6,0,0
143591,2023-01-20 11:15:56.354699,591509061,2,45682,686,0,6,0,0
143917,2023-01-20 11:15:57.357217,592511576,2,45765,687,0,6,0,0
144244,2023-01-20 11:15:58.359780,593514144,2,45849,688,0,6,0,0
144620,2023-01-20 11:15:59.362210,594516575,2,45932,689,0,6,0,0
144947,2023-01-20 11:16:00.345104,595519349,2,46016,690,0,6,0,0
145275,2023-01-20 11:16:01.347202,596521546,2,46102,691,0,6,0,0
145603,2023-01-20 11:16:02.349710,597524049,2,46186,692,0,6,0,0
145929,2023-01-20 11:16:03.352218,598526579,2,46269,693,0,6,0,0
146255,2023-01-20 11:16:04.354682,599529044,2,46352,694,0,6,0,0
146581,2023-01-20 11:16:05.357668,600532029,2,46437,695,0,6,0,0
146909,2023-01-20 11:16:06.359754,601534114,2,46520,696,0,6,0,0
147238,2023-01-20 11:16:07.362235,602536600,2,46604,697,0,6,0,0
147564,2023-01-20 11:16:08.364665,603539025,2,46687,698,0,6,0,0
147892,2023-01-20 11:16:09.347073,604541545,2,46771,699,0,6,0,0
148219,2023-01-20 11:16:10.352026,605546569,2,46854,700,0,6,0,0
148548,2023-01-20 11:16:11.354475,606549076,2,46938,701,0,6,0,0
148875,2023-01-20 11:16:12.356938,607551549,2,47021,702,0,6,0,0
149202,2023-01-20 11:16:13.359476,608554083,2,47105,703,0,6,0,0
149528,2023-01-20 11:16:14.362272,609556879,2,47188,704,0,6,0,0
149903,2023-01-20 11:16:15.364855,610559464,2,47273,705,0,6,0,0
150231,2023-01-20 11:16:16.366935,611561548,2,47356,706,0,6,0,0
150559,2023-01-20 11:16:17.369459,612564059,2,47440,707,0,6,0,0
150885,2023-01-20 11:16:18.352441,613566573,2,47523,708,0,6,0,0
151212,2023-01-20 11:16:19.359152,614569400,2,47606,709,0,6,0,0
151541,2023-01-20 11:16:20.357236,615571596,2,47692,710,0,6,0,0
151869,2023-01-20 11:16:21.359736,616574097,2,47775,711,0,6,0,0
152198,2023-01-20 11:16:22.362223,617576582,2,47859,712,0,6,0,0
152524,2023-01-20 11:16:23.364698,618579063,2,47942,713,0,6,0,0
152851,2023-01-20 11:16:24.367406,619581802,2,48026,714,0,6,0,0
153177,2023-01-20 11:16:25.369658,620584015,2,48110,715,0,6,0,0
153506,2023-01-20 11:16:26.372144,621586544,2,48194,716,0,6,0,0
153833,2023-01-20 11:16:27.374727,622589089,2,48277,717,0,6,0,0
154160,2023-01-20 11:16:28.374694,623591562,2,48361,718,0,6,0,0
154490,2023-01-20 11:16:29.360281,624594469,2,48444,719,0,6,0,0
154818,2023-01-20 11:16:30.362307,625596720,2,48528,720,0,6,0,0
155168,2023-01-20 11:16:31.364676,626599048,2,48611,721,0,6,0,0
155545,2023-01-20 11:16:32.367199,627601609,2,48695,722,0,6,0,0
155871,2023-01-20 11:16:33.369668,628604047,2,48778,723,0,6,0,0
156197,2023-01-20 11:16:34.372422,629606794,2,48861,724,0,6,0,0
156524,2023-01-20 11:16:35.374671,630609036,2,48946,725,0,6,0,0
156852,2023-01-20 11:16:36.377178,631611557,2,49029,726,0,6,0,0
157180,2023-01-20 11:16:37.379727,632614102,2,49113,727,0,6,0,0
157507,2023-01-20 11:16:38.362372,633616558,2,49196,728,0,6,0,0
157835,2023-01-20 11:16:39.364986,634619347,2,49281,729,0,6,0,0
158161,2023-01-20 11:16:40.367233,635621585,2,49367,730,0,6,0,0
158489,2023-01-20 11:16:41.369803,636624058,2,49451,731,0,6,0,0
158816,2023-01-20 11:16:42.372211,637626575,2,49534,732,0,6,0,0
159143,2023-01-20 11:16:43.374697,638629056,2,49618,733,0,6,0,0
159469,2023-01-20 11:16:44.377680,639632042,2,49701,734,0,6,0,0
159796,2023-01-20 11:16:45.379751,640634110,2,49786,735,0,6,0,0
160124,2023-01-20 11:16:46.382235,641636589,2,49869,736,0,6,0,0
160452,2023-01-20 11:16:47.384723,642639052,2,49953,737,0,6,0,0
160778,2023-01-20 11:16:48.370372,643641544,2,50036,738,0,6,0,0
161154,2023-01-20 11:16:49.372212,644646550,2,50119,739,0,6,0,0
161481,2023-01-20 11:16:50.374753,645649118,2,50203,740,0,6,0,0
161811,2023-01-20 11:16:51.377179,646651548,2,50288,741,0,6,0,0
162139,2023-01-20 11:16:52.379733,647654088,2,50372,742,0,6,0,0
162466,2023-01-20 11:16:53.382483,648656845,2,50455,743,0,6,0,0
162793,2023-01-20 11:16:54.385116,649659472,2,50539,744,0,6,0,0
163119,2023-01-20 11:16:55.387149,650661556,2,50623,745,0,6,0,0
163448,2023-01-20 11:16:56.389748,651664077,2,50707,746,0,6,0,0
163774,2023-01-20 11:16:57.374696,652666584,2,50790,747,0,6,0,0
164102,2023-01-20 11:16:58.374793,653669369,2,50874,748,0,6,0,0
164429,2023-01-20 11:16:59.376910,654671565,2,50957,749,0,6,0,0
164755,2023-01-20 11:17:00.379494,655674096,2,51041,750,0,6,0,0
165083,2023-01-20 11:17:01.381960,656676614,2,51124,751,0,6,0,0
165410,2023-01-20 11:17:02.384427,657679036,2,51208,752,0,6,0,0
165737,2023-01-20 11:17:03.387208,658681821,2,51299,753,0,6,0,0
166063,2023-01-20 11:17:04.389432,659684041,2,51383,754,0,6,0,0
166439,2023-01-20 11:17:05.391957,660686584,2,51468,755,0,6,0,0
166767,2023-01-20 11:17:06.374981,661689125,2,51551,756,0,6,0,0
167094,2023-01-20 11:17:07.396696,662691628,2,51635,757,0,6,0,0
167424,2023-01-20 11:17:08.380392,663694637,2,51718,758,0,6,0,0
167755,2023-01-20 11:17:09.382435,664696807,2,51802,759,0,6,0,0
168105,2023-01-20 11:17:10.384733,665699120,2,51885,760,0,6,0,0
168434,2023-01-20 11:17:11.387308,666701693,2,51969,761,0,6,0,0
168760,2023-01-20 11:17:12.389723,667704111,2,52052,762,0,6,0,0
169088,2023-01-20 11:17:13.392596,668706979,2,52136,763,0,6,0,0
169413,2023-01-20 11:17:14.394756,669709125,2,52219,764,0,6,0,0
169737,2023-01-20 11:17:15.397289,670711629,2,52303,765,0,6,0,0
170068,2023-01-20 11:17:16.400069,671714425,2,52389,766,0,6,0,0
170390,2023-01-20 11:17:17.382364,672716590,2,52473,767,0,6,0,0
170715,2023-01-20 11:17:18.385026,673719402,2,52556,768,0,6,0,0
171043,2023-01-20 11:17:19.387263,674721644,2,52645,769,0,6,0,0
171367,2023-01-20 11:17:20.389678,675724058,2,52728,770,0,6,0,0
171693,2023-01-20 11:17:21.392233,676726605,2,52811,771,0,6,0,0
172020,2023-01-20 11:17:22.394692,677729062,2,52896,772,0,6,0,0
172348,2023-01-20 11:17:23.397653,678732030,2,52980,773,0,6,0,0
172675,2023-01-20 11:17:24.400076,679734501,2,53063,774,0,6,0,0
173000,2023-01-20 11:17:25.402232,680736580,2,53147,775,0,6,0,0
173328,2023-01-20 11:17:26.386116,681739059,2,53234,776,0,6,0,0
173652,2023-01-20 11:17:27.387216,682741565,2,53317,777,0,6,0,0
173977,2023-01-20 11:17:28.392288,683746639,2,53406,778,0,6,0,0
174302,2023-01-20 11:17:29.394655,684749042,2,53493,779,0,6,0,0
174631,2023-01-20 11:17:30.397142,685751577,2,53582,780,0,6,0,0
174960,2023-01-20 11:17:31.400072,686754459,2,53666,781,0,6,0,0
175284,2023-01-20 11:17:32.403360,687757796,2,53749,782,0,6,0,0
175656,2023-01-20 11:17:33.405108,688759487,2,53833,783,0,6,0,0
175982,2023-01-20 11:17:34.407189,689761559,2,53916,784,0,6,0,0
176307,2023-01-20 11:17:35.390877,690764117,2,54001,785,0,6,0,0
176635,2023-01-20 11:17:36.392172,691766584,2,54084,786,0,6,0,0
176962,2023-01-20 11:17:37.395035,692769408,2,54168,787,0,6,0,0
177289,2023-01-20 11:17:38.397156,693771573,2,54251,788,0,6,0,0
177618,2023-01-20 11:17:39.400069,694774447,2,54334,789,0,6,0,0
177946,2023-01-20 11:17:40.402234,695776612,2,54418,790,0,6,0,0
178274,2023-01-20 11:17:41.404679,696779058,2,54501,791,0,6,0,0
178601,2023-01-20 11:17:42.408376,697782761,2,54585,792,0,6,0,0
178928,2023-01-20 11:17:43.409698,698784084,2,54668,793,0,6,0,0
179255,2023-01-20 11:17:44.412192,699786570,2,54752,794,0,6,0,0
179579,2023-01-20 11:17:45.395086,700789094,2,54836,795,0,6,0,0
179908,2023-01-20 11:17:46.397121,701791575,2,54920,796,0,6,0,0
180239,2023-01-20 11:17:47.400155,702794746,2,55003,797,0,6,0,0
180569,2023-01-20 11:17:48.402112,703796745,2,55087,798,0,6,0,0
180966,2023-01-20 11:17:49.404411,704799061,2,55170,799,0,6,0,0
181293,2023-01-20 11:17:50.406941,705801576,2,55254,800,0,6,0,0
181621,2023-01-20 11:17:51.409422,706804075,2,55337,801,0,6,0,0
181948,2023-01-20 11:17:52.413149,707807786,2,55421,802,0,6,0,0
182277,2023-01-20 11:17:53.414416,708809086,2,55506,803,0,6,0,0
182604,2023-01-20 11:17:54.416942,709811580,2,55589,804,0,6,0,0
182931,2023-01-20 11:17:55.400118,710814361,2,55674,805,0,6,0,0
183260,2023-01-20 11:17:56.402236,711816571,2,55757,806,0,6,0,0
183587,2023-01-20 11:17:57.405906,712820275,2,55841,807,0,6,0,0
183913,2023-01-20 11:17:58.407236,713821600,2,55927,808,0,6,0,0
184242,2023-01-20 11:17:59.409648,714824051,2,56011,809,0,6,0,0
184568,2023-01-20 11:18:00.412214,715826576,2,56094,810,0,6,0,0
184897,2023-01-20 11:18:01.414654,716829060,2,56178,811,0,6,0,0
185223,2023-01-20 11:18:02.417698,717832062,2,56261,812,0,6,0,0
185550,2023-01-20 11:18:03.419730,718834117,2,56345,813,0,6,0,0
185876,2023-01-20 11:18:04.422225,719836583,2,56428,814,0,6,0,0
186203,2023-01-20 11:18:05.404815,720839043,2,56513,815,0,6,0,0
186580,2023-01-20 11:18:06.407240,721841609,2,56596,816,0,6,0,0
186907,2023-01-20 11:18:07.412185,722846596,2,56680,817,0,6,0,0
187233,2023-01-20 11:18:08.414652,723849030,2,56763,818,0,6,0,0
187561,2023-01-20 11:18:09.417163,724851585,2,56846,819,0,6,0,0
187888,2023-01-20 11:18:10.419708,725854099,2,56930,820,0,6,0,0
188217,2023-01-20 11:18:11.423378,726857765,2,57013,821,0,6,0,0
188544,2023-01-20 11:18:12.425091,727859474,2,57097,822,0,6,0,0
188870,2023-01-20 11:18:13.427175,728861544,2,57180,823,0,6,0,0
189198,2023-01-20 11:18:14.410998,729864105,2,57264,824,0,6,0,0
189524,2023-01-20 11:18:15.412379,730866572,2,57348,825,0,6,0,0
189853,2023-01-20 11:18:16.415021,731869390,2,57432,826,0,6,0,0
190179,2023-01-20 11:18:17.417223,732871579,2,57515,827,0,6,0,0
190506,2023-01-20 11:18:18.419717,733874092,2,57599,828,0,6,0,0
190834,2023-01-20 11:18:19.422256,734876609,2,57682,829,0,6,0,0
191161,2023-01-20 11:18:20.424669,735879040,2,57766,830,0,6,0,0
191488,2023-01-20 11:18:21.427458,736881823,2,57849,831,0,6,0,0
191863,2023-01-20 11:18:22.429662,737884033,2,57932,832,0,6,0,0
192190,2023-01-20 11:18:23.413779,738886558,2,58016,833,0,6,0,0
192519,2023-01-20 11:18:24.414914,739889053,2,58101,834,0,6,0,0
192846,2023-01-20 11:18:25.433868,740891575,2,58186,835,0,6,0,0
193177,2023-01-20 11:18:26.420110,741894483,2,58269,836,0,6,0,0
193507,2023-01-20 11:18:27.422393,742896762,2,58353,837,0,6,0,0
193855,2023-01-20 11:18:28.424683,743899049,2,58436,838,0,6,0,0
194184,2023-01-20 11:18:29.427194,744901562,2,58520,839,0,6,0,0
194510,2023-01-20 11:18:30.429642,745904045,2,58603,840,0,6,0,0
194839,2023-01-20 11:18:31.432466,746906833,2,58687,841,0,6,0,0
195165,2023-01-20 11:18:32.434704,747909101,2,58770,842,0,6,0,0
195492,2023-01-20 11:18:33.417108,748911552,2,58854,843,0,6,0,0
195819,2023-01-20 11:18:34.419546,749914091,2,58937,844,0,6,0,0
196146,2023-01-20 11:18:35.422014,750916585,2,59022,845,0,6,0,0
196474,2023-01-20 11:18:36.424711,751919379,2,59110,846,0,6,0,0
196800,2023-01-20 11:18:37.426944,752921564,2,59197,847,0,6,0,0
197126,2023-01-20 11:18:38.429384,753924049,2,59284,848,0,6,0,0
197503,2023-01-20 11:18:39.431941,754926564,2,59367,849,0,6,0,0
197830,2023-01-20 11:18:40.434422,755929043,2,59451,850,0,6,0,0
198158,2023-01-20 11:18:41.437411,756932047,2,59534,851,0,6,0,0
198485,2023-01-20 11:18:42.439477,757934093,2,59619,852,0,6,0,0
198812,2023-01-20 11:18:43.422301,758936594,2,59702,853,0,6,0,0
199140,2023-01-20 11:18:44.424819,759939049,2,59786,854,0,6,0,0
199466,2023-01-20 11:18:45.427233,760941622,2,59870,855,0,6,0,0
199795,2023-01-20 11:18:46.432211,761946603,2,59954,856,0,6,0,0
200121,2023-01-20 11:18:47.434690,762949079,2,60037,857,0,6,0,0
200448,2023-01-20 11:18:48.437236,763951623,2,60121,858,0,6,0,0
200776,2023-01-20 11:18:49.439725,764954110,2,60204,859,0,6,0,0
201103,2023-01-20 11:18:50.442493,765956873,2,60288,860,0,6,0,0
201431,2023-01-20 11:18:51.445107,766959491,2,60371,861,0,6,0,0
201757,2023-01-20 11:18:52.447189,767961564,2,60454,862,0,6,0,0
202083,2023-01-20 11:18:53.429882,768964116,2,60538,863,0,6,0,0
202409,2023-01-20 11:18:54.432332,769966599,2,60621,864,0,6,0,0
202739,2023-01-20 11:18:55.435030,770969401,2,60708,865,0,6,0,0
203116,2023-01-20 11:18:56.437207,771971578,2,60791,866,0,6,0,0
203443,2023-01-20 11:18:57.439727,772974105,2,60875,867,0,6,0,0
203770,2023-01-20 11:18:58.442210,773976583,2,60958,868,0,6,0,0
204098,2023-01-20 11:18:59.444614,774979035,2,61042,869,0,6,0,0
204425,2023-01-20 11:19:00.447454,775981832,2,61125,870,0,6,0,0
204754,2023-01-20 11:19:01.449690,776984105,2,61209,871,0,6,0,0
205080,2023-01-20 11:19:02.435961,777986566,2,61292,872,0,6,0,0
205407,2023-01-20 11:19:03.434721,778989067,2,61376,873,0,6,0,0
205731,2023-01-20 11:19:04.437317,779991560,2,61459,874,0,6,0,0
206063,2023-01-20 11:19:05.440123,780994552,2,61546,875,0,6,0,0
206391,2023-01-20 11:19:06.442374,781996755,2,61629,876,0,6,0,0
206737,2023-01-20 11:19:07.444631,782999065,2,61712,877,0,6,0,0
207062,2023-01-20 11:19:08.447159,784001550,2,61796,878,0,6,0,0
207389,2023-01-20 11:19:09.449671,785004045,2,61882,879,0,6,0,0
207713,2023-01-20 11:19:10.452424,786006823,2,61965,880,0,6,0,0
208040,2023-01-20 11:19:11.434789,787009079,2,62048,881,0,6,0,0
208364,2023-01-20 11:19:12.437207,788011565,2,62131,882,0,6,0,0
208690,2023-01-20 11:19:13.439713,789014093,2,62215,883,0,6,0,0
209015,2023-01-20 11:19:14.442202,790016584,2,62298,884,0,6,0,0
209341,2023-01-20 11:19:15.444957,791019342,2,62382,885,0,6,0,0
209672,2023-01-20 11:19:16.447163,792021541,2,62472,886,0,6,0,0
209995,2023-01-20 11:19:17.449672,793024033,2,62555,887,0,6,0,0
210319,2023-01-20 11:19:18.452173,794026563,2,62638,888,0,6,0,0
210644,2023-01-20 11:19:19.454714,795029091,2,62721,889,0,6,0,0
210974,2023-01-20 11:19:20.452386,796032031,2,62809,890,0,6,0,0
211301,2023-01-20 11:19:21.439638,797034085,2,62892,891,0,6,0,0
211625,2023-01-20 11:19:22.442026,798036594,2,62975,892,0,6,0,0
211952,2023-01-20 11:19:23.444436,799039046,2,63059,893,0,6,0,0
212323,2023-01-20 11:19:24.446987,800041596,2,63142,894,0,6,0,0
212651,2023-01-20 11:19:25.451934,801046537,2,63227,895,0,6,0,0
212981,2023-01-20 11:19:26.454417,802049052,2,63312,896,0,6,0,0
213308,2023-01-20 11:19:27.457008,803051607,2,63396,897,0,6,0,0
213634,2023-01-20 11:19:28.459448,804054066,2,63479,898,0,6,0,0
213962,2023-01-20 11:19:29.462216,805056807,2,63562,899,0,6,0,0
214290,2023-01-20 11:19:30.459046,806059467,2,63646,900,0,6,0,0
214617,2023-01-20 11:19:31.447340,807061564,2,63729,901,0,6,0,0
214944,2023-01-20 11:19:32.449759,808064106,2,63813,902,0,6,0,0
215270,2023-01-20 11:19:33.452186,809066564,2,63896,903,0,6,0,0
215597,2023-01-20 11:19:34.454958,810069372,2,63980,904,0,6,0,0
215924,2023-01-20 11:19:35.457191,811071571,2,64064,905,0,6,0,0
216253,2023-01-20 11:19:36.459681,812074083,2,64148,906,0,6,0,0
216579,2023-01-20 11:19:37.462198,813076579,2,64231,907,0,6,0,0
216906,2023-01-20 11:19:38.464655,814079034,2,64315,908,0,6,0,0
217233,2023-01-20 11:19:39.447693,815081838,2,64398,909,0,6,0,0
217561,2023-01-20 11:19:40.449750,816084065,2,64482,910,0,6,0,0
217938,2023-01-20 11:19:41.452181,817086567,2,64565,911,0,6,0,0
218265,2023-01-20 11:19:42.454631,818089052,2,64649,912,0,6,0,0
218591,2023-01-20 11:19:43.457187,819091565,2,64732,913,0,6,0,0
218922,2023-01-20 11:19:44.460217,820094602,2,64815,914,0,6,0,0
219253,2023-01-20 11:19:45.462323,821096727,2,64900,915,0,6,0,0
219603,2023-01-20 11:19:46.464655,822099049,2,64983,916,0,6,0,0
219930,2023-01-20 11:19:47.467166,823101573,2,65067,917,0,6,0,0
220257,2023-01-20 11:19:48.469659,824104052,2,65150,918,0,6,0,0
220584,2023-01-20 11:19:49.465879,825106812,2,65234,919,0,6,0,0
220911,2023-01-20 11:19:50.454821,826109094,2,65317,920,0,6,0,0
221240,2023-01-20 11:19:51.457153,827111549,2,65401,921,0,6,0,0
221566,2023-01-20 11:19:52.459724,828114101,2,65484,922,0,6,0,0
221893,2023-01-20 11:19:53.462183,829116577,2,32,923,0,6,0,0
222219,2023-01-20 11:19:54.464958,830119339,2,115,924,0,6,0,0
222546,2023-01-20 11:19:55.467173,831121559,2,203,925,0,6,0,0
222877,2023-01-20 11:19:56.469658,832124041,2,288,926,0,6,0,0
223253,2023-01-20 11:19:57.472194,833126570,2,372,927,0,6,0,0
223580,2023-01-20 11:19:58.474761,834129109,2,455,928,0,6,0,0
223906,2023-01-20 11:19:59.457779,835132009,2,538,929,0,6,0,0
224233,2023-01-20 11:20:00.459737,836134072,2,622,930,0,6,0,0
224563,2023-01-20 11:20:01.462232,837136583,2,705,931,0,6,0,0
224890,2023-01-20 11:20:02.464674,838139051,2,789,932,0,6,0,0
225216,2023-01-20 11:20:03.467202,839141579,2,872,933,0,6,0,0
225542,2023-01-20 11:20:04.472152,840146547,2,956,934,0,6,0,0
225868,2023-01-20 11:20:05.474626,841149040,2,1040,935,0,6,0,0
226198,2023-01-20 11:20:06.477225,842151603,2,1124,936,0,6,0,0
226524,2023-01-20 11:20:07.479676,843154083,2,1207,937,0,6,0,0
226852,2023-01-20 11:20:08.462317,844156813,2,1291,938,0,6,0,0
227178,2023-01-20 11:20:09.464945,845159491,2,1378,939,0,6,0,0
227505,2023-01-20 11:20:10.466942,846161592,2,1466,940,0,6,0,0
227834,2023-01-20 11:20:11.469427,847164076,2,1550,941,0,6,0,0
228161,2023-01-20 11:20:12.471979,848166603,2,1634,942,0,6,0,0
228487,2023-01-20 11:20:13.474739,849169376,2,1717,943,0,6,0,0
228862,2023-01-20 11:20:14.476941,850171583,2,1800,944,0,6,0,0
229189,2023-01-20 11:20:15.479475,851174108,2,1885,945,0,6,0,0
229519,2023-01-20 11:20:16.481984,852176637,2,1968,946,0,6,0,0
229845,2023-01-20 11:20:17.476917,853179035,2,2052,947,0,6,0,0
230172,2023-01-20 11:20:18.467469,854181816,2,2135,948,0,6,0,0
230499,2023-01-20 11:20:19.469742,855184120,2,2219,949,0,6,0,0
230825,2023-01-20 11:20:20.472196,856186589,2,2302,950,0,6,0,0
231155,2023-01-20 11:20:21.474705,857189079,2,2386,951,0,6,0,0
231481,2023-01-20 11:20:22.477175,858191571,2,2469,952,0,6,0,0
231811,2023-01-20 11:20:23.480089,859194466,2,2553,953,0,6,0,0
232139,2023-01-20 11:20:24.482382,860196755,2,2636,954,0,6,0,0
232490,2023-01-20 11:20:25.484655,861199030,2,2721,955,0,6,0,0
232819,2023-01-20 11:20:26.487196,862201571,2,2804,956,0,6,0,0
233148,2023-01-20 11:20:27.477490,863204072,2,2890,957,0,6,0,0
233475,2023-01-20 11:20:28.472517,864206806,2,2973,958,0,6,0,0
233801,2023-01-20 11:20:29.474620,865209011,2,3056,959,0,6,0,0
234177,2023-01-20 11:20:30.477157,866211544,2,3140,960,0,6,0,0
234506,2023-01-20 11:20:31.479719,867214119,2,3223,961,0,6,0,0
234834,2023-01-20 11:20:32.482223,868216626,2,3307,962,0,6,0,0
235159,2023-01-20 11:20:33.484939,869219336,2,3390,963,0,6,0,0
235486,2023-01-20 11:20:34.487117,870221538,2,3478,964,0,6,0,0
235812,2023-01-20 11:20:35.489649,871224052,2,3561,965,0,6,0,0
236142,2023-01-20 11:20:36.492172,872226579,2,3645,966,0,6,0,0
236468,2023-01-20 11:20:37.486218,873229113,2,3728,967,0,6,0,0
236796,2023-01-20 11:20:38.477652,874231991,2,3812,968,0,6,0,0
237122,2023-01-20 11:20:39.477641,875232022,2,3895,969,0,6,0,0
237449,2023-01-20 11:20:40.479660,876234064,2,3979,970,0,6,0,0
237778,2023-01-20 11:20:41.482183,877236575,2,4062,971,0,6,0,0
238105,2023-01-20 11:20:42.484626,878239038,2,4145,972,0,6,0,0
238431,2023-01-20 11:20:43.487158,879241547,2,4229,973,0,6,0,0
238757,2023-01-20 11:20:44.492203,880246585,2,4319,974,0,6,0,0
239084,2023-01-20 11:20:45.494631,881249026,2,4408,975,0,6,0,0
239413,2023-01-20 11:20:46.497188,882251562,2,4492,976,0,6,0,0
239789,2023-01-20 11:20:47.479759,883254100,2,4576,977,0,6,0,0
240117,2023-01-20 11:20:48.482576,884256837,2,4659,978,0,6,0,0
240444,2023-01-20 11:20:49.485101,885259489,2,4743,979,0,6,0,0
240770,2023-01-20 11:20:50.487230,886261633,2,4826,980,0,6,0,0
241099,2023-01-20 11:20:51.489688,887264115,2,4910,981,0,6,0,0
241426,2023-01-20 11:20:52.492233,888266634,2,4993,982,0,6,0,0
241752,2023-01-20 11:20:53.494967,889269387,2,5077,983,0,6,0,0
242076,2023-01-20 11:20:54.497186,890271582,2,5161,984,0,6,0,0
