LineNo,UTC_Approx,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
74351,2023-01-20 11:12:26.582821,381297238,0,12.79223,13.14029,10.72938,0
74383,2023-01-20 11:12:26.682823,381397220,0,12.11618,12.37301,11.13346,0
74414,2023-01-20 11:12:26.782869,381497235,0,12.14612,14.70856,10.42097,0
74447,2023-01-20 11:12:26.882957,381597318,0,15.09641,11.16096,12.70044,0
74481,2023-01-20 11:12:26.983024,381697384,0,15.0884,13.63467,11.72542,0
74513,2023-01-20 11:12:27.082952,381797312,0,12.9165,16.65878,11.40201,0
74544,2023-01-20 11:12:27.182874,381897233,0,11.8809,16.94874,11.13547,0
74578,2023-01-20 11:12:27.282953,381997316,0,12.07368,16.77931,10.97776,0
74612,2023-01-20 11:12:27.382853,382097222,0,12.00413,17.51986,10.76116,0
74646,2023-01-20 11:12:27.482960,382197343,0,11.63998,17.86635,10.55666,0
74678,2023-01-20 11:12:27.582850,382297249,0,11.76747,16.94376,10.90635,0
74711,2023-01-20 11:12:27.682880,382397250,0,10.44189,17.94403,11.69626,0
74742,2023-01-20 11:12:27.782878,382497210,0,10.47855,16.21091,11.65536,0
74775,2023-01-20 11:12:27.875440,382597223,0,11.90409,12.0559,11.76895,0
74808,2023-01-20 11:12:27.966475,382697258,0,11.72379,14.42562,10.57752,0
74840,2023-01-20 11:12:28.063119,382797232,0,12.32977,14.46794,9.081795,0
74871,2023-01-20 11:12:28.163175,382897313,0,15.72451,10.91407,13.03504,0
74905,2023-01-20 11:12:28.263183,382997330,0,13.91977,15.05659,12.07445,0
74939,2023-01-20 11:12:28.363086,383097233,0,11.75946,13.46524,11.72867,0
74973,2023-01-20 11:12:28.463141,383197311,0,12.08638,12.95639,11.22921,0
75005,2023-01-20 11:12:28.563107,383297315,0,15.18271,12.49234,12.36707,0
75037,2023-01-20 11:12:28.663016,383397233,0,14.98664,13.4982,12.62961,0
75068,2023-01-20 11:12:28.763128,383497338,0,12.91234,13.89176,12.27098,0
75101,2023-01-20 11:12:28.863000,383597251,0,12.93504,12.12966,12.14243,0
75134,2023-01-20 11:12:28.962991,383697311,0,12.0021,14.30351,10.80132,0
75166,2023-01-20 11:12:29.069961,383797310,0,11.68751,15.31736,9.392112,0
75198,2023-01-20 11:12:29.180985,383897230,0,12.52576,14.74679,8.588183,0
75232,2023-01-20 11:12:29.275373,383997256,0,13.74015,12.27746,11.18473,0
75267,2023-01-20 11:12:29.366252,384097227,0,14.7347,10.86739,12.24867,0
75301,2023-01-20 11:12:29.462979,384197352,0,11.76387,15.0311,11.31956,0
75333,2023-01-20 11:12:29.562905,384297314,0,12.76131,12.43355,11.82698,0
75365,2023-01-20 11:12:29.662813,384397220,0,13.00988,14.04445,10.16198,0
75396,2023-01-20 11:12:29.762834,384497216,0,14.11654,13.65268,11.21348,0
75429,2023-01-20 11:12:29.862857,384597230,0,12.43991,12.99051,11.84058,0
75462,2023-01-20 11:12:29.962935,384697307,0,12.43378,14.60472,10.28981,0
75494,2023-01-20 11:12:30.062950,384797333,0,14.4325,11.22854,11.83844,0
75525,2023-01-20 11:12:30.162822,384897222,0,12.06704,15.61172,11.71605,0
75559,2023-01-20 11:12:30.262852,384997249,0,11.72931,13.45285,11.42888,0
75593,2023-01-20 11:12:30.362856,385097238,0,12.58489,10.62693,11.47321,0
75627,2023-01-20 11:12:30.462856,385197247,0,12.29874,13.37512,11.14965,0
75661,2023-01-20 11:12:30.562837,385297253,0,11.9705,14.60115,9.998086,0
75693,2023-01-20 11:12:30.662812,385397218,0,13.40699,12.96359,10.35498,0
75724,2023-01-20 11:12:30.762936,385497312,0,15.53476,9.465909,13.00761,0
75757,2023-01-20 11:12:30.862857,385597229,0,14.44193,13.21752,12.64372,0
75790,2023-01-20 11:12:30.962922,385697304,0,12.3136,13.89857,11.45843,0
75822,2023-01-20 11:12:31.062855,385797233,0,12.62025,11.00806,11.59973,0
75853,2023-01-20 11:12:31.162865,385897231,0,12.53907,14.7313,11.23549,0
75888,2023-01-20 11:12:31.262856,385997221,0,14.90053,13.48273,11.4417,0
75922,2023-01-20 11:12:31.362968,386097339,0,17.0244,10.10527,14.24938,0
75956,2023-01-20 11:12:31.462916,386197319,0,15.74272,12.63198,12.78198,0
75988,2023-01-20 11:12:31.562881,386297331,0,12.50844,16.04928,11.41956,0
76020,2023-01-20 11:12:31.662799,386397227,0,12.72045,12.61298,12.00883,0
76051,2023-01-20 11:12:31.762881,386497246,0,14.35726,14.87836,10.73854,0
76084,2023-01-20 11:12:31.862878,386597229,0,16.28383,13.07905,12.01126,0
76117,2023-01-20 11:12:31.962881,386697248,0,13.04275,14.27324,12.20186,0
76149,2023-01-20 11:12:32.062954,386797338,0,13.33517,13.4919,12.41778,0
76180,2023-01-20 11:12:32.162818,386897220,0,15.02291,14.37428,11.73826,0
76214,2023-01-20 11:12:32.262833,386997231,0,16.31539,13.30546,12.83814,0
76248,2023-01-20 11:12:32.362842,387097222,0,13.37507,16.54195,11.53478,0
76282,2023-01-20 11:12:32.462861,387197252,0,14.52231,17.06021,11.10903,0
76314,2023-01-20 11:12:32.562828,387297247,0,16.84438,14.22664,12.46944,0
76346,2023-01-20 11:12:32.662913,387397323,0,17.99834,11.54179,14.233,0
76378,2023-01-20 11:12:32.762853,387497230,0,17.44442,16.18418,11.80418,0
76411,2023-01-20 11:12:32.862860,387597229,0,15.31326,15.81428,10.9007,0
76444,2023-01-20 11:12:32.962869,387697243,0,13.88924,12.78416,11.62128,0
76476,2023-01-20 11:12:33.062879,387797249,0,14.3883,9.966568,12.48393,0
76507,2023-01-20 11:12:33.162919,387897279,0,14.4266,13.82609,11.80875,0
76541,2023-01-20 11:12:33.262878,387997240,0,16.02799,15.31411,12.10474,0
76575,2023-01-20 11:12:33.362891,388097261,0,18.12614,12.20384,13.72894,0
76610,2023-01-20 11:12:33.462858,388197244,0,17.3016,14.33882,11.79426,0
76691,2023-01-20 11:12:33.562918,388297325,0,16.87803,15.47993,11.26557,0
76723,2023-01-20 11:12:33.662824,388397229,0,16.45351,16.38632,10.79755,0
76754,2023-01-20 11:12:33.762859,388497249,0,17.55802,15.13871,11.39936,0
76787,2023-01-20 11:12:33.862848,388597228,0,18.04602,13.05264,12.62404,0
76820,2023-01-20 11:12:33.962979,388697352,0,17.95607,10.16139,13.70135,0
76852,2023-01-20 11:12:34.062874,388797261,0,18.38994,9.169498,15.31668,0
76883,2023-01-20 11:12:34.162799,388897212,0,18.23727,9.413594,15.47737,0
76916,2023-01-20 11:12:34.262832,388997239,0,15.56674,15.05705,13.03181,0
76950,2023-01-20 11:12:34.362840,389097221,0,13.27515,13.56288,12.09212,0
76984,2023-01-20 11:12:34.462925,389197315,0,13.64221,15.90621,10.70659,0
77016,2023-01-20 11:12:34.562822,389297241,0,16.5525,14.25332,11.80341,0
77048,2023-01-20 11:12:34.662889,389397316,0,17.14524,10.79761,13.3105,0
77079,2023-01-20 11:12:34.762798,389497221,0,16.27279,13.35633,11.58056,0
77112,2023-01-20 11:12:34.862824,389597230,0,14.67365,16.5783,10.75926,0
77145,2023-01-20 11:12:34.962932,389697314,0,14.88241,16.5614,10.38098,0
77177,2023-01-20 11:12:35.062881,389797251,0,14.94199,16.38713,10.2051,0
77208,2023-01-20 11:12:35.162854,389897218,0,16.07114,13.55093,10.74139,0
77242,2023-01-20 11:12:35.262966,389997331,0,16.95615,10.43996,12.23419,0
77276,2023-01-20 11:12:35.362965,390097334,0,17.04433,10.83128,12.42832,0
77310,2023-01-20 11:12:35.462929,390197317,0,16.33983,14.65379,10.87698,0
77345,2023-01-20 11:12:35.562967,390297384,0,15.11413,16.45515,10.18544,0
77377,2023-01-20 11:12:35.662789,390397200,0,14.00134,18.15288,11.02788,0
77408,2023-01-20 11:12:35.762912,390497297,0,11.4259,18.27351,11.57867,0
77441,2023-01-20 11:12:35.862871,390597245,0,10.48247,15.46367,11.48282,0
77474,2023-01-20 11:12:35.962986,390697356,0,12.97722,11.63319,13.11754,0
77506,2023-01-20 11:12:36.062878,390797246,0,14.34779,10.10187,13.3272,0
77537,2023-01-20 11:12:36.162853,390897221,0,13.80249,14.0259,11.23166,0
77571,2023-01-20 11:12:36.262860,390997232,0,15.1314,15.37067,10.0173,0
77605,2023-01-20 11:12:36.362842,391097220,0,17.77387,12.04014,13.55481,0
77639,2023-01-20 11:12:36.462863,391197250,0,14.76251,15.62377,12.16566,0
77671,2023-01-20 11:12:36.562930,391297329,0,12.19562,13.87513,12.21455,0
77703,2023-01-20 11:12:36.662901,391397310,0,11.92363,13.23472,10.89189,0
77734,2023-01-20 11:12:36.762810,391497229,0,14.79735,14.17384,10.513,0
77767,2023-01-20 11:12:36.862805,391597213,0,16.64886,13.10753,12.04166,0
77800,2023-01-20 11:12:36.962949,391697333,0,12.69215,16.94929,11.83342,0
77832,2023-01-20 11:12:37.062951,391797328,0,11.71776,15.53495,11.5797,0
77863,2023-01-20 11:12:37.162862,391897241,0,10.84535,15.08609,11.75776,0
77896,2023-01-20 11:12:37.262949,391997342,0,10.44591,13.74628,11.70969,0
77931,2023-01-20 11:12:37.362826,392097240,0,11.57465,11.10343,12.1132,0
77965,2023-01-20 11:12:37.462890,392197309,0,12.17207,13.07196,11.45342,0
77997,2023-01-20 11:12:37.562915,392297329,0,14.01727,16.65501,9.528294,0
78029,2023-01-20 11:12:37.662827,392397224,0,15.92668,15.89882,9.913627,0
78061,2023-01-20 11:12:37.762825,392497197,0,16.58904,16.31206,9.011194,0
78095,2023-01-20 11:12:37.857301,392597338,0,15.33949,15.56174,9.351885,0
78128,2023-01-20 11:12:37.948299,392697347,0,14.51825,15.58628,9.231996,0
78160,2023-01-20 11:12:38.043126,392797307,0,14.96558,15.63888,9.587634,0
78191,2023-01-20 11:12:38.143024,392897239,0,15.16957,16.18172,9.058389,0
78224,2023-01-20 11:12:38.242995,392997222,0,14.31363,12.50436,10.26856,0
78259,2023-01-20 11:12:38.343007,393097217,0,10.72513,14.86489,9.376925,0
78293,2023-01-20 11:12:38.443087,393197324,0,14.80787,13.31044,10.6957,0
78325,2023-01-20 11:12:38.543019,393297341,0,16.48888,11.75506,13.35966,0
78357,2023-01-20 11:12:38.642857,393397218,0,16.91462,13.93558,11.63265,0
78388,2023-01-20 11:12:38.742887,393497226,0,15.8615,15.89589,9.099986,0
78421,2023-01-20 11:12:38.842893,393597216,0,15.13962,15.97835,8.703733,0
78454,2023-01-20 11:12:38.942935,393697250,0,14.17271,13.12246,11.93123,0
78486,2023-01-20 11:12:39.043013,393797309,0,12.09962,13.68034,12.02638,0
78517,2023-01-20 11:12:39.142955,393897218,0,10.50129,16.54157,11.23135,0
78550,2023-01-20 11:12:39.243057,393997324,0,10.64948,17.44091,11.7646,0
78586,2023-01-20 11:12:39.342904,394097224,0,11.21727,16.08112,12.49802,0
78620,2023-01-20 11:12:39.442921,394197240,0,12.24113,13.76505,11.86438,0
78652,2023-01-20 11:12:39.542999,394297245,0,15.97708,11.98388,13.40661,0
78684,2023-01-20 11:12:39.643029,394397242,0,13.25426,15.64568,11.66008,0
78715,2023-01-20 11:12:39.742986,394497220,0,13.52282,12.10068,12.77588,0
78748,2023-01-20 11:12:39.843058,394597322,0,13.46389,12.28618,11.96892,0
78782,2023-01-20 11:12:39.942941,394697247,0,12.74758,14.56406,11.18671,0
78814,2023-01-20 11:12:40.042897,394797236,0,14.40148,15.74094,10.13976,0
78845,2023-01-20 11:12:40.142855,394897214,0,15.78587,13.38093,11.87021,0
78878,2023-01-20 11:12:40.242879,394997246,0,17.28759,10.49802,14.37001,0
78913,2023-01-20 11:12:40.342876,395097234,0,16.56131,11.81649,13.5301,0
78947,2023-01-20 11:12:40.442881,395197250,0,13.43529,16.71807,12.12018,0
78981,2023-01-20 11:12:40.542939,395297345,0,11.9071,13.97799,12.1428,0
79013,2023-01-20 11:12:40.642790,395397211,0,12.29905,13.58683,11.14939,0
79044,2023-01-20 11:12:40.742847,395497254,0,15.76089,11.76236,13.14186,0
79077,2023-01-20 11:12:40.842846,395597239,0,13.07011,15.06306,12.45118,0
79110,2023-01-20 11:12:40.942862,395697242,0,12.97819,11.52046,12.02413,0
79142,2023-01-20 11:12:41.042867,395797239,0,13.79627,14.30267,10.51573,0
79173,2023-01-20 11:12:41.142948,395897319,0,16.43518,16.50099,10.08273,0
79206,2023-01-20 11:12:41.242840,395997217,0,17.42586,12.3149,12.78874,0
79241,2023-01-20 11:12:41.342825,396097216,0,17.75067,11.58574,13.56423,0
79275,2023-01-20 11:12:41.442902,396197307,0,16.41854,13.25455,11.27791,0
79307,2023-01-20 11:12:41.542827,396297245,0,13.49146,13.44421,11.69754,0
79339,2023-01-20 11:12:41.642807,396397219,0,12.03727,16.43338,10.81326,0
79370,2023-01-20 11:12:41.742851,396497229,0,11.25503,16.74272,11.11868,0
79403,2023-01-20 11:12:41.842948,396597308,0,12.35323,12.13477,11.44405,0
79436,2023-01-20 11:12:41.942888,396697251,0,12.93812,11.38042,11.23233,0
79468,2023-01-20 11:12:42.042876,396797243,0,14.504,16.35921,9.962234,0
79500,2023-01-20 11:12:42.142827,396897200,0,15.48473,17.95662,9.148213,0
79533,2023-01-20 11:12:42.242867,396997239,0,14.83048,18.63582,9.196841,0
79568,2023-01-20 11:12:42.342874,397097234,0,14.40293,18.69702,10.23926,0
79602,2023-01-20 11:12:42.442981,397197349,0,13.94628,16.0962,10.00025,0
79634,2023-01-20 11:12:42.542922,397297324,0,13.18118,15.01141,9.936293,0
79666,2023-01-20 11:12:42.642838,397397246,0,13.63797,14.22164,10.60716,0
79697,2023-01-20 11:12:42.742837,397497215,0,13.04847,15.18724,11.0601,0
79730,2023-01-20 11:12:42.842865,397597230,0,12.75387,16.05699,9.96056,0
79764,2023-01-20 11:12:42.942996,397697369,0,15.5398,14.92068,11.45754,0
79796,2023-01-20 11:12:43.042871,397797248,0,16.35962,12.65936,12.84265,0
79827,2023-01-20 11:12:43.142951,397897327,0,13.39049,15.72359,12.07903,0
79860,2023-01-20 11:12:43.242840,397997219,0,13.55571,12.45089,12.29687,0
79895,2023-01-20 11:12:43.342822,398097210,0,14.1225,15.17475,11.37228,0
79931,2023-01-20 11:12:43.442852,398197251,0,16.67785,10.71762,14.18917,0
79963,2023-01-20 11:12:43.542841,398297254,0,15.753,13.98873,12.46252,0
79995,2023-01-20 11:12:43.642822,398397229,0,12.97188,13.69024,12.31427,0
80026,2023-01-20 11:12:43.742941,398497319,0,12.56811,14.24525,11.17606,0
80059,2023-01-20 11:12:43.842854,398597219,0,15.76801,11.89013,12.56322,0
80092,2023-01-20 11:12:43.942871,398697246,0,13.47,13.41748,12.16401,0
80124,2023-01-20 11:12:44.042868,398797248,0,13.23007,14.84086,10.80198,0
80155,2023-01-20 11:12:44.142864,398897245,0,16.14223,12.49002,12.767,0
80189,2023-01-20 11:12:44.242856,398997229,0,13.19824,16.23245,11.63982,0
80224,2023-01-20 11:12:44.342875,399097228,0,13.29248,12.87797,12.20782,0
80258,2023-01-20 11:12:44.442992,399197351,0,14.7252,14.90092,10.35133,0
80290,2023-01-20 11:12:44.542912,399297312,0,17.04571,11.72274,13.62877,0
80322,2023-01-20 11:12:44.642838,399397248,0,14.17223,16.38202,12.38012,0
80353,2023-01-20 11:12:44.742850,399497230,0,12.36406,13.78857,11.98079,0
80386,2023-01-20 11:12:44.842854,399597219,0,13.5923,14.70261,11.31509,0
80419,2023-01-20 11:12:44.942883,399697254,0,16.54629,12.0933,12.78254,0
80451,2023-01-20 11:12:45.042964,399797336,0,14.23203,15.59381,12.01294,0
80482,2023-01-20 11:12:45.142852,399897221,0,12.88069,12.72515,12.15524,0
80515,2023-01-20 11:12:45.242857,399997231,0,13.70923,12.20182,12.25347,0
80550,2023-01-20 11:12:45.342822,400097212,0,13.76286,14.92572,10.58689,0
80584,2023-01-20 11:12:45.442846,400197253,0,13.57878,16.50903,10.6823,0
80618,2023-01-20 11:12:45.542831,400297253,0,15.48423,14.1486,11.83943,0
80650,2023-01-20 11:12:45.642807,400397223,0,16.72566,10.44122,13.60917,0
80680,2023-01-20 11:12:45.742872,400497252,0,15.03135,15.50057,11.90437,0
80713,2023-01-20 11:12:45.842846,400597219,0,11.90834,14.81785,11.77303,0
80746,2023-01-20 11:12:45.942836,400697242,0,12.75247,11.53407,11.98369,0
80778,2023-01-20 11:12:46.042826,400797240,0,14.00973,11.91568,10.9338,0
80809,2023-01-20 11:12:46.142835,400897224,0,13.08071,15.28619,10.87958,0
80842,2023-01-20 11:12:46.242866,400997237,0,12.76607,12.99578,11.6895,0
80877,2023-01-20 11:12:46.342953,401097318,0,15.35982,11.992,11.92871,0
80912,2023-01-20 11:12:46.442867,401197242,0,13.61757,14.34929,11.90398,0
80944,2023-01-20 11:12:46.542836,401297242,0,13.12494,13.57858,11.29632,0
80976,2023-01-20 11:12:46.642803,401397216,0,15.09372,12.26681,11.09296,0
81007,2023-01-20 11:12:46.742862,401497248,0,12.432,14.30287,11.42439,0
81040,2023-01-20 11:12:46.842879,401597244,0,12.94472,12.7452,11.66272,0
81073,2023-01-20 11:12:46.942971,401697322,0,14.92889,13.01542,10.45228,0
81105,2023-01-20 11:12:47.042994,401797339,0,16.31605,10.90386,12.75709,0
81136,2023-01-20 11:12:47.142868,401897219,0,14.31123,16.4281,11.33482,0
81169,2023-01-20 11:12:47.242883,401997238,0,12.33233,14.2304,12.54484,0
81204,2023-01-20 11:12:47.342858,402097214,0,12.46993,12.62903,11.87419,0
81238,2023-01-20 11:12:47.439082,402197315,0,14.75927,13.25476,12.33937,0
81270,2023-01-20 11:12:47.529999,402297251,0,16.5131,11.80196,13.08545,0
81302,2023-01-20 11:12:47.623114,402397311,0,13.26141,14.85704,12.22399,0
81333,2023-01-20 11:12:47.723021,402497224,0,13.15489,13.19861,11.6219,0
81366,2023-01-20 11:12:47.823021,402597231,0,16.02608,14.04641,11.87131,0
81399,2023-01-20 11:12:47.923024,402697244,0,14.85717,15.28365,11.79997,0
81432,2023-01-20 11:12:48.023011,402797249,0,13.40324,12.12407,12.5399,0
81463,2023-01-20 11:12:48.122948,402897228,0,13.32646,13.04436,11.54604,0
81496,2023-01-20 11:12:48.222917,402997229,0,16.04918,12.15232,11.79501,0
81531,2023-01-20 11:12:48.323012,403097322,0,16.16817,13.51405,12.14079,0
81565,2023-01-20 11:12:48.423007,403197326,0,13.49169,15.87545,11.20927,0
81598,2023-01-20 11:12:48.522870,403297239,0,12.35741,13.60739,11.81352,0
81630,2023-01-20 11:12:48.622832,403397230,0,13.36847,11.60682,12.80976,0
81661,2023-01-20 11:12:48.722869,403497230,0,13.34182,12.03072,12.50315,0
81694,2023-01-20 11:12:48.822884,403597217,0,13.30244,15.64368,10.88391,0
81727,2023-01-20 11:12:48.923000,403697337,0,15.86334,15.76383,10.27693,0
81759,2023-01-20 11:12:49.022916,403797252,0,17.65202,14.67642,11.9421,0
81790,2023-01-20 11:12:49.122902,403897221,0,17.77884,12.0766,12.76459,0
81823,2023-01-20 11:12:49.222902,403997217,0,17.1949,10.48076,13.01583,0
81859,2023-01-20 11:12:49.322867,404097224,0,17.01346,11.8623,12.3838,0
81893,2023-01-20 11:12:49.422864,404197250,0,17.25037,10.22047,13.71217,0
81925,2023-01-20 11:12:49.522941,404297313,0,16.48479,10.2205,12.44254,0
81957,2023-01-20 11:12:49.622890,404397253,0,12.60026,14.34921,12.06245,0
81988,2023-01-20 11:12:49.722850,404497220,0,13.35186,11.27871,11.83795,0
82021,2023-01-20 11:12:49.822881,404597250,0,12.92438,11.99063,11.14003,0
82054,2023-01-20 11:12:49.922975,404697317,0,15.08183,13.91202,10.24756,0
82086,2023-01-20 11:12:50.023002,404797330,0,17.57857,10.96999,13.04576,0
82117,2023-01-20 11:12:50.122884,404897237,0,17.16002,13.70378,11.86664,0
82199,2023-01-20 11:12:50.222894,404997263,0,15.38223,17.61736,10.7444,0
82234,2023-01-20 11:12:50.322963,405097316,0,13.17191,17.8342,10.24972,0
82268,2023-01-20 11:12:50.422900,405197249,0,12.27473,16.26229,10.69003,0
82302,2023-01-20 11:12:50.522867,405297247,0,15.4665,12.6584,11.65794,0
82335,2023-01-20 11:12:50.622796,405397195,0,13.53559,13.47488,10.11211,0
82366,2023-01-20 11:12:50.722863,405497239,0,13.37691,11.86717,11.53951,0
82399,2023-01-20 11:12:50.823153,405597512,0,14.10829,10.07724,11.50474,0
82432,2023-01-20 11:12:50.922973,405697338,0,12.91854,13.28096,10.53049,0
82464,2023-01-20 11:12:51.022874,405797246,0,15.04676,13.63643,10.6281,0
82495,2023-01-20 11:12:51.122846,405897226,0,16.58307,11.55495,12.03869,0
82528,2023-01-20 11:12:51.222833,405997217,0,17.167,11.27478,12.55447,0
82563,2023-01-20 11:12:51.322855,406097227,0,13.83437,15.86837,11.51066,0
82597,2023-01-20 11:12:51.422956,406197323,0,13.12296,12.03574,10.93212,0
82629,2023-01-20 11:12:51.522961,406297348,0,15.99333,11.61062,10.83385,0
82661,2023-01-20 11:12:51.622935,406397334,0,13.95051,12.65904,11.34445,0
82692,2023-01-20 11:12:51.722870,406497249,0,12.98218,13.16313,10.45548,0
82725,2023-01-20 11:12:51.823122,406597491,0,15.94379,11.98296,11.0301,0
82758,2023-01-20 11:12:51.922853,406697244,0,16.2922,13.93084,10.59422,0
82790,2023-01-20 11:12:52.022856,406797257,0,13.99009,16.60366,10.1886,0
82821,2023-01-20 11:12:52.122858,406897231,0,11.96469,15.81512,10.4764,0
82854,2023-01-20 11:12:52.222970,406997323,0,14.81598,14.65942,11.0844,0
82889,2023-01-20 11:12:52.322866,407097226,0,14.5947,15.80705,10.73046,0
82923,2023-01-20 11:12:52.422873,407197242,0,14.51352,13.49957,11.28601,0
82955,2023-01-20 11:12:52.522849,407297236,0,12.44544,12.91746,10.5919,0
82987,2023-01-20 11:12:52.622824,407397220,0,10.70443,15.01576,9.789406,0
83018,2023-01-20 11:12:52.722843,407497218,0,12.69844,15.1042,9.236602,0
83052,2023-01-20 11:12:52.823189,407597550,0,10.93161,15.01487,8.71529,0
83085,2023-01-20 11:12:52.922980,407697349,0,10.12411,14.44743,9.901209,0
83117,2023-01-20 11:12:53.022866,407797240,0,10.13998,15.64766,10.10277,0
83149,2023-01-20 11:12:53.122882,407897254,0,13.94741,15.62594,9.877316,0
83182,2023-01-20 11:12:53.222877,407997246,0,17.01531,12.62352,11.91354,0
83217,2023-01-20 11:12:53.322859,408097225,0,17.07072,13.18523,12.67955,0
83251,2023-01-20 11:12:53.422974,408197340,0,16.69656,15.77429,10.31415,0
83283,2023-01-20 11:12:53.522974,408297351,0,16.47467,17.20961,9.271284,0
83315,2023-01-20 11:12:53.622833,408397217,0,16.56807,15.89926,9.481388,0
83346,2023-01-20 11:12:53.722843,408497219,0,17.19048,13.33499,10.83093,0
83379,2023-01-20 11:12:53.823133,408597503,0,17.59868,11.14285,11.89517,0
83412,2023-01-20 11:12:53.922916,408697292,0,17.19541,11.31068,11.98141,0
83444,2023-01-20 11:12:54.022877,408797256,0,16.55433,11.41,11.23803,0
83475,2023-01-20 11:12:54.122855,408897227,0,15.50778,12.51959,10.13472,0
83508,2023-01-20 11:12:54.222944,408997310,0,13.31501,14.37991,10.49549,0
83543,2023-01-20 11:12:54.322861,409097223,0,11.34116,15.50771,11.5183,0
83577,2023-01-20 11:12:54.422942,409197311,0,9.882701,15.98091,11.6933,0
83609,2023-01-20 11:12:54.522829,409297241,0,11.58428,17.00641,10.93999,0
83641,2023-01-20 11:12:54.622785,409397221,0,11.84087,16.23888,10.48702,0
83672,2023-01-20 11:12:54.722835,409497230,0,11.9045,16.60337,10.74821,0
83705,2023-01-20 11:12:54.823194,409597560,0,11.93345,13.53957,10.98538,0
83738,2023-01-20 11:12:54.922871,409697246,0,15.1663,14.12643,11.2444,0
83771,2023-01-20 11:12:55.022849,409797230,0,16.47093,11.86869,12.31826,0
83802,2023-01-20 11:12:55.122839,409897215,0,12.56118,15.37741,11.82101,0
83835,2023-01-20 11:12:55.222853,409997225,0,10.92125,15.29762,12.12735,0
83870,2023-01-20 11:12:55.322860,410097230,0,10.7004,14.41471,10.99785,0
83904,2023-01-20 11:12:55.422947,410197320,0,11.60691,16.48548,10.9048,0
83938,2023-01-20 11:12:55.522967,410297362,0,13.27974,16.34275,10.98602,0
83970,2023-01-20 11:12:55.622836,410397243,0,13.48826,16.02368,10.90771,0
84001,2023-01-20 11:12:55.722847,410497233,0,15.31853,13.85118,10.66685,0
84034,2023-01-20 11:12:55.822988,410597359,0,16.9033,10.93245,12.22474,0
84067,2023-01-20 11:12:55.922872,410697254,0,16.64715,12.79801,10.85724,0
84099,2023-01-20 11:12:56.022852,410797238,0,15.01712,14.773,9.868801,0
84130,2023-01-20 11:12:56.122956,410897322,0,13.64524,14.7848,9.492341,0
84163,2023-01-20 11:12:56.222883,410997232,0,15.39192,11.87252,11.53396,0
84198,2023-01-20 11:12:56.322875,411097215,0,16.63727,11.54683,12.35762,0
84232,2023-01-20 11:12:56.420815,411197242,0,14.94201,12.63685,11.2063,0
84264,2023-01-20 11:12:56.511687,411297255,0,12.46332,12.07434,11.08236,0
84296,2023-01-20 11:12:56.603092,411397232,0,15.07255,13.8534,11.01926,0
84327,2023-01-20 11:12:56.714270,411497232,0,15.73133,12.51098,11.70447,0
84360,2023-01-20 11:12:56.820911,411597351,0,13.11327,15.99513,11.39356,0
84393,2023-01-20 11:12:56.911700,411697251,0,15.11592,13.73392,11.14179,0
84425,2023-01-20 11:12:57.002835,411797247,0,16.07747,12.51929,12.04047,0
84457,2023-01-20 11:12:57.102899,411897338,0,14.42201,13.44285,10.12691,0
84490,2023-01-20 11:12:57.202753,411997218,0,13.30641,11.05952,11.57225,0
84525,2023-01-20 11:12:57.302754,412097229,0,12.56334,11.50211,12.04283,0
84559,2023-01-20 11:12:57.402865,412197350,0,12.04823,11.18246,12.40385,0
84591,2023-01-20 11:12:57.502725,412297243,0,12.26208,10.60212,12.65719,0
84622,2023-01-20 11:12:57.602971,412397221,0,12.84668,11.36017,11.76716,0
84653,2023-01-20 11:12:57.714213,412497222,0,13.23939,15.50826,10.68966,0
84686,2023-01-20 11:12:57.820804,412597242,0,16.16415,13.27157,12.01068,0
84719,2023-01-20 11:12:57.911649,412697247,0,17.19585,10.91083,13.08393,0
84751,2023-01-20 11:12:58.002748,412797253,0,13.57118,16.07538,12.25382,0
84782,2023-01-20 11:12:58.102812,412897309,0,12.30175,13.41244,11.93873,0
84816,2023-01-20 11:12:58.202764,412997253,0,12.47995,13.85169,12.01488,0
84851,2023-01-20 11:12:58.302723,413097219,0,14.82217,12.47508,12.12255,0
84885,2023-01-20 11:12:58.402751,413197254,0,12.63031,12.78289,12.60353,0
84917,2023-01-20 11:12:58.502780,413297329,0,13.64836,13.64292,11.22399,0
84949,2023-01-20 11:12:58.602704,413397296,0,15.93563,11.19233,13.02285,0
84980,2023-01-20 11:12:58.702761,413497331,0,12.99472,17.14,12.35927,0
85013,2023-01-20 11:12:58.802783,413597332,0,13.54394,14.18992,13.00097,0
85046,2023-01-20 11:12:58.902672,413697253,0,14.76177,11.08003,13.3157,0
85078,2023-01-20 11:12:59.002644,413797256,0,15.10359,10.28536,12.21228,0
85109,2023-01-20 11:12:59.102591,413897203,0,14.68166,9.403292,11.52978,0
85142,2023-01-20 11:12:59.202618,413997231,0,14.24557,9.255386,11.84689,0
85179,2023-01-20 11:12:59.302608,414097208,0,14.79254,9.303232,12.31049,0
85213,2023-01-20 11:12:59.402778,414197367,0,14.94037,9.706966,11.86998,0
85245,2023-01-20 11:12:59.502624,414297249,0,13.58898,14.00288,11.01087,0
85277,2023-01-20 11:12:59.602562,414397223,0,17.00287,13.14792,12.24075,0
