LineNo,UTC_Approx,TimeUS,C,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11
58207,2023-01-20 11:11:37.581670,332196088,0,0.0001169007,7.669892E-06,8.09523E-06,1.724772E-05,0.03936559,0.04037974,0.008017019,0.4730834,0.4758147,0.1253791,4.180428E-11,4.176481E-11
58370,2023-01-20 11:11:38.081707,332696077,0,0.0001171199,7.526023E-06,8.001798E-06,1.668995E-05,0.03827602,0.03919542,0.007989493,0.4593337,0.4618565,0.1252278,4.165805E-11,4.161725E-11
58533,2023-01-20 11:11:38.581644,333196080,0,0.0001179518,7.655351E-06,8.187286E-06,1.561683E-05,0.04017988,0.04104946,0.008058193,0.4791628,0.4821039,0.1258268,4.185935E-11,4.181784E-11
58696,2023-01-20 11:11:39.081714,333696088,0,0.0001168035,7.512152E-06,8.032272E-06,1.661099E-05,0.03893311,0.03967142,0.008028216,0.4651055,0.4677673,0.1256868,4.170787E-11,4.166984E-11
58860,2023-01-20 11:11:39.581647,334196068,0,0.0001167177,7.642848E-06,8.16821E-06,1.653675E-05,0.04064768,0.04147109,0.008088681,0.4844987,0.4874994,0.1262554,4.188768E-11,4.185094E-11
59024,2023-01-20 11:11:40.081680,334696075,0,0.0001165042,7.516535E-06,8.053707E-06,1.65589E-05,0.03926755,0.03998235,0.008049902,0.4694267,0.4721105,0.1260766,4.17237E-11,4.169186E-11
59189,2023-01-20 11:11:40.561889,335196068,0,0.0001163513,7.643769E-06,8.235863E-06,1.662794E-05,0.04127853,0.04201833,0.008121175,0.4908065,0.4938467,0.1267219,4.194472E-11,4.19146E-11
59352,2023-01-20 11:11:41.061861,335696086,0,0.0001154709,7.433864E-06,8.323894E-06,1.709371E-05,0.03938756,0.04020607,0.00806947,0.4729411,0.4755767,0.1264866,4.171827E-11,4.169321E-11
59515,2023-01-20 11:11:41.561692,336196073,0,0.0001149386,7.484815E-06,8.559792E-06,1.723783E-05,0.04072829,0.04188441,0.008119245,0.489176,0.4921296,0.1268205,4.183268E-11,4.180649E-11
59678,2023-01-20 11:11:42.061717,336696082,0,0.0001143542,7.29965E-06,8.872429E-06,1.649696E-05,0.03875289,0.04011106,0.008080306,0.4685034,0.4710296,0.1263243,4.15906E-11,4.155825E-11
59843,2023-01-20 11:11:42.565147,337196081,0,0.0001136205,7.367744E-06,9.150716E-06,1.608165E-05,0.04045548,0.04238133,0.008187728,0.4842463,0.4872822,0.1266399,4.175134E-11,4.17062E-11
60005,2023-01-20 11:11:43.061700,337696077,0,0.000111999,7.22007E-06,8.780515E-06,1.589107E-05,0.03897323,0.04113574,0.00819793,0.4658481,0.4685576,0.1262682,4.161489E-11,4.15299E-11
60168,2023-01-20 11:11:43.561648,338196072,0,0.0001116145,7.289059E-06,8.272563E-06,1.503958E-05,0.03983549,0.04209094,0.008259451,0.478997,0.4822011,0.1264582,4.175387E-11,4.162386E-11
60332,2023-01-20 11:11:44.061703,338696082,0,0.0001098076,7.055638E-06,7.691303E-06,1.464831E-05,0.03624019,0.03795286,0.008101651,0.4523364,0.4547672,0.1254821,4.149159E-11,4.126668E-11
60495,2023-01-20 11:11:44.561665,339196083,0,0.0001085983,7.171581E-06,7.774344E-06,1.47637E-05,0.037316,0.03851515,0.008125208,0.4655077,0.4683508,0.1256764,4.171014E-11,4.143793E-11
60656,2023-01-20 11:11:45.061701,339696073,0,0.0001073559,7.130249E-06,7.695455E-06,1.488775E-05,0.03578522,0.03654388,0.00805085,0.4486562,0.4511992,0.1252421,4.167431E-11,4.134515E-11
60821,2023-01-20 11:11:45.561641,340196072,0,0.0001061178,7.32932E-06,7.859014E-06,1.541765E-05,0.03709413,0.03759531,0.00808484,0.4630741,0.4658706,0.1255648,4.189366E-11,4.15408E-11
60982,2023-01-20 11:11:46.061664,340696071,0,0.0001053747,7.386384E-06,7.773466E-06,1.548312E-05,0.03571893,0.03604821,0.008017663,0.4469354,0.4493754,0.1251705,4.181249E-11,4.143757E-11
61145,2023-01-20 11:11:46.561653,341196072,0,0.0001011533,7.78565E-06,8.048838E-06,1.886417E-05,0.03709962,0.03760429,0.008072438,0.4620197,0.4646303,0.1255075,4.200174E-11,4.162697E-11
61307,2023-01-20 11:11:47.061687,341696075,0,8.763709E-05,8.184455E-06,7.996437E-06,3.096384E-05,0.03432047,0.035054,0.007977229,0.4382985,0.4403611,0.1245488,4.169147E-11,4.12914E-11
61473,2023-01-20 11:11:47.561683,342196080,0,6.084007E-05,8.767051E-06,7.618174E-06,5.642592E-05,0.0341958,0.03566014,0.008018773,0.4436315,0.44579,0.1241636,4.169193E-11,4.126546E-11
61635,2023-01-20 11:11:48.061664,342696073,0,3.727892E-05,8.846595E-06,6.688543E-06,7.648436E-05,0.03023857,0.03181994,0.007820092,0.411081,0.4122824,0.1220085,4.123254E-11,4.073883E-11
61798,2023-01-20 11:11:48.561617,343196072,0,2.688476E-05,8.897425E-06,6.636464E-06,8.292776E-05,0.03187891,0.03394999,0.007965986,0.4189757,0.4207136,0.1218763,4.148179E-11,4.098685E-11
61960,2023-01-20 11:11:49.061707,343696088,0,2.564279E-05,7.635025E-06,6.552958E-06,8.000535E-05,0.03177702,0.03308824,0.007963959,0.402421,0.404084,0.1210318,4.153873E-11,4.106371E-11
62123,2023-01-20 11:11:49.561694,344196077,0,2.668686E-05,7.003508E-06,6.386108E-06,7.593622E-05,0.03395125,0.03427042,0.008065348,0.4128088,0.4151317,0.1212239,4.189177E-11,4.147972E-11
62284,2023-01-20 11:11:50.061703,344696077,0,2.646311E-05,6.265784E-06,5.881315E-06,7.308785E-05,0.03219536,0.03186535,0.007924945,0.3956972,0.3977027,0.1203548,4.200753E-11,4.172444E-11
62449,2023-01-20 11:11:50.557427,345196084,0,2.524506E-05,5.983704E-06,5.828688E-06,7.244789E-05,0.033428,0.03303241,0.007962348,0.4071649,0.4094996,0.1206975,4.24701E-11,4.228897E-11
62613,2023-01-20 11:11:51.041882,345696076,0,2.718502E-05,5.887953E-06,5.843888E-06,6.985939E-05,0.03252288,0.03231294,0.007888761,0.397293,0.399427,0.1205467,4.286052E-11,4.279711E-11
62776,2023-01-20 11:11:51.541775,346196069,0,2.910642E-05,6.512506E-06,6.118408E-06,6.731819E-05,0.0342042,0.03430806,0.007916103,0.4137936,0.415937,0.1213649,4.346656E-11,4.347961E-11
62938,2023-01-20 11:11:52.041747,346696086,0,2.866059E-05,6.711463E-06,6.093924E-06,6.696236E-05,0.03273737,0.03355581,0.007805175,0.4026032,0.4044416,0.1211292,4.386049E-11,4.397713E-11
63102,2023-01-20 11:11:52.541619,347196071,0,2.853937E-05,7.045576E-06,6.267459E-06,6.629876E-05,0.03365868,0.03526146,0.007838297,0.4152655,0.4169539,0.1215084,4.441187E-11,4.459335E-11
63264,2023-01-20 11:11:53.041711,347696074,0,2.732536E-05,6.635928E-06,6.282531E-06,6.627665E-05,0.03199327,0.03375209,0.00777787,0.3990209,0.4004449,0.1208349,4.477708E-11,4.503235E-11
63426,2023-01-20 11:11:53.541657,348196080,0,2.32598E-05,6.439139E-06,6.716369E-06,6.927713E-05,0.03391125,0.0353124,0.007913515,0.4116583,0.4130429,0.1212505,4.535383E-11,4.565057E-11
63588,2023-01-20 11:11:54.041706,348696076,0,1.504181E-05,6.17061E-06,6.956655E-06,7.629041E-05,0.03446667,0.035031,0.008005426,0.4036242,0.4048896,0.1214548,4.585653E-11,4.617461E-11
63753,2023-01-20 11:11:54.541632,349196070,0,1.036053E-05,6.543367E-06,7.209823E-06,7.969172E-05,0.03772271,0.03740288,0.008223156,0.4227078,0.4241436,0.1225392,4.649524E-11,4.682106E-11
63914,2023-01-20 11:11:55.041710,349696082,0,1.385253E-05,6.537722E-06,6.448088E-06,7.506635E-05,0.03784312,0.03707511,0.00828485,0.4165454,0.4178305,0.1230774,4.700618E-11,4.729992E-11
64079,2023-01-20 11:11:55.541688,350196093,0,1.520323E-05,6.708433E-06,6.252078E-06,7.239982E-05,0.04017518,0.03951439,0.008374901,0.439001,0.4402933,0.1243521,4.766658E-11,4.792884E-11
64240,2023-01-20 11:11:56.041681,350696067,0,1.530692E-05,6.61663E-06,6.135165E-06,7.083613E-05,0.03895349,0.0386686,0.008282262,0.432106,0.433147,0.1247788,4.81698E-11,4.836002E-11
64403,2023-01-20 11:11:56.541677,351196086,0,1.494531E-05,6.720069E-06,6.164316E-06,7.039035E-05,0.04074454,0.04088572,0.008305226,0.4561408,0.45718,0.1258506,4.883211E-11,4.897253E-11
64565,2023-01-20 11:11:57.041687,351696083,0,1.468772E-05,6.564454E-06,6.055943E-06,7.0144E-05,0.03939087,0.03979324,0.008238184,0.4477949,0.4486641,0.1260903,4.934093E-11,4.941653E-11
64729,2023-01-20 11:11:57.541659,352196070,0,1.462418E-05,6.686804E-06,6.121852E-06,6.986273E-05,0.04052839,0.04114532,0.008256506,0.4678662,0.4688079,0.1267142,4.997101E-11,4.999386E-11
64895,2023-01-20 11:11:58.041695,352696082,0,1.473171E-05,6.698466E-06,6.067395E-06,6.943739E-05,0.03866399,0.03936492,0.008179607,0.4541727,0.4549694,0.1265093,5.045246E-11,5.042577E-11
65057,2023-01-20 11:11:58.541670,353196070,0,1.464631E-05,7.384839E-06,6.159332E-06,6.908364E-05,0.04072893,0.04164885,0.00825684,0.4777845,0.4788333,0.1272994,5.113721E-11,5.10612E-11
65219,2023-01-20 11:11:59.041707,353696068,0,1.449338E-05,8.3253E-06,6.069098E-06,6.840099E-05,0.0392471,0.04029943,0.008251478,0.46478,0.4657424,0.1271595,5.158372E-11,5.148051E-11
65382,2023-01-20 11:11:59.521923,354196070,0,1.444259E-05,9.171144E-06,6.210425E-06,6.78587E-05,0.0407264,0.04220378,0.008383951,0.4841576,0.4853896,0.1276481,5.214449E-11,5.201018E-11
65590,2023-01-20 11:12:00.021895,354696071,0,1.458714E-05,9.442869E-06,6.158209E-06,6.710141E-05,0.03864787,0.04048118,0.008420992,0.4662376,0.4673133,0.1272996,5.23958E-11,5.229904E-11
65755,2023-01-20 11:12:00.535237,355196077,0,1.443092E-05,9.334512E-06,6.379487E-06,6.727601E-05,0.04026117,0.04274619,0.008594803,0.484574,0.4860862,0.1278018,5.283841E-11,5.275051E-11
65917,2023-01-20 11:12:01.021739,355696073,0,1.435153E-05,8.744442E-06,6.452243E-06,6.727182E-05,0.03874898,0.04107753,0.008604477,0.4684567,0.4699172,0.1275793,5.294151E-11,5.293012E-11
66081,2023-01-20 11:12:01.521674,356196074,0,1.432999E-05,8.228471E-06,6.812745E-06,6.775602E-05,0.04038689,0.04242178,0.008686454,0.4877422,0.4898692,0.1282783,5.331249E-11,5.330112E-11
66244,2023-01-20 11:12:02.021705,356696072,0,1.377607E-05,7.80061E-06,6.978924E-06,6.8429E-05,0.03853237,0.03984839,0.008553513,0.4711089,0.4731148,0.1280604,5.331114E-11,5.332262E-11
66408,2023-01-20 11:12:02.521686,357196081,0,1.342589E-05,8.063302E-06,7.300011E-06,6.890711E-05,0.04035943,0.04135244,0.008551857,0.4907981,0.4933364,0.1287091,5.364554E-11,5.358837E-11
66571,2023-01-20 11:12:03.021697,357696074,0,1.355813E-05,8.205667E-06,7.377056E-06,6.890886E-05,0.03963783,0.04042386,0.008470859,0.4775386,0.4799135,0.1286407,5.364251E-11,5.349421E-11
66735,2023-01-20 11:12:03.521688,358196087,0,1.36345E-05,8.562952E-06,7.607335E-06,6.906535E-05,0.04159695,0.04241111,0.008501434,0.4972974,0.4999978,0.1291468,5.386159E-11,5.35766E-11
66898,2023-01-20 11:12:04.021714,358696080,0,1.391322E-05,8.84319E-06,7.561482E-06,6.887392E-05,0.04057122,0.04132877,0.008449412,0.4828022,0.4852214,0.1289319,5.367422E-11,5.3219E-11
67061,2023-01-20 11:12:04.521667,359196065,0,1.405134E-05,9.19495E-06,7.797492E-06,6.901602E-05,0.04304139,0.04385944,0.008527087,0.5053432,0.5081277,0.129571,5.385943E-11,5.323218E-11
67224,2023-01-20 11:12:05.021702,359696073,0,1.401125E-05,9.2635E-06,7.6851E-06,6.929182E-05,0.04125693,0.04199416,0.008468981,0.4883299,0.4907628,0.1292116,5.34501E-11,5.261992E-11
67390,2023-01-20 11:12:05.521674,360196070,0,1.411194E-05,9.60924E-06,7.827168E-06,6.947395E-05,0.04282828,0.04360154,0.008522664,0.5072089,0.509903,0.1296366,5.345369E-11,5.243385E-11
67553,2023-01-20 11:12:06.021701,360696070,0,1.399931E-05,9.672879E-06,7.793147E-06,6.991676E-05,0.0418554,0.04259082,0.008509038,0.4940709,0.4965457,0.129526,5.310085E-11,5.187428E-11
67716,2023-01-20 11:12:06.521679,361196079,0,1.376086E-05,9.607515E-06,8.065135E-06,7.081205E-05,0.04372922,0.04451315,0.008563757,0.51444,0.5172329,0.1300049,5.307464E-11,5.165905E-11
67879,2023-01-20 11:12:07.021703,361696067,0,1.37829E-05,9.578262E-06,7.967404E-06,7.121904E-05,0.0420533,0.04280176,0.008511428,0.4982316,0.5007131,0.1297823,5.258221E-11,5.094529E-11
68043,2023-01-20 11:12:07.521680,362196072,0,1.361113E-05,9.745777E-06,8.129185E-06,7.19765E-05,0.04380196,0.04461035,0.008556576,0.5180976,0.5208549,0.1302181,5.253541E-11,5.070019E-11
68207,2023-01-20 11:12:08.021703,362696072,0,1.339293E-05,9.555419E-06,8.045733E-06,7.276489E-05,0.04210024,0.04281194,0.008495044,0.5004585,0.5028785,0.1298753,5.199244E-11,4.992334E-11
68370,2023-01-20 11:12:08.521690,363196096,0,1.324624E-05,9.495229E-06,8.285649E-06,7.365645E-05,0.04367346,0.04442625,0.008527395,0.519896,0.5225518,0.1302948,5.194684E-11,4.966721E-11
68533,2023-01-20 11:12:09.021703,363696068,0,1.329037E-05,9.432783E-06,8.022088E-06,7.413566E-05,0.04137491,0.04205727,0.008435893,0.4993829,0.5016351,0.1297318,5.137714E-11,4.882349E-11
68697,2023-01-20 11:12:09.510603,364196072,0,1.308802E-05,9.838004E-06,8.078851E-06,7.477406E-05,0.04307855,0.04373819,0.008467012,0.5180876,0.5205235,0.1300375,5.137476E-11,4.859197E-11
68861,2023-01-20 11:12:10.001599,364696092,0,1.344044E-05,1.017937E-05,8.164226E-06,7.495241E-05,0.0449665,0.04563832,0.008511573,0.5382782,0.5409499,0.1304342,5.138819E-11,4.83844E-11
69025,2023-01-20 11:12:10.501536,365196094,0,1.353742E-05,1.023848E-05,7.911742E-06,7.532461E-05,0.04286466,0.04344206,0.008437237,0.5172786,0.5195768,0.1299033,5.085755E-11,4.761667E-11
69188,2023-01-20 11:12:11.001637,365696085,0,1.356109E-05,1.04521E-05,7.93996E-06,7.590826E-05,0.04367207,0.04426134,0.008455629,0.5325245,0.5349689,0.13001,5.073482E-11,4.731344E-11
69351,2023-01-20 11:12:11.501501,366196081,0,1.36415E-05,1.02709E-05,7.703763E-06,7.651365E-05,0.04087376,0.04138999,0.008370706,0.5087528,0.5108081,0.1292778,5.016599E-11,4.656833E-11
69515,2023-01-20 11:12:12.001532,366696109,0,1.337385E-05,1.041222E-05,7.83418E-06,7.750619E-05,0.04226683,0.04281773,0.008408425,0.525273,0.5275325,0.129459,5.014818E-11,4.64154E-11
69681,2023-01-20 11:12:12.501429,367196070,0,1.327647E-05,1.036716E-05,7.66951E-06,7.826184E-05,0.04035323,0.04085363,0.008346277,0.5053555,0.5073269,0.1288981,4.969924E-11,4.584154E-11
69844,2023-01-20 11:12:13.001503,367696118,0,1.322479E-05,1.039108E-05,7.783355E-06,7.919951E-05,0.04165792,0.04218807,0.008382176,0.522071,0.5242552,0.1291197,4.970608E-11,4.573786E-11
70007,2023-01-20 11:12:13.501437,368196067,0,1.329719E-05,1.01585E-05,7.648469E-06,7.992998E-05,0.03982149,0.04032055,0.008309635,0.502328,0.5042409,0.1285374,4.927152E-11,4.52156E-11
70170,2023-01-20 11:12:14.001507,368696105,0,1.330877E-05,1.038857E-05,7.747388E-06,8.06316E-05,0.04157647,0.04211732,0.008353841,0.5201007,0.5222515,0.1288605,4.931078E-11,4.51709E-11
70334,2023-01-20 11:12:14.501436,369196085,0,1.317609E-05,1.050717E-05,7.558897E-06,8.130269E-05,0.04007601,0.04060977,0.008302758,0.502282,0.5042203,0.1284161,4.893094E-11,4.472792E-11
70497,2023-01-20 11:12:15.001478,369696116,0,1.345325E-05,1.070909E-05,7.711995E-06,8.176342E-05,0.04203444,0.04265619,0.008365128,0.52166,0.5239064,0.1288293,4.901582E-11,4.474716E-11
70661,2023-01-20 11:12:15.501433,370196075,0,1.337167E-05,1.048234E-05,7.636912E-06,8.263234E-05,0.04076658,0.04138713,0.008328216,0.5051217,0.5071814,0.1285607,4.86662E-11,4.436769E-11
70825,2023-01-20 11:12:16.001511,370696105,0,1.325552E-05,1.061888E-05,7.816912E-06,8.348111E-05,0.04249281,0.0431442,0.008373507,0.5243638,0.5267349,0.1289728,4.872125E-11,4.437921E-11
70989,2023-01-20 11:12:16.501451,371196084,0,1.342458E-05,1.065776E-05,7.704175E-06,8.393656E-05,0.04140054,0.0419924,0.008343646,0.5095999,0.5118126,0.1287881,4.842316E-11,4.406564E-11
71201,2023-01-20 11:12:17.001482,371696108,0,1.371172E-05,1.107009E-05,7.747574E-06,8.426438E-05,0.04339664,0.04401546,0.008402925,0.5309404,0.5334923,0.1293172,4.851372E-11,4.412553E-11
71364,2023-01-20 11:12:17.501438,372196093,0,1.372374E-05,1.136959E-05,7.503263E-06,8.462428E-05,0.04192875,0.04259142,0.008363482,0.5144581,0.5167809,0.1290436,4.815446E-11,4.377521E-11
71528,2023-01-20 11:12:18.001513,372696108,0,1.37558E-05,1.19276E-05,7.575137E-06,8.49092E-05,0.04338789,0.0442732,0.008420715,0.5341209,0.5367827,0.1294263,4.817904E-11,4.379388E-11
71692,2023-01-20 11:12:18.501450,373196081,0,1.368849E-05,1.192744E-05,7.289103E-06,8.541926E-05,0.04100842,0.04194119,0.008358588,0.5127426,0.5150449,0.1289051,4.767572E-11,4.336732E-11
71853,2023-01-20 11:12:18.983539,373696104,0,1.365821E-05,1.215438E-05,7.334207E-06,8.597297E-05,0.04213851,0.04331367,0.008417043,0.530248,0.5329131,0.1291799,4.766313E-11,4.339804E-11
72019,2023-01-20 11:12:19.481773,374196072,0,1.349264E-05,1.155204E-05,7.262353E-06,8.691746E-05,0.04030282,0.04146037,0.008377492,0.5111979,0.5135874,0.1287758,4.723523E-11,4.308296E-11
72180,2023-01-20 11:12:19.981780,374696094,0,1.348677E-05,1.080715E-05,7.574838E-06,8.826256E-05,0.04232525,0.04346611,0.008453315,0.5325162,0.5354316,0.1293385,4.735836E-11,4.323784E-11
72346,2023-01-20 11:12:20.481774,375196080,0,1.319485E-05,1.022737E-05,7.691961E-06,8.938706E-05,0.04140195,0.04222172,0.008419037,0.5178922,0.5206165,0.129218,4.712224E-11,4.304271E-11
72509,2023-01-20 11:12:20.981757,375696095,0,1.304268E-05,1.009156E-05,7.830417E-06,9.050225E-05,0.04307249,0.04372525,0.008465471,0.5387984,0.5418634,0.1297384,4.727598E-11,4.316228E-11
72673,2023-01-20 11:12:21.481797,376196081,0,1.313499E-05,9.768685E-06,7.678705E-06,9.125901E-05,0.04146689,0.04199761,0.008413291,0.5210777,0.5237681,0.1294231,4.707285E-11,4.289994E-11
72834,2023-01-20 11:12:21.981728,376696084,0,1.303118E-05,1.01636E-05,7.72707E-06,9.183287E-05,0.04303235,0.04356631,0.008452561,0.5406263,0.5434796,0.1297923,4.726859E-11,4.299656E-11
72999,2023-01-20 11:12:22.481687,377196071,0,1.334986E-05,1.019228E-05,7.534217E-06,9.201189E-05,0.04116363,0.04164211,0.0083808,0.5205379,0.5230071,0.129356,4.710447E-11,4.270646E-11
73162,2023-01-20 11:12:22.981689,377696080,0,1.337635E-05,1.059105E-05,7.596083E-06,9.246939E-05,0.04284596,0.04335762,0.008415641,0.5398433,0.5424702,0.1296959,4.732616E-11,4.282221E-11
73327,2023-01-20 11:12:23.481670,378196071,0,1.333969E-05,1.053349E-05,7.353345E-06,9.311146E-05,0.04079832,0.04126634,0.00833823,0.5190126,0.5212883,0.1291598,4.715138E-11,4.254053E-11
73488,2023-01-20 11:12:23.981722,378696080,0,1.334213E-05,1.060892E-05,7.547697E-06,9.376569E-05,0.04234869,0.04288297,0.008380353,0.5385072,0.5409998,0.1295398,4.738979E-11,4.269147E-11
73653,2023-01-20 11:12:24.481687,379196076,0,1.34609E-05,1.050103E-05,7.477113E-06,9.424177E-05,0.04088119,0.04135936,0.008328585,0.5204121,0.5226372,0.1291573,4.727186E-11,4.24927E-11
73815,2023-01-20 11:12:24.981718,379696079,0,1.357695E-05,1.110326E-05,7.547443E-06,9.442303E-05,0.04248723,0.04302089,0.008374681,0.5403479,0.5428175,0.1295407,4.751111E-11,4.265766E-11
73980,2023-01-20 11:12:25.481658,380196068,0,1.37306E-05,1.107018E-05,7.408434E-06,9.480425E-05,0.04075166,0.04126073,0.008314792,0.5209439,0.5231283,0.1291055,4.733949E-11,4.243792E-11
74143,2023-01-20 11:12:25.981713,380696072,0,1.363943E-05,1.193331E-05,7.380273E-06,9.49605E-05,0.04230757,0.04293205,0.008357716,0.5398348,0.5422673,0.1294087,4.752223E-11,4.258104E-11
74308,2023-01-20 11:12:26.481687,381196072,0,1.373644E-05,1.20403E-05,7.227077E-06,9.521293E-05,0.04070437,0.04144582,0.008313823,0.5216106,0.5238227,0.1290439,4.73361E-11,4.239295E-11
74470,2023-01-20 11:12:26.981711,381696071,0,1.364525E-05,1.200356E-05,7.456506E-06,9.593151E-05,0.04250092,0.04347906,0.008369068,0.5415472,0.5441445,0.1294141,4.749636E-11,4.255499E-11
74635,2023-01-20 11:12:27.481690,382196073,0,1.328912E-05,1.151099E-05,7.408051E-06,9.696136E-05,0.04089138,0.04192943,0.008320109,0.5227565,0.5251166,0.1290086,4.721398E-11,4.234118E-11
74797,2023-01-20 11:12:27.965403,382696080,0,1.355976E-05,1.13095E-05,7.568737E-06,9.739778E-05,0.04237445,0.04348464,0.008360885,0.5407935,0.543547,0.1293254,4.729873E-11,4.246516E-11
74962,2023-01-20 11:12:28.461901,383196071,0,1.368426E-05,1.080994E-05,7.312449E-06,9.778439E-05,0.03953689,0.04053644,0.00825411,0.5139307,0.5162015,0.1285327,4.68193E-11,4.209645E-11
75123,2023-01-20 11:12:28.961748,383696067,0,1.352971E-05,1.093063E-05,7.395113E-06,9.836839E-05,0.04105628,0.04210315,0.008292986,0.5302141,0.5328512,0.1287903,4.69284E-11,4.224088E-11
75290,2023-01-20 11:12:29.461712,384196085,0,1.348375E-05,1.069107E-05,7.366093E-06,9.882425E-05,0.04015864,0.04111542,0.008263781,0.5135573,0.5160183,0.1285662,4.675894E-11,4.213328E-11
75451,2023-01-20 11:12:29.961695,384696067,0,1.36897E-05,1.115377E-05,7.433672E-06,9.873471E-05,0.04174497,0.04275532,0.008308535,0.5314301,0.5342769,0.1289147,4.689276E-11,4.22866E-11
75616,2023-01-20 11:12:30.461686,385196077,0,1.353326E-05,1.100511E-05,7.20056E-06,9.91108E-05,0.03938792,0.04030902,0.00822618,0.5075808,0.5099874,0.1282729,4.65285E-11,4.19879E-11
75779,2023-01-20 11:12:30.961694,385696076,0,1.345086E-05,1.06364E-05,7.387072E-06,9.985565E-05,0.04030475,0.04130544,0.008252657,0.5213606,0.5240399,0.1284153,4.660238E-11,4.208534E-11
75945,2023-01-20 11:12:31.461684,386196086,0,1.338631E-05,1.059061E-05,7.15176E-06,0.000100035,0.03808298,0.0389294,0.008160419,0.4971501,0.4994043,0.1276636,4.627385E-11,4.180728E-11
76106,2023-01-20 11:12:31.961704,386696071,0,1.360941E-05,1.073081E-05,7.296177E-06,0.0001001236,0.03956636,0.04049148,0.008206605,0.5124312,0.5150079,0.1279368,4.644923E-11,4.198022E-11
76271,2023-01-20 11:12:32.461680,387196071,0,1.30842E-05,1.015833E-05,7.229887E-06,0.0001012187,0.03771536,0.03850508,0.008125225,0.4899025,0.492125,0.1272571,4.619069E-11,4.175126E-11
76433,2023-01-20 11:12:32.961700,387696074,0,1.297964E-05,1.041997E-05,7.257348E-06,0.0001015782,0.03915248,0.03993556,0.008168253,0.5044904,0.5069928,0.1274716,4.635797E-11,4.191043E-11
76599,2023-01-20 11:12:33.461686,388196072,0,1.325471E-05,1.043124E-05,7.121533E-06,0.0001013784,0.03759475,0.03831341,0.008108983,0.4844875,0.4866735,0.1269636,4.617026E-11,4.172757E-11
76809,2023-01-20 11:12:33.961698,388696071,0,1.324029E-05,1.074866E-05,7.288948E-06,0.0001014745,0.03920045,0.03994099,0.008168465,0.5002801,0.5027701,0.1272806,4.63795E-11,4.190644E-11
76973,2023-01-20 11:12:34.461682,389196072,0,1.343794E-05,1.045559E-05,7.231535E-06,0.0001015808,0.03747524,0.03814531,0.008101591,0.4803202,0.4824936,0.1267462,4.617537E-11,4.170169E-11
77134,2023-01-20 11:12:34.961699,389696081,0,1.32126E-05,1.072784E-05,7.154013E-06,0.0001020365,0.03861141,0.03939118,0.008135199,0.4939281,0.4963239,0.1269585,4.631098E-11,4.183291E-11
77299,2023-01-20 11:12:35.461680,390196068,0,1.324541E-05,1.006311E-05,7.121819E-06,0.0001024685,0.03703951,0.03779729,0.008064563,0.4741156,0.4762129,0.126389,4.606773E-11,4.162422E-11
77463,2023-01-20 11:12:35.961721,390696091,0,1.340045E-05,1.040803E-05,7.231298E-06,0.0001023112,0.03877619,0.03958314,0.008126725,0.4907867,0.4932356,0.1267886,4.627237E-11,4.182582E-11
77628,2023-01-20 11:12:36.461690,391196077,0,1.359226E-05,1.03588E-05,7.154495E-06,0.0001020942,0.03735199,0.0381244,0.008074815,0.4735056,0.4757075,0.1263891,4.608072E-11,4.165782E-11
77789,2023-01-20 11:12:36.961696,391696080,0,1.363645E-05,1.047724E-05,7.237454E-06,0.0001022196,0.03884833,0.03964579,0.008120847,0.4890839,0.4915735,0.1266896,4.622931E-11,4.180641E-11
77954,2023-01-20 11:12:37.461667,392196086,0,1.347227E-05,1.033579E-05,7.165399E-06,0.0001023711,0.03724258,0.03800423,0.008062276,0.4710079,0.4732159,0.1262499,4.600463E-11,4.161568E-11
78117,2023-01-20 11:12:37.947150,392696084,0,1.334813E-05,1.045811E-05,7.267357E-06,0.0001026351,0.03873453,0.03954588,0.008113244,0.4870219,0.4895392,0.1265869,4.616325E-11,4.178001E-11
78282,2023-01-20 11:12:38.441841,393196077,0,1.317448E-05,9.573511E-06,7.210333E-06,0.0001035278,0.03748041,0.03823547,0.00806806,0.4711594,0.4734557,0.1262654,4.598941E-11,4.164294E-11
78443,2023-01-20 11:12:38.941756,393696071,0,1.34624E-05,9.859576E-06,7.365843E-06,0.0001030877,0.03889971,0.03966158,0.008108944,0.4872505,0.4898276,0.1266319,4.615145E-11,4.179911E-11
78609,2023-01-20 11:12:39.441752,394196072,0,1.397349E-05,1.018491E-05,7.155108E-06,0.0001020907,0.03706267,0.03781247,0.008025041,0.4672288,0.469448,0.126022,4.586891E-11,4.154159E-11
78771,2023-01-20 11:12:39.941767,394696072,0,1.388123E-05,1.103747E-05,7.115083E-06,0.0001016108,0.03827505,0.03914333,0.008059191,0.481117,0.4835894,0.1261982,4.597009E-11,4.165912E-11
78936,2023-01-20 11:12:40.441704,395196072,0,1.38986E-05,1.098506E-05,6.930438E-06,0.0001013815,0.03627311,0.03722094,0.007989609,0.4615467,0.4636796,0.1255967,4.566152E-11,4.143515E-11
79099,2023-01-20 11:12:40.941687,395696067,0,1.387398E-05,1.081607E-05,7.054256E-06,0.0001015808,0.03755337,0.03867381,0.008036368,0.4756722,0.4781337,0.12581,4.575084E-11,4.158243E-11
