LineNo,UTC_Approx,TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded,ROfs
78889,2023-01-20 11:12:40.340203,395094561,2,39.8031036,32.3790675,100,736.3336,57.95076,0,504,-3.475139
79217,2023-01-20 11:12:41.340154,396094545,2,39.8031576,32.3791089,100,736.2998,58.0879,0,504,-3.475139
79544,2023-01-20 11:12:42.340237,397094597,2,39.8032139,32.3791495,100,736.2798,58.11342,0,504,-3.475139
79871,2023-01-20 11:12:43.340169,398094557,2,39.8032681,32.3791882,100,736.2695,58.08892,0,504,-3.475139
80200,2023-01-20 11:12:44.340247,399094601,2,39.8033224,32.3792303,100,736.2602,58.17467,0,504,-3.475139
80526,2023-01-20 11:12:45.340162,400094552,2,39.8033767,32.3792729,100,736.2586,58.19025,0,504,-3.475139
80853,2023-01-20 11:12:46.340180,401094546,2,39.8034304,32.3793146,100,736.2665,58.08289,0,504,-3.475139
81180,2023-01-20 11:12:47.340196,402094552,2,39.8034879,32.3793551,100,736.292,58.0769,0,504,-3.475139
81507,2023-01-20 11:12:48.320237,403094547,2,39.8035437,32.3793956,100,736.3232,58.03508,0,504,-3.475139
81834,2023-01-20 11:12:49.320202,404094558,2,39.8035989,32.3794367,100,736.3608,57.9445,0,504,-3.475139
82210,2023-01-20 11:12:50.320204,405094558,2,39.8036521,32.3794779,100,736.403,57.87909,0,504,-3.475139
82539,2023-01-20 11:12:51.320182,406094554,2,39.8037059,32.3795201,100,736.4532,57.82516,0,504,-3.475139
82865,2023-01-20 11:12:52.320181,407094541,2,39.8037595,32.379562,100,736.5121,57.71343,0,504,-3.475139
83193,2023-01-20 11:12:53.320200,408094566,2,39.8038161,32.3796012,100,736.5898,57.57275,0,504,-3.475139
83519,2023-01-20 11:12:54.320187,409094549,2,39.8038702,32.379641,100,736.6694,57.48221,0,504,-3.475139
83846,2023-01-20 11:12:55.320191,410094561,2,39.8039232,32.3796805,100,736.7548,57.50574,0,504,-3.475139
84174,2023-01-20 11:12:56.320218,411094558,2,39.8039773,32.3797199,100,736.851,57.462,0,504,-3.475139
84501,2023-01-20 11:12:57.300152,412094626,2,39.8040303,32.3797615,100,736.9387,57.33883,0,504,-3.475139
84827,2023-01-20 11:12:58.300056,413094551,2,39.804082,32.3798043,100,737.0171,57.26956,0,504,-3.475139
85154,2023-01-20 11:12:59.300013,414094613,2,39.804136,32.3798458,100,737.1017,57.37685,0,504,-3.475139
85481,2023-01-20 11:13:00.299948,415094544,2,39.8041923,32.3798865,100,737.1922,57.26623,0,504,-3.475139
85809,2023-01-20 11:13:01.299906,416094549,2,39.8042486,32.3799272,100,737.2827,57.07622,0,504,-3.475139
86136,2023-01-20 11:13:02.299948,417094549,2,39.8043029,32.3799674,100,737.3691,56.90135,0,504,-3.475139
86462,2023-01-20 11:13:03.299914,418094550,2,39.8043564,32.3800086,100,737.4529,56.76544,0,504,-3.475139
86789,2023-01-20 11:13:04.299983,419094570,2,39.8044096,32.3800508,100,737.5351,56.67712,0,504,-3.475139
87115,2023-01-20 11:13:05.299950,420094572,2,39.8044664,32.38009,100,737.6281,56.58932,0,504,-3.475139
87444,2023-01-20 11:13:06.299958,421094554,2,39.8045242,32.3801313,100,737.7213,56.50119,0,504,-3.475139
87819,2023-01-20 11:13:07.280371,422094553,2,39.8045794,32.3801745,100,737.8021,56.40861,0,504,-3.475139
88146,2023-01-20 11:13:08.280331,423094565,2,39.8046318,32.3802155,100,737.874,56.31352,0,504,-3.475139
88472,2023-01-20 11:13:09.280184,424094554,2,39.804685,32.3802563,100,737.9523,56.30426,0,504,-3.475139
88800,2023-01-20 11:13:10.280184,425094551,2,39.80474,32.3802974,100,738.0387,56.27464,0,504,-3.475139
89128,2023-01-20 11:13:11.280180,426094539,2,39.8047964,32.3803377,100,738.1335,56.24797,0,504,-3.475139
89455,2023-01-20 11:13:12.280216,427094596,2,39.8048515,32.3803799,100,738.2277,56.06804,0,504,-3.475139
89781,2023-01-20 11:13:13.280192,428094550,2,39.8049055,32.3804214,100,738.3101,55.95284,0,504,-3.475139
90108,2023-01-20 11:13:14.280214,429094593,2,39.8049621,32.3804597,100,738.3403,55.98973,0,504,-3.475139
90436,2023-01-20 11:13:15.280176,430094542,2,39.8050159,32.3805018,100,738.3641,55.98829,0,504,-3.475139
90764,2023-01-20 11:13:16.272974,431094535,2,39.8050685,32.3805434,100,738.3871,55.92925,0,504,-3.475139
91091,2023-01-20 11:13:17.260329,432094573,2,39.8051219,32.3805842,100,738.4115,55.92953,0,504,-3.475139
91417,2023-01-20 11:13:18.260183,433094574,2,39.8051762,32.3806236,100,738.4382,55.84516,0,504,-3.475139
91745,2023-01-20 11:13:19.260197,434094560,2,39.8052294,32.3806645,100,738.4623,55.82797,0,504,-3.475139
92071,2023-01-20 11:13:20.260165,435094554,2,39.8052849,32.3807039,100,738.4903,55.85666,0,504,-3.475139
92400,2023-01-20 11:13:21.260188,436094561,2,39.805339,32.3807451,100,738.5152,55.80258,0,504,-3.475139
92726,2023-01-20 11:13:22.260166,437094549,2,39.8053941,32.380786,100,738.5416,55.74489,0,504,-3.475139
93053,2023-01-20 11:13:23.260180,438094551,2,39.8054479,32.3808281,100,738.5653,55.66048,0,504,-3.475139
93429,2023-01-20 11:13:24.260165,439094546,2,39.8055028,32.3808695,100,738.5909,55.6359,0,504,-3.475139
93756,2023-01-20 11:13:25.260204,440094570,2,39.805557,32.3809122,100,738.6146,55.60183,0,504,-3.475139
94084,2023-01-20 11:13:26.260145,441094552,2,39.8056103,32.3809532,100,738.6389,55.53556,0,504,-3.475139
94411,2023-01-20 11:13:27.240417,442094600,2,39.8056663,32.3809933,100,738.6669,55.57785,0,504,-3.475139
94737,2023-01-20 11:13:28.240172,443094539,2,39.8057221,32.3810347,100,738.6934,55.46915,0,504,-3.475139
95064,2023-01-20 11:13:29.240237,444094601,2,39.8057753,32.3810744,100,738.7188,55.39245,0,504,-3.475139
95392,2023-01-20 11:13:30.240203,445094571,2,39.8058276,32.3811157,100,738.7171,55.40217,0,504,-3.475139
95720,2023-01-20 11:13:31.240194,446094569,2,39.8058843,32.3811566,100,738.6975,55.45514,0,504,-3.475139
96046,2023-01-20 11:13:32.240156,447094559,2,39.8059392,32.3811977,100,738.6684,55.48552,0,504,-3.475139
96371,2023-01-20 11:13:33.240191,448094559,2,39.8059881,32.3812329,100,738.637,55.37725,0,504,-3.475139
96698,2023-01-20 11:13:34.240154,449094558,2,39.8060217,32.3812573,100,738.6113,55.0854,0,504,-3.475139
97025,2023-01-20 11:13:35.240183,450094552,2,39.8060441,32.3812734,100,738.5927,55.18747,0,504,-3.475139
97351,2023-01-20 11:13:36.220371,451094556,2,39.8060645,32.3812882,100,738.5744,55.44738,0,504,-3.475139
97675,2023-01-20 11:13:37.220298,452094547,2,39.8060823,32.3813048,100,738.5521,55.55468,0,504,-3.475139
97999,2023-01-20 11:13:38.220169,453094560,2,39.806101,32.3813144,100,738.539,55.6101,0,504,-3.475139
98327,2023-01-20 11:13:39.220202,454094563,2,39.8061172,32.3813019,100,738.5579,55.5318,0,504,-3.475139
98652,2023-01-20 11:13:40.220166,455094574,2,39.8061311,32.3812634,100,738.6165,55.56654,0,504,-3.475139
98980,2023-01-20 11:13:41.220191,456094562,2,39.8061494,32.381211,100,738.6996,55.39473,0,504,-3.475139
99304,2023-01-20 11:13:42.220241,457094627,2,39.8061753,32.3811515,100,738.8,55.33582,0,504,-3.475139
99629,2023-01-20 11:13:43.220202,458094583,2,39.8062005,32.3810918,100,738.9063,55.31037,0,504,-3.475139
99955,2023-01-20 11:13:44.220245,459094603,2,39.8062186,32.3810429,100,738.9964,55.13652,0,504,-3.475139
100278,2023-01-20 11:13:45.218415,460094606,2,39.8062247,32.3810128,100,739.0504,55.0691,0,504,-3.475139
100609,2023-01-20 11:13:46.200245,461094722,2,39.8062097,32.3809884,100,739.0818,54.99612,0,504,-3.475139
100933,2023-01-20 11:13:47.200245,462094687,2,39.8061886,32.3809704,100,739.0972,55.01712,0,504,-3.475139
101257,2023-01-20 11:13:48.200308,463094932,2,39.8061696,32.3809584,100,739.1033,55.09899,0,504,-3.475139
101587,2023-01-20 11:13:49.200266,464094877,2,39.8061495,32.3809461,100,739.1081,55.19213,0,504,-3.475139
101913,2023-01-20 11:13:50.200309,465094925,2,39.8061221,32.3809282,100,739.1147,55.20823,0,504,-3.475139
102284,2023-01-20 11:13:51.200315,466094937,2,39.8060815,32.3808988,100,739.1253,55.20469,0,504,-3.475139
102611,2023-01-20 11:13:52.200271,467094878,2,39.8060337,32.3808614,100,739.1356,55.30304,0,504,-3.475139
102937,2023-01-20 11:13:53.200301,468094937,2,39.8059798,32.3808216,100,739.1361,55.42695,0,504,-3.475139
103263,2023-01-20 11:13:54.200318,469094928,2,39.8059273,32.3807801,100,739.1318,55.5381,0,504,-3.475139
103589,2023-01-20 11:13:55.182320,470094794,2,39.8058727,32.3807385,100,739.1168,55.54553,0,504,-3.475139
103917,2023-01-20 11:13:56.180696,471094841,2,39.8058184,32.3806968,100,739.0938,55.51123,0,504,-3.475139
104243,2023-01-20 11:13:57.180346,472094703,2,39.8057639,32.3806559,100,739.0659,55.4842,0,504,-3.475139
104569,2023-01-20 11:13:58.180208,473094570,2,39.8057103,32.3806153,100,739.0411,55.43691,0,504,-3.475139
104896,2023-01-20 11:13:59.180282,474094628,2,39.8056567,32.3805743,100,739.0165,55.45564,0,504,-3.475139
105224,2023-01-20 11:14:00.180211,475094572,2,39.8056016,32.380534,100,738.9897,55.40438,0,504,-3.475139
105553,2023-01-20 11:14:01.180214,476094573,2,39.8055477,32.3804923,100,738.9655,55.35886,0,504,-3.475139
105879,2023-01-20 11:14:02.180222,477094582,2,39.8054935,32.3804509,100,738.9406,55.31429,0,504,-3.475139
106206,2023-01-20 11:14:03.178025,478094593,2,39.8054395,32.3804102,100,738.9154,55.34723,0,504,-3.475139
106532,2023-01-20 11:14:04.180221,479094582,2,39.8053847,32.3803694,100,738.8893,55.34612,0,504,-3.475139
106860,2023-01-20 11:14:05.160401,480094585,2,39.8053284,32.3803293,100,738.8611,55.32564,0,504,-3.475139
107188,2023-01-20 11:14:06.160237,481094591,2,39.8052739,32.3802887,100,738.8352,55.33275,0,504,-3.475139
107513,2023-01-20 11:14:07.160186,482094596,2,39.8052209,32.380247,100,738.8119,55.32129,0,504,-3.475139
107889,2023-01-20 11:14:08.160182,483094557,2,39.8051674,32.3802054,100,738.788,55.33068,0,504,-3.475139
108215,2023-01-20 11:14:09.160154,484094570,2,39.8051118,32.3801651,100,738.7607,55.34645,0,504,-3.475139
108544,2023-01-20 11:14:10.160226,485094590,2,39.8050559,32.3801247,100,738.7278,55.37158,0,504,-3.475139
108872,2023-01-20 11:14:11.160164,486094570,2,39.8050017,32.3800843,100,738.6998,55.41555,0,504,-3.475139
109199,2023-01-20 11:14:12.160239,487094616,2,39.8049465,32.3800429,100,738.6757,55.44274,0,504,-3.475139
109525,2023-01-20 11:14:13.160199,488094584,2,39.8048931,32.3800017,100,738.655,55.45361,0,504,-3.475139
109852,2023-01-20 11:14:14.160241,489094607,2,39.8048392,32.3799607,100,738.5702,55.52742,0,504,-3.475139
110179,2023-01-20 11:14:15.140254,490094566,2,39.8047852,32.3799191,100,738.4855,55.6588,0,504,-3.475139
110508,2023-01-20 11:14:16.140203,491094558,2,39.8047304,32.3798786,100,738.3982,55.79232,0,504,-3.475139
110836,2023-01-20 11:14:17.140213,492094572,2,39.8046763,32.3798378,100,738.3127,55.96317,0,504,-3.475139
111163,2023-01-20 11:14:18.140223,493094584,2,39.8046213,32.3797973,100,738.2251,56.11318,0,504,-3.475139
111489,2023-01-20 11:14:19.140208,494094575,2,39.8045664,32.3797564,100,738.1379,56.22032,0,504,-3.475139
111817,2023-01-20 11:14:20.140210,495094578,2,39.8045134,32.3797149,100,738.0554,56.35651,0,504,-3.475139
112145,2023-01-20 11:14:21.140210,496094588,2,39.8044586,32.3796738,100,737.9688,56.45981,0,504,-3.475139
112471,2023-01-20 11:14:22.140219,497094569,2,39.8044079,32.3796334,100,737.8904,56.56947,0,504,-3.475139
112798,2023-01-20 11:14:23.140230,498094577,2,39.8043518,32.3795932,100,737.8,56.68793,0,504,-3.475139
113124,2023-01-20 11:14:24.120409,499094568,2,39.8042933,32.3795529,100,737.7042,56.80345,0,504,-3.475139
113501,2023-01-20 11:14:25.120280,500094583,2,39.8042377,32.3795117,100,737.6158,56.85922,0,504,-3.475139
113829,2023-01-20 11:14:26.120356,501094590,2,39.8041848,32.3794703,100,737.5334,56.91472,0,504,-3.475139
114156,2023-01-20 11:14:27.120234,502094619,2,39.8041308,32.3794288,100,737.4489,56.96515,0,504,-3.475139
114482,2023-01-20 11:14:28.120221,503094591,2,39.8040799,32.3793874,100,737.3708,57.07557,0,504,-3.475139
114809,2023-01-20 11:14:29.120227,504094607,2,39.8040237,32.3793468,100,737.2806,57.1649,0,504,-3.475139
115137,2023-01-20 11:14:30.120189,505094565,2,39.8039675,32.3793074,100,737.2043,57.21893,0,504,-3.475139
115465,2023-01-20 11:14:31.120195,506094570,2,39.8039124,32.3792664,100,737.1516,57.244,0,504,-3.475139
115791,2023-01-20 11:14:32.120202,507094576,2,39.8038567,32.3792254,100,737.1064,57.27089,0,504,-3.475139
116118,2023-01-20 11:14:33.100121,508094582,2,39.8038026,32.3791835,100,737.0736,57.29907,0,504,-3.475139
116444,2023-01-20 11:14:34.109239,509094581,2,39.8037491,32.3791417,100,737.0501,57.27939,0,504,-3.475139
116771,2023-01-20 11:14:35.100023,510094577,2,39.8036952,32.3791005,100,737.0337,57.2649,0,504,-3.475139
117100,2023-01-20 11:14:36.099975,511094578,2,39.8036405,32.3790606,100,737.0229,57.24508,0,504,-3.475139
117426,2023-01-20 11:14:37.099931,512094573,2,39.8035862,32.3790194,100,737.0229,57.2644,0,504,-3.475139
117753,2023-01-20 11:14:38.099929,513094573,2,39.8035323,32.3789781,100,737.0859,57.28148,0,504,-3.475139
118079,2023-01-20 11:14:39.099932,514094571,2,39.8034786,32.3789375,100,737.2557,57.11583,0,504,-3.475139
118408,2023-01-20 11:14:40.099924,515094570,2,39.8034228,32.3788974,100,737.4247,56.82629,0,504,-3.475139
118785,2023-01-20 11:14:41.099935,516094583,2,39.803368,32.3788558,100,737.6075,56.64885,0,504,-3.475139
119112,2023-01-20 11:14:42.099995,517094633,2,39.8033132,32.3788161,100,737.7838,56.48738,0,504,-3.475139
119438,2023-01-20 11:14:43.089120,518094576,2,39.8032583,32.3787749,100,737.9725,56.27349,0,504,-3.475139
119765,2023-01-20 11:14:44.080345,519094629,2,39.8032043,32.3787333,100,738.1693,56.06849,0,504,-3.475139
120090,2023-01-20 11:14:45.080211,520094572,2,39.8031496,32.3786919,100,738.368,55.86715,0,504,-3.475139
120420,2023-01-20 11:14:46.080208,521094577,2,39.8030956,32.3786503,100,738.5768,55.69065,0,504,-3.475139
120746,2023-01-20 11:14:47.080228,522094587,2,39.8030408,32.3786092,100,738.8441,55.40026,0,504,-3.475139
121075,2023-01-20 11:14:48.080225,523094594,2,39.8029877,32.378569,100,739.0972,55.0755,0,504,-3.475139
121401,2023-01-20 11:14:49.080208,524094566,2,39.8029318,32.378529,100,739.3416,54.78223,0,504,-3.475139
121728,2023-01-20 11:14:50.080216,525094582,2,39.8028761,32.3784884,100,739.5807,54.49767,0,504,-3.475139
122058,2023-01-20 11:14:51.080229,526094586,2,39.8028216,32.3784469,100,739.8159,54.18572,0,504,-3.475139
122384,2023-01-20 11:14:52.080197,527094573,2,39.802767,32.3784052,100,740.0436,53.94817,0,504,-3.475139
122711,2023-01-20 11:14:53.067070,528094570,2,39.8027124,32.378365,100,740.2549,53.78756,0,504,-3.475139
123037,2023-01-20 11:14:54.060357,529094573,2,39.8026575,32.3783247,100,740.4581,53.60337,0,504,-3.475139
123363,2023-01-20 11:14:55.060251,530094577,2,39.8026035,32.3782843,100,740.6538,53.45346,0,504,-3.475139
123692,2023-01-20 11:14:56.060174,531094584,2,39.8025495,32.3782423,100,740.8488,53.27327,0,504,-3.475139
124019,2023-01-20 11:14:57.060230,532094609,2,39.8024969,32.3782,100,741.0375,53.12076,0,504,-3.475139
124394,2023-01-20 11:14:58.060162,533094572,2,39.8024434,32.3781582,100,741.2147,52.95393,0,504,-3.475139
124721,2023-01-20 11:14:59.060236,534094612,2,39.8023879,32.3781177,100,741.3763,52.82854,0,504,-3.475139
125048,2023-01-20 11:15:00.054689,535094562,2,39.8023327,32.3780768,100,741.5311,52.65962,0,504,-3.475139
125378,2023-01-20 11:15:01.060203,536094580,2,39.8022784,32.3780361,100,741.6772,52.51458,0,504,-3.475139
125704,2023-01-20 11:15:02.060212,537094576,2,39.8022225,32.377995,100,741.8153,52.35401,0,504,-3.475139
126031,2023-01-20 11:15:03.040418,538094580,2,39.8021684,32.3779538,100,741.8014,52.33789,0,504,-3.475139
126357,2023-01-20 11:15:04.040224,539094577,2,39.8021144,32.3779129,100,741.6791,52.45031,0,504,-3.475139
126683,2023-01-20 11:15:05.040246,540094576,2,39.8020601,32.3778723,100,741.5502,52.57024,0,504,-3.475139
127013,2023-01-20 11:15:06.040215,541094577,2,39.8020053,32.3778319,100,741.4132,52.68559,0,504,-3.475139
127339,2023-01-20 11:15:07.040189,542094556,2,39.8019507,32.3777904,100,741.1777,52.9385,0,504,-3.475139
127666,2023-01-20 11:15:08.040209,543094584,2,39.8018974,32.3777495,100,740.9489,53.20754,0,504,-3.475139
127991,2023-01-20 11:15:09.040206,544094583,2,39.8018433,32.3777089,100,740.7368,53.42387,0,504,-3.475139
128319,2023-01-20 11:15:10.040232,545094588,2,39.8017878,32.3776686,100,740.5379,53.63556,0,504,-3.475139
128648,2023-01-20 11:15:11.040198,546094579,2,39.8017339,32.3776275,100,740.3696,53.80114,0,504,-3.475139
128975,2023-01-20 11:15:12.020486,547094617,2,39.8016801,32.377587,100,740.2213,53.93726,0,504,-3.475139
129301,2023-01-20 11:15:13.036560,548094576,2,39.8016252,32.3775458,100,740.0912,54.07334,0,504,-3.475139
129628,2023-01-20 11:15:14.020251,549094616,2,39.8015699,32.3775047,100,739.9808,54.12349,0,504,-3.475139
130003,2023-01-20 11:15:15.020197,550094569,2,39.8015152,32.3774636,100,739.8945,54.23296,0,504,-3.475139
130333,2023-01-20 11:15:16.020210,551094574,2,39.8014604,32.3774236,100,739.825,54.29245,0,504,-3.475139
130659,2023-01-20 11:15:17.020211,552094580,2,39.801407,32.3773825,100,739.7858,54.28659,0,504,-3.475139
130985,2023-01-20 11:15:18.020230,553094578,2,39.8013524,32.3773411,100,739.7646,54.31355,0,504,-3.475139
131314,2023-01-20 11:15:19.020205,554094576,2,39.8012973,32.3773002,100,739.783,54.32704,0,504,-3.475139
131640,2023-01-20 11:15:20.020218,555094599,2,39.8012432,32.3772596,100,740.0463,54.12243,0,504,-3.475139
131970,2023-01-20 11:15:21.020226,556094604,2,39.8011905,32.3772187,100,740.3131,53.83138,0,504,-3.475139
132296,2023-01-20 11:15:22.000254,557094692,2,39.8011357,32.3771778,100,740.5876,53.7281,0,504,-3.475139
132623,2023-01-20 11:15:23.000246,558094853,2,39.8010826,32.3771375,100,740.8606,53.52118,0,504,-3.475139
132948,2023-01-20 11:15:24.000335,559094938,2,39.8010374,32.3771045,100,741.0905,53.18324,0,504,-3.475139
133272,2023-01-20 11:15:25.000301,560094933,2,39.801007,32.3770825,100,741.2457,52.94674,0,504,-3.475139
133603,2023-01-20 11:15:26.000265,561094878,2,39.800986,32.3770651,100,741.3638,52.828,0,504,-3.475139
133927,2023-01-20 11:15:27.000305,562094997,2,39.8009657,32.377048,100,741.4797,52.87449,0,504,-3.475139
134250,2023-01-20 11:15:28.000245,563094851,2,39.8009458,32.3770332,100,741.585,52.84206,0,504,-3.475139
134574,2023-01-20 11:15:29.000331,564094985,2,39.8009304,32.377018,100,741.6844,52.76086,0,504,-3.475139
134899,2023-01-20 11:15:29.982395,565094836,2,39.8009332,32.3769938,100,741.7917,52.94768,0,504,-3.475139
135227,2023-01-20 11:15:30.980552,566094765,2,39.8009525,32.3769553,100,741.9337,52.87706,0,504,-3.475139
135551,2023-01-20 11:15:31.980346,567094710,2,39.8009787,32.3769018,100,742.1299,52.53717,0,504,-3.475139
135877,2023-01-20 11:15:32.980211,568094643,2,39.8010069,32.3768451,100,742.3339,52.31983,0,504,-3.475139
136201,2023-01-20 11:15:33.980195,569094581,2,39.8010323,32.3767904,100,742.5315,52.15868,0,504,-3.475139
136527,2023-01-20 11:15:34.980192,570094579,2,39.8010538,32.3767473,100,742.6821,51.95109,0,504,-3.475139
136856,2023-01-20 11:15:35.980565,571094948,2,39.8010695,32.3767278,100,742.7369,51.90027,0,504,-3.475139
137181,2023-01-20 11:15:36.980170,572094546,2,39.801087,32.3767331,100,742.6755,51.92829,0,504,-3.475139
137505,2023-01-20 11:15:37.980193,573094575,2,39.8011049,32.3767478,100,742.5711,51.82325,0,504,-3.475139
137829,2023-01-20 11:15:38.980175,574094555,2,39.8011282,32.3767627,100,742.4548,51.90369,0,504,-3.475139
138158,2023-01-20 11:15:39.963999,575094555,2,39.8011495,32.3767786,100,742.3391,51.92649,0,504,-3.475139
138484,2023-01-20 11:15:40.960261,576094557,2,39.8011743,32.3767982,100,742.2002,52.12039,0,504,-3.475139
138809,2023-01-20 11:15:41.960257,577094630,2,39.8012108,32.3768288,100,741.9898,52.57494,0,504,-3.475139
139181,2023-01-20 11:15:42.960223,578094569,2,39.8012616,32.3768677,100,741.7168,52.95516,0,504,-3.475139
139507,2023-01-20 11:15:43.960251,579094623,2,39.8013197,32.3769078,100,741.4843,53.14928,0,504,-3.475139
139833,2023-01-20 11:15:44.960196,580094582,2,39.8013753,32.3769484,100,741.3904,53.01785,0,504,-3.475139
140162,2023-01-20 11:15:45.960194,581094564,2,39.8014298,32.3769896,100,741.3138,52.94524,0,504,-3.475139
140489,2023-01-20 11:15:46.960194,582094579,2,39.8014824,32.377029,100,741.2617,53.06551,0,504,-3.475139
140816,2023-01-20 11:15:47.960198,583094570,2,39.8015367,32.377069,100,741.2305,53.07117,0,504,-3.475139
141142,2023-01-20 11:15:48.960192,584094573,2,39.8015896,32.3771099,100,741.2147,53.06422,0,504,-3.475139
141472,2023-01-20 11:15:49.960230,585094583,2,39.801643,32.3771511,100,741.2197,53.09319,0,504,-3.475139
141800,2023-01-20 11:15:50.940375,586094568,2,39.8016994,32.3771924,100,741.2531,53.07481,0,504,-3.475139
142128,2023-01-20 11:15:51.955766,587094569,2,39.8017544,32.3772344,100,741.3035,53.00385,0,504,-3.475139
142453,2023-01-20 11:15:52.940197,588094569,2,39.8018082,32.3772757,100,741.3736,52.88023,0,504,-3.475139
142780,2023-01-20 11:15:53.940212,589094575,2,39.8018626,32.3773166,100,741.4676,52.81121,0,504,-3.475139
143106,2023-01-20 11:15:54.940215,590094579,2,39.8019172,32.3773569,100,741.5842,52.75717,0,504,-3.475139
143435,2023-01-20 11:15:55.940158,591094560,2,39.8019721,32.3773969,100,741.7231,52.53999,0,504,-3.475139
143762,2023-01-20 11:15:56.940266,592094626,2,39.8020272,32.3774369,100,741.8838,52.41411,0,504,-3.475139
144089,2023-01-20 11:15:57.940173,593094561,2,39.8020806,32.377479,100,742.0576,52.1957,0,504,-3.475139
144464,2023-01-20 11:15:58.940251,594094613,2,39.8021334,32.3775213,100,742.2504,51.94256,0,504,-3.475139
144791,2023-01-20 11:15:59.927572,595094578,2,39.8021845,32.3775622,100,742.4572,51.78961,0,504,-3.475139
145120,2023-01-20 11:16:00.920224,596094565,2,39.8022382,32.3776009,100,742.5917,51.79949,0,504,-3.475139
145447,2023-01-20 11:16:01.920204,597094591,2,39.8022929,32.3776406,100,742.6774,51.84414,0,504,-3.475139
145774,2023-01-20 11:16:02.920206,598094561,2,39.8023478,32.3776834,100,742.7497,51.76173,0,504,-3.475139
146099,2023-01-20 11:16:03.920186,599094572,2,39.802404,32.3777258,100,742.8107,51.61935,0,504,-3.475139
146426,2023-01-20 11:16:04.920216,600094569,2,39.8024596,32.3777684,100,742.857,51.42307,0,504,-3.475139
146754,2023-01-20 11:16:05.920210,601094568,2,39.8025154,32.3778089,100,742.8918,51.26892,0,504,-3.475139
147082,2023-01-20 11:16:06.920200,602094562,2,39.80257,32.3778479,100,742.8312,51.41503,0,504,-3.475139
147408,2023-01-20 11:16:07.920210,603094575,2,39.8026231,32.3778878,100,742.6851,51.62098,0,504,-3.475139
147735,2023-01-20 11:16:08.900120,604094569,2,39.8026781,32.3779295,100,742.5232,51.77277,0,504,-3.475139
148062,2023-01-20 11:16:09.900060,605094562,2,39.8027324,32.3779702,100,742.3573,51.99285,0,504,-3.475139
148390,2023-01-20 11:16:10.899976,606094567,2,39.8027861,32.3780101,100,742.1868,52.26183,0,504,-3.475139
148717,2023-01-20 11:16:11.900018,607094613,2,39.8028402,32.3780519,100,741.9979,52.42159,0,504,-3.475139
149043,2023-01-20 11:16:12.899983,608094589,2,39.8028941,32.3780941,100,741.7979,52.5187,0,504,-3.475139
149370,2023-01-20 11:16:13.900003,609094612,2,39.8029479,32.3781338,100,741.6036,52.82168,0,504,-3.475139
149696,2023-01-20 11:16:14.899972,610094581,2,39.8030046,32.3781742,100,741.3986,53.15282,0,504,-3.475139
150074,2023-01-20 11:16:15.899947,611094565,2,39.8030633,32.3782156,100,741.1793,53.29087,0,504,-3.475139
150401,2023-01-20 11:16:16.899955,612094582,2,39.803116,32.3782581,100,740.9448,53.36604,0,504,-3.475139
150728,2023-01-20 11:16:17.899955,613094575,2,39.8031669,32.3782992,100,740.7215,53.58589,0,504,-3.475139
151053,2023-01-20 11:16:18.880368,614094563,2,39.8032216,32.3783394,100,740.5098,53.90636,0,504,-3.475139
151381,2023-01-20 11:16:19.880354,615094575,2,39.8032791,32.3783812,100,740.2944,54.20776,0,504,-3.475139
151711,2023-01-20 11:16:20.880224,616094581,2,39.8033366,32.378423,100,740.0834,54.34253,0,504,-3.475139
152039,2023-01-20 11:16:21.880183,617094564,2,39.8033925,32.3784624,100,739.8902,54.4985,0,504,-3.475139
152365,2023-01-20 11:16:22.880215,618094572,2,39.8034461,32.3785043,100,739.6851,54.6841,0,504,-3.475139
152692,2023-01-20 11:16:23.880185,619094568,2,39.8035011,32.3785445,100,739.4948,54.94016,0,504,-3.475139
153018,2023-01-20 11:16:24.880222,620094584,2,39.8035565,32.3785849,100,739.3082,55.12028,0,504,-3.475139
153347,2023-01-20 11:16:25.880229,621094579,2,39.8036108,32.3786269,100,739.1158,55.37121,0,504,-3.475139
153673,2023-01-20 11:16:26.880234,622094612,2,39.8036654,32.3786678,100,738.9342,55.58471,0,504,-3.475139
154000,2023-01-20 11:16:27.873022,623094577,2,39.8037189,32.3787099,100,738.7496,55.7715,0,504,-3.475139
154327,2023-01-20 11:16:28.860471,624094608,2,39.8037738,32.3787494,100,738.5843,55.98642,0,504,-3.475139
154653,2023-01-20 11:16:29.860222,625094567,2,39.8038289,32.3787892,100,738.4219,56.21309,0,504,-3.475139
154982,2023-01-20 11:16:30.860234,626094569,2,39.8038841,32.3788305,100,738.2557,56.46118,0,504,-3.475139
155308,2023-01-20 11:16:31.860178,627094553,2,39.8039382,32.3788733,100,738.0849,56.60441,0,504,-3.475139
155685,2023-01-20 11:16:32.860170,628094552,2,39.8039916,32.3789146,100,737.9257,56.76087,0,504,-3.475139
156011,2023-01-20 11:16:33.860186,629094552,2,39.8040447,32.3789553,100,737.8249,56.87638,0,504,-3.475139
156338,2023-01-20 11:16:34.860156,630094549,2,39.8040991,32.3789957,100,737.7507,56.98198,0,504,-3.475139
156666,2023-01-20 11:16:35.860205,631094565,2,39.8041527,32.3790356,100,737.8359,56.86956,0,504,-3.475139
