LineNo,UTC_Approx,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
87234,2023-01-20 11:13:05.602502,420397135,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
87266,2023-01-20 11:13:05.702470,420497108,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
87299,2023-01-20 11:13:05.802524,420597167,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
87332,2023-01-20 11:13:05.902580,420697207,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
87364,2023-01-20 11:13:06.002566,420797178,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
87395,2023-01-20 11:13:06.102522,420897126,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
87428,2023-01-20 11:13:06.202544,420997141,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
87462,2023-01-20 11:13:06.302538,421097133,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
87497,2023-01-20 11:13:06.402325,421197147,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
87529,2023-01-20 11:13:06.493422,421297182,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
87559,2023-01-20 11:13:06.584443,421397134,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
87592,2023-01-20 11:13:06.682940,421497131,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
87672,2023-01-20 11:13:06.782983,421597141,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
87707,2023-01-20 11:13:06.883002,421697147,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
87737,2023-01-20 11:13:06.983001,421797136,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
87770,2023-01-20 11:13:07.082979,421897134,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
87801,2023-01-20 11:13:07.183016,421997197,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
87837,2023-01-20 11:13:07.282940,422097122,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
87870,2023-01-20 11:13:07.382967,422197145,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
87904,2023-01-20 11:13:07.482950,422297141,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
87934,2023-01-20 11:13:07.582914,422397121,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
87967,2023-01-20 11:13:07.682866,422497132,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
87999,2023-01-20 11:13:07.783033,422597366,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
88034,2023-01-20 11:13:07.882829,422697171,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
88064,2023-01-20 11:13:07.982921,422797260,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88097,2023-01-20 11:13:08.082853,422897114,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
88128,2023-01-20 11:13:08.182971,422997137,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
88164,2023-01-20 11:13:08.282897,423097133,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
88198,2023-01-20 11:13:08.382916,423197257,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
88232,2023-01-20 11:13:08.482802,423297183,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
88262,2023-01-20 11:13:08.582825,423397232,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
88294,2023-01-20 11:13:08.682739,423497134,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
88325,2023-01-20 11:13:08.782866,423597242,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
88360,2023-01-20 11:13:08.882782,423697151,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88390,2023-01-20 11:13:08.982957,423797320,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88423,2023-01-20 11:13:09.082746,423897116,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88454,2023-01-20 11:13:09.182975,423997354,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
88491,2023-01-20 11:13:09.282771,424097141,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88524,2023-01-20 11:13:09.382895,424197251,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
88558,2023-01-20 11:13:09.482776,424297156,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
88588,2023-01-20 11:13:09.582809,424397221,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88621,2023-01-20 11:13:09.682698,424497115,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
88652,2023-01-20 11:13:09.782938,424597355,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
88687,2023-01-20 11:13:09.882766,424697162,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
88718,2023-01-20 11:13:09.982802,424797173,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88751,2023-01-20 11:13:10.082757,424897125,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
88782,2023-01-20 11:13:10.182822,424997192,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88818,2023-01-20 11:13:10.282750,425097117,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88851,2023-01-20 11:13:10.382813,425197176,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88885,2023-01-20 11:13:10.482816,425297197,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
88917,2023-01-20 11:13:10.582808,425397213,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
88950,2023-01-20 11:13:10.682712,425497111,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
88981,2023-01-20 11:13:10.782830,425597217,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
89016,2023-01-20 11:13:10.882777,425697151,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
89046,2023-01-20 11:13:10.982782,425797141,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
89079,2023-01-20 11:13:11.082800,425897158,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
89110,2023-01-20 11:13:11.182764,425997124,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
89146,2023-01-20 11:13:11.282755,426097114,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
89179,2023-01-20 11:13:11.382781,426197139,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
89213,2023-01-20 11:13:11.482761,426297144,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
89243,2023-01-20 11:13:11.582707,426397121,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
89276,2023-01-20 11:13:11.682705,426497122,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
89307,2023-01-20 11:13:11.782796,426597210,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
89342,2023-01-20 11:13:11.882756,426697145,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
89372,2023-01-20 11:13:11.982774,426797133,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
89406,2023-01-20 11:13:12.082831,426897190,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
89437,2023-01-20 11:13:12.182744,426997108,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
89473,2023-01-20 11:13:12.282729,427097109,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
89506,2023-01-20 11:13:12.382803,427197202,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
89540,2023-01-20 11:13:12.482737,427297143,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
89570,2023-01-20 11:13:12.582715,427397125,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
89603,2023-01-20 11:13:12.682727,427497121,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
89634,2023-01-20 11:13:12.782784,427597158,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
89669,2023-01-20 11:13:12.882781,427697147,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
89699,2023-01-20 11:13:12.982791,427797152,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
89732,2023-01-20 11:13:13.082803,427897164,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
89763,2023-01-20 11:13:13.182771,427997132,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
89799,2023-01-20 11:13:13.282771,428097129,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
89832,2023-01-20 11:13:13.382794,428197148,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
89867,2023-01-20 11:13:13.482779,428297156,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
89897,2023-01-20 11:13:13.582724,428397130,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
89930,2023-01-20 11:13:13.682768,428497164,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
89961,2023-01-20 11:13:13.782785,428597162,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
89996,2023-01-20 11:13:13.882780,428697147,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90026,2023-01-20 11:13:13.982785,428797144,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90059,2023-01-20 11:13:14.082753,428897115,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90090,2023-01-20 11:13:14.182772,428997140,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
90127,2023-01-20 11:13:14.282723,429097103,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
90162,2023-01-20 11:13:14.382799,429197192,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
90196,2023-01-20 11:13:14.482744,429297142,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
90226,2023-01-20 11:13:14.582712,429397114,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
90259,2023-01-20 11:13:14.682722,429497117,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
90290,2023-01-20 11:13:14.782771,429597157,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
90325,2023-01-20 11:13:14.882757,429697151,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90355,2023-01-20 11:13:14.982779,429797184,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90388,2023-01-20 11:13:15.082741,429897132,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90419,2023-01-20 11:13:15.182750,429997122,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90455,2023-01-20 11:13:15.282765,430097131,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90488,2023-01-20 11:13:15.382796,430197158,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90522,2023-01-20 11:13:15.482771,430297144,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90554,2023-01-20 11:13:15.582734,430397121,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
90587,2023-01-20 11:13:15.682788,430497172,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
90618,2023-01-20 11:13:15.782757,430597135,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
90653,2023-01-20 11:13:15.882787,430697155,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90683,2023-01-20 11:13:15.982790,430797148,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
90716,2023-01-20 11:13:16.082771,430897123,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
90747,2023-01-20 11:13:16.182772,430997120,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
90782,2023-01-20 11:13:16.275387,431097186,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
90816,2023-01-20 11:13:16.366376,431197169,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
90851,2023-01-20 11:13:16.462963,431297144,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
90881,2023-01-20 11:13:16.562849,431397130,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
90914,2023-01-20 11:13:16.662799,431497117,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90945,2023-01-20 11:13:16.762822,431597139,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
90980,2023-01-20 11:13:16.862877,431697167,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
91010,2023-01-20 11:13:16.962942,431797189,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
91043,2023-01-20 11:13:17.062913,431897131,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
91074,2023-01-20 11:13:17.162932,431997130,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
91109,2023-01-20 11:13:17.262867,432097113,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
91143,2023-01-20 11:13:17.362834,432197168,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
91177,2023-01-20 11:13:17.462777,432297148,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
91207,2023-01-20 11:13:17.562786,432397164,1505,1506,1505,1506,1053,1506,1054,1054,0,0,0,0,0,0
91240,2023-01-20 11:13:17.662729,432497115,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
91271,2023-01-20 11:13:17.762754,432597148,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
91306,2023-01-20 11:13:17.862764,432697152,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
91336,2023-01-20 11:13:17.962770,432797142,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
91369,2023-01-20 11:13:18.062758,432897129,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
91400,2023-01-20 11:13:18.162750,432997126,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
91435,2023-01-20 11:13:18.262764,433097156,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
91469,2023-01-20 11:13:18.362756,433197170,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
91503,2023-01-20 11:13:18.462743,433297141,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
91535,2023-01-20 11:13:18.562835,433397194,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
91568,2023-01-20 11:13:18.662765,433497119,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
91599,2023-01-20 11:13:18.762780,433597150,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
91634,2023-01-20 11:13:18.862837,433697213,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
91664,2023-01-20 11:13:18.962816,433797193,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
91697,2023-01-20 11:13:19.062742,433897116,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
91728,2023-01-20 11:13:19.162763,433997132,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
91764,2023-01-20 11:13:19.262768,434097130,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
91798,2023-01-20 11:13:19.362797,434197152,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
91832,2023-01-20 11:13:19.462775,434297150,1505,1505,1505,1506,1054,1506,1054,1054,0,0,0,0,0,0
91862,2023-01-20 11:13:19.562772,434397181,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
91895,2023-01-20 11:13:19.662708,434497119,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
91926,2023-01-20 11:13:19.762741,434597135,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
91961,2023-01-20 11:13:19.862774,434697158,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
91991,2023-01-20 11:13:19.962764,434797142,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
92024,2023-01-20 11:13:20.062739,434897115,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
92055,2023-01-20 11:13:20.162796,434997171,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
92090,2023-01-20 11:13:20.262768,435097158,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
92124,2023-01-20 11:13:20.362745,435197159,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
92158,2023-01-20 11:13:20.462725,435297146,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
92189,2023-01-20 11:13:20.562749,435397167,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
92222,2023-01-20 11:13:20.662728,435497135,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
92254,2023-01-20 11:13:20.762744,435597134,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
92289,2023-01-20 11:13:20.862794,435697189,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
92319,2023-01-20 11:13:20.962724,435797137,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
92352,2023-01-20 11:13:21.062722,435897126,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
92383,2023-01-20 11:13:21.162741,435997119,1505,1505,1505,1506,1054,1506,1053,1055,0,0,0,0,0,0
92418,2023-01-20 11:13:21.262745,436097119,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
92452,2023-01-20 11:13:21.362763,436197146,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
92486,2023-01-20 11:13:21.462749,436297147,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
92516,2023-01-20 11:13:21.562785,436397204,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
92549,2023-01-20 11:13:21.662709,436497118,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
92580,2023-01-20 11:13:21.762759,436597141,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
92615,2023-01-20 11:13:21.862787,436697160,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
92645,2023-01-20 11:13:21.962770,436797145,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
92678,2023-01-20 11:13:22.062749,436897122,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
92709,2023-01-20 11:13:22.162807,436997176,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
92744,2023-01-20 11:13:22.262735,437097118,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
92778,2023-01-20 11:13:22.362741,437197149,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
92812,2023-01-20 11:13:22.462753,437297171,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
92842,2023-01-20 11:13:22.562728,437397149,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
92875,2023-01-20 11:13:22.662726,437497133,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
92906,2023-01-20 11:13:22.762772,437597154,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
92942,2023-01-20 11:13:22.862867,437697254,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
92972,2023-01-20 11:13:22.962712,437797122,1506,1505,1505,1505,1055,1505,1055,1053,0,0,0,0,0,0
93005,2023-01-20 11:13:23.062736,437897138,1505,1506,1505,1505,1054,1505,1055,1054,0,0,0,0,0,0
93036,2023-01-20 11:13:23.162738,437997114,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
93071,2023-01-20 11:13:23.262760,438097131,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
93105,2023-01-20 11:13:23.362794,438197172,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
93188,2023-01-20 11:13:23.462776,438297183,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
93218,2023-01-20 11:13:23.562706,438397157,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
93252,2023-01-20 11:13:23.662702,438497140,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
93283,2023-01-20 11:13:23.762763,438597155,1506,1505,1505,1505,1055,1505,1055,1053,0,0,0,0,0,0
93318,2023-01-20 11:13:23.862789,438697161,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
93348,2023-01-20 11:13:23.962785,438797152,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
93381,2023-01-20 11:13:24.063021,438897391,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
93412,2023-01-20 11:13:24.162785,438997162,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
93447,2023-01-20 11:13:24.262758,439097139,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
93481,2023-01-20 11:13:24.362771,439197153,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
93515,2023-01-20 11:13:24.462758,439297155,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
93545,2023-01-20 11:13:24.562735,439397154,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
93578,2023-01-20 11:13:24.662710,439497121,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
93609,2023-01-20 11:13:24.762801,439597187,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
93644,2023-01-20 11:13:24.862760,439697148,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
93674,2023-01-20 11:13:24.962727,439797135,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
93708,2023-01-20 11:13:25.062992,439897390,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
93739,2023-01-20 11:13:25.162750,439997122,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
93774,2023-01-20 11:13:25.262756,440097122,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
93808,2023-01-20 11:13:25.362787,440197159,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
93842,2023-01-20 11:13:25.462789,440297186,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
93874,2023-01-20 11:13:25.562709,440397140,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
93907,2023-01-20 11:13:25.662706,440497125,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
93938,2023-01-20 11:13:25.762771,440597149,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
93973,2023-01-20 11:13:25.862802,440697161,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
94003,2023-01-20 11:13:25.962811,440797164,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
94036,2023-01-20 11:13:26.063065,440897437,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
94067,2023-01-20 11:13:26.162714,440997119,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
94102,2023-01-20 11:13:26.262718,441097124,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
94136,2023-01-20 11:13:26.362771,441197158,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
94170,2023-01-20 11:13:26.457103,441297137,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
94200,2023-01-20 11:13:26.548092,441397137,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
94233,2023-01-20 11:13:26.642930,441497120,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
94264,2023-01-20 11:13:26.742982,441597185,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
94299,2023-01-20 11:13:26.842921,441697157,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
94329,2023-01-20 11:13:26.942858,441797154,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
94362,2023-01-20 11:13:27.043100,441897395,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
94394,2023-01-20 11:13:27.142985,441997198,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
94429,2023-01-20 11:13:27.242928,442097112,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
94463,2023-01-20 11:13:27.342970,442197196,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
94497,2023-01-20 11:13:27.442900,442297150,1505,1506,1505,1506,1053,1506,1054,1054,0,0,0,0,0,0
94527,2023-01-20 11:13:27.542873,442397124,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
94560,2023-01-20 11:13:27.642866,442497114,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
94591,2023-01-20 11:13:27.742909,442597148,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
94626,2023-01-20 11:13:27.842892,442697151,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
94656,2023-01-20 11:13:27.942826,442797145,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
94689,2023-01-20 11:13:28.043110,442897466,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
94720,2023-01-20 11:13:28.142757,442997119,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
94755,2023-01-20 11:13:28.242748,443097115,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
94789,2023-01-20 11:13:28.342780,443197152,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
94823,2023-01-20 11:13:28.442773,443297154,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
94853,2023-01-20 11:13:28.542743,443397138,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
94886,2023-01-20 11:13:28.642786,443497180,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
94918,2023-01-20 11:13:28.742785,443597159,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
94953,2023-01-20 11:13:28.842782,443697148,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
94983,2023-01-20 11:13:28.942776,443797150,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
95016,2023-01-20 11:13:29.042830,443897204,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
