LineNo,UTC_Approx,TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct
22918,2023-01-20 11:09:50.800060,225194681,0,15.10846,16.04853,8.747296,162.5834,2.517331,0,0.1074704,97
22951,2023-01-20 11:09:50.899776,225294392,0,15.10048,16.04659,8.806037,162.8273,2.521014,0,0.107439,97
22984,2023-01-20 11:09:51.000063,225394673,0,15.09871,16.04947,8.849454,163.0739,2.524736,0,0.1074369,97
23014,2023-01-20 11:09:51.099762,225494387,0,15.09743,16.04955,8.862225,163.3194,2.528443,0,0.1074359,97
23048,2023-01-20 11:09:51.200059,225594699,0,15.10846,16.04725,8.739635,163.5629,2.532122,0,0.1074173,97
23080,2023-01-20 11:09:51.299736,225694375,0,15.1058,16.04602,8.754958,163.8053,2.535784,0,0.1073934,97
23115,2023-01-20 11:09:51.400060,225794697,0,15.09339,16.04568,8.867332,164.0525,2.539514,0,0.1073934,97
23145,2023-01-20 11:09:51.499748,225894386,0,15.07124,16.04515,9.066541,164.3035,2.543298,0,0.1074187,97
23179,2023-01-20 11:09:51.600060,225994698,0,15.07183,16.04983,9.106269,164.5573,2.547123,0,0.1073993,97
23209,2023-01-20 11:09:51.699747,226094363,0,15.11821,16.04543,8.634922,164.7964,2.550738,0,0.1073801,97
23244,2023-01-20 11:09:51.800060,226194654,0,15.10403,16.04508,8.765175,165.0406,2.554426,0,0.1073626,97
23277,2023-01-20 11:09:51.899825,226294429,0,15.11732,16.04392,8.632368,165.2799,2.558043,0,0.1073399,97
23310,2023-01-20 11:09:52.000059,226394673,0,15.07744,16.04168,8.979707,165.5299,2.561814,0,0.1073804,97
23340,2023-01-20 11:09:52.099769,226494381,0,15.0669,16.04538,9.111943,165.7823,2.565616,0,0.1073836,97
23374,2023-01-20 11:09:52.200059,226594670,0,15.09871,16.04305,8.795821,166.0274,2.569316,0,0.1073631,97
23406,2023-01-20 11:09:52.299755,226694379,0,15.05085,16.04637,9.273411,166.2842,2.573182,0,0.1073517,97
23441,2023-01-20 11:09:52.400059,226794697,0,15.04199,16.04595,9.352585,166.5449,2.577103,0,0.1073453,97
23471,2023-01-20 11:09:52.499736,226894384,0,15.05971,16.04251,9.153375,166.7984,2.58092,0,0.1073704,97
23505,2023-01-20 11:09:52.600059,226994718,0,15.09743,16.04435,8.819658,167.0442,2.584632,0,0.1073651,97
23535,2023-01-20 11:09:52.699751,227094374,0,15.09871,16.04412,8.806037,167.288,2.588313,0,0.1073593,97
23570,2023-01-20 11:09:52.800074,227194660,0,15.08896,16.03979,8.859671,167.5348,2.592037,0,0.1073212,97
23603,2023-01-20 11:09:52.899784,227294389,0,15.0349,16.03927,9.355137,167.794,2.595934,0,0.1073603,97
23636,2023-01-20 11:09:53.000059,227394683,0,15.05528,16.04143,9.184023,168.0499,2.599786,0,0.107376,97
23666,2023-01-20 11:09:53.099740,227494368,0,15.04918,16.04255,9.250994,168.3061,2.603641,0,0.10738,97
23700,2023-01-20 11:09:53.200059,227594692,0,15.0606,16.04016,9.120174,168.5603,2.607469,0,0.1074052,97
23732,2023-01-20 11:09:53.299747,227694368,0,15.07744,16.04096,8.972044,168.8087,2.611215,0,0.107392,97
23767,2023-01-20 11:09:53.400069,227794678,0,15.04908,16.03742,9.199347,169.065,2.615073,0,0.1074359,97
23797,2023-01-20 11:09:53.499749,227894374,0,15.06415,16.0428,9.109958,169.3174,2.618874,0,0.107427,97
23831,2023-01-20 11:09:53.600063,227994703,0,15.09841,16.0393,8.760066,169.5615,2.62256,0,0.1074068,97
23861,2023-01-20 11:09:53.699727,228094371,0,15.12884,16.03591,8.448483,169.7954,2.626099,0,0.1073647,97
23896,2023-01-20 11:09:53.800059,228194707,0,15.12441,16.03615,8.494454,170.0322,2.62968,0,0.107334,97
23929,2023-01-20 11:09:53.899801,228294427,0,15.13504,16.03881,8.42039,170.2655,2.633211,0,0.1073309,97
23962,2023-01-20 11:09:54.000059,228394662,0,15.18645,16.03543,7.912153,170.4858,2.636556,0,0.107302,97
23992,2023-01-20 11:09:54.099779,228494377,0,15.19984,16.03388,7.775375,170.7011,2.63983,0,0.1072675,97
24025,2023-01-20 11:09:54.200064,228594657,0,15.22633,16.03694,7.557153,170.9117,2.643036,0,0.1072646,97
24057,2023-01-20 11:09:54.299772,228694375,0,15.24139,16.03547,7.403916,171.1168,2.646162,0,0.1072508,97
24092,2023-01-20 11:09:54.400062,228794676,0,15.21835,16.03301,7.598017,171.3285,2.649384,0,0.1072208,97
24122,2023-01-20 11:09:54.499793,228894419,0,15.18201,16.03904,7.991325,171.5499,2.652745,0,0.1072445,97
24156,2023-01-20 11:09:54.600064,228994702,0,15.20476,16.04167,7.800914,171.7672,2.656049,0,0.1072836,97
24186,2023-01-20 11:09:54.699754,229094369,0,15.23873,16.03858,7.454995,171.9736,2.659195,0,0.10729,97
24221,2023-01-20 11:09:54.800060,229194651,0,15.19974,16.03474,7.784455,172.1905,2.662491,0,0.1072649,97
24254,2023-01-20 11:09:54.899801,229294393,0,15.16961,16.039,8.106253,172.4151,2.665898,0,0.1072493,97
24287,2023-01-20 11:09:55.000060,229394652,0,15.15809,16.0376,8.20075,172.6435,2.66936,0,0.1072478,97
24318,2023-01-20 11:09:55.099748,229494372,0,15.16833,16.03837,8.113064,172.8682,2.67277,0,0.1072397,97
24352,2023-01-20 11:09:55.200060,229594717,0,15.18733,16.03747,7.927476,173.0892,2.676126,0,0.107239,97
24384,2023-01-20 11:09:55.299736,229694365,0,15.17049,16.03556,8.06539,173.3125,2.679513,0,0.1072566,97
24419,2023-01-20 11:09:55.400062,229794664,0,15.17138,16.04034,8.1037,173.5383,2.682938,0,0.1072297,97
24449,2023-01-20 11:09:55.499751,229894380,0,15.17315,16.03363,8.021974,173.7605,2.68631,0,0.1072655,97
24485,2023-01-20 11:09:55.600069,229994726,0,15.21214,16.0405,7.720606,173.9757,2.689584,0,0.1072911,97
24515,2023-01-20 11:09:55.699697,230094377,0,15.19295,16.03037,7.809427,174.1919,2.692868,0,0.107232,97
24550,2023-01-20 11:09:55.800054,230194761,0,15.11023,16.03821,8.655354,174.4333,2.696516,0,0.1072147,97
24583,2023-01-20 11:09:55.890822,230294379,0,15.11377,16.03757,8.617044,174.6717,2.70012,0,0.1072051,97
24614,2023-01-20 11:09:55.982109,230394566,0,15.16074,16.04223,8.22629,174.9007,2.703591,0,0.1071549,97
24646,2023-01-20 11:09:56.080205,230494384,0,15.18645,16.03349,7.907045,175.1199,2.706921,0,0.1071259,97
24678,2023-01-20 11:09:56.180459,230594610,0,15.15159,16.03481,8.243599,175.3495,2.710398,0,0.1071401,97
24712,2023-01-20 11:09:56.280212,230694376,0,15.07389,16.03524,8.972044,175.5981,2.714147,0,0.1071489,97
24745,2023-01-20 11:09:56.380438,230794625,0,15.10668,16.04414,8.754958,175.842,2.71783,0,0.1070769,97
24777,2023-01-20 11:09:56.480160,230894409,0,15.14213,16.03283,8.320785,176.0726,2.721323,0,0.1070449,97
24809,2023-01-20 11:09:56.580254,230994575,0,15.08276,16.03302,8.874994,176.3196,2.725047,0,0.107072,97
24841,2023-01-20 11:09:56.680087,231094374,0,15.0866,16.03748,8.882088,176.5658,2.728762,0,0.1070563,97
24874,2023-01-20 11:09:56.780337,231194565,0,15.10225,16.03546,8.716648,176.8084,2.732426,0,0.1070604,97
24909,2023-01-20 11:09:56.880176,231294403,0,15.0411,16.03281,9.260641,177.0653,2.73629,0,0.107088,97
24940,2023-01-20 11:09:56.980309,231394549,0,15.04819,16.0383,9.247872,177.3225,2.740161,0,0.1070632,97
24972,2023-01-20 11:09:57.080136,231494435,0,15.09428,16.03369,8.772836,177.566,2.743835,0,0.1070824,97
25004,2023-01-20 11:09:57.180135,231594504,0,15.12697,16.03229,8.456429,177.8011,2.747391,0,0.1070566,97
25038,2023-01-20 11:09:57.279995,231694378,0,15.11821,16.02766,8.499562,178.0369,2.750957,0,0.1070006,97
25071,2023-01-20 11:09:57.380099,231794481,0,15.11555,16.03437,8.586398,178.2757,2.754566,0,0.1070092,97
25103,2023-01-20 11:09:57.479995,231894384,0,15.19088,16.03345,7.873843,178.4942,2.757885,0,0.1070086,97
25135,2023-01-20 11:09:57.580095,231994494,0,15.25114,16.03069,7.286434,178.6968,2.760976,0,0.1069866,97
25167,2023-01-20 11:09:57.679993,232094382,0,15.2796,16.02576,6.977973,178.8904,2.763934,0,0.1069307,97
25200,2023-01-20 11:09:57.780192,232194566,0,15.28836,16.02916,6.92888,179.0833,2.766882,0,0.1069138,97
25235,2023-01-20 11:09:57.880039,232294406,0,15.30077,16.03178,6.836938,179.2729,2.769783,0,0.1069213,97
25266,2023-01-20 11:09:57.980025,232394386,0,15.27684,16.02558,7.005498,179.4675,2.772756,0,0.1068784,97
25298,2023-01-20 11:09:58.080032,232494395,0,15.21126,16.03192,7.679743,179.6808,2.776001,0,0.1068601,97
25329,2023-01-20 11:09:58.180017,232594383,0,15.19787,16.03308,7.817941,179.898,2.779302,0,0.1068334,97
25364,2023-01-20 11:09:58.280027,232694388,0,15.17138,16.03107,8.047512,180.1216,2.782694,0,0.1068275,96
25397,2023-01-20 11:09:58.380242,232794595,0,15.13948,16.03562,8.392297,180.3552,2.786231,0,0.1067816,96
25429,2023-01-20 11:09:58.480003,232894384,0,15.15454,16.03028,8.20075,180.5826,2.789676,0,0.1067884,96
25461,2023-01-20 11:09:58.579953,232994371,0,15.18733,16.03166,7.907045,180.8022,2.793011,0,0.1067821,96
25493,2023-01-20 11:09:58.679981,233094385,0,15.18113,16.03222,7.971178,181.0237,2.796374,0,0.1067716,96
25526,2023-01-20 11:09:58.780008,233194386,0,15.1572,16.02888,8.162441,181.2504,2.799811,0,0.106792,96
25561,2023-01-20 11:09:58.880031,233294405,0,15.13061,16.02865,8.40762,181.484,2.803345,0,0.1068123,96
25592,2023-01-20 11:09:58.980011,233394387,0,15.14568,16.03189,8.2978,181.7145,2.806836,0,0.1068014,96
25624,2023-01-20 11:09:59.080041,233494433,0,15.23253,16.03353,7.498412,181.9229,2.81001,0,0.1068227,96
25655,2023-01-20 11:09:59.179968,233594379,0,15.32883,16.03278,6.589204,182.1059,2.812815,0,0.1068336,96
25690,2023-01-20 11:09:59.279981,233694381,0,15.3247,16.02474,6.556003,182.288,2.815606,0,0.1067786,96
25723,2023-01-20 11:09:59.380016,233794397,0,15.29811,16.03034,6.857369,182.4785,2.818521,0,0.1067798,96
25755,2023-01-20 11:09:59.479999,233894388,0,15.34419,16.03465,6.46406,182.6581,2.821276,0,0.1068147,96
25787,2023-01-20 11:09:59.579980,233994385,0,15.40003,16.03358,5.930284,182.8228,2.823813,0,0.1068337,96
25819,2023-01-20 11:09:59.680012,234094421,0,15.40958,16.0304,5.811667,182.9843,2.826302,0,0.1068235,96
25853,2023-01-20 11:09:59.780046,234194455,0,15.3761,16.03142,6.1346,183.1548,2.828923,0,0.1068235,96
25888,2023-01-20 11:09:59.879992,234294389,0,15.31318,16.03615,6.770535,183.3427,2.831801,0,0.1067818,96
25919,2023-01-20 11:09:59.979994,234394377,0,15.3309,16.03896,6.627513,183.5268,2.834623,0,0.1068369,96
25951,2023-01-20 11:10:00.080011,234494383,0,15.38585,16.03906,6.111615,183.6966,2.837235,0,0.1068813,96
25983,2023-01-20 11:10:00.180030,234594391,0,15.42336,16.03959,5.763425,183.8567,2.839705,0,0.1069207,96
26018,2023-01-20 11:10:00.280027,234694396,0,15.44522,16.0396,5.557406,184.0111,2.84209,0,0.1069519,96
26051,2023-01-20 11:10:00.380044,234794425,0,15.39028,16.03885,6.063089,184.1796,2.844683,0,0.1069705,96
26083,2023-01-20 11:10:00.479979,234894374,0,15.41952,16.04411,5.835787,184.3416,2.847181,0,0.1070269,96
26117,2023-01-20 11:10:00.579984,234994392,0,15.5046,16.04641,5.059385,184.4822,2.849361,0,0.1070903,96
26149,2023-01-20 11:10:00.679996,235094388,0,15.57905,16.04641,4.362155,184.6034,2.851249,0,0.1071407,96
26182,2023-01-20 11:10:00.780014,235194381,0,15.54744,16.04024,4.599957,184.7312,2.853235,0,0.1071312,96
26216,2023-01-20 11:10:00.880037,235294401,0,15.52587,16.04819,4.872947,184.8666,2.855337,0,0.1071872,96
26247,2023-01-20 11:10:00.980054,235394420,0,15.59588,16.05143,4.247227,184.9846,2.857178,0,0.1072581,96
26279,2023-01-20 11:10:01.080010,235494375,0,15.6012,16.04754,4.160392,185.1001,2.85898,0,0.1072833,96
26310,2023-01-20 11:10:01.180022,235594386,0,15.5755,16.05138,4.433666,185.2233,2.860898,0,0.1073342,96
26345,2023-01-20 11:10:01.280011,235694383,0,15.59569,16.05247,4.253754,185.3414,2.862741,0,0.1073837,96
26378,2023-01-20 11:10:01.380013,235794395,0,15.58348,16.05149,4.357048,185.4625,2.864628,0,0.1074154,96
26410,2023-01-20 11:10:01.479983,235894379,0,15.52499,16.05683,4.954673,185.6001,2.866764,0,0.1073417,96
26441,2023-01-20 11:10:01.579975,235994386,0,15.53651,16.05601,4.839745,185.7346,2.868853,0,0.1073417,96
26473,2023-01-20 11:10:01.680023,236094431,0,15.51878,16.05456,4.992982,185.8733,2.871007,0,0.1073068,96
26506,2023-01-20 11:10:01.780028,236194429,0,15.47358,16.0553,5.422898,186.024,2.873338,0,0.1072701,96
26540,2023-01-20 11:10:01.880007,236294391,0,15.447,16.05894,5.70809,186.1825,2.875786,0,0.1072063,96
26571,2023-01-20 11:10:01.980012,236394377,0,15.41598,16.05725,5.983917,186.3487,2.878349,0,0.1071655,96
26603,2023-01-20 11:10:02.080011,236494377,0,15.34863,16.05778,6.619852,186.5326,2.881171,0,0.1071252,96
26634,2023-01-20 11:10:02.180023,236594396,0,15.35128,16.06317,6.650499,186.7174,2.884008,0,0.1070426,96
26669,2023-01-20 11:10:02.280035,236694428,0,15.34951,16.06116,6.651634,186.9022,2.886845,0,0.1069881,96
26702,2023-01-20 11:10:02.379980,236794397,0,15.29191,16.0564,7.145966,187.1007,2.88988,0,0.1069824,96
26737,2023-01-20 11:10:02.479969,236894389,0,15.25734,16.06085,7.513736,187.3094,2.893064,0,0.1069379,96
26768,2023-01-20 11:10:02.579966,236994384,0,15.25291,16.05667,7.51629,187.5182,2.896249,0,0.1069358,96
26800,2023-01-20 11:10:02.679991,237094385,0,15.21746,16.0562,7.843196,187.7361,2.899565,0,0.1069382,96
26833,2023-01-20 11:10:02.780016,237194382,0,15.1959,16.05623,8.044959,187.9596,2.902961,0,0.1069401,96
26867,2023-01-20 11:10:02.880038,237294400,0,15.20151,16.05408,7.970894,188.181,2.906327,0,0.1069609,96
26898,2023-01-20 11:10:02.980057,237394422,0,15.19708,16.05672,8.037297,188.4044,2.909721,0,0.1069558,96
26930,2023-01-20 11:10:03.080006,237494374,0,15.21214,16.05315,7.861073,188.6226,2.913042,0,0.1069831,96
26961,2023-01-20 11:10:03.180019,237594390,0,15.23076,16.05591,7.712945,188.8369,2.916306,0,0.1069827,96
26995,2023-01-20 11:10:03.279991,237694366,0,15.24415,16.05082,7.537005,189.0462,2.919497,0,0.1070276,96
27028,2023-01-20 11:10:03.380027,237794405,0,15.21658,16.05188,7.802333,189.2631,2.922796,0,0.1070581,96
27060,2023-01-20 11:10:03.480002,237894391,0,15.2281,16.05441,7.718052,189.4774,2.926061,0,0.1070626,96
27091,2023-01-20 11:10:03.580025,237994427,0,15.27595,16.05439,7.271111,189.6795,2.929148,0,0.1070589,96
27123,2023-01-20 11:10:03.679991,238094376,0,15.29722,16.04968,7.031038,189.8747,2.932134,0,0.1070189,96
27156,2023-01-20 11:10:03.780073,238194435,0,15.28748,16.05047,7.13121,190.073,2.935164,0,0.1069938,96
27191,2023-01-20 11:10:03.880035,238294395,0,15.27861,16.04839,7.197045,190.2728,2.938218,0,0.1069578,96
27222,2023-01-20 11:10:03.980014,238394377,0,15.26266,16.04954,7.355391,190.4771,2.941336,0,0.1069795,96
27254,2023-01-20 11:10:04.080025,238494392,0,15.25734,16.04878,7.396254,190.6826,2.944471,0,0.1070056,96
27285,2023-01-20 11:10:04.180026,238594397,0,15.22987,16.04805,7.643987,190.895,2.947706,0,0.1070353,96
27319,2023-01-20 11:10:04.280039,238694432,0,15.20476,16.05041,7.900235,191.1145,2.951044,0,0.1070407,96
27352,2023-01-20 11:10:04.379982,238794402,0,15.20151,16.05192,7.945354,191.3352,2.954398,0,0.107032,96
27384,2023-01-20 11:10:04.479979,238894394,0,15.20683,16.04942,7.87129,191.5538,2.957723,0,0.1070466,96
27415,2023-01-20 11:10:04.580003,238994407,0,15.19885,16.04641,7.914707,191.7737,2.961065,0,0.1070863,96
27447,2023-01-20 11:10:04.680001,239094389,0,15.21924,16.04782,7.735929,191.9886,2.964335,0,0.1071091,96
27480,2023-01-20 11:10:04.780025,239194395,0,15.22642,16.0483,7.673216,192.2017,2.967581,0,0.1071091,96
27515,2023-01-20 11:10:04.880107,239294467,0,15.22898,16.04818,7.649096,192.4144,2.970819,0,0.1070963,96
27546,2023-01-20 11:10:04.980032,239394383,0,15.21924,16.04604,7.718052,192.6286,2.97408,0,0.1071266,96
27578,2023-01-20 11:10:05.072827,239494384,0,15.22721,16.04648,7.649096,192.8411,2.977315,0,0.1071063,96
27609,2023-01-20 11:10:05.163826,239594389,0,15.21835,16.04625,7.728268,193.0558,2.980583,0,0.1071264,96
27644,2023-01-20 11:10:05.260246,239694384,0,15.21067,16.04704,7.806589,193.2727,2.983881,0,0.1071372,96
27677,2023-01-20 11:10:05.360271,239794399,0,15.20683,16.04412,7.812549,193.4897,2.987182,0,0.1071729,96
27709,2023-01-20 11:10:05.466857,239894391,0,15.19974,16.04822,7.917261,193.7097,2.990525,0,0.1071682,96
27742,2023-01-20 11:10:05.577856,239994448,0,15.18556,16.04747,8.042404,193.9332,2.99392,0,0.1071707,96
27774,2023-01-20 11:10:05.672804,240094397,0,15.19176,16.04433,7.953016,194.154,2.997275,0,0.1072009,96
27807,2023-01-20 11:10:05.763866,240194445,0,15.18024,16.04452,8.060283,194.3781,3.000675,0,0.1072262,96
27842,2023-01-20 11:10:05.860264,240294411,0,15.19393,16.0457,7.9428,194.5986,3.004027,0,0.1072382,96
27873,2023-01-20 11:10:05.960248,240394401,0,15.21037,16.04534,7.787009,194.815,3.007317,0,0.107226,96
27905,2023-01-20 11:10:06.066855,240494399,0,15.18645,16.04149,7.970894,195.0364,3.010679,0,0.1072712,96
27935,2023-01-20 11:10:06.177875,240594440,0,15.18822,16.04703,8.006649,195.2589,3.014059,0,0.1072621,96
27974,2023-01-20 11:10:06.272818,240694400,0,15.20506,16.04051,7.792117,195.4753,3.017349,0,0.1072183,96
28007,2023-01-20 11:10:06.363831,240794417,0,15.22248,16.04198,7.644839,195.6877,3.020582,0,0.1071954,96
28039,2023-01-20 11:10:06.460162,240894387,0,15.22101,16.04453,7.682297,195.901,3.02383,0,0.1071975,96
28070,2023-01-20 11:10:06.560061,240994387,0,15.22633,16.04118,7.603125,196.1122,3.027046,0,0.1071729,96
28102,2023-01-20 11:10:06.660033,241094391,0,15.22278,16.04161,7.641434,196.3245,3.030277,0,0.1071571,96
28135,2023-01-20 11:10:06.760051,241194395,0,15.22367,16.04129,7.631217,196.5365,3.033505,0,0.1071422,96
28170,2023-01-20 11:10:06.860085,241294436,0,15.22544,16.03817,7.588085,196.7474,3.036716,0,0.1071061,96
28201,2023-01-20 11:10:06.960020,241394392,0,15.21126,16.03918,7.728268,196.962,3.03998,0,0.1071292,96
28233,2023-01-20 11:10:07.060016,241494395,0,15.21037,16.03901,7.733376,197.1769,3.043247,0,0.1071513,96
28264,2023-01-20 11:10:07.160013,241594391,0,15.20949,16.04242,7.774239,197.3928,3.046532,0,0.1071407,96
28298,2023-01-20 11:10:07.260023,241694395,0,15.19885,16.03932,7.843196,197.6107,3.049844,0,0.1071588,96
28331,2023-01-20 11:10:07.360040,241794402,0,15.20279,16.03974,7.809427,197.8277,3.053142,0,0.1071712,96
28363,2023-01-20 11:10:07.460056,241894437,0,15.21214,16.03919,7.718052,198.0422,3.056405,0,0.1071572,96
28395,2023-01-20 11:10:07.559971,241994391,0,15.20683,16.0402,7.776793,198.2581,3.059689,0,0.1071608,96
28427,2023-01-20 11:10:07.659942,242094378,0,15.21037,16.04016,7.743592,198.4732,3.06296,0,0.1071577,96
28460,2023-01-20 11:10:07.760008,242194445,0,15.21214,16.03824,7.71039,198.6875,3.066221,0,0.1071403,96
28494,2023-01-20 11:10:07.859994,242294409,0,15.19491,16.03557,7.84348,198.9054,3.06953,0,0.1071795,96
28525,2023-01-20 11:10:07.960019,242394395,0,15.19797,16.03635,7.820211,199.1226,3.072832,0,0.1072075,96
28557,2023-01-20 11:10:08.060022,242494389,0,15.19797,16.03705,7.825318,199.34,3.076135,0,0.1072263,96
28588,2023-01-20 11:10:08.160052,242594429,0,15.20062,16.03786,7.807441,199.5569,3.079434,0,0.1072358,96
28623,2023-01-20 11:10:08.260000,242694393,0,15.20062,16.03767,7.804887,199.7737,3.082728,0,0.107246,96
28656,2023-01-20 11:10:08.359982,242794395,0,15.20279,16.03822,7.789563,199.9901,3.086018,0,0.1072501,96
28688,2023-01-20 11:10:08.459964,242894390,0,15.20506,16.03856,7.771685,200.2059,3.089301,0,0.1072496,96
28719,2023-01-20 11:10:08.559952,242994387,0,15.20771,16.03906,7.751254,200.4213,3.092576,0,0.107253,96
28751,2023-01-20 11:10:08.659952,243094387,0,15.21037,16.03754,7.712945,200.6355,3.095834,0,0.1072438,96
28784,2023-01-20 11:10:08.759957,243194388,0,15.19797,16.03598,7.812549,200.8526,3.099133,0,0.1072658,96
28819,2023-01-20 11:10:08.860000,243294411,0,15.20082,16.0382,7.806589,201.0695,3.10243,0,0.1072657,96
28850,2023-01-20 11:10:08.960016,243394398,0,15.20417,16.03661,7.76147,201.2851,3.105708,0,0.1072534,96
28882,2023-01-20 11:10:09.060015,243494387,0,15.20949,16.03432,7.692513,201.4988,3.108958,0,0.1072258,96
28914,2023-01-20 11:10:09.160012,243594388,0,15.2086,16.03757,7.730823,201.7135,3.112224,0,0.1072296,96
28948,2023-01-20 11:10:09.260018,243694394,0,15.20417,16.03622,7.758915,201.9291,3.115502,0,0.1072382,96
28981,2023-01-20 11:10:09.360038,243794412,0,15.20082,16.03451,7.772537,202.1451,3.118784,0,0.1072611,96
29014,2023-01-20 11:10:09.460047,243894437,0,15.21392,16.03246,7.633772,202.3572,3.122012,0,0.1072272,96
29094,2023-01-20 11:10:09.559970,243994389,0,15.21835,16.03609,7.62611,202.5689,3.125234,0,0.107229,96
29126,2023-01-20 11:10:09.659995,244094413,0,15.22544,16.03316,7.534168,202.7783,3.128422,0,0.1072074,96
29162,2023-01-20 11:10:09.759989,244194386,0,15.23696,16.03537,7.447333,202.9851,3.131573,0,0.1072079,96
29197,2023-01-20 11:10:09.860030,244294415,0,15.22741,16.03124,7.500115,203.1935,3.134747,0,0.1071758,96
29228,2023-01-20 11:10:09.960018,244394396,0,15.24582,16.03848,7.3937,203.3989,3.137877,0,0.1072075,96
29260,2023-01-20 11:10:10.060006,244494383,0,15.23607,16.03152,7.421793,203.605,3.141018,0,0.1071778,96
29292,2023-01-20 11:10:10.160052,244594433,0,15.22721,16.03414,7.529059,203.8143,3.144205,0,0.1071749,96
29326,2023-01-20 11:10:10.259987,244694381,0,15.21746,16.03195,7.598017,204.0253,3.147415,0,0.1071969,96
29360,2023-01-20 11:10:10.359998,244794410,0,15.2343,16.03661,7.483088,204.2332,3.150583,0,0.1072162,96
29392,2023-01-20 11:10:10.459953,244894375,0,15.25203,16.03261,7.28161,204.4354,3.153667,0,0.1072,96
29426,2023-01-20 11:10:10.559964,244994392,0,15.24139,16.03166,7.373269,204.6403,3.15679,0,0.1071798,96
29458,2023-01-20 11:10:10.660005,245094421,0,15.22455,16.03268,7.539276,204.8498,3.159979,0,0.1071886,96
29491,2023-01-20 11:10:10.760041,245194434,0,15.22367,16.0337,7.557153,205.0598,3.163176,0,0.1071875,96
29526,2023-01-20 11:10:10.860019,245294415,0,15.24848,16.03535,7.340067,205.2636,3.166284,0,0.1072013,96
29557,2023-01-20 11:10:10.959963,245394380,0,15.26187,16.02944,7.162426,205.4625,3.16932,0,0.1071658,96
29589,2023-01-20 11:10:11.059980,245494387,0,15.23342,16.03084,7.439671,205.6692,3.172468,0,0.1071849,96
29621,2023-01-20 11:10:11.160005,245594381,0,15.24139,16.03192,7.375822,205.8741,3.175591,0,0.1071784,96
29655,2023-01-20 11:10:11.260022,245694389,0,15.2538,16.03111,7.253232,206.0756,3.178665,0,0.1071669,96
29688,2023-01-20 11:10:11.360036,245794407,0,15.24494,16.03121,7.337513,206.2795,3.181773,0,0.1071587,96
29720,2023-01-20 11:10:11.460039,245894427,0,15.23824,16.03135,7.400794,206.4851,3.184906,0,0.1071648,96
29752,2023-01-20 11:10:11.559993,245994407,0,15.23607,16.0312,7.41924,206.6912,3.188046,0,0.1071715,96
29785,2023-01-20 11:10:11.659992,246094400,0,15.23253,16.03152,7.454995,206.8983,3.191201,0,0.1071746,96
29818,2023-01-20 11:10:11.759993,246194374,0,15.2281,16.02995,7.480534,207.106,3.194365,0,0.1071914,96
29853,2023-01-20 11:10:11.860039,246294407,0,15.22633,16.0325,7.521398,207.315,3.197547,0,0.1071836,96
29884,2023-01-20 11:10:11.960020,246394385,0,15.22544,16.03233,7.528491,207.5241,3.200731,0,0.1071782,96
29916,2023-01-20 11:10:12.060055,246494424,0,15.21303,16.03073,7.628664,207.7361,3.203956,0,0.1071876,96
29948,2023-01-20 11:10:12.160010,246594386,0,15.21214,16.0315,7.643987,207.9484,3.207185,0,0.1071892,96
29982,2023-01-20 11:10:12.260003,246694384,0,15.20949,16.03056,7.659311,208.1612,3.210421,0,0.1071989,96
30015,2023-01-20 11:10:12.360023,246794408,0,15.21746,16.02962,7.575031,208.3717,3.213624,0,0.1072158,96
30047,2023-01-20 11:10:12.459991,246894392,0,15.21756,16.03228,7.599435,208.5828,3.216836,0,0.1072073,96
30079,2023-01-20 11:10:12.559965,246994390,0,15.21658,16.02962,7.582693,208.7934,3.220042,0,0.1072234,96
30111,2023-01-20 11:10:12.659981,247094401,0,15.21569,16.0294,7.587801,209.0042,3.223249,0,0.1072395,96
30144,2023-01-20 11:10:12.760034,247194427,0,15.20949,16.03062,7.656757,209.217,3.226485,0,0.1072431,96
30179,2023-01-20 11:10:12.860012,247294405,0,15.20328,16.02971,7.705283,209.431,3.229739,0,0.1072544,96
30210,2023-01-20 11:10:12.959974,247394385,0,15.19491,16.02955,7.78105,209.6471,3.233023,0,0.1072659,96
30242,2023-01-20 11:10:13.059966,247494370,0,15.19353,16.03047,7.802333,209.8638,3.236316,0,0.1072678,96
30274,2023-01-20 11:10:13.160012,247594394,0,15.20417,16.03019,7.700175,210.0778,3.239569,0,0.1072722,96
30308,2023-01-20 11:10:13.260019,247694396,0,15.2086,16.02875,7.646542,210.2902,3.242799,0,0.1072576,96
30341,2023-01-20 11:10:13.360061,247794446,0,15.21835,16.02679,7.539276,210.4997,3.245988,0,0.1072308,96
30373,2023-01-20 11:10:13.459979,247894388,0,15.21067,16.0237,7.585247,210.7103,3.249192,0,0.1071856,96
30405,2023-01-20 11:10:13.559944,247994389,0,15.20771,16.02891,7.661865,210.9232,3.252429,0,0.1071795,96
30437,2023-01-20 11:10:13.659975,248094410,0,15.21303,16.02587,7.585247,211.1339,3.255635,0,0.1071605,96
30470,2023-01-20 11:10:13.760101,248194497,0,15.21303,16.02983,7.621002,211.3458,3.258858,0,0.1071765,96
30506,2023-01-20 11:10:13.860033,248294411,0,15.20506,16.02994,7.697621,211.5595,3.262107,0,0.1071612,96
30537,2023-01-20 11:10:13.960023,248394398,0,15.2215,16.02567,7.50579,211.768,3.26528,0,0.1071398,96
