LineNo,UTC_Approx,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
673,2023-01-20 11:08:47.421773,161676505,0,-2.08,-0.01,0.43,175.08,173.64,0.01,0,3
1026,2023-01-20 11:08:47.516772,161776504,0,-2.08,0,0.43,179.23,173.64,0.01,0,3
1142,2023-01-20 11:08:47.631305,161893810,0,-2.08,0,0.43,186.08,173.64,0.03,0,3
1405,2023-01-20 11:08:47.739239,161996201,0,-2.09,0,0.43,195.64,173.64,0.03,0,3
1824,2023-01-20 11:08:47.842783,162096728,-0.01,-2.09,0,0.42,200.64,173.64,0.05,0,3
1869,2023-01-20 11:08:47.942548,162196735,-0.01,-2.1,0,0.43,200.71,173.64,0.05,0,3
1916,2023-01-20 11:08:48.042418,162296742,-0.01,-2.1,0,0.42,200.78,173.64,0.1,0,3
1962,2023-01-20 11:08:48.142412,162396732,-0.01,-2.1,0,0.42,200.81,173.64,0.1,0,3
2015,2023-01-20 11:08:48.242432,162496735,-0.01,-2.1,0,0.41,200.81,173.64,0.09,0,3
2056,2023-01-20 11:08:48.342500,162596770,-0.01,-2.11,0,0.4,200.81,173.64,0.09,0,3
2112,2023-01-20 11:08:48.438663,162696757,-0.01,-2.11,0,0.39,200.81,173.64,0.11,0,3
2173,2023-01-20 11:08:48.529625,162796761,-0.01,-2.11,0,0.39,200.81,173.64,0.11,0,3
2233,2023-01-20 11:08:48.622658,162896785,-0.01,-2.11,0,0.4,200.81,173.64,0.11,0,3
2287,2023-01-20 11:08:48.722624,162996731,-0.01,-2.1,0,0.39,200.81,173.64,0.11,0,3
2342,2023-01-20 11:08:48.822631,163096723,-0.01,-2.1,0,0.39,200.81,173.64,0.1,0,3
2396,2023-01-20 11:08:48.922664,163196755,-0.01,-2.1,0,0.39,200.8,173.65,0.1,0,3
2438,2023-01-20 11:08:49.022640,163296734,-0.01,-2.1,0,0.39,200.73,173.64,0.11,0,3
2482,2023-01-20 11:08:49.122639,163396749,-0.01,-2.1,0,0.39,200.67,173.65,0.11,0,3
2524,2023-01-20 11:08:49.225112,163496739,-0.01,-2.1,0,0.38,200.6,173.65,0.1,0,3
2564,2023-01-20 11:08:49.336147,163596738,-0.01,-2.1,0,0.38,173.64,173.65,0.1,0,3
2605,2023-01-20 11:08:49.442469,163696742,-0.01,-2.1,0,0.38,173.64,173.65,0.09,0,3
2645,2023-01-20 11:08:49.542448,163796786,-0.01,-2.1,0,0.38,173.63,173.64,0.09,0,3
2685,2023-01-20 11:08:49.638555,163896731,-0.01,-2.1,0,0.37,173.62,173.64,0.08,0,3
2723,2023-01-20 11:08:49.729615,163996768,-0.01,-2.1,0,0.37,173.63,173.64,0.08,0,3
2766,2023-01-20 11:08:49.822611,164096707,-0.01,-2.1,0,0.38,173.64,173.65,0.08,0,3
2804,2023-01-20 11:08:49.922605,164196725,-0.01,-2.1,0,0.37,173.64,173.65,0.08,0,3
2846,2023-01-20 11:08:50.022609,164296739,-0.01,-2.1,0,0.37,173.62,173.64,0.09,0,3
2885,2023-01-20 11:08:50.122638,164396730,-0.01,-2.1,0,0.37,173.62,173.63,0.09,0,3
2928,2023-01-20 11:08:50.222692,164496764,-0.01,-2.09,0,0.37,173.63,173.64,0.09,0,3
2966,2023-01-20 11:08:50.322645,164596758,-0.01,-2.09,0,0.37,173.64,173.65,0.09,0,3
3006,2023-01-20 11:08:50.422600,164696755,-0.01,-2.09,0,0.37,173.64,173.65,0.08,0,3
3048,2023-01-20 11:08:50.522527,164796729,-0.01,-2.09,0,0.37,173.62,173.63,0.08,0,3
3088,2023-01-20 11:08:50.622519,164896745,-0.01,-2.09,0,0.37,173.58,173.6,0.07,0,3
3126,2023-01-20 11:08:50.722578,164996746,-0.01,-2.08,0,0.37,173.58,173.63,0.07,0,3
3167,2023-01-20 11:08:50.822574,165096712,-0.01,-2.07,0,0.37,173.58,173.61,0.06,0.01,3
3205,2023-01-20 11:08:50.922611,165196813,-0.01,-2.07,0,0.37,173.58,173.64,0.06,0.01,3
3247,2023-01-20 11:08:51.022500,165296749,-0.01,-2.07,0,0.37,173.58,173.63,0.06,0.01,3
3285,2023-01-20 11:08:51.122516,165396750,-0.01,-2.08,0,0.37,173.58,173.66,0.06,0.01,3
3328,2023-01-20 11:08:51.222555,165496788,-0.01,-2.07,0,0.38,173.58,173.65,0.05,0,3
3366,2023-01-20 11:08:51.322475,165596752,-0.01,-2.07,0,0.36,173.58,173.63,0.05,0.01,3
3406,2023-01-20 11:08:51.422450,165696765,-0.01,-2.08,0,0.37,173.58,173.65,0.06,0.01,3
3446,2023-01-20 11:08:51.522417,165796748,-0.01,-2.07,0,0.37,173.58,173.65,0.06,0.01,3
3487,2023-01-20 11:08:51.622400,165896742,-0.01,-2.07,0,0.37,173.58,173.67,0.08,0.01,3
3524,2023-01-20 11:08:51.722409,165996745,-0.01,-2.06,0,0.37,173.58,173.66,0.08,0,3
3567,2023-01-20 11:08:51.822405,166096736,-0.01,-2.07,0,0.36,173.58,173.65,0.09,0,3
3605,2023-01-20 11:08:51.922430,166196764,-0.01,-2.08,0,0.36,173.58,173.66,0.09,0,3
3647,2023-01-20 11:08:52.022421,166296755,-0.01,-2.07,0,0.36,173.58,173.67,0.08,0,3
3683,2023-01-20 11:08:52.122422,166396749,-0.01,-2.07,0,0.36,173.58,173.68,0.08,0,3
3718,2023-01-20 11:08:52.222462,166496785,-0.01,-2.06,0,0.35,173.58,173.66,0.08,0,3
3748,2023-01-20 11:08:52.322424,166596749,-0.01,-2.07,0,0.35,173.58,173.67,0.08,0,3
3781,2023-01-20 11:08:52.422439,166696772,-0.01,-2.06,0,0.35,173.58,173.67,0.07,0,3
3813,2023-01-20 11:08:52.522435,166796793,-0.01,-2.07,0,0.36,173.58,173.69,0.07,0,3
3846,2023-01-20 11:08:52.622362,166896733,-0.01,-2.07,0,0.35,173.58,173.68,0.06,0,3
3876,2023-01-20 11:08:52.722393,166996731,-0.01,-2.06,0,0.35,173.58,173.68,0.06,0,3
3911,2023-01-20 11:08:52.822396,167096708,-0.01,-2.05,0,0.35,173.58,173.68,0.06,0.01,3
3941,2023-01-20 11:08:52.922440,167196750,-0.01,-2.06,0,0.35,173.58,173.68,0.06,0,3
3976,2023-01-20 11:08:53.022439,167296755,-0.01,-2.06,0,0.35,173.58,173.71,0.06,0,3
4006,2023-01-20 11:08:53.122387,167396734,-0.01,-2.07,0,0.34,173.58,173.68,0.06,0.01,3
4041,2023-01-20 11:08:53.222418,167496787,0,-2.06,0.06,0.35,173.58,173.72,0.09,0.01,3
4071,2023-01-20 11:08:53.322446,167596805,-0.03,-2.06,0.17,0.34,173.58,173.7,0.09,0.01,3
4104,2023-01-20 11:08:53.422426,167696786,-0.02,-2.07,0.26,0.34,173.58,173.72,0.08,0.01,3
4136,2023-01-20 11:08:53.522409,167796810,-0.03,-2.05,0.21,0.38,173.58,173.71,0.08,0.02,3
4169,2023-01-20 11:08:53.622387,167896812,-0.05,-1.99,0.16,0.43,173.58,173.73,0.08,0.04,3
4199,2023-01-20 11:08:53.722392,167996785,-0.04,-1.94,0.26,0.42,173.58,173.57,0.08,0.05,3
4234,2023-01-20 11:08:53.822411,168096783,-0.21,-1.8,0.27,0.5,173.58,173.04,0.1,0.07,3
4264,2023-01-20 11:08:53.922433,168196821,-0.39,-1.37,0.54,0.54,173.58,173.18,0.1,0.08,3
4300,2023-01-20 11:08:54.022448,168296852,-0.91,-0.35,0.82,0.89,173.58,173.43,0.13,0.09,3
4331,2023-01-20 11:08:54.122382,168396799,-1.23,-0.82,0.61,1.18,173.58,173.84,0.13,0.1,3
4366,2023-01-20 11:08:54.222352,168496773,-1.58,-1.4,0.3,1.26,173.59,174.22,0.13,0.1,3
4396,2023-01-20 11:08:54.322442,168596839,-2.01,-1.25,-0.12,0.68,173.6,174.02,0.13,0.11,3
4429,2023-01-20 11:08:54.422404,168696790,-2.62,-0.66,-0.33,0,173.61,173.23,0.13,0.1,3
4461,2023-01-20 11:08:54.522396,168796820,-3.22,-0.72,-0.35,-0.18,173.61,172.33,0.13,0.11,3
4494,2023-01-20 11:08:54.622395,168896844,-4.05,-1.13,-0.1,-0.66,173.6,172.28,0.14,0.11,3
4524,2023-01-20 11:08:54.722370,168996803,-4.75,-2.32,0.41,-0.08,173.56,172.82,0.14,0.12,3
4559,2023-01-20 11:08:54.822376,169096793,-5.27,-3.41,1.21,0.78,173.48,173.44,0.13,0.12,3
4589,2023-01-20 11:08:54.922513,169196920,-5.61,-4.47,2.27,1.25,173.38,174.46,0.13,0.12,3
4624,2023-01-20 11:08:55.022424,169296820,-5.75,-4.71,3.16,2.3,173.29,175.3,0.13,0.13,3
4654,2023-01-20 11:08:55.122422,169396808,-5.61,-4.99,4,3.38,173.21,176.08,0.13,0.13,3
4689,2023-01-20 11:08:55.222428,169496807,-5.39,-5.05,4.56,4.24,173.16,176.63,0.15,0.13,3
4719,2023-01-20 11:08:55.322421,169596806,-4.92,-5.35,4.39,4.82,173.17,176.93,0.15,0.13,3
4752,2023-01-20 11:08:55.422410,169696805,-4.16,-5.98,4.11,4.16,173.19,176.76,0.16,0.14,3
4786,2023-01-20 11:08:55.522397,169796820,-3.52,-5.52,4.07,3.12,173.2,175.53,0.16,0.14,3
4819,2023-01-20 11:08:55.622374,169896812,-2.97,-4.83,4.15,3.3,173.19,173.75,0.14,0.15,3
4849,2023-01-20 11:08:55.722473,169996882,-2.52,-3.8,4.17,4.08,173.19,172.36,0.14,0.15,3
4884,2023-01-20 11:08:55.822399,170096786,-2.21,-2.75,3.94,4.48,173.2,171.35,0.13,0.15,3
4914,2023-01-20 11:08:55.922434,170196824,-2.01,-2.21,3.72,4.15,173.21,170.38,0.13,0.15,3
4949,2023-01-20 11:08:56.022430,170296821,-1.85,-2.34,3.52,3.7,173.22,169.41,0.12,0.14,3
4979,2023-01-20 11:08:56.122417,170396801,-1.81,-2.2,3.43,3.85,173.22,168.48,0.12,0.14,3
5014,2023-01-20 11:08:56.222430,170496809,-1.84,-1.46,3.37,3.65,173.22,168.52,0.13,0.14,3
5044,2023-01-20 11:08:56.322443,170596824,-1.67,-1.72,3.13,2.97,173.23,169.59,0.13,0.14,3
5077,2023-01-20 11:08:56.422418,170696808,-1.37,-2.06,2.91,2.39,173.23,171.09,0.17,0.14,3
5109,2023-01-20 11:08:56.522479,170796901,-0.86,-2.21,3.33,2.13,173.23,172.54,0.17,0.14,3
5142,2023-01-20 11:08:56.622368,170896807,-0.1,-2.36,3.67,3.02,173.22,173.57,0.17,0.13,3
5172,2023-01-20 11:08:56.722404,170996810,0.74,-1.58,3.84,3.56,173.22,173.93,0.17,0.12,3
5207,2023-01-20 11:08:56.822413,171096794,1.58,-0.83,3.53,4.17,173.22,173.76,0.15,0.12,3
5237,2023-01-20 11:08:56.922431,171196820,2.18,-0.47,3.06,3.63,173.2,173.35,0.15,0.12,3
5272,2023-01-20 11:08:57.022383,171296776,2.67,-0.26,2.6,2.87,173.18,172.95,0.18,0.11,3
5303,2023-01-20 11:08:57.122413,171396798,3,0.08,2.53,2.72,173.18,172.81,0.18,0.1,3
5338,2023-01-20 11:08:57.222420,171496798,3.33,0.6,2.51,3.23,173.18,172.94,0.19,0.1,3
5368,2023-01-20 11:08:57.322475,171596852,3.7,1.29,2.9,3.8,173.2,173.05,0.19,0.09,3
5401,2023-01-20 11:08:57.422414,171696797,3.93,2.1,3.08,4.24,173.21,173.12,0.17,0.09,3
5433,2023-01-20 11:08:57.522368,171796787,4.06,2.77,3.37,3.45,173.23,173.26,0.17,0.08,3
5466,2023-01-20 11:08:57.622374,171896814,4.06,2.53,3.5,2.89,173.24,173.91,0.16,0.08,3
5496,2023-01-20 11:08:57.722399,171996806,4.04,2.24,3.58,2.49,173.25,174.57,0.16,0.07,3
5531,2023-01-20 11:08:57.822493,172096875,4.09,2.14,3.7,1.84,173.26,175.37,0.14,0.06,3
5561,2023-01-20 11:08:57.922434,172196821,4.46,1.71,3.73,2.16,173.26,176.35,0.14,0.06,3
5598,2023-01-20 11:08:58.022433,172296823,5.07,2.81,2.79,1.99,177.96,181.44,0.16,0.05,3
5628,2023-01-20 11:08:58.122458,172396845,5.29,4.76,1.51,-0.29,177.85,180.86,0.16,0.04,3
5663,2023-01-20 11:08:58.222701,172497086,4.87,5.47,0.07,-1.94,177.72,180.13,0.16,0.03,3
5693,2023-01-20 11:08:58.322427,172596812,4.46,4.4,-1.26,-3.71,177.61,179.23,0.16,0.03,3
5726,2023-01-20 11:08:58.422418,172696812,3.97,4.02,-2,-4.44,177.55,178.01,0.14,0.03,3
5758,2023-01-20 11:08:58.522384,172796813,3.41,3.97,-2.16,-4.28,177.54,176.3,0.14,0.03,3
5791,2023-01-20 11:08:58.622361,172896809,2.77,3.5,-2.15,-4.49,177.54,174.66,0.13,0.04,3
5821,2023-01-20 11:08:58.722396,172996807,2.03,2.82,-1.98,-4.12,177.55,173.88,0.13,0.05,3
5856,2023-01-20 11:08:58.822413,173096800,1.41,2.07,-1.38,-3.78,177.57,173.76,0.11,0.06,3
5886,2023-01-20 11:08:58.922416,173196819,0.52,1.84,-0.75,-3.07,177.58,174.32,0.11,0.06,3
5921,2023-01-20 11:08:59.020367,173296822,-0.71,0.8,0.52,-1.93,177.58,175.27,0.14,0.06,3
5953,2023-01-20 11:08:59.111288,173396848,-2.5,-0.57,1.6,0.19,177.55,177.48,0.14,0.07,3
5988,2023-01-20 11:08:59.202664,173497108,-4.51,-2.48,1.55,0.87,177.55,179.29,0.14,0.07,3
6018,2023-01-20 11:08:59.302361,173596802,-5.75,-4.52,0.34,0.63,177.67,180.78,0.14,0.08,3
6051,2023-01-20 11:08:59.402764,173696925,-6.71,-5.4,-1.77,-1.25,177.9,181.31,0.12,0.09,3
6082,2023-01-20 11:08:59.513754,173796811,-7.57,-6.09,-3.71,-3.44,178.14,181.5,0.12,0.11,3
6115,2023-01-20 11:08:59.620326,173896788,-8.51,-7.19,-4.98,-5.07,178.32,181.23,0.11,0.12,3
6145,2023-01-20 11:08:59.711249,173996809,-9.52,-8.35,-5.29,-5.48,178.37,180.68,0.11,0.13,3
6181,2023-01-20 11:08:59.802382,174096823,-10.04,-9.72,-4.86,-5.52,178.29,180.01,0.13,0.15,3
6211,2023-01-20 11:08:59.902329,174196800,-10.26,-9.91,-3.97,-4.15,178.13,179.54,0.13,0.17,3
6246,2023-01-20 11:09:00.002311,174296813,-10.17,-9.59,-2.71,-2.46,177.91,179.25,0.16,0.17,3
6276,2023-01-20 11:09:00.102341,174396916,-10.07,-8.88,-1.55,-0.59,177.7,179.61,0.16,0.18,3
6311,2023-01-20 11:09:00.202456,174497102,-9.78,-8.79,-0.42,0.77,177.5,179.92,0.14,0.18,3
6341,2023-01-20 11:09:00.302210,174596804,-9.49,-8.04,0.68,2.24,177.31,180.41,0.14,0.18,3
6374,2023-01-20 11:09:00.402268,174696813,-9.12,-8.03,1.45,3.1,177.19,180.65,0.17,0.18,3
6408,2023-01-20 11:09:00.502200,174796800,-9.26,-7.92,2.35,3.84,177.04,181.51,0.17,0.18,3
6441,2023-01-20 11:09:00.602170,174896822,-9.49,-8.38,3.33,5.08,176.88,181.98,0.15,0.18,3
6471,2023-01-20 11:09:00.702186,174996806,-9.61,-8.02,4.3,5.73,176.72,182.47,0.15,0.19,3
6507,2023-01-20 11:09:00.802233,175096821,-9.48,-7.91,5.17,6.59,176.57,182.44,0.14,0.18,3
6537,2023-01-20 11:09:00.902310,175196923,-8.39,-7.12,6.35,6.76,176.38,182.54,0.14,0.18,3
6572,2023-01-20 11:09:01.002179,175296813,-5.89,-4.26,7.75,7.61,176.2,182.65,0.14,0.17,3
6602,2023-01-20 11:09:01.102265,175396824,-3.84,-1.35,9.14,8.46,176.08,182.95,0.14,0.15,3
6637,2023-01-20 11:09:01.202644,175497131,-2.22,0.66,10.34,9.46,176.02,183.08,0.14,0.12,3
6667,2023-01-20 11:09:01.302232,175596786,-1.38,1.87,11.08,10.12,176,182.84,0.14,0.11,3
6700,2023-01-20 11:09:01.402194,175696815,-0.55,2.64,11.49,10.48,175.99,182.19,0.12,0.1,3
6732,2023-01-20 11:09:01.502142,175796791,0.02,3.25,11.73,11.02,175.99,181.46,0.12,0.09,3
6765,2023-01-20 11:09:01.602200,175896875,1.13,3.83,11.85,11.49,175.99,180.69,0.12,0.08,3
6796,2023-01-20 11:09:01.702173,175996842,1.91,4.55,11.98,11.31,175.99,180.05,0.12,0.08,3
6831,2023-01-20 11:09:01.802152,176096816,1.26,3.67,12.02,11.37,175.99,179.48,0.14,0.08,3
6861,2023-01-20 11:09:01.902156,176196816,-0.31,2.21,11.82,10.97,175.99,178.86,0.14,0.09,3
6896,2023-01-20 11:09:02.002171,176296827,-1.75,0.39,11.41,10.76,176,178.2,0.13,0.1,3
6926,2023-01-20 11:09:02.102204,176396848,-1.9,-0.76,10.97,10.31,176.02,177.86,0.13,0.11,3
6961,2023-01-20 11:09:02.202516,176497148,-1.97,-1.37,10.54,9.72,176.03,177.76,0.14,0.12,3
6991,2023-01-20 11:09:02.302192,176596820,-1.57,-1.38,10.17,9.33,176.04,177.67,0.14,0.13,3
7024,2023-01-20 11:09:02.402196,176696822,-1.02,-0.53,9.65,9.05,176.05,177.33,0.12,0.14,3
7056,2023-01-20 11:09:02.502132,176796807,-0.54,0.04,8.91,8.8,176.06,176.98,0.12,0.15,3
7089,2023-01-20 11:09:02.602087,176896809,-0.4,0.28,8.07,8.55,176.07,176.66,0.14,0.15,3
7119,2023-01-20 11:09:02.702129,176996806,0,-0.09,6.85,7.65,176.08,176.52,0.14,0.16,3
7154,2023-01-20 11:09:02.802185,177096818,0.48,0.26,5.56,6.13,176.07,176.21,0.12,0.17,3
7184,2023-01-20 11:09:02.902301,177196939,0.82,0.94,3.85,5.06,176.05,175.93,0.12,0.17,3
7219,2023-01-20 11:09:03.002185,177296827,0.93,1.43,1.85,2.54,176.02,175.78,0.14,0.17,3
7249,2023-01-20 11:09:03.102148,177396802,0.99,1.67,0.52,0.61,176,176.35,0.14,0.17,3
7284,2023-01-20 11:09:03.202340,177497005,0.94,2.24,-0.1,-0.32,175.99,176.97,0.12,0.18,3
7314,2023-01-20 11:09:03.302135,177596805,0.7,1.93,-0.36,-1.12,175.98,177.57,0.12,0.18,3
7347,2023-01-20 11:09:03.402128,177696802,0.22,1.5,-0.29,-1.29,175.98,178.27,0.13,0.18,3
7379,2023-01-20 11:09:03.502148,177796821,-0.36,0.49,-0.13,-0.64,175.98,179.19,0.13,0.18,3
7412,2023-01-20 11:09:03.602127,177896799,-1.03,0.08,-0.08,0.04,175.98,179.73,0.13,0.17,3
7443,2023-01-20 11:09:03.702162,177996821,-1.45,-0.57,0.01,0.65,175.98,180.02,0.13,0.17,3
7478,2023-01-20 11:09:03.802169,178096816,-1.43,-2.12,0.38,1.26,175.97,180.46,0.11,0.18,3
7508,2023-01-20 11:09:03.902158,178196818,-1.12,-2.73,0.69,1.95,175.96,180.61,0.11,0.18,3
7543,2023-01-20 11:09:04.002149,178296821,-0.65,-3.01,1.03,1.26,175.96,180.84,0.11,0.19,3
7573,2023-01-20 11:09:04.102124,178396805,-0.28,-2.74,1.31,1.06,175.96,180.84,0.11,0.19,3
7609,2023-01-20 11:09:04.202335,178497023,-0.14,-1.75,1.64,1.52,175.95,180.35,0.1,0.19,3
7639,2023-01-20 11:09:04.302146,178596811,-0.34,-1.08,2.01,1.83,175.95,179.58,0.1,0.19,3
7672,2023-01-20 11:09:04.402177,178696819,-0.7,-1.33,2.29,2.35,175.95,178.65,0.13,0.19,3
7704,2023-01-20 11:09:04.502192,178796850,-0.92,-1.76,2.21,2.48,175.95,177.72,0.13,0.19,3
7737,2023-01-20 11:09:04.602142,178896816,-1.07,-1.92,2,2.3,175.96,176.71,0.14,0.2,3
7767,2023-01-20 11:09:04.702171,178996820,-1.21,-2.05,2.09,2.05,175.95,175.81,0.14,0.21,3
7802,2023-01-20 11:09:04.802188,179096814,-1.97,-2.04,3.19,2.61,175.92,175.12,0.11,0.21,3
7832,2023-01-20 11:09:04.902153,179196815,-3.17,-3.21,5.08,4.51,175.84,174.82,0.11,0.21,3
7867,2023-01-20 11:09:05.002136,179296833,-3.95,-4.27,6.22,6.28,175.77,174.82,0.1,0.21,3
7897,2023-01-20 11:09:05.102129,179396803,-3.73,-4.57,5.21,6.65,175.84,174.96,0.1,0.2,3
7932,2023-01-20 11:09:05.202194,179496846,-3.09,-3.4,2.64,3.55,175.99,175.28,0.08,0.2,3
7962,2023-01-20 11:09:05.302176,179596814,-2.73,-2.76,0.76,0.75,176.08,175.67,0.08,0.2,3
7996,2023-01-20 11:09:05.402194,179696819,-2.66,-2.87,-0.1,-0.75,176.12,176.28,0.12,0.2,3
8030,2023-01-20 11:09:05.502121,179796802,-2.59,-3.12,-0.08,-1.32,176.12,176.92,0.12,0.2,3
8063,2023-01-20 11:09:05.602097,179896832,-2.45,-3.13,0.5,-0.52,175.72,177.08,0.14,0.19,3
8093,2023-01-20 11:09:05.702228,179996902,-2.55,-2.77,0.76,0.34,172.95,176.42,0.14,0.18,3
8128,2023-01-20 11:09:05.802198,180096814,-2.78,-2.89,0.71,0.5,168.62,174.56,0.14,0.18,3
8158,2023-01-20 11:09:05.902164,180196820,-3.18,-3.07,0.58,0.43,164.82,171.24,0.14,0.2,3
8193,2023-01-20 11:09:06.002135,180296830,-3.76,-3.43,0.54,0.64,161.33,167.34,0.16,0.21,3
8223,2023-01-20 11:09:06.102164,180396850,-4.33,-4.02,0.56,1.12,157.81,163.6,0.16,0.23,3
8258,2023-01-20 11:09:06.202165,180496842,-4.94,-4.31,0.93,1.47,154.48,160.11,0.21,0.26,3
8288,2023-01-20 11:09:06.302131,180596811,-6.53,-5.19,1.78,2.72,151.97,157,0.21,0.28,3
8321,2023-01-20 11:09:06.402129,180696811,-8.08,-6.94,2.07,3.35,149.83,154.53,0.22,0.31,3
8353,2023-01-20 11:09:06.502146,180796820,-9.31,-8.04,2.13,3.51,147.52,152.49,0.22,0.34,3
8386,2023-01-20 11:09:06.602148,180896814,-10.42,-9.27,1.64,3.21,145.12,150.87,0.19,0.37,3
8416,2023-01-20 11:09:06.702130,180996800,-11.08,-9.82,1.2,2.49,142.87,149.52,0.19,0.41,3
8451,2023-01-20 11:09:06.802155,181096829,-11.44,-10.43,1.32,1.98,141.36,148.1,0.18,0.44,3
8481,2023-01-20 11:09:06.902165,181196826,-11.92,-10.74,1.8,2.69,139.85,146.47,0.18,0.46,3
8516,2023-01-20 11:09:07.002151,181296800,-12.09,-10.79,2.3,4.08,138.48,144.43,0.17,0.49,3
8546,2023-01-20 11:09:07.102165,181396812,-11.92,-11.01,2.62,5.21,137.42,142.25,0.17,0.52,3
8581,2023-01-20 11:09:07.202314,181496958,-10.95,-10.74,2.82,5.45,137.23,140.5,0.16,0.54,3
8611,2023-01-20 11:09:07.302164,181596806,-9.9,-9.87,3.04,4.63,137.19,139.06,0.16,0.57,3
8645,2023-01-20 11:09:07.402177,181696818,-9.25,-9.15,3.01,4.87,137.2,137.41,0.13,0.6,3
8677,2023-01-20 11:09:07.502200,181796853,-8.32,-7.67,2.49,5.32,137.27,135.52,0.13,0.61,3
8710,2023-01-20 11:09:07.602149,181896814,-7.36,-5.88,1.34,5.35,137.43,133.85,0.12,0.62,3
8740,2023-01-20 11:09:07.702162,181996806,-6.74,-5.1,0.03,4.36,137.59,132.81,0.12,0.63,3
8775,2023-01-20 11:09:07.802280,182096904,-6.44,-4.68,-1.12,3.21,137.73,132.6,0.11,0.64,3
8805,2023-01-20 11:09:07.902180,182196816,-6.22,-4.48,-2.72,1.55,137.91,133.54,0.11,0.64,3
8840,2023-01-20 11:09:08.002177,182296825,-6.17,-4.29,-4.24,-1.07,138.07,134.88,0.12,0.65,3
8870,2023-01-20 11:09:08.102178,182396844,-6.24,-3.99,-4.93,-3.1,138.15,136.03,0.12,0.65,3
8905,2023-01-20 11:09:08.202151,182496834,-6.27,-3.95,-4.53,-3.66,138.1,136.97,0.12,0.65,3
8935,2023-01-20 11:09:08.302161,182596821,-6.1,-3.92,-3.78,-2.41,138.02,137.71,0.12,0.65,3
8968,2023-01-20 11:09:08.402239,182696878,-6.03,-3.77,-3.02,-1.29,137.94,138.33,0.11,0.65,3
9000,2023-01-20 11:09:08.502148,182796818,-6.1,-4.22,-2.48,-0.48,137.88,138.56,0.11,0.65,3
9033,2023-01-20 11:09:08.602121,182896821,-6.28,-4.67,-2.14,0.41,137.84,138.26,0.1,0.65,3
9063,2023-01-20 11:09:08.702142,182996810,-6.42,-4.97,-2.25,0.62,137.86,138.11,0.1,0.66,3
9098,2023-01-20 11:09:08.802185,183096821,-6.3,-5.08,-2.77,0.23,137.92,138.14,0.09,0.66,3
9130,2023-01-20 11:09:08.902190,183196839,-6.45,-5.16,-3.58,-0.97,138.01,138.22,0.09,0.66,3
9165,2023-01-20 11:09:09.001971,183296826,-6.59,-5.5,-4.09,-2.22,138.06,138.13,0.09,0.67,3
9195,2023-01-20 11:09:09.093029,183396786,-6.76,-5.63,-4.4,-3.19,138.1,137.88,0.09,0.68,3
9227,2023-01-20 11:09:09.184167,183496834,-6.9,-5.75,-4.5,-3.79,138.11,137.84,0.09,0.69,3
9261,2023-01-20 11:09:09.282592,183596818,-6.77,-5.94,-4.45,-3.6,138.11,138.02,0.12,0.7,3
9292,2023-01-20 11:09:09.382599,183696838,-6.49,-5.56,-4.2,-3.62,138.08,138.32,0.12,0.7,3
9326,2023-01-20 11:09:09.482592,183796829,-6.34,-4.95,-3.92,-3.49,138.05,138.64,0.11,0.7,3
9357,2023-01-20 11:09:09.582577,183896810,-6.23,-4.83,-3.41,-2.86,137.99,138.9,0.11,0.71,3
9390,2023-01-20 11:09:09.682591,183996807,-6.23,-4.76,-2.66,-1.93,137.91,139.24,0.1,0.71,3
9424,2023-01-20 11:09:09.782618,184096814,-6.11,-4.77,-1.85,-1.04,137.82,139.68,0.1,0.7,3
9456,2023-01-20 11:09:09.882602,184196815,-5.84,-4.6,-1.24,-0.22,137.76,140.12,0.08,0.7,3
9489,2023-01-20 11:09:09.982616,184296852,-5.69,-4.4,-0.77,0.26,137.71,140.47,0.08,0.7,3
9521,2023-01-20 11:09:10.082608,184396852,-5.51,-4.76,-0.44,0.7,137.68,140.46,0.07,0.69,3
9553,2023-01-20 11:09:10.182592,184496840,-5.25,-4.7,-0.23,1.34,137.66,140.34,0.07,0.69,3
9586,2023-01-20 11:09:10.282576,184596825,-4.99,-4.42,-0.27,1.59,137.66,139.99,0.07,0.68,3
9617,2023-01-20 11:09:10.382588,184696838,-4.76,-4.53,-0.45,1.55,137.67,139.49,0.07,0.68,3
9651,2023-01-20 11:09:10.482473,184796815,-4.72,-4.64,-0.68,1.07,137.69,138.86,0.07,0.68,3
9684,2023-01-20 11:09:10.582539,184896992,-4.91,-4.69,-0.78,0.28,137.7,138.41,0.07,0.68,3
9716,2023-01-20 11:09:10.682388,184996805,-5.14,-4.63,-0.91,0.19,137.71,138.01,0.08,0.68,3
9749,2023-01-20 11:09:10.782608,185096959,-5.42,-4.72,-1.14,0.3,137.73,137.59,0.08,0.68,3
9781,2023-01-20 11:09:10.882569,185196927,-5.78,-5.07,-1.29,0.04,137.75,137.32,0.08,0.68,3
9814,2023-01-20 11:09:10.982573,185296953,-6.13,-5.54,-1.23,-0.36,137.74,137.09,0.08,0.68,3
9847,2023-01-20 11:09:11.082412,185396802,-6.27,-6.09,-1.12,-0.19,137.73,136.99,0.09,0.68,3
9879,2023-01-20 11:09:11.182563,185496961,-6.27,-6.48,-0.94,-0.03,137.71,136.9,0.09,0.68,3
