LineNo,UTC_Approx,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
24435,2023-01-20 11:09:55.402491,229797094,39.8057635,32.3812515,788.94,49.5433,50.0233
24466,2023-01-20 11:09:55.502530,229897160,39.8057672,32.3812582,789.02,49.6293,50.1093
24501,2023-01-20 11:09:55.602411,229997069,39.8057708,32.3812648,789.12,49.72101,50.20101
24534,2023-01-20 11:09:55.702402,230097082,39.8057746,32.3812713,789.2,49.80928,50.28928
24568,2023-01-20 11:09:55.802184,230197099,39.8057783,32.3812777,789.29,49.89806,50.37806
24600,2023-01-20 11:09:55.893333,230297135,39.8057821,32.3812842,789.38,49.98218,50.46218
24630,2023-01-20 11:09:55.984388,230397067,39.8057858,32.3812906,789.47,50.07361,50.55361
24663,2023-01-20 11:09:56.082892,230497070,39.8057895,32.3812971,789.56,50.16842,50.64841
24694,2023-01-20 11:09:56.182927,230597077,39.8057932,32.3813034,789.66,50.2631,50.7431
24731,2023-01-20 11:09:56.282935,230697099,39.805797,32.3813098,789.75,50.35245,50.83245
24761,2023-01-20 11:09:56.382897,230797085,39.8058008,32.3813162,789.84,50.44712,50.92712
24794,2023-01-20 11:09:56.482827,230897078,39.8058047,32.3813225,789.94,50.54024,51.02024
24825,2023-01-20 11:09:56.582887,230997210,39.8058086,32.3813288,790.03,50.63425,51.11425
24860,2023-01-20 11:09:56.682795,231097081,39.8058122,32.3813352,790.12,50.72884,51.20884
24892,2023-01-20 11:09:56.782870,231197096,39.8058158,32.3813416,790.22,50.82407,51.30407
24926,2023-01-20 11:09:56.882872,231297099,39.8058195,32.381348,790.31,50.9181,51.3981
24956,2023-01-20 11:09:56.982912,231397153,39.8058231,32.3813545,790.41,51.01245,51.49245
24989,2023-01-20 11:09:57.082790,231497091,39.8058266,32.3813609,790.5,51.10973,51.58973
25020,2023-01-20 11:09:57.182877,231597248,39.8058302,32.3813675,790.61,51.21165,51.69165
25057,2023-01-20 11:09:57.282732,231697114,39.8058339,32.381374,790.71,51.31388,51.79388
25087,2023-01-20 11:09:57.382822,231797204,39.8058375,32.3813805,790.81,51.41525,51.89525
25120,2023-01-20 11:09:57.482690,231897080,39.8058412,32.3813871,790.92,51.52089,52.00089
25151,2023-01-20 11:09:57.582776,231997175,39.8058449,32.3813937,791.02,51.62791,52.10791
25186,2023-01-20 11:09:57.682698,232097087,39.8058488,32.3814002,791.13,51.73296,52.21296
25218,2023-01-20 11:09:57.782826,232197200,39.8058528,32.3814069,791.23,51.83449,52.31449
25252,2023-01-20 11:09:57.882776,232297143,39.8058568,32.3814136,791.33,51.93398,52.41398
25282,2023-01-20 11:09:57.982837,232397198,39.8058607,32.3814202,791.42,52.02649,52.50648
25315,2023-01-20 11:09:58.082717,232497080,39.8058646,32.3814269,791.51,52.11544,52.59544
25346,2023-01-20 11:09:58.182799,232597165,39.8058685,32.3814337,791.6,52.20051,52.68051
25383,2023-01-20 11:09:58.282764,232697125,39.8058724,32.3814403,791.67,52.2776,52.7576
25413,2023-01-20 11:09:58.382839,232797192,39.8058762,32.381447,791.75,52.35308,52.83308
25446,2023-01-20 11:09:58.482740,232897122,39.8058799,32.3814537,791.82,52.42813,52.90813
25477,2023-01-20 11:09:58.582765,232997184,39.8058836,32.3814603,791.9,52.50435,52.98435
25512,2023-01-20 11:09:58.682678,233097082,39.8058873,32.3814669,791.98,52.58051,53.0605
25544,2023-01-20 11:09:58.782837,233197215,39.805891,32.3814734,792.05,52.65696,53.13696
25578,2023-01-20 11:09:58.882734,233297108,39.8058946,32.3814799,792.12,52.72881,53.20881
25608,2023-01-20 11:09:58.982768,233397144,39.8058982,32.3814864,792.2,52.80787,53.28787
25641,2023-01-20 11:09:59.082700,233497092,39.8059018,32.3814929,792.28,52.88981,53.36981
25672,2023-01-20 11:09:59.182795,233597207,39.8059054,32.3814993,792.37,52.9764,53.4564
25709,2023-01-20 11:09:59.282715,233697114,39.8059091,32.3815056,792.46,53.06009,53.54009
25739,2023-01-20 11:09:59.382721,233797101,39.8059128,32.3815119,792.54,53.14365,53.62365
25772,2023-01-20 11:09:59.482681,233897071,39.8059166,32.3815181,792.62,53.2239,53.7039
25803,2023-01-20 11:09:59.582675,233997080,39.8059204,32.3815244,792.7,53.30719,53.78719
25839,2023-01-20 11:09:59.682686,234097094,39.8059242,32.3815306,792.78,53.38649,53.86649
25871,2023-01-20 11:09:59.782742,234197151,39.8059279,32.3815368,792.86,53.46157,53.94157
25905,2023-01-20 11:09:59.882709,234297106,39.8059315,32.3815429,792.92,53.52905,54.00904
25935,2023-01-20 11:09:59.982696,234397078,39.8059351,32.381549,792.99,53.59567,54.07567
25969,2023-01-20 11:10:00.082716,234497087,39.8059386,32.3815549,793.05,53.65928,54.13927
25999,2023-01-20 11:10:00.182725,234597086,39.805942,32.3815607,793.12,53.72682,54.20682
26037,2023-01-20 11:10:00.282761,234697130,39.8059454,32.3815664,793.19,53.79388,54.27388
26067,2023-01-20 11:10:00.382719,234797101,39.8059487,32.3815719,793.25,53.85794,54.33794
26100,2023-01-20 11:10:00.482734,234897129,39.8059521,32.3815773,793.32,53.92124,54.40124
26133,2023-01-20 11:10:00.582721,234997130,39.8059554,32.3815825,793.38,53.98749,54.46749
26168,2023-01-20 11:10:00.682682,235097073,39.8059586,32.3815874,793.45,54.05392,54.53392
26200,2023-01-20 11:10:00.782743,235197109,39.8059616,32.3815922,793.51,54.11695,54.59695
26233,2023-01-20 11:10:00.882750,235297114,39.8059647,32.3815967,793.57,54.17961,54.65961
26263,2023-01-20 11:10:00.982705,235397071,39.8059676,32.3816011,793.64,54.24056,54.72056
26296,2023-01-20 11:10:01.082751,235497116,39.8059705,32.3816052,793.69,54.29646,54.77645
26326,2023-01-20 11:10:01.182726,235597090,39.8059731,32.3816092,793.74,54.34763,54.82763
26364,2023-01-20 11:10:01.282740,235697112,39.8059755,32.3816129,793.79,54.39891,54.87891
26394,2023-01-20 11:10:01.382714,235797096,39.8059777,32.3816163,793.84,54.44243,54.92243
26427,2023-01-20 11:10:01.482689,235897085,39.8059796,32.3816193,793.88,54.4832,54.9632
26457,2023-01-20 11:10:01.582664,235997075,39.8059811,32.381622,793.91,54.51411,54.99411
26492,2023-01-20 11:10:01.682658,236097066,39.8059825,32.3816242,793.94,54.54205,55.02205
26524,2023-01-20 11:10:01.782770,236197170,39.8059836,32.3816263,793.95,54.55633,55.03633
26557,2023-01-20 11:10:01.882722,236297105,39.8059847,32.3816279,793.97,54.5712,55.0512
26587,2023-01-20 11:10:01.982701,236397065,39.8059854,32.3816293,793.97,54.57879,55.05879
26620,2023-01-20 11:10:02.082713,236497079,39.8059861,32.3816303,793.98,54.5882,55.0682
26650,2023-01-20 11:10:02.182708,236597081,39.8059864,32.3816311,793.99,54.59484,55.07484
26688,2023-01-20 11:10:02.282713,236697107,39.8059867,32.3816313,794,54.60721,55.08721
26718,2023-01-20 11:10:02.382723,236797141,39.8059866,32.3816313,794.01,54.61576,55.09576
26754,2023-01-20 11:10:02.482660,236897080,39.8059863,32.3816309,794.02,54.6267,55.1067
26784,2023-01-20 11:10:02.582659,236997076,39.8059856,32.3816306,794.03,54.63747,55.11747
26819,2023-01-20 11:10:02.682681,237097074,39.805985,32.3816301,794.05,54.65112,55.13112
26851,2023-01-20 11:10:02.782724,237197089,39.805984,32.3816296,794.06,54.66146,55.14146
26884,2023-01-20 11:10:02.882734,237297096,39.8059829,32.381629,794.06,54.66869,55.14869
26914,2023-01-20 11:10:02.982703,237397068,39.8059815,32.3816284,794.07,54.67214,55.15214
26947,2023-01-20 11:10:03.082753,237497121,39.8059798,32.3816276,794.07,54.67789,55.15789
26977,2023-01-20 11:10:03.182699,237597070,39.8059779,32.3816267,794.08,54.68335,55.16335
27014,2023-01-20 11:10:03.282728,237697103,39.8059758,32.3816257,794.09,54.69225,55.17225
27044,2023-01-20 11:10:03.382717,237797095,39.8059735,32.3816247,794.09,54.6983,55.1783
27077,2023-01-20 11:10:03.482690,237897079,39.8059713,32.3816233,794.11,54.71025,55.19025
27107,2023-01-20 11:10:03.582668,237997070,39.805969,32.381622,794.12,54.71998,55.19998
27142,2023-01-20 11:10:03.682726,238097111,39.8059666,32.3816204,794.12,54.72907,55.20907
27174,2023-01-20 11:10:03.782737,238197098,39.8059641,32.3816189,794.12,54.72984,55.20984
27208,2023-01-20 11:10:03.882729,238297089,39.8059617,32.3816173,794.12,54.72752,55.20752
27238,2023-01-20 11:10:03.982705,238397068,39.8059593,32.3816157,794.11,54.71819,55.19818
27271,2023-01-20 11:10:04.082717,238497084,39.805957,32.3816142,794.1,54.70696,55.18696
27301,2023-01-20 11:10:04.182725,238597096,39.8059547,32.3816126,794.09,54.69181,55.17181
27338,2023-01-20 11:10:04.282715,238697109,39.8059525,32.381611,794.07,54.67694,55.15694
27368,2023-01-20 11:10:04.382745,238797165,39.8059503,32.3816095,794.06,54.66202,55.14202
27401,2023-01-20 11:10:04.482671,238897086,39.8059482,32.381608,794.05,54.65239,55.13239
27431,2023-01-20 11:10:04.582729,238997132,39.8059461,32.3816065,794.04,54.64415,55.12415
27466,2023-01-20 11:10:04.682926,239097313,39.8059441,32.381605,794.04,54.64181,55.12181
27498,2023-01-20 11:10:04.782746,239197116,39.805942,32.3816035,794.03,54.63961,55.11961
27532,2023-01-20 11:10:04.882751,239297110,39.80594,32.3816022,794.03,54.63877,55.11877
27562,2023-01-20 11:10:04.982775,239397126,39.805938,32.3816009,794.03,54.63651,55.11651
27595,2023-01-20 11:10:05.075281,239497081,39.8059359,32.3815997,794.03,54.63531,55.11531
27626,2023-01-20 11:10:05.166297,239597105,39.8059339,32.3815983,794.03,54.63427,55.11427
27663,2023-01-20 11:10:05.262972,239697110,39.8059318,32.3815971,794.03,54.63367,55.11367
27693,2023-01-20 11:10:05.362973,239797101,39.8059297,32.3815958,794.03,54.63445,55.11445
27726,2023-01-20 11:10:05.469845,239897084,39.8059275,32.3815946,794.03,54.63457,55.11457
27758,2023-01-20 11:10:05.580817,239997117,39.8059254,32.3815935,794.03,54.63502,55.11502
27793,2023-01-20 11:10:05.675504,240097364,39.8059232,32.3815923,794.03,54.63734,55.11734
27825,2023-01-20 11:10:05.766294,240197112,39.8059211,32.381591,794.04,54.64042,55.12041
27859,2023-01-20 11:10:05.862964,240297112,39.805919,32.3815897,794.04,54.64628,55.12628
27889,2023-01-20 11:10:05.962928,240397081,39.8059168,32.3815885,794.05,54.65512,55.13512
27922,2023-01-20 11:10:06.069844,240497092,39.8059147,32.3815872,794.06,54.66509,55.14509
27952,2023-01-20 11:10:06.180818,240597092,39.8059126,32.3815858,794.07,54.6762,55.1562
27994,2023-01-20 11:10:06.275329,240697159,39.8059104,32.3815846,794.09,54.6911,55.1711
28024,2023-01-20 11:10:06.366333,240797167,39.8059083,32.3815831,794.1,54.70625,55.18625
28056,2023-01-20 11:10:06.462874,240897102,39.8059062,32.3815817,794.12,54.72254,55.20254
28086,2023-01-20 11:10:06.562749,240997078,39.805904,32.3815801,794.14,54.74062,55.22062
28121,2023-01-20 11:10:06.663042,241097399,39.8059019,32.3815785,794.15,54.75928,55.23928
28153,2023-01-20 11:10:06.762788,241197131,39.8058997,32.3815768,794.17,54.77729,55.25729
28187,2023-01-20 11:10:06.862762,241297113,39.8058974,32.3815752,794.19,54.79357,55.27357
28217,2023-01-20 11:10:06.962763,241397135,39.8058949,32.3815735,794.2,54.80741,55.28741
28250,2023-01-20 11:10:07.062725,241497104,39.8058924,32.3815717,794.22,54.82052,55.30052
28280,2023-01-20 11:10:07.162725,241597103,39.8058896,32.3815698,794.23,54.83324,55.31324
28317,2023-01-20 11:10:07.262739,241697111,39.8058867,32.3815679,794.24,54.84535,55.32535
28347,2023-01-20 11:10:07.362757,241797119,39.8058838,32.3815659,794.25,54.85634,55.33634
28380,2023-01-20 11:10:07.462709,241897091,39.8058805,32.3815638,794.26,54.86629,55.34629
28411,2023-01-20 11:10:07.562705,241997126,39.8058771,32.3815616,794.27,54.87545,55.35545
28446,2023-01-20 11:10:07.662941,242097377,39.8058735,32.3815593,794.28,54.88457,55.36457
28478,2023-01-20 11:10:07.762681,242197119,39.8058698,32.3815568,794.29,54.89384,55.37384
28511,2023-01-20 11:10:07.862692,242297106,39.8058661,32.3815543,794.3,54.90329,55.38329
28541,2023-01-20 11:10:07.962719,242397094,39.8058622,32.3815516,794.31,54.91296,55.39296
28574,2023-01-20 11:10:08.062722,242497089,39.8058584,32.3815487,794.32,54.92398,55.40398
28605,2023-01-20 11:10:08.162715,242597092,39.8058545,32.3815455,794.33,54.93684,55.41684
28642,2023-01-20 11:10:08.262780,242697174,39.8058505,32.3815423,794.35,54.95125,55.43125
28672,2023-01-20 11:10:08.362700,242797114,39.8058464,32.381539,794.36,54.96691,55.44691
28705,2023-01-20 11:10:08.462661,242897087,39.8058421,32.3815355,794.38,54.98386,55.46386
28735,2023-01-20 11:10:08.562650,242997085,39.8058378,32.3815321,794.4,55.00091,55.48091
28770,2023-01-20 11:10:08.662927,243097362,39.8058333,32.3815284,794.41,55.01811,55.49811
28802,2023-01-20 11:10:08.762679,243197110,39.8058287,32.3815245,794.43,55.03302,55.51302
28836,2023-01-20 11:10:08.862742,243297153,39.805824,32.3815207,794.44,55.04597,55.52597
28866,2023-01-20 11:10:08.962757,243397138,39.8058191,32.3815168,794.45,55.05803,55.53803
28899,2023-01-20 11:10:09.062714,243497086,39.8058143,32.381513,794.46,55.0697,55.5497
28930,2023-01-20 11:10:09.162707,243597083,39.8058093,32.3815092,794.48,55.08048,55.56048
28967,2023-01-20 11:10:09.262742,243697118,39.8058044,32.3815053,794.49,55.09059,55.57059
28997,2023-01-20 11:10:09.362730,243797104,39.8057993,32.3815014,794.5,55.10018,55.58018
29031,2023-01-20 11:10:09.462697,243897088,39.8057943,32.3814974,794.51,55.11197,55.59197
29110,2023-01-20 11:10:09.562723,243997143,39.8057893,32.3814933,794.52,55.12595,55.60595
29146,2023-01-20 11:10:09.662815,244097233,39.8057842,32.3814894,794.54,55.14037,55.62037
29180,2023-01-20 11:10:09.762714,244197111,39.8057789,32.3814855,794.55,55.15476,55.63476
29214,2023-01-20 11:10:09.862727,244297112,39.8057738,32.3814816,794.56,55.16878,55.64878
29244,2023-01-20 11:10:09.962725,244397103,39.8057686,32.3814776,794.58,55.1818,55.6618
29277,2023-01-20 11:10:10.062709,244497086,39.8057634,32.3814736,794.59,55.19375,55.67375
29308,2023-01-20 11:10:10.162700,244597082,39.8057582,32.3814696,794.6,55.20463,55.68463
29346,2023-01-20 11:10:10.262791,244697185,39.8057529,32.3814656,794.61,55.21315,55.69315
29376,2023-01-20 11:10:10.362693,244797105,39.8057475,32.3814616,794.62,55.22016,55.70016
29409,2023-01-20 11:10:10.462675,244897097,39.805742,32.3814576,794.62,55.22602,55.70602
29442,2023-01-20 11:10:10.562668,244997096,39.8057364,32.3814535,794.62,55.22934,55.70934
29477,2023-01-20 11:10:10.662829,245097244,39.8057309,32.3814495,794.63,55.23015,55.71015
29509,2023-01-20 11:10:10.762722,245197114,39.8057253,32.3814455,794.62,55.22959,55.70959
29543,2023-01-20 11:10:10.862771,245297167,39.8057198,32.3814415,794.62,55.22864,55.70864
29573,2023-01-20 11:10:10.962675,245397092,39.8057143,32.3814375,794.62,55.22731,55.70731
29606,2023-01-20 11:10:11.062681,245497087,39.8057088,32.3814334,794.62,55.22554,55.70554
29637,2023-01-20 11:10:11.162724,245597099,39.8057031,32.3814292,794.62,55.2238,55.7038
29674,2023-01-20 11:10:11.262756,245697123,39.8056975,32.381425,794.62,55.22102,55.70102
29704,2023-01-20 11:10:11.362776,245797147,39.8056919,32.3814209,794.61,55.21785,55.69785
29737,2023-01-20 11:10:11.462703,245897092,39.8056862,32.3814168,794.61,55.21563,55.69563
29768,2023-01-20 11:10:11.562747,245997162,39.8056805,32.3814127,794.61,55.21474,55.69474
29804,2023-01-20 11:10:11.662686,246097093,39.8056749,32.3814086,794.61,55.21292,55.69292
29836,2023-01-20 11:10:11.762752,246197132,39.8056693,32.3814043,794.6,55.2097,55.6897
29870,2023-01-20 11:10:11.862741,246297109,39.8056637,32.3814002,794.6,55.20692,55.68692
29900,2023-01-20 11:10:11.962717,246397082,39.8056583,32.3813961,794.6,55.20367,55.68367
29933,2023-01-20 11:10:12.062722,246497091,39.8056528,32.381392,794.59,55.19807,55.67807
29964,2023-01-20 11:10:12.162754,246597130,39.8056473,32.3813879,794.59,55.19236,55.67236
30001,2023-01-20 11:10:12.262737,246697118,39.805642,32.3813838,794.58,55.18867,55.66867
30031,2023-01-20 11:10:12.362717,246797102,39.8056367,32.3813796,794.58,55.18641,55.66641
30064,2023-01-20 11:10:12.462694,246897095,39.8056314,32.3813753,794.58,55.18389,55.66389
30095,2023-01-20 11:10:12.562691,246997117,39.8056262,32.381371,794.58,55.18029,55.66029
30130,2023-01-20 11:10:12.662687,247097106,39.805621,32.3813667,794.57,55.17507,55.65507
30162,2023-01-20 11:10:12.762719,247197112,39.8056158,32.3813624,794.56,55.16942,55.64942
30196,2023-01-20 11:10:12.862760,247297154,39.8056106,32.3813582,794.56,55.1642,55.6442
30226,2023-01-20 11:10:12.962673,247397085,39.8056054,32.3813539,794.55,55.15857,55.63857
30259,2023-01-20 11:10:13.062685,247497089,39.8056002,32.3813496,794.55,55.15366,55.63366
30290,2023-01-20 11:10:13.162701,247597082,39.8055951,32.3813454,794.55,55.15021,55.63021
30327,2023-01-20 11:10:13.262768,247697146,39.8055898,32.3813412,794.54,55.14537,55.62537
30357,2023-01-20 11:10:13.362725,247797110,39.8055844,32.3813371,794.54,55.14038,55.62038
30390,2023-01-20 11:10:13.462725,247897135,39.8055791,32.3813329,794.53,55.13603,55.61603
30421,2023-01-20 11:10:13.562660,247997106,39.8055736,32.3813288,794.53,55.13153,55.61153
30456,2023-01-20 11:10:13.662665,248097099,39.8055681,32.3813246,794.52,55.12653,55.60653
30488,2023-01-20 11:10:13.762718,248197113,39.8055627,32.3813205,794.52,55.12074,55.60074
30523,2023-01-20 11:10:13.862727,248297105,39.8055572,32.3813163,794.51,55.11465,55.59465
30553,2023-01-20 11:10:13.962712,248397087,39.8055518,32.3813121,794.5,55.10912,55.58912
30586,2023-01-20 11:10:14.062730,248497098,39.8055465,32.3813079,794.5,55.10284,55.58284
30617,2023-01-20 11:10:14.162779,248597137,39.8055411,32.3813036,794.49,55.09678,55.57678
30654,2023-01-20 11:10:14.262766,248697120,39.8055357,32.3812994,794.48,55.08924,55.56924
30684,2023-01-20 11:10:14.362755,248797109,39.8055304,32.3812953,794.47,55.07936,55.55936
30717,2023-01-20 11:10:14.462731,248897101,39.8055249,32.3812911,794.46,55.0689,55.5489
30748,2023-01-20 11:10:14.562696,248997092,39.8055194,32.381287,794.45,55.05885,55.53885
30783,2023-01-20 11:10:14.662705,249097098,39.8055139,32.3812829,794.44,55.04829,55.52829
30815,2023-01-20 11:10:14.762794,249197166,39.8055083,32.3812787,794.43,55.03848,55.51848
30849,2023-01-20 11:10:14.862736,249297116,39.8055027,32.3812746,794.43,55.0303,55.5103
30879,2023-01-20 11:10:14.962678,249397082,39.8054973,32.3812706,794.42,55.02112,55.50112
30912,2023-01-20 11:10:15.062709,249497103,39.8054918,32.3812665,794.4,55.00975,55.48975
30943,2023-01-20 11:10:15.162723,249597088,39.8054863,32.3812624,794.39,54.99801,55.47801
30980,2023-01-20 11:10:15.262773,249697132,39.8054809,32.3812585,794.38,54.98658,55.46658
31011,2023-01-20 11:10:15.362778,249797145,39.8054755,32.3812545,794.37,54.97539,55.45539
31044,2023-01-20 11:10:15.462743,249897139,39.8054699,32.3812505,794.36,54.96333,55.44333
31077,2023-01-20 11:10:15.562672,249997109,39.8054643,32.3812466,794.35,54.95151,55.43151
31112,2023-01-20 11:10:15.657029,250097106,39.8054586,32.3812426,794.34,54.9402,55.4202
31144,2023-01-20 11:10:15.748053,250197107,39.805453,32.3812386,794.32,54.92985,55.40985
31178,2023-01-20 11:10:15.842899,250297091,39.8054473,32.3812346,794.32,54.92041,55.40041
31209,2023-01-20 11:10:15.942842,250397070,39.8054416,32.3812305,794.31,54.91367,55.39367
31242,2023-01-20 11:10:16.042907,250497141,39.805436,32.3812264,794.3,54.90748,55.38748
31273,2023-01-20 11:10:16.142885,250597085,39.8054304,32.3812224,794.3,54.90012,55.38012
31310,2023-01-20 11:10:16.242904,250697114,39.8054247,32.3812183,794.29,54.89072,55.37072
31339,2023-01-20 11:10:16.342833,250797111,39.8054191,32.3812143,794.27,54.87979,55.35979
31372,2023-01-20 11:10:16.442799,250897086,39.8054135,32.3812104,794.26,54.86821,55.34821
31403,2023-01-20 11:10:16.542872,250997088,39.8054078,32.3812064,794.25,54.85644,55.33644
31438,2023-01-20 11:10:16.642909,251097116,39.8054022,32.3812024,794.24,54.84661,55.32661
31470,2023-01-20 11:10:16.742882,251197165,39.8053967,32.3811985,794.23,54.83836,55.31836
31504,2023-01-20 11:10:16.842763,251297106,39.8053912,32.3811944,794.23,54.83244,55.31244
31534,2023-01-20 11:10:16.942704,251397086,39.8053859,32.3811902,794.22,54.82674,55.30674
31567,2023-01-20 11:10:17.042709,251497094,39.8053805,32.3811861,794.22,54.82316,55.30316
31598,2023-01-20 11:10:17.142757,251597099,39.8053751,32.3811819,794.22,54.82014,55.30014
31635,2023-01-20 11:10:17.242784,251697115,39.8053697,32.3811778,794.21,54.81661,55.29661
31665,2023-01-20 11:10:17.342815,251797178,39.8053644,32.3811738,794.21,54.81253,55.29253
31698,2023-01-20 11:10:17.442703,251897090,39.805359,32.3811697,794.2,54.80985,55.28985
31729,2023-01-20 11:10:17.542689,251997091,39.8053535,32.3811656,794.2,54.80892,55.28892
31764,2023-01-20 11:10:17.642772,252097175,39.8053482,32.3811616,794.21,54.81056,55.29056
31796,2023-01-20 11:10:17.742746,252197131,39.8053427,32.3811575,794.21,54.81252,55.29252
31830,2023-01-20 11:10:17.842731,252297109,39.8053373,32.3811534,794.21,54.81356,55.29356
31860,2023-01-20 11:10:17.942714,252397098,39.8053319,32.3811493,794.21,54.81463,55.29463
31894,2023-01-20 11:10:18.042825,252497207,39.8053265,32.3811452,794.21,54.81492,55.29492
31925,2023-01-20 11:10:18.142703,252597075,39.8053211,32.3811411,794.21,54.81557,55.29557
31962,2023-01-20 11:10:18.242752,252697121,39.8053155,32.3811369,794.21,54.81554,55.29554
31992,2023-01-20 11:10:18.342731,252797108,39.80531,32.3811328,794.21,54.81358,55.29358
32025,2023-01-20 11:10:18.442703,252897089,39.8053044,32.3811287,794.2,54.80918,55.28918
32056,2023-01-20 11:10:18.542691,252997091,39.8052989,32.3811245,794.2,54.80407,55.28407
32091,2023-01-20 11:10:18.642754,253097157,39.8052934,32.3811205,794.19,54.79882,55.27882
32123,2023-01-20 11:10:18.742723,253197116,39.8052879,32.3811164,794.19,54.7934,55.2734
32157,2023-01-20 11:10:18.842715,253297108,39.8052823,32.3811123,794.18,54.78769,55.26769
32187,2023-01-20 11:10:18.942682,253397090,39.8052767,32.3811082,794.18,54.78289,55.26289
32220,2023-01-20 11:10:19.042681,253497085,39.8052711,32.3811041,794.17,54.77933,55.25933
32251,2023-01-20 11:10:19.142714,253597090,39.8052655,32.3810999,794.17,54.77708,55.25708
32288,2023-01-20 11:10:19.242758,253697123,39.80526,32.3810958,794.17,54.77734,55.25734
32318,2023-01-20 11:10:19.342784,253797160,39.8052545,32.3810916,794.17,54.77864,55.25864
32351,2023-01-20 11:10:19.442686,253897084,39.8052491,32.3810875,794.18,54.78038,55.26038
32382,2023-01-20 11:10:19.542650,253997085,39.8052437,32.3810835,794.18,54.78104,55.26104
32418,2023-01-20 11:10:19.642689,254097124,39.8052382,32.3810794,794.18,54.78008,55.26007
32450,2023-01-20 11:10:19.742734,254197120,39.8052328,32.3810754,794.18,54.78132,55.26132
32484,2023-01-20 11:10:19.842748,254297110,39.8052275,32.3810713,794.18,54.78474,55.26474
32514,2023-01-20 11:10:19.942782,254397154,39.8052221,32.3810672,794.18,54.78987,55.26987
32547,2023-01-20 11:10:20.042721,254497096,39.8052166,32.3810631,794.19,54.79672,55.27672
32578,2023-01-20 11:10:20.142718,254597089,39.8052112,32.3810591,794.2,54.80344,55.28344
32616,2023-01-20 11:10:20.242736,254697107,39.8052056,32.381055,794.2,54.80755,55.28755
32646,2023-01-20 11:10:20.342723,254797098,39.8052001,32.3810509,794.21,54.81201,55.29201
32680,2023-01-20 11:10:20.442716,254897100,39.8051945,32.3810469,794.21,54.81532,55.29532
32713,2023-01-20 11:10:20.542697,254997096,39.805189,32.3810428,794.21,54.81704,55.29704
32748,2023-01-20 11:10:20.642743,255097145,39.8051834,32.3810387,794.21,54.814,55.29399
32780,2023-01-20 11:10:20.742726,255197115,39.8051779,32.3810346,794.2,54.8089,55.2889
32814,2023-01-20 11:10:20.842728,255297109,39.8051723,32.3810305,794.2,54.80458,55.28458
32844,2023-01-20 11:10:20.942700,255397080,39.8051668,32.3810264,794.2,54.80259,55.28259
32877,2023-01-20 11:10:21.042717,255497094,39.8051612,32.3810224,794.2,54.80316,55.28316
32908,2023-01-20 11:10:21.142727,255597096,39.8051557,32.3810183,794.2,54.80568,55.28568
32945,2023-01-20 11:10:21.242787,255697155,39.8051502,32.3810142,794.2,54.80841,55.28841
32975,2023-01-20 11:10:21.342718,255797094,39.8051448,32.3810101,794.21,54.81065,55.29065
33008,2023-01-20 11:10:21.442698,255897094,39.8051393,32.381006,794.21,54.81386,55.29386
33039,2023-01-20 11:10:21.542652,255997084,39.8051337,32.381002,794.21,54.81748,55.29748
33074,2023-01-20 11:10:21.642666,256097101,39.8051283,32.3809979,794.22,54.82002,55.30002
33106,2023-01-20 11:10:21.742730,256197122,39.8051228,32.3809938,794.22,54.82082,55.30082
33140,2023-01-20 11:10:21.842742,256297111,39.8051174,32.3809896,794.22,54.82182,55.30182
33170,2023-01-20 11:10:21.942754,256397126,39.805112,32.3809854,794.22,54.82239,55.30239
33203,2023-01-20 11:10:22.042718,256497099,39.8051065,32.3809812,794.22,54.82106,55.30106
33234,2023-01-20 11:10:22.142693,256597091,39.805101,32.3809769,794.21,54.81783,55.29782
33271,2023-01-20 11:10:22.242718,256697117,39.8050955,32.3809728,794.21,54.81327,55.29327
33302,2023-01-20 11:10:22.342720,256797100,39.8050901,32.3809685,794.2,54.80808,55.28808
33335,2023-01-20 11:10:22.442714,256897092,39.8050845,32.3809644,794.2,54.80202,55.28202
33366,2023-01-20 11:10:22.542733,256997131,39.805079,32.3809603,794.19,54.79511,55.27511
33401,2023-01-20 11:10:22.642744,257097148,39.8050734,32.3809562,794.18,54.78817,55.26817
33433,2023-01-20 11:10:22.742723,257197113,39.8050679,32.3809521,794.18,54.78213,55.26213
33467,2023-01-20 11:10:22.842728,257297106,39.8050623,32.3809481,794.17,54.77567,55.25567
33497,2023-01-20 11:10:22.942734,257397103,39.8050568,32.380944,794.16,54.76993,55.24993
33530,2023-01-20 11:10:23.042733,257497096,39.8050513,32.3809399,794.16,54.76427,55.24427
33561,2023-01-20 11:10:23.142742,257597101,39.8050459,32.3809358,794.15,54.75959,55.23959
33598,2023-01-20 11:10:23.242806,257697169,39.8050405,32.3809316,794.15,54.75286,55.23286
33628,2023-01-20 11:10:23.342731,257797107,39.8050351,32.3809274,794.14,54.74577,55.22577
33661,2023-01-20 11:10:23.442699,257897089,39.8050298,32.3809234,794.13,54.73849,55.21849
33692,2023-01-20 11:10:23.542684,257997090,39.8050244,32.3809193,794.13,54.73241,55.21241
33727,2023-01-20 11:10:23.642737,258097144,39.8050191,32.3809152,794.12,54.72698,55.20698
33759,2023-01-20 11:10:23.742743,258197130,39.8050138,32.3809111,794.12,54.72315,55.20315
