LineNo,UTC_Approx,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
81840,2023-01-20 11:12:49.322433,404096790,1.43532,3.551855,-0.01381895,1.720689,13.86414,-0.2619455,3.391352,1.971823,-0.003648998,37.74091,-6.686974,0.3698751
81872,2023-01-20 11:12:49.422425,404196811,0.8831283,4.034656,-0.03885313,4.232406,0.1724438,-0.1326298,2.483273,1.371493,-0.009215139,40.29583,-3.24707,0.3672944
81906,2023-01-20 11:12:49.522475,404296847,-1.64944,-0.9540386,0.004214606,1.872956,1.064839,-0.1381734,2.003696,-0.5408785,-0.008784024,18.60839,76.68085,0.3464371
81938,2023-01-20 11:12:49.622474,404396837,-2.417367,-7.777257,0.05741082,-4.124976,-0.8409924,-0.1939042,2.114614,0.1232373,-0.006244177,6.695848,-1.381397,0.3399137
81969,2023-01-20 11:12:49.722440,404496810,-3.946204,-0.5169783,-0.01143535,-5.50674,1.783237,-0.2426566,2.678313,1.119722,-0.003638736,15.83819,-1.595211,0.3554996
82002,2023-01-20 11:12:49.822453,404596822,-5.957189,1.364173,-0.04614332,-2.075138,1.144655,-0.2110209,2.619617,2.274011,-0.005201978,20.36558,7.564926,0.3593682
82033,2023-01-20 11:12:49.922464,404696807,-4.619418,-4.820323,-0.01652243,-2.64395,-4.747716,-0.1569142,2.702931,-2.165197,-0.004191202,14.36105,0.3025055,0.3529461
82067,2023-01-20 11:12:50.022519,404796847,-4.994479,2.818758,-0.01294932,-8.619978,-5.075149,-0.1559872,3.606147,-2.254565,0.001867173,18.76336,-3.476715,0.3653079
82098,2023-01-20 11:12:50.122465,404896818,1.044028,-1.779374,0.007462601,-6.770696,-6.975502,-0.1637089,3.796669,-1.767362,0.005456787,-10.92566,86.7466,0.3366933
82180,2023-01-20 11:12:50.222464,404996833,-0.9376119,-2.833964,0.0188239,-3.565252,-7.396026,-0.1747706,5.342345,-2.469038,0.009632562,-46.11236,13.13305,0.3108145
82215,2023-01-20 11:12:50.322492,405096846,-7.367443,-5.52807,-0.01780989,-1.364555,-16.04902,-0.1164756,7.877756,-4.387352,0.01631066,-34.07803,-58.99343,0.3333144
82247,2023-01-20 11:12:50.422467,405196816,1.124894,-11.58992,0.03028825,6.000125,5.774005,-0.209807,9.042017,-2.792579,0.02231231,-9.09853,-18.26601,0.3557818
82283,2023-01-20 11:12:50.522443,405296823,5.232253,2.245692,-0.004232021,8.281105,10.12258,-0.2258877,10.1318,-0.389309,0.02642413,-0.5828717,-21.71564,0.3540027
82316,2023-01-20 11:12:50.622391,405396790,3.781449,6.267683,-0.002153304,7.728237,14.39264,-0.2425579,8.972657,3.449561,0.01753598,14.45627,-22.60389,0.3648434
82347,2023-01-20 11:12:50.722453,405496829,2.136282,-3.810851,0.04838835,5.726916,13.73926,-0.2152298,7.230666,4.832043,0.007471018,17.85578,12.26053,0.3610298
82380,2023-01-20 11:12:50.822748,405597107,-2.339266,-3.739815,0.0340317,1.793051,3.041938,-0.1646778,5.97358,4.270204,0.001690841,24.5812,-29.20666,0.3676798
82411,2023-01-20 11:12:50.922482,405696847,-6.839312,-2.154575,-0.01026837,-1.174253,-9.343483,-0.09322205,4.875654,1.02505,-0.0007775994,19.13102,38.55457,0.3611371
82445,2023-01-20 11:12:51.022460,405796832,-2.895863,-2.783923,-0.01118318,-2.691118,1.106178,-0.2030356,3.85428,1.47656,-0.0002412302,-0.09540342,27.7976,0.3435619
82476,2023-01-20 11:12:51.122433,405896813,-1.188988,-3.132395,0.01373581,-2.637839,0.622741,-0.2381104,3.16232,1.442298,-0.001816151,-1.853905,-41.74013,0.3473963
82509,2023-01-20 11:12:51.222424,405996808,-2.646756,-2.176521,0.01099696,-1.196319,3.111901,-0.2243544,2.72251,1.955803,-0.0042935,-7.274136,50.11311,0.3460436
82544,2023-01-20 11:12:51.322439,406096811,-6.095387,-1.662381,-0.006364074,-1.240423,-0.3885354,-0.2007812,2.575072,3.877061,-0.004648784,-18.65005,24.3741,0.3344408
82576,2023-01-20 11:12:51.422446,406196813,-6.212177,-6.267845,0.03367459,4.746947,-5.254227,-0.1484313,1.454155,4.315729,-0.01015776,-26.19485,0.09584427,0.3300623
82610,2023-01-20 11:12:51.522536,406296923,-8.468772,-0.7657762,-0.03765487,3.643829,5.298069,-0.2166773,0.5681071,4.380804,-0.01410399,-23.86488,12.37612,0.3320215
82642,2023-01-20 11:12:51.622450,406396849,-8.029341,-4.686419,-0.01255067,9.825358,7.600331,-0.198021,0.08562538,1.456631,-0.0151414,-31.53615,18.17722,0.320339
82673,2023-01-20 11:12:51.722442,406496821,-3.840899,-3.896921,-0.01094047,7.998176,2.879343,-0.1531149,0.1135982,-0.3136016,-0.009551621,-35.62384,8.635139,0.3120733
82706,2023-01-20 11:12:51.822719,406597088,-2.450603,-6.568188,0.03356459,5.523753,9.658624,-0.2342929,1.195743,-1.800035,-0.003454125,-32.3952,-21.34333,0.3116246
82737,2023-01-20 11:12:51.922403,406696793,1.853385,-1.4092,-0.01162548,3.440549,1.297784,-0.1571761,2.391407,-4.170635,0.004854146,-15.35359,8.056831,0.3243429
82771,2023-01-20 11:12:52.022415,406796816,-1.991408,4.920015,-0.03206171,6.091364,-6.012689,-0.09465615,4.225142,-3.574083,0.008398288,-12.66825,7.822227,0.3155109
82802,2023-01-20 11:12:52.122432,406896805,6.327034,-2.363881,0.0219111,0.7732031,3.372889,-0.2076103,3.855298,-0.5348181,0.008671796,8.912984,-60.24618,0.3337423
82835,2023-01-20 11:12:52.222498,406996851,16.63301,-0.4192162,0.02637322,1.572903,8.856842,-0.2178714,3.889506,0.7116827,0.007829284,20.02968,27.19421,0.3394303
82870,2023-01-20 11:12:52.322443,407096803,15.16763,12.7461,-0.01028132,-0.1608734,12.78254,-0.219153,4.502254,-3.905266,0.009787298,7.024446,83.0903,0.325128
82902,2023-01-20 11:12:52.422440,407196809,9.69024,17.34282,-0.04016139,-2.679962,-4.939217,-0.1141546,5.624641,-2.727537,0.01308398,-32.08695,40.72905,0.2839069
82936,2023-01-20 11:12:52.522435,407296822,7.99794,6.485802,0.02367329,1.124918,-0.9024522,-0.1827111,5.789344,2.049305,0.0114263,-33.71106,2.938843,0.2942958
82968,2023-01-20 11:12:52.622412,407396808,5.57354,8.079901,-0.03825183,6.65981,-1.044296,-0.1238753,4.783689,1.245658,0.003443473,-34.43726,14.30206,0.2892176
82999,2023-01-20 11:12:52.722434,407496809,4.334737,3.669225,0.01093381,3.043395,-4.171992,-0.1311521,3.715793,1.282757,0.0003351243,-31.56449,-2.188778,0.2871476
83033,2023-01-20 11:12:52.822768,407597129,2.816922,8.218374,-0.03610838,6.815715,3.802481,-0.1877591,3.682285,0.03953923,0.002532297,-2.374556,-43.74485,0.3101697
83064,2023-01-20 11:12:52.922506,407696875,5.560745,-1.835503,0.03521249,7.171414,5.996643,-0.1852154,3.939768,-1.224052,0.006231962,12.4103,-6.36673,0.3131092
83098,2023-01-20 11:12:53.022455,407796829,6.564487,1.918002,0.01153108,3.466617,2.705373,-0.1520464,5.241049,-2.341735,0.01202584,20.46009,1.82066,0.315358
83129,2023-01-20 11:12:53.122445,407896817,4.188347,1.230808,0.007473998,1.724349,11.04979,-0.2466831,5.684815,0.1377175,0.01233409,15.7465,44.05012,0.3088281
83163,2023-01-20 11:12:53.222438,407996807,1.180003,0.4654734,0.01428712,-2.317259,3.944886,-0.2013612,5.20719,3.557656,0.006839773,6.890437,21.88969,0.3008741
83198,2023-01-20 11:12:53.322422,408096788,-0.04911888,-0.6817713,-0.01082245,-3.226338,-5.869221,-0.1449671,4.96235,2.103435,0.005115138,3.960752,8.615971,0.2989244
83230,2023-01-20 11:12:53.422459,408196825,0.4096895,4.860777,-0.02707732,-2.162035,4.645928,-0.2344499,4.720887,0.5752432,0.00598644,4.470429,8.206844,0.3022998
83264,2023-01-20 11:12:53.522556,408296933,-2.382077,-1.596163,0.009463831,-1.720724,-14.76727,-0.07289495,4.978751,-0.7712626,0.006507953,6.452737,-12.08582,0.3015506
83296,2023-01-20 11:12:53.622428,408396812,-5.71559,-2.752674,0.01402991,-0.7448896,9.78528,-0.2755294,5.082559,1.491324,0.006366865,15.94345,3.908634,0.3137423
83327,2023-01-20 11:12:53.722438,408496814,-8.499886,-4.460408,0.007439827,-2.134479,-5.196859,-0.1677549,4.481186,2.476222,0.00309581,16.88078,1.442051,0.311916
83360,2023-01-20 11:12:53.822722,408597092,-6.517536,-1.83939,-0.02687659,-0.6422173,-6.264321,-0.1014876,3.724665,0.4919707,0.0004417459,17.23037,11.24134,0.3161919
83391,2023-01-20 11:12:53.922443,408696819,-1.982089,6.845184,-0.07638681,-3.145557,-8.998502,-0.1362105,3.521013,-1.035122,0.002615843,17.55574,-6.716156,0.3176135
83425,2023-01-20 11:12:54.022462,408796841,-0.8263196,-7.087764,0.05484623,0.8565141,3.168677,-0.2300245,2.879715,2.335087,0.0002412838,32.73947,-28.47471,0.3387271
83456,2023-01-20 11:12:54.122434,408896806,1.4143,-1.951977,0.02416836,2.343934,3.421145,-0.1991516,2.184323,1.310782,-0.001575075,42.04839,9.92794,0.3474553
83489,2023-01-20 11:12:54.222486,408996852,1.833213,-2.622653,0.02988769,0.4099427,5.877004,-0.1969652,1.805023,0.652317,-0.001798913,31.22588,36.13338,0.3366883
83524,2023-01-20 11:12:54.322441,409096803,0.6207717,-3.169759,0.03849993,-0.9974483,-1.91229,-0.1756452,1.78218,1.116291,-0.001570589,21.25776,22.60342,0.3336307
83556,2023-01-20 11:12:54.422447,409196816,4.957127,-1.906404,0.0141951,-2.351278,5.404504,-0.1953516,1.34509,0.428084,-0.001477201,-3.398805,78.94783,0.3166213
83590,2023-01-20 11:12:54.522412,409296824,1.061998,3.553115,-0.01671786,-6.724286,-12.97092,-0.1092141,1.253537,1.349736,-0.004187319,-32.86305,-1.580429,0.2946903
83622,2023-01-20 11:12:54.622380,409396816,3.049549,-1.583791,0.02969282,-4.328393,-3.164196,-0.2176014,-0.06123371,4.44044,-0.01001143,-28.57588,-52.61765,0.309385
83653,2023-01-20 11:12:54.722418,409496813,1.196635,4.420681,-0.0277928,-4.987498,-8.106532,-0.1496712,-1.165072,2.712639,-0.01532136,-19.6374,13.6404,0.31834
83686,2023-01-20 11:12:54.822768,409597134,-2.292137,2.597486,-0.01712765,-0.9819191,-6.096816,-0.1507716,-1.233579,-0.2723475,-0.01414259,-14.01966,-49.53165,0.3191999
83717,2023-01-20 11:12:54.922437,409696812,-0.6615512,-3.572532,0.0008152113,0.560535,-10.98142,-0.09941747,-1.251208,-0.02459482,-0.01217893,4.204457,-42.03815,0.3374512
83752,2023-01-20 11:12:55.022424,409796805,-1.141641,5.21678,-0.03922747,1.420784,3.167939,-0.1795945,-0.9801348,-1.895489,-0.01059428,15.1557,-23.98691,0.3428015
83783,2023-01-20 11:12:55.122430,409896806,2.293544,-4.840435,0.02599273,-0.6281936,0.8706936,-0.148973,-0.7012161,-3.569104,-0.007361465,2.05255,29.92563,0.329088
83816,2023-01-20 11:12:55.222449,409996820,4.582123,11.86316,-0.06081267,-2.419573,-6.542876,-0.1372536,0.4238635,-3.750777,0.0002435087,-11.98614,-12.88862,0.317827
83851,2023-01-20 11:12:55.322421,410096790,6.826166,0.8330405,0.02927965,-2.220626,-3.658338,-0.1842854,1.134696,-1.705556,0.0034715,-8.347713,-35.56213,0.3285609
83883,2023-01-20 11:12:55.422442,410196815,5.115273,2.991339,0.0336145,0.5985789,3.161773,-0.2084954,1.71568,1.107282,0.001857121,-10.45917,3.530788,0.3262226
83919,2023-01-20 11:12:55.522535,410296930,0.6854467,1.545734,0.001987394,-1.737473,-9.372849,-0.1152026,1.679741,0.08862801,-0.001764893,-9.094939,-32.76939,0.3276263
83951,2023-01-20 11:12:55.622408,410396815,3.165531,3.385689,-0.02568233,2.039319,-3.139864,-0.12507,1.311976,-1.291329,-0.002951876,-7.177259,-0.7335663,0.3281161
83982,2023-01-20 11:12:55.722423,410496809,3.883675,5.543117,-0.02321034,1.970964,7.85678,-0.2138261,1.038398,1.215448,-0.0040704,-13.22746,-5.041122,0.3210551
84015,2023-01-20 11:12:55.822554,410596925,1.280331,4.147173,-0.006302443,0.07492632,11.16821,-0.2477576,0.6674945,2.015532,-0.006924992,-24.75735,36.75337,0.3106132
84046,2023-01-20 11:12:55.922419,410696801,1.361091,-6.491241,0.05217228,-1.232922,1.494696,-0.2003007,1.055604,-2.086061,-0.002268498,-38.75607,18.04218,0.2976412
84080,2023-01-20 11:12:56.022438,410796824,-0.6584567,3.77588,-0.02831175,2.937147,-4.923867,-0.1441574,2.622956,-4.065638,0.005108212,-36.14739,-63.3976,0.3007303
84111,2023-01-20 11:12:56.122553,410896919,5.208537,-8.617292,0.0608855,1.841518,0.5540404,-0.1845604,2.689777,0.7300624,0.004879232,-18.97653,-18.1283,0.3163677
84144,2023-01-20 11:12:56.222470,410996819,3.951499,3.13826,0.007540498,4.797297,-2.616024,-0.09928282,2.899796,1.046897,0.002890076,-7.791107,-9.260082,0.3201903
84179,2023-01-20 11:12:56.322447,411096787,-4.15488,12.64117,-0.04771349,-0.3869134,2.744542,-0.2149332,1.866338,6.128431,-0.006260154,-0.2991557,-19.73486,0.3187504
84211,2023-01-20 11:12:56.420418,411196805,-9.116753,-5.607384,0.02113135,1.361377,3.387381,-0.2111639,-0.004283062,5.683027,-0.01710944,26.22569,-25.77257,0.3435348
84245,2023-01-20 11:12:56.511307,411296836,-7.230749,-8.361959,-0.0007337411,2.63375,2.437593,-0.1787714,-0.8718216,2.555937,-0.01461508,34.37141,-2.231503,0.3384381
84277,2023-01-20 11:12:56.602635,411396821,-5.689558,-4.00023,-0.02064962,0.6153021,9.16963,-0.2190779,-0.7999263,-0.1308051,-0.01161562,28.06017,35.1902,0.3323009
84308,2023-01-20 11:12:56.713812,411496820,-5.679512,-7.398406,0.01028738,-3.879702,6.166831,-0.221552,0.1566647,-2.589802,-0.004159865,13.87353,39.66341,0.3221409
84341,2023-01-20 11:12:56.820533,411596935,-0.9837856,-7.483005,0.01546112,-1.60836,1.150478,-0.1989298,2.482778,-6.215294,0.009539416,5.179484,4.703045,0.3194706
84372,2023-01-20 11:12:56.911307,411696818,3.880898,-3.315389,0.04509044,-3.525295,-0.6181051,-0.2102854,4.527209,-4.267241,0.01829657,10.91676,-3.744793,0.3324809
84406,2023-01-20 11:12:57.002419,411796831,4.010372,0.6889906,0.01079433,-0.2358256,-13.70753,-0.06536082,5.563658,-2.251376,0.01712781,11.04057,-5.586243,0.3331508
84438,2023-01-20 11:12:57.102487,411896926,0.518428,-0.9918451,0.02486462,-4.425076,-0.5736775,-0.1734293,5.780007,2.529982,0.01321127,9.841421,16.154,0.3331722
84471,2023-01-20 11:12:57.202329,411996794,-0.4518788,-3.411988,0.03184651,0.03323383,-2.021369,-0.1765071,4.774211,3.354973,0.006591201,4.517637,-2.163506,0.3292712
84506,2023-01-20 11:12:57.302336,412096811,-3.637896,-2.773147,0.01028446,-5.688574,-0.9200371,-0.1989207,3.681198,5.313649,0.0002420992,6.329197,9.960938,0.3327188
84538,2023-01-20 11:12:57.402391,412196876,-2.048433,-2.894364,0.004810576,1.44401,1.946807,-0.2069846,2.195799,3.55966,-0.004288691,8.408596,4.280853,0.3355457
84572,2023-01-20 11:12:57.502315,412296833,-1.642492,-1.8722,0.007887607,-2.258715,4.352164,-0.2184877,0.6962066,2.433984,-0.00824436,7.508921,-0.8720398,0.3325334
84603,2023-01-20 11:12:57.602508,412396805,-2.448698,4.998618,-0.03922942,-0.9736655,0.4207501,-0.1776205,0.0549641,1.367939,-0.008718705,4.232111,28.82557,0.333566
84634,2023-01-20 11:12:57.713749,412496805,-5.842603,-1.762612,-0.0120595,-2.6109,-3.557321,-0.1740764,0.2849159,-1.504673,-0.006466405,3.130848,-9.876919,0.3311959
84667,2023-01-20 11:12:57.820424,412596824,-5.38917,-3.392876,-0.005295414,-2.036252,-8.847703,-0.1282507,0.4312116,0.7258559,-0.005199043,15.41488,-25.38233,0.3471279
84698,2023-01-20 11:12:57.911256,412696814,-6.796666,-3.473613,-0.004856269,-4.437132,-10.40693,-0.1010062,-0.1944977,1.306203,-0.008833377,28.0667,9.291744,0.3587292
84732,2023-01-20 11:12:58.002311,412796816,-3.342102,-6.354138,0.0281032,2.106702,-1.106457,-0.1659235,-1.433784,2.937454,-0.01345749,25.56965,1.139641,0.3557977
84763,2023-01-20 11:12:58.102356,412896853,-5.462743,-7.63206,0.02971264,-6.85044,2.366791,-0.2185871,-2.573808,3.179711,-0.01783756,36.38387,-26.45006,0.3703796
84796,2023-01-20 11:12:58.202328,412996817,-4.090479,1.65902,-0.02763054,-6.533187,-5.470658,-0.1427696,-3.946311,0.9764741,-0.02273059,38.65113,6.311989,0.374966
84832,2023-01-20 11:12:58.302291,413096787,-2.940618,-6.521616,0.03039134,-7.881017,-5.265371,-0.1806381,-5.043187,-0.6027133,-0.02423999,27.68568,23.84596,0.369856
84864,2023-01-20 11:12:58.402298,413196801,-1.716364,-0.1324879,-0.01372105,-4.228217,-1.030037,-0.1755055,-4.554185,-2.04582,-0.01962223,16.54861,24.35656,0.3683725
84898,2023-01-20 11:12:58.502284,413296832,-2.545596,-0.3473305,-0.01174179,-5.46725,-4.85169,-0.1636792,-3.325674,-4.248482,-0.01173334,-6.808509,14.63737,0.3530213
84930,2023-01-20 11:12:58.602232,413396825,0.2390157,-8.261258,0.07516795,-2.294178,-4.078757,-0.1847979,-1.920254,-3.738631,-0.004802054,-13.21688,-18.03436,0.3583789
84961,2023-01-20 11:12:58.702308,413496878,-1.802643,-9.205443,0.05339991,-5.259188,2.980947,-0.2332606,-0.3653516,-1.524335,-0.0009516994,-9.874136,-23.59219,0.3657421
84994,2023-01-20 11:12:58.802294,413596843,1.524217,-3.157857,0.0102248,-3.044421,-3.010263,-0.162334,-0.1805575,-3.262683,-0.002431364,-22.65448,52.52113,0.3534924
85025,2023-01-20 11:12:58.902209,413696790,0.9009858,6.828046,-0.05084842,-6.229665,-13.23314,-0.1139128,0.9076628,-4.177317,0.002166796,-50.40893,-14.62097,0.3294407
85059,2023-01-20 11:12:59.002227,413796839,4.955047,-0.4407555,0.01590462,-1.327534,-13.34318,-0.1091475,0.9878504,-2.819499,0.002805032,-54.47047,-69.15245,0.334863
85090,2023-01-20 11:12:59.102178,413896790,3.908412,2.063455,0.005033973,0.4719356,-3.592883,-0.166711,1.519655,-2.115539,0.002596741,-42.51552,-50.92068,0.3472547
85123,2023-01-20 11:12:59.202213,413996826,6.770706,1.813612,0.005671159,5.346143,-1.497257,-0.154816,0.9120398,1.819589,-0.001633212,-38.25443,-23.68164,0.3454475
85160,2023-01-20 11:12:59.302195,414096795,3.563589,-1.953241,0.05227996,3.697365,0.5350886,-0.164127,0.6976818,1.531017,-0.004381319,-45.13608,-23.35968,0.332909
85192,2023-01-20 11:12:59.402339,414196928,4.232203,1.600296,0.008191555,1.944875,0.3758783,-0.1756944,-0.367378,2.798896,-0.008836213,-34.61029,-57.71666,0.3420082
85226,2023-01-20 11:12:59.502212,414296837,-0.4734628,4.50348,-0.02240215,1.039279,3.777338,-0.2035877,-0.4620043,1.727828,-0.009631917,-24.29806,-6.688976,0.3463385
85258,2023-01-20 11:12:59.602153,414396814,1.868762,2.087804,-0.001624871,6.841333,7.603838,-0.2012785,-1.082622,0.2257099,-0.01065087,-34.91949,-2.035713,0.3275166
85289,2023-01-20 11:12:59.702152,414496798,1.84168,5.458314,-0.04051074,2.356291,-1.489339,-0.152684,-0.7932176,-1.719295,-0.008109512,-43.63761,-8.89616,0.3147459
85322,2023-01-20 11:12:59.802213,414596844,3.222601,-2.40153,0.04861562,3.330913,-2.310743,-0.1866703,-0.7398417,-1.254562,-0.005350729,-29.92252,-50.19379,0.3271671
85353,2023-01-20 11:12:59.902203,414696818,-1.450151,0.7368261,0.008966286,4.88448,3.355386,-0.1937714,0.08230895,1.515707,-0.005441217,-4.465895,-13.23671,0.3461969
85387,2023-01-20 11:13:00.002354,414796954,0.8086296,0.01823607,0.002261905,7.613325,13.44006,-0.2286557,-0.2034412,0.5837813,-0.006256666,7.536783,-4.787064,0.3469311
85418,2023-01-20 11:13:00.102213,414896815,2.43067,-4.99728,0.03927252,2.698452,11.94139,-0.2444346,-0.9937952,1.370237,-0.01019735,17.93692,19.10486,0.3507228
85451,2023-01-20 11:13:00.202214,414996818,3.415648,1.222111,0.01772435,2.179609,16.12219,-0.2812988,-1.863698,1.724499,-0.01362691,13.15699,20.36476,0.3396174
85486,2023-01-20 11:13:00.302201,415096797,4.342419,5.150002,-0.0174694,4.863062,9.133316,-0.2342677,-2.238641,0.8260733,-0.01334178,11.69707,-10.33249,0.3356494
85518,2023-01-20 11:13:00.402225,415196815,2.822614,0.5264232,0.02338566,5.787037,10.86641,-0.2298899,-2.148909,0.3042457,-0.01156957,9.955906,35.22205,0.3380064
85554,2023-01-20 11:13:00.502198,415296831,-0.1521031,-1.675083,0.01601428,-0.5647743,9.249878,-0.2419742,-0.6127686,-2.223444,-0.004644873,10.09749,9.960938,0.336176
85586,2023-01-20 11:13:00.602154,415396829,-3.829812,2.775651,-0.01570274,2.094556,3.480581,-0.1700066,0.4570818,1.278978,-0.002670813,1.055501,72.27335,0.3276341
85617,2023-01-20 11:13:00.702210,415496854,-5.418525,-2.818562,-0.01880255,-1.869379,2.67741,-0.2115671,1.741302,-1.681125,0.00275894,-24.09856,28.49607,0.2996099
85650,2023-01-20 11:13:00.802216,415596830,0.03420572,-8.533031,0.04420946,0.08181963,-0.5176094,-0.2263661,3.335319,-3.983118,0.01130267,-22.77944,-25.1955,0.3082262
85681,2023-01-20 11:13:00.902179,415696792,2.937227,-3.167691,0.02244962,-1.099719,-8.687331,-0.1180887,5.254509,-5.25063,0.01915943,-8.847188,-7.534695,0.3218368
85715,2023-01-20 11:13:01.002218,415796832,6.619392,2.558637,0.03116587,3.247539,1.912658,-0.1826542,6.089858,-0.8946216,0.02118271,0.2852534,9.416199,0.3260336
85746,2023-01-20 11:13:01.102178,415896817,7.208651,-0.06136596,0.04159089,-0.1627393,-1.264012,-0.1680489,5.715117,0.456995,0.01575481,6.217419,4.602814,0.3291365
85779,2023-01-20 11:13:01.202159,415996823,5.371953,6.122965,0.01153739,0.9091706,-8.585374,-0.08670371,4.83513,1.185837,0.008795628,6.04255,1.952457,0.3248717
85814,2023-01-20 11:13:01.302201,416096843,-2.199454,4.75056,-0.03633708,-4.437082,-3.809509,-0.1606031,4.330039,3.263766,0.002843169,6.768236,19.36951,0.3232532
85847,2023-01-20 11:13:01.402180,416196802,-1.793138,-3.402587,0.01874515,0.4123891,5.336968,-0.2502231,3.102453,2.660027,-0.0006826911,15.27389,-29.92439,0.3304198
85881,2023-01-20 11:13:01.502184,416296822,1.802366,1.46908,-0.004347514,-3.034039,4.716766,-0.2210624,1.922704,1.443169,-0.001607538,25.11619,26.68076,0.3401451
85913,2023-01-20 11:13:01.602161,416396815,1.021815,1.832156,0.02181069,-1.205263,6.872159,-0.2446493,1.3034,1.198138,-0.002814475,19.44658,32.56006,0.3306611
85944,2023-01-20 11:13:01.702173,416496812,-6.038497,-1.082697,-0.004352858,-4.567469,0.5808319,-0.2064091,1.795506,2.256718,-0.002853485,22.90498,16.23697,0.3379189
85977,2023-01-20 11:13:01.802213,416596837,-7.275208,-11.6332,0.06111104,-1.003984,6.064959,-0.222676,1.665851,0.7536452,-0.002476055,9.98259,63.27257,0.3245581
86008,2023-01-20 11:13:01.902194,416696814,-3.73634,-7.902345,0.01740736,-6.290013,-4.769151,-0.1816755,2.650212,-2.6702,0.006107213,-6.51317,9.598827,0.3087493
86042,2023-01-20 11:13:02.002324,416796939,0.2530612,0.6460299,-0.0199417,-2.681586,-7.80226,-0.1696405,3.668389,-4.1222,0.01216218,5.13938,-29.01478,0.3298766
86073,2023-01-20 11:13:02.102198,416896812,2.546443,-1.199765,0.005987119,-0.1533788,-5.733973,-0.1461543,4.221854,-0.9610184,0.01177946,16.22467,-14.32524,0.3395755
86106,2023-01-20 11:13:02.202201,416996815,1.885211,6.623198,-0.02821136,2.204503,5.646232,-0.2022488,3.607879,2.99352,0.006428855,12.95391,27.10762,0.3340994
86141,2023-01-20 11:13:02.302187,417096788,2.619997,-1.223358,0.02621735,1.741982,6.921578,-0.2316646,2.460105,2.824922,0.00139507,17.26127,-21.5971,0.336484
86173,2023-01-20 11:13:02.402230,417196818,-1.55005,-1.528962,0.03046057,2.551517,9.103215,-0.2379868,2.285596,2.862434,-0.0006801307,28.52513,6.845284,0.3487974
86207,2023-01-20 11:13:02.502221,417296830,-3.521918,-0.8067098,0.001058335,-1.667814,8.147976,-0.2327223,1.394696,3.351183,-0.003501055,30.23334,36.81774,0.3475791
86239,2023-01-20 11:13:02.602213,417396843,-2.865981,-6.94872,0.03637614,1.032304,1.634294,-0.1959298,1.268877,1.103206,-0.002387236,22.16749,13.57708,0.340121
86270,2023-01-20 11:13:02.702199,417496822,-5.458347,-2.911792,-0.01265164,-4.991477,-8.852664,-0.1358012,1.846254,0.1359709,0.0001240401,17.70801,9.156513,0.3401057
86303,2023-01-20 11:13:02.802213,417596830,-2.217071,-5.42119,0.02422108,0.4679643,-10.05323,-0.116448,1.885874,-1.014886,0.00253803,12.37944,0.6563187,0.3387609
86334,2023-01-20 11:13:02.902193,417696807,0.9629316,0.6937686,-0.02454001,-4.439982,-7.35144,-0.1537606,1.569666,-0.1305553,0.002558615,13.30854,-21.75322,0.3434911
86368,2023-01-20 11:13:03.002218,417796831,0.9668299,4.693613,-0.03330618,0.6677033,-6.442531,-0.1416153,1.099867,2.751886,-0.001496777,19.91567,-10.39257,0.3549483
86399,2023-01-20 11:13:03.102185,417896827,-4.079036,-0.8049581,-0.01353731,2.066746,-5.552603,-0.1152352,0.7994984,1.851531,-0.006380532,20.05421,-8.325768,0.3522913
86432,2023-01-20 11:13:03.202152,417996821,-2.634017,-2.780512,-0.002119526,2.373546,-6.831225,-0.102775,-0.4138523,1.351975,-0.01029087,22.36405,-3.33147,0.3580455
86467,2023-01-20 11:13:03.302286,418096922,-3.40257,-2.570462,-0.0009693126,-0.1511078,-1.702036,-0.1634926,-1.51767,2.435728,-0.01374522,21.89209,13.25645,0.3572263
86500,2023-01-20 11:13:03.402218,418196821,-0.2700435,-3.309338,0.01053867,1.82028,7.761745,-0.2189806,-2.794612,3.385069,-0.01669339,20.44827,19.32421,0.3574281
86534,2023-01-20 11:13:03.502196,418296819,-3.409253,1.613845,-0.03066729,-4.233867,-3.630035,-0.1730596,-3.543416,3.180398,-0.0193352,15.03367,25.45147,0.354293
86567,2023-01-20 11:13:03.602170,418396812,-0.2280287,2.29616,-0.02569637,0.2797928,-12.1132,-0.09046993,-3.837772,-0.9525499,-0.01630894,5.290099,-7.365894,0.349093
86598,2023-01-20 11:13:03.702191,418496817,2.000931,3.172533,-0.02291158,-2.242808,-5.581977,-0.1407837,-4.064179,-1.399483,-0.01428441,5.510662,-17.67874,0.3541887
86631,2023-01-20 11:13:03.802223,418596833,2.133212,0.7244336,-0.002909952,-0.4501383,0.9692333,-0.1928016,-4.256845,-0.2758722,-0.01644738,9.282449,-0.3793716,0.3601306
86662,2023-01-20 11:13:03.902237,418696852,-0.9432343,-3.93066,0.0374141,0.1304106,6.660634,-0.2345029,-3.91127,1.003237,-0.01734584,7.137817,3.980923,0.3561569
86696,2023-01-20 11:13:04.002203,418796823,0.6932687,0.7243587,-0.00137528,3.912951,0.9586885,-0.178822,-4.239535,0.4610362,-0.01875613,5.143295,-5.511951,0.3559512
