LineNo,UTC_Approx,TimeUS,C,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
73000,2023-01-20 11:12:22.481687,377196071,0,7.974362E-11,3.517432E-08,5.234874E-08,2.717261E-09,5.967079E-06,3.36901E-06,0.0001559466,5.485185E-06,3.116968E-06,0.0001532681,0,0
73163,2023-01-20 11:12:22.981689,377696080,0,7.96473E-11,3.50647E-08,5.23311E-08,2.722946E-09,5.961001E-06,3.366203E-06,0.0001559397,5.477629E-06,3.11559E-06,0.000153262,0,0
73328,2023-01-20 11:12:23.481670,378196071,0,7.953204E-11,3.493805E-08,5.230543E-08,2.728167E-09,5.956929E-06,3.363298E-06,0.0001559063,5.471554E-06,3.11388E-06,0.0001532298,0,0
73489,2023-01-20 11:12:23.981722,378696080,0,7.945634E-11,3.483398E-08,5.229163E-08,2.733969E-09,5.953884E-06,3.360584E-06,0.0001558722,5.466331E-06,3.112627E-06,0.0001531967,0,0
73654,2023-01-20 11:12:24.481687,379196076,0,7.935615E-11,3.471722E-08,5.227331E-08,2.739252E-09,5.948527E-06,3.357879E-06,0.0001558666,5.459382E-06,3.111125E-06,0.0001531915,0,0
73816,2023-01-20 11:12:24.981718,379696079,0,7.928411E-11,3.46181E-08,5.226422E-08,2.745022E-09,5.945414E-06,3.35529E-06,0.0001558578,5.454318E-06,3.109888E-06,0.0001531813,0,0
73981,2023-01-20 11:12:25.481658,380196068,0,7.920341E-11,3.450526E-08,5.225057E-08,2.750283E-09,5.943913E-06,3.352679E-06,0.0001558326,5.450624E-06,3.1085E-06,0.0001531527,0,0
74144,2023-01-20 11:12:25.981713,380696072,0,7.913561E-11,3.44096E-08,5.224407E-08,2.755941E-09,5.94429E-06,3.350096E-06,0.0001557614,5.448216E-06,3.107357E-06,0.0001530766,0,0
74309,2023-01-20 11:12:26.481687,381196072,0,7.906946E-11,3.43018E-08,5.223325E-08,2.761301E-09,5.947571E-06,3.34752E-06,0.0001555271,5.447451E-06,3.106102E-06,0.0001528315,0,0
74471,2023-01-20 11:12:26.981711,381696071,0,7.900058E-11,3.420977E-08,5.222828E-08,2.767057E-09,5.950296E-06,3.34499E-06,0.0001553551,5.446619E-06,3.104868E-06,0.0001526509,0,0
74636,2023-01-20 11:12:27.481690,382196073,0,7.891883E-11,3.410575E-08,5.221994E-08,2.772383E-09,5.9514E-06,3.342391E-06,0.0001552144,5.4447E-06,3.103521E-06,0.0001525012,0,0
74798,2023-01-20 11:12:27.965403,382696080,0,7.884571E-11,3.401573E-08,5.221654E-08,2.778194E-09,5.950343E-06,3.339858E-06,0.0001551425,5.441067E-06,3.102209E-06,0.0001524239,0,0
74963,2023-01-20 11:12:28.461901,383196071,0,7.875722E-11,3.391096E-08,5.220901E-08,2.783374E-09,5.948096E-06,3.337108E-06,0.0001551145,5.437319E-06,3.100715E-06,0.0001523923,0,0
75124,2023-01-20 11:12:28.961748,383696067,0,7.866549E-11,3.382649E-08,5.220767E-08,2.789139E-09,5.945078E-06,3.334516E-06,0.0001551057,5.43269E-06,3.099319E-06,0.0001523822,0,0
75291,2023-01-20 11:12:29.461712,384196085,0,7.857456E-11,3.373592E-08,5.220452E-08,2.794701E-09,5.94201E-06,3.331894E-06,0.0001550993,5.42822E-06,3.097852E-06,0.0001523742,0,0
75452,2023-01-20 11:12:29.961695,384696067,0,7.84778E-11,3.365596E-08,5.220463E-08,2.800504E-09,5.939396E-06,3.329382E-06,0.0001550871,5.423767E-06,3.096363E-06,0.0001523606,0,0
75617,2023-01-20 11:12:30.461686,385196077,0,7.837491E-11,3.356326E-08,5.220202E-08,2.805793E-09,5.938929E-06,3.326822E-06,0.0001550527,5.421341E-06,3.094748E-06,0.0001523228,0,0
75780,2023-01-20 11:12:30.961694,385696076,0,7.827092E-11,3.348415E-08,5.22025E-08,2.811559E-09,5.93844E-06,3.324343E-06,0.0001550212,5.418673E-06,3.093141E-06,0.0001522888,0,0
75946,2023-01-20 11:12:31.461684,386196086,0,7.814985E-11,3.33958E-08,5.220125E-08,2.816805E-09,5.934478E-06,3.321813E-06,0.0001550154,5.413485E-06,3.0914E-06,0.0001522824,0,0
76107,2023-01-20 11:12:31.961704,386696071,0,7.8041E-11,3.332251E-08,5.22031E-08,2.822668E-09,5.932344E-06,3.319432E-06,0.0001550081,5.409569E-06,3.089742E-06,0.0001522743,0,0
76272,2023-01-20 11:12:32.461680,387196071,0,7.791857E-11,3.323954E-08,5.220372E-08,2.827971E-09,5.927379E-06,3.317032E-06,0.0001549942,5.403081E-06,3.08794E-06,0.0001522609,0,0
76434,2023-01-20 11:12:32.961700,387696074,0,7.779247E-11,3.317015E-08,5.220604E-08,2.83371E-09,5.923091E-06,3.314689E-06,0.0001549859,5.397066E-06,3.086356E-06,0.0001522522,0,0
76600,2023-01-20 11:12:33.461686,388196072,0,7.766027E-11,3.309239E-08,5.220665E-08,2.839075E-09,5.920643E-06,3.31243E-06,0.0001549771,5.392964E-06,3.084543E-06,0.0001522416,0,0
76810,2023-01-20 11:12:33.961698,388696071,0,7.752154E-11,3.302573E-08,5.220928E-08,2.844845E-09,5.919836E-06,3.310232E-06,0.0001549613,5.389862E-06,3.082756E-06,0.0001522236,0,0
76974,2023-01-20 11:12:34.461682,389196072,0,7.73762E-11,3.294958E-08,5.221072E-08,2.850105E-09,5.918203E-06,3.30808E-06,0.0001549426,5.385681E-06,3.080771E-06,0.0001522048,0,0
77135,2023-01-20 11:12:34.961699,389696081,0,7.72516E-11,3.28841E-08,5.221379E-08,2.855816E-09,5.917334E-06,3.305943E-06,0.0001549214,5.382477E-06,3.078946E-06,0.0001521807,0,0
77300,2023-01-20 11:12:35.461680,390196068,0,7.710513E-11,3.281242E-08,5.221502E-08,2.860976E-09,5.915375E-06,3.303735E-06,0.0001548712,5.379063E-06,3.076996E-06,0.0001521244,0,0
77464,2023-01-20 11:12:35.961721,390696091,0,7.697006E-11,3.275303E-08,5.221854E-08,2.866705E-09,5.912798E-06,3.301613E-06,0.0001548556,5.374823E-06,3.075065E-06,0.0001521054,0,0
77629,2023-01-20 11:12:36.461690,391196077,0,7.682994E-11,3.268633E-08,5.222121E-08,2.871915E-09,5.910555E-06,3.299527E-06,0.0001548485,5.370854E-06,3.072957E-06,0.0001520961,0,0
77790,2023-01-20 11:12:36.961696,391696080,0,7.669151E-11,3.262865E-08,5.222544E-08,2.877473E-09,5.90925E-06,3.29746E-06,0.000154841,5.367527E-06,3.070874E-06,0.000152086,0,0
77955,2023-01-20 11:12:37.461667,392196086,0,7.655838E-11,3.256469E-08,5.222908E-08,2.882615E-09,5.908736E-06,3.29544E-06,0.0001548262,5.364729E-06,3.068733E-06,0.0001520681,0,0
78118,2023-01-20 11:12:37.947150,392696084,0,7.642211E-11,3.251018E-08,5.223399E-08,2.888154E-09,5.908071E-06,3.293429E-06,0.0001548181,5.361516E-06,3.066669E-06,0.0001520577,0,0
78283,2023-01-20 11:12:38.441841,393196077,0,7.627692E-11,3.245182E-08,5.223807E-08,2.893251E-09,5.901897E-06,3.291372E-06,0.0001547585,5.354371E-06,3.064545E-06,0.0001519935,0,0
78444,2023-01-20 11:12:38.941756,393696071,0,7.61432E-11,3.240146E-08,5.224338E-08,2.898762E-09,5.891232E-06,3.289373E-06,0.0001546532,5.342834E-06,3.062438E-06,0.0001518858,0,0
78610,2023-01-20 11:12:39.441752,394196072,0,7.59986E-11,3.234461E-08,5.224813E-08,2.903507E-09,5.886131E-06,3.287423E-06,0.0001546327,5.336337E-06,3.060139E-06,0.0001518645,0,0
78772,2023-01-20 11:12:39.941767,394696072,0,7.587471E-11,3.22958E-08,5.225418E-08,2.908753E-09,5.886211E-06,3.285527E-06,0.0001546072,5.333171E-06,3.057758E-06,0.0001518378,0,0
78937,2023-01-20 11:12:40.441704,395196072,0,7.575154E-11,3.224174E-08,5.225979E-08,2.913469E-09,5.889209E-06,3.283597E-06,0.0001544987,5.331858E-06,3.055212E-06,0.0001517229,0,0
79100,2023-01-20 11:12:40.941687,395696067,0,7.562266E-11,3.219582E-08,5.226599E-08,2.918692E-09,5.892049E-06,3.281612E-06,0.0001544113,5.330558E-06,3.05263E-06,0.0001516292,0,0
79265,2023-01-20 11:12:41.441679,396196083,0,7.54895E-11,3.214535E-08,5.22717E-08,2.923394E-09,5.894268E-06,3.279535E-06,0.0001543344,5.329671E-06,3.04992E-06,0.0001515431,0,0
79426,2023-01-20 11:12:41.941705,396696068,0,7.534964E-11,3.210325E-08,5.227771E-08,2.928763E-09,5.895996E-06,3.277589E-06,0.0001542737,5.328515E-06,3.047441E-06,0.0001514736,0,0
79592,2023-01-20 11:12:42.441704,397196071,0,7.520336E-11,3.205635E-08,5.228367E-08,2.933654E-09,5.895261E-06,3.275639E-06,0.0001542609,5.325671E-06,3.044766E-06,0.0001514569,0,0
79753,2023-01-20 11:12:42.941721,397696094,0,7.507036E-11,3.201565E-08,5.229051E-08,2.939076E-09,5.893861E-06,3.273846E-06,0.0001542469,5.321128E-06,3.042368E-06,0.0001514434,0,0
79921,2023-01-20 11:12:43.441672,398196071,0,7.493546E-11,3.196919E-08,5.229726E-08,2.943967E-09,5.894205E-06,3.272031E-06,0.0001542112,5.317878E-06,3.039852E-06,0.0001514073,0,0
80082,2023-01-20 11:12:43.941698,398696072,0,7.480298E-11,3.192844E-08,5.230434E-08,2.949313E-09,5.896314E-06,3.270237E-06,0.0001541532,5.315841E-06,3.037405E-06,0.0001513469,0,0
80248,2023-01-20 11:12:44.441713,399196072,0,7.467856E-11,3.188122E-08,5.231111E-08,2.954238E-09,5.898772E-06,3.268453E-06,0.0001540855,5.314999E-06,3.034967E-06,0.0001512726,0,0
80409,2023-01-20 11:12:44.941701,399696072,0,7.454673E-11,3.184012E-08,5.231794E-08,2.959656E-09,5.902286E-06,3.266714E-06,0.0001539661,5.314578E-06,3.032639E-06,0.0001511447,0,0
80574,2023-01-20 11:12:45.441671,400196077,0,7.441325E-11,3.179384E-08,5.232459E-08,2.964772E-09,5.904586E-06,3.264987E-06,0.000153876,5.314064E-06,3.030265E-06,0.0001510467,0,0
80736,2023-01-20 11:12:45.941666,400696072,0,7.428476E-11,3.175331E-08,5.233134E-08,2.970399E-09,5.907875E-06,3.263282E-06,0.0001537198,5.313586E-06,3.027971E-06,0.0001508804,0,0
80902,2023-01-20 11:12:46.441708,401196083,0,7.414327E-11,3.170765E-08,5.233793E-08,2.975665E-09,5.910409E-06,3.261536E-06,0.0001536089,5.313206E-06,3.025461E-06,0.0001507626,0,0
81063,2023-01-20 11:12:46.941735,401696086,0,7.401937E-11,3.166801E-08,5.234499E-08,2.981422E-09,5.91079E-06,3.259851E-06,0.000153585,5.311508E-06,3.023117E-06,0.0001507358,0,0
81228,2023-01-20 11:12:47.437959,402196081,0,7.388155E-11,3.162201E-08,5.235197E-08,2.986657E-09,5.90861E-06,3.258141E-06,0.0001535796,5.30803E-06,3.020851E-06,0.00015073,0,0
81389,2023-01-20 11:12:47.921852,402696072,0,7.375706E-11,3.158195E-08,5.23593E-08,2.992325E-09,5.905669E-06,3.256441E-06,0.0001535733,5.303453E-06,3.018733E-06,0.0001507236,0,0
81555,2023-01-20 11:12:48.421762,403196081,0,7.363257E-11,3.153585E-08,5.236652E-08,2.997577E-09,5.902918E-06,3.254722E-06,0.0001535674,5.299224E-06,3.016687E-06,0.0001507163,0,0
81717,2023-01-20 11:12:48.921734,403696071,0,7.351496E-11,3.149718E-08,5.237369E-08,3.003264E-09,5.900613E-06,3.252994E-06,0.0001535594,5.295307E-06,3.014755E-06,0.0001507052,0,0
81883,2023-01-20 11:12:49.421685,404196071,0,7.338817E-11,3.145235E-08,5.238073E-08,3.008384E-09,5.89663E-06,3.251198E-06,0.000153541,5.290079E-06,3.012849E-06,0.0001506837,0,0
82044,2023-01-20 11:12:49.921753,404696096,0,7.329214E-11,3.141453E-08,5.238791E-08,3.014E-09,5.891072E-06,3.249458E-06,0.0001534944,5.283607E-06,3.010998E-06,0.0001506326,0,0
82258,2023-01-20 11:12:50.421722,405196071,0,7.318478E-11,3.137175E-08,5.239463E-08,3.018969E-09,5.888441E-06,3.247651E-06,0.0001534645,5.279694E-06,3.009194E-06,0.0001505964,0,0
82422,2023-01-20 11:12:50.921706,405696071,0,7.310325E-11,3.133563E-08,5.24011E-08,3.024532E-09,5.889032E-06,3.245992E-06,0.0001533845,5.278039E-06,3.007512E-06,0.0001505055,0,0
82587,2023-01-20 11:12:51.421715,406196081,0,7.301778E-11,3.129574E-08,5.240717E-08,3.029432E-09,5.885801E-06,3.244277E-06,0.0001533059,5.273877E-06,3.005784E-06,0.0001504177,0,0
82748,2023-01-20 11:12:51.921678,406696068,0,7.294743E-11,3.126245E-08,5.241327E-08,3.03483E-09,5.88481E-06,3.242655E-06,0.0001531989,5.271279E-06,3.003991E-06,0.0001502995,0,0
82913,2023-01-20 11:12:52.421703,407196072,0,7.288353E-11,3.122775E-08,5.241862E-08,3.039774E-09,5.879764E-06,3.241032E-06,0.0001529828,5.265731E-06,3.002091E-06,0.0001500677,0,0
83075,2023-01-20 11:12:52.921708,407696077,0,7.281151E-11,3.119951E-08,5.242488E-08,3.045126E-09,5.869913E-06,3.23938E-06,0.0001528184,5.255592E-06,3.000264E-06,0.0001498967,0,0
83241,2023-01-20 11:12:53.421733,408196099,0,7.273313E-11,3.116884E-08,5.243133E-08,3.049644E-09,5.854438E-06,3.237722E-06,0.0001525593,5.239434E-06,2.998392E-06,0.0001496363,0,0
83402,2023-01-20 11:12:53.921695,408696071,0,7.267692E-11,3.114391E-08,5.243825E-08,3.05467E-09,5.84032E-06,3.236135E-06,0.0001523281,5.224129E-06,2.996702E-06,0.0001494047,0,0
83567,2023-01-20 11:12:54.421712,409196080,0,7.262135E-11,3.11175E-08,5.244479E-08,3.058815E-09,5.831602E-06,3.23456E-06,0.0001522092,5.214033E-06,2.99503E-06,0.0001492865,0,0
83728,2023-01-20 11:12:54.921694,409696069,0,7.258075E-11,3.109567E-08,5.245165E-08,3.063502E-09,5.824675E-06,3.233072E-06,0.0001521176,5.205432E-06,2.99336E-06,0.000149195,0,0
83894,2023-01-20 11:12:55.421698,410196071,0,7.253335E-11,3.107191E-08,5.245842E-08,3.067279E-09,5.822515E-06,3.23161E-06,0.0001521017,5.200453E-06,2.991634E-06,0.0001491815,0,0
84057,2023-01-20 11:12:55.921700,410696082,0,7.248476E-11,3.105173E-08,5.24656E-08,3.071641E-09,5.820612E-06,3.230181E-06,0.0001520772,5.194819E-06,2.989933E-06,0.0001491601,0,0
84222,2023-01-20 11:12:56.419751,411196071,0,7.244701E-11,3.103031E-08,5.24728E-08,3.075245E-09,5.81752E-06,3.228719E-06,0.0001520375,5.187956E-06,2.988183E-06,0.000149125,0,0
84383,2023-01-20 11:12:56.910629,411696072,0,7.240417E-11,3.101222E-08,5.248005E-08,3.079361E-09,5.814663E-06,3.227222E-06,0.0001519986,5.181641E-06,2.986392E-06,0.0001490885,0,0
84549,2023-01-20 11:12:57.401613,412196097,0,7.236753E-11,3.099479E-08,5.248703E-08,3.083303E-09,5.814606E-06,3.225756E-06,0.0001519938,5.178297E-06,2.984754E-06,0.0001490811,0,0
84709,2023-01-20 11:12:57.910582,412696072,0,7.23346E-11,3.097477E-08,5.249389E-08,3.086261E-09,5.816349E-06,3.224289E-06,0.0001519784,5.17647E-06,2.982896E-06,0.00014906,0,0
84875,2023-01-20 11:12:58.401578,413196081,0,7.229568E-11,3.095805E-08,5.250063E-08,3.090075E-09,5.819278E-06,3.222889E-06,0.000151905,5.175709E-06,2.981044E-06,0.0001489741,0,0
85036,2023-01-20 11:12:58.901499,413696079,0,7.225118E-11,3.093883E-08,5.250718E-08,3.093259E-09,5.822607E-06,3.221475E-06,0.0001517574,5.17509E-06,2.979007E-06,0.0001488087,0,0
85203,2023-01-20 11:12:59.401536,414196124,0,7.220008E-11,3.09222E-08,5.251394E-08,3.097447E-09,5.826954E-06,3.220114E-06,0.0001515371,5.174228E-06,2.977203E-06,0.0001485679,0,0
85364,2023-01-20 11:12:59.901456,414696071,0,7.212387E-11,3.090182E-08,5.252082E-08,3.101045E-09,5.830692E-06,3.218637E-06,0.000151395,5.173354E-06,2.975049E-06,0.0001484125,0,0
85529,2023-01-20 11:13:00.401517,415196107,0,7.205776E-11,3.08856E-08,5.25281E-08,3.105714E-09,5.834147E-06,3.217272E-06,0.0001513175,5.172212E-06,2.973176E-06,0.0001483269,0,0
85692,2023-01-20 11:13:00.901468,415696081,0,7.197966E-11,3.086661E-08,5.253536E-08,3.109899E-09,5.833729E-06,3.21584E-06,0.0001513105,5.169363E-06,2.971256E-06,0.0001483188,0,0
85858,2023-01-20 11:13:01.401486,416196108,0,7.190865E-11,3.084909E-08,5.254264E-08,3.114512E-09,5.834556E-06,3.214557E-06,0.0001513008,5.166944E-06,2.969744E-06,0.0001483071,0,0
86019,2023-01-20 11:13:01.901452,416696071,0,7.183949E-11,3.082689E-08,5.255016E-08,3.118656E-09,5.834434E-06,3.213316E-06,0.0001512686,5.163517E-06,2.968142E-06,0.0001482756,0,0
86184,2023-01-20 11:13:02.401530,417196118,0,7.177248E-11,3.080821E-08,5.25576E-08,3.123456E-09,5.836977E-06,3.212117E-06,0.0001512255,5.161944E-06,2.966758E-06,0.0001482287,0,0
86345,2023-01-20 11:13:02.901453,417696067,0,7.170769E-11,3.078476E-08,5.256505E-08,3.1278E-09,5.838767E-06,3.210936E-06,0.0001511909,5.160293E-06,2.965323E-06,0.0001481918,0,0
86511,2023-01-20 11:13:03.401507,418196110,0,7.164966E-11,3.076396E-08,5.257242E-08,3.132693E-09,5.842553E-06,3.209777E-06,0.0001511012,5.159643E-06,2.96397E-06,0.000148095,0,0
86673,2023-01-20 11:13:03.901470,418696085,0,7.158859E-11,3.073892E-08,5.257947E-08,3.137146E-09,5.845972E-06,3.208588E-06,0.000150983,5.159356E-06,2.962474E-06,0.000147968,0,0
86838,2023-01-20 11:13:04.401539,419196126,0,7.153446E-11,3.07174E-08,5.25868E-08,3.142296E-09,5.85006E-06,3.207422E-06,0.0001508436,5.158862E-06,2.961008E-06,0.0001478202,0,0
86999,2023-01-20 11:13:04.901454,419696068,0,7.146643E-11,3.069156E-08,5.259384E-08,3.147044E-09,5.853333E-06,3.206187E-06,0.0001507112,5.158456E-06,2.959443E-06,0.000147681,0,0
87164,2023-01-20 11:13:05.401458,420196109,0,7.13948E-11,3.066927E-08,5.260141E-08,3.152356E-09,5.855579E-06,3.204985E-06,0.0001506407,5.156626E-06,2.958037E-06,0.00014761,0,0
87328,2023-01-20 11:13:05.901449,420696076,0,7.132674E-11,3.064218E-08,5.26091E-08,3.157348E-09,5.854344E-06,3.203808E-06,0.0001505886,5.152561E-06,2.956676E-06,0.0001475617,0,0
87493,2023-01-20 11:13:06.401380,421196109,0,7.126021E-11,3.061959E-08,5.261684E-08,3.162822E-09,5.852129E-06,3.202625E-06,0.0001505584,5.148087E-06,2.955494E-06,0.0001475339,0,0
87703,2023-01-20 11:13:06.881926,421696071,0,7.118736E-11,3.059209E-08,5.262456E-08,3.167905E-09,5.848965E-06,3.20141E-06,0.00015053,5.143261E-06,2.954399E-06,0.0001475068,0,0
87866,2023-01-20 11:13:07.381922,422196100,0,7.112613E-11,3.056854E-08,5.26322E-08,3.173496E-09,5.848393E-06,3.20019E-06,0.0001505272,5.140956E-06,2.953333E-06,0.0001475016,0,0
88030,2023-01-20 11:13:07.881729,422696071,0,7.105252E-11,3.054044E-08,5.26398E-08,3.178672E-09,5.848994E-06,3.198918E-06,0.0001505218,5.139475E-06,2.952264E-06,0.0001474933,0,0
88193,2023-01-20 11:13:08.381749,423196089,0,7.101007E-11,3.051622E-08,5.264758E-08,3.184362E-09,5.85161E-06,3.197781E-06,0.0001504939,5.138789E-06,2.951271E-06,0.0001474621,0,0
88356,2023-01-20 11:13:08.881712,423696081,0,7.095716E-11,3.048756E-08,5.265534E-08,3.189543E-09,5.853973E-06,3.196634E-06,0.0001504651,5.138095E-06,2.950269E-06,0.0001474303,0,0
88520,2023-01-20 11:13:09.381726,424196082,0,7.092019E-11,3.046241E-08,5.266318E-08,3.195135E-09,5.8573E-06,3.19553E-06,0.0001504086,5.137465E-06,2.949312E-06,0.0001473707,0,0
88683,2023-01-20 11:13:09.881683,424696080,0,7.088431E-11,3.043298E-08,5.267096E-08,3.200353E-09,5.860762E-06,3.194456E-06,0.0001503351,5.137093E-06,2.948331E-06,0.0001472929,0,0
88847,2023-01-20 11:13:10.381705,425196068,0,7.085334E-11,3.040898E-08,5.267876E-08,3.206107E-09,5.863783E-06,3.193368E-06,0.0001502956,5.136631E-06,2.947425E-06,0.0001472502,0,0
89012,2023-01-20 11:13:10.881697,425696071,0,7.08151E-11,3.038085E-08,5.268678E-08,3.211511E-09,5.864923E-06,3.192279E-06,0.0001502765,5.134927E-06,2.946512E-06,0.0001472304,0,0
89175,2023-01-20 11:13:11.381710,426196068,0,7.078315E-11,3.035721E-08,5.269486E-08,3.217334E-09,5.86554E-06,3.191187E-06,0.0001502598,5.132631E-06,2.945685E-06,0.0001472134,0,0
89338,2023-01-20 11:13:11.881689,426696078,0,7.074566E-11,3.033019E-08,5.270283E-08,3.222738E-09,5.864424E-06,3.190075E-06,0.000150252,5.129667E-06,2.944914E-06,0.0001472044,0,0
89502,2023-01-20 11:13:12.381672,427196071,0,7.072821E-11,3.030732E-08,5.271074E-08,3.228577E-09,5.862845E-06,3.188981E-06,0.0001502406,5.126611E-06,2.944254E-06,0.0001471896,0,0
89665,2023-01-20 11:13:12.881706,427696072,0,7.069312E-11,3.028005E-08,5.271853E-08,3.233749E-09,5.861585E-06,3.187836E-06,0.0001502329,5.123906E-06,2.943611E-06,0.000147178,0,0
89828,2023-01-20 11:13:13.381718,428196072,0,7.067096E-11,3.025731E-08,5.272624E-08,3.239421E-09,5.862737E-06,3.186716E-06,0.0001502145,5.122743E-06,2.942966E-06,0.0001471547,0,0
89992,2023-01-20 11:13:13.881710,428696077,0,7.064818E-11,3.023088E-08,5.273412E-08,3.244621E-09,5.864195E-06,3.185616E-06,0.0001502082,5.121662E-06,2.942288E-06,0.0001471449,0,0
90158,2023-01-20 11:13:14.381681,429196074,0,7.062861E-11,3.020875E-08,5.274225E-08,3.250223E-09,5.86264E-06,3.184505E-06,0.0001501598,5.11759E-06,2.941621E-06,0.0001470952,0,0
90321,2023-01-20 11:13:14.881673,429696066,0,7.061211E-11,3.018342E-08,5.275039E-08,3.255217E-09,5.85782E-06,3.183313E-06,0.0001500901,5.110909E-06,2.941035E-06,0.0001470244,0,0
90484,2023-01-20 11:13:15.381723,430196085,0,7.060165E-11,3.016153E-08,5.27583E-08,3.26047E-09,5.855748E-06,3.182149E-06,0.0001500671,5.107001E-06,2.940518E-06,0.0001469987,0,0
90649,2023-01-20 11:13:15.881708,430696076,0,7.059211E-11,3.013768E-08,5.276594E-08,3.265283E-09,5.856581E-06,3.181035E-06,0.000150049,5.105499E-06,2.940018E-06,0.0001469754,0,0
90812,2023-01-20 11:13:16.365390,431196086,0,7.059598E-11,3.011856E-08,5.277384E-08,3.27074E-09,5.857573E-06,3.180048E-06,0.0001500451,5.103994E-06,2.939519E-06,0.0001469677,0,0
90976,2023-01-20 11:13:16.861786,431696076,0,7.058891E-11,3.009685E-08,5.278168E-08,3.275473E-09,5.858527E-06,3.179061E-06,0.000150041,5.102479E-06,2.938985E-06,0.0001469602,0,0
91139,2023-01-20 11:13:17.361744,432196077,0,7.058215E-11,3.007867E-08,5.278952E-08,3.280653E-09,5.859653E-06,3.178093E-06,0.0001500325,5.101075E-06,2.93847E-06,0.0001469476,0,0
91302,2023-01-20 11:13:17.861683,432696071,0,7.057235E-11,3.005775E-08,5.27977E-08,3.285233E-09,5.860566E-06,3.177164E-06,0.0001500222,5.099081E-06,2.937813E-06,0.0001469362,0,0
91465,2023-01-20 11:13:18.361668,433196081,0,7.055941E-11,3.004027E-08,5.28061E-08,3.290284E-09,5.860014E-06,3.176216E-06,0.0001499879,5.095528E-06,2.937216E-06,0.0001469023,0,0
91630,2023-01-20 11:13:18.861725,433696101,0,7.055643E-11,3.002089E-08,5.281441E-08,3.294888E-09,5.862714E-06,3.175318E-06,0.0001499548,5.094217E-06,2.936669E-06,0.000146867,0,0
91794,2023-01-20 11:13:19.361717,434196072,0,7.054688E-11,3.000441E-08,5.282263E-08,3.299905E-09,5.865945E-06,3.174396E-06,0.0001499249,5.093356E-06,2.936135E-06,0.000146834,0,0
91957,2023-01-20 11:13:19.861697,434696081,0,7.053301E-11,2.998613E-08,5.283098E-08,3.304341E-09,5.866536E-06,3.173419E-06,0.000149911,5.091223E-06,2.935442E-06,0.0001468188,0,0
92120,2023-01-20 11:13:20.361662,435196076,0,7.05261E-11,2.997004E-08,5.283967E-08,3.309288E-09,5.86536E-06,3.172481E-06,0.0001498214,5.086408E-06,2.934778E-06,0.0001467305,0,0
92285,2023-01-20 11:13:20.861678,435696073,0,7.051099E-11,2.995118E-08,5.284819E-08,3.313526E-09,5.865647E-06,3.17151E-06,0.0001497641,5.083026E-06,2.934148E-06,0.0001466741,0,0
92448,2023-01-20 11:13:21.361684,436196066,0,7.050312E-11,2.993554E-08,5.285671E-08,3.318404E-09,5.865916E-06,3.170584E-06,0.0001497301,5.080117E-06,2.933554E-06,0.0001466406,0,0
92611,2023-01-20 11:13:21.861699,436696072,0,7.04929E-11,2.991766E-08,5.286512E-08,3.322715E-09,5.864396E-06,3.169618E-06,0.0001496766,5.075966E-06,2.932898E-06,0.0001465886,0,0
92774,2023-01-20 11:13:22.361665,437196072,0,7.048392E-11,2.990303E-08,5.287353E-08,3.3276E-09,5.862211E-06,3.168667E-06,0.0001496206,5.071226E-06,2.932365E-06,0.0001465347,0,0
92938,2023-01-20 11:13:22.861684,437696071,0,7.048053E-11,2.988559E-08,5.288171E-08,3.331847E-09,5.86114E-06,3.167734E-06,0.0001495809,5.06746E-06,2.931819E-06,0.0001464972,0,0
93101,2023-01-20 11:13:23.361704,438196081,0,7.047514E-11,2.987156E-08,5.288975E-08,3.336642E-09,5.861081E-06,3.166821E-06,0.0001495754,5.065024E-06,2.931377E-06,0.0001464912,0,0
93314,2023-01-20 11:13:23.861699,438696071,0,7.04684E-11,2.98557E-08,5.289747E-08,3.34084E-09,5.861728E-06,3.165903E-06,0.000149575,5.063343E-06,2.930901E-06,0.0001464889,0,0
93477,2023-01-20 11:13:24.361689,439196071,0,7.0469E-11,2.984299E-08,5.290545E-08,3.345645E-09,5.860159E-06,3.165003E-06,0.0001495567,5.059951E-06,2.930448E-06,0.0001464701,0,0
93640,2023-01-20 11:13:24.861679,439696067,0,7.046411E-11,2.982868E-08,5.291293E-08,3.349656E-09,5.856817E-06,3.164058E-06,0.0001495135,5.055646E-06,2.92997E-06,0.0001464247,0,0
93804,2023-01-20 11:13:25.361699,440196071,0,7.046689E-11,2.981736E-08,5.292046E-08,3.354309E-09,5.855606E-06,3.163212E-06,0.0001494642,5.052696E-06,2.929635E-06,0.0001463688,0,0
93969,2023-01-20 11:13:25.861708,440696067,0,7.045356E-11,2.980441E-08,5.292759E-08,3.35826E-09,5.85599E-06,3.16237E-06,0.0001493513,5.050463E-06,2.929292E-06,0.0001462437,0,0
94132,2023-01-20 11:13:26.361693,441196080,0,7.044188E-11,2.979419E-08,5.293525E-08,3.362933E-09,5.857744E-06,3.161526E-06,0.0001493096,5.049429E-06,2.928894E-06,0.0001461945,0,0
94295,2023-01-20 11:13:26.841838,441696073,0,7.042911E-11,2.978262E-08,5.294322E-08,3.36708E-09,5.859863E-06,3.160701E-06,0.0001493015,5.048654E-06,2.928453E-06,0.000146183,0,0
