LineNo,UTC_Approx,TimeUS,Active,NumPts,MaxPts,Action,N,E,D
56576,2023-01-20 11:11:32.635687,327250021,1,64,300,2,-321.6777,-45.94427,-55.31429
56577,2023-01-20 11:11:32.635700,327250034,1,64,300,2,-323.718,-47.10091,-55.32952
56578,2023-01-20 11:11:32.635713,327250047,1,64,300,2,-325.7552,-48.2415,-55.34043
56579,2023-01-20 11:11:32.635729,327250063,1,64,300,2,-327.7872,-49.3639,-55.36331
56580,2023-01-20 11:11:32.635743,327250077,1,64,300,2,-329.8277,-50.49696,-55.37172
56581,2023-01-20 11:11:32.635756,327250090,1,64,300,2,-331.872,-51.6694,-55.37617
56582,2023-01-20 11:11:32.635769,327250103,1,64,300,2,-333.9301,-52.82486,-55.35829
56583,2023-01-20 11:11:32.635782,327250117,1,64,300,2,-335.9393,-53.98422,-55.33355
56584,2023-01-20 11:11:32.635796,327250130,1,64,300,2,-337.9063,-55.13563,-55.32876
56585,2023-01-20 11:11:32.635809,327250143,1,64,300,2,-339.8855,-56.2449,-55.32177
56586,2023-01-20 11:11:32.635823,327250157,1,64,300,2,-341.9072,-57.34403,-55.33034
56587,2023-01-20 11:11:32.635836,327250170,1,64,300,2,-343.9153,-58.45114,-55.36006
56588,2023-01-20 11:11:32.635853,327250187,1,64,300,2,-345.9641,-59.57158,-55.4043
56685,2023-01-20 11:11:32.964701,327579036,1,16,300,0,-350.1003,-61.92751,-55.499
56814,2023-01-20 11:11:33.297176,327911548,1,17,300,0,-352.1537,-63.16969,-55.52423
56915,2023-01-20 11:11:33.632188,328246594,1,18,300,0,-354.1847,-64.39336,-55.52346
57012,2023-01-20 11:11:33.964652,328579019,1,19,300,0,-356.1221,-65.61697,-55.50949
57140,2023-01-20 11:11:34.297142,328911536,1,20,300,0,-358.0525,-66.82505,-55.50584
57241,2023-01-20 11:11:34.632201,329246614,1,21,300,0,-360.0466,-67.99662,-55.49893
57337,2023-01-20 11:11:34.964678,329579048,1,22,300,0,-362.0654,-69.1551,-55.4918
57466,2023-01-20 11:11:35.297159,329911536,1,23,300,0,-364.1276,-70.31085,-55.46398
57570,2023-01-20 11:11:35.632205,330246610,1,24,300,0,-366.2221,-71.47331,-55.42493
57666,2023-01-20 11:11:35.964651,330579018,1,25,300,0,-368.2726,-72.62471,-55.39143
57795,2023-01-20 11:11:36.297158,330911526,1,26,300,0,-370.3578,-73.75412,-55.35418
57896,2023-01-20 11:11:36.632248,331246661,1,27,300,0,-372.4027,-74.88852,-55.29986
57993,2023-01-20 11:11:36.964662,331579034,1,28,300,0,-374.4555,-76.05263,-55.24781
58122,2023-01-20 11:11:37.297204,331911597,1,29,300,0,-376.5209,-77.21186,-55.20546
58224,2023-01-20 11:11:37.632184,332246593,1,30,300,0,-378.5408,-78.37535,-55.1982
58320,2023-01-20 11:11:37.964699,332579063,1,31,300,0,-380.4955,-79.54944,-55.20815
58449,2023-01-20 11:11:38.297156,332911536,1,32,300,0,-382.4129,-80.72979,-55.22085
58550,2023-01-20 11:11:38.632234,333246664,1,33,300,0,-384.4006,-81.94297,-55.2419
58646,2023-01-20 11:11:38.964667,333579040,1,34,300,0,-386.4189,-83.16391,-55.26266
58774,2023-01-20 11:11:39.297198,333911603,1,35,300,0,-388.4271,-84.36034,-55.2745
58877,2023-01-20 11:11:39.632216,334246630,1,36,300,0,-390.394,-85.54676,-55.28333
58974,2023-01-20 11:11:39.964687,334579101,1,37,300,0,-392.3624,-86.70456,-55.28824
59102,2023-01-20 11:11:40.288448,334911541,1,38,300,0,-394.3599,-87.84945,-55.29234
59206,2023-01-20 11:11:40.612428,335246622,1,39,300,0,-396.3438,-88.99138,-55.28053
59302,2023-01-20 11:11:40.944831,335579040,1,40,300,0,-398.2762,-90.10551,-55.26551
59430,2023-01-20 11:11:41.277268,335911545,1,41,300,0,-400.0835,-91.18466,-55.23875
59628,2023-01-20 11:11:41.944735,336579089,1,42,300,0,-403.3203,-93.14088,-55.19138
59860,2023-01-20 11:11:42.612180,337246610,1,43,300,0,-405.9582,-94.69262,-55.12771
60083,2023-01-20 11:11:43.277148,337911545,1,44,300,0,-407.9718,-95.86063,-55.11028
60410,2023-01-20 11:11:44.277159,338911540,1,45,300,0,-410.3531,-97.36086,-55.13623
60734,2023-01-20 11:11:45.277158,339911565,1,46,300,0,-412.5957,-98.56504,-55.25924
61060,2023-01-20 11:11:46.277168,340911539,1,47,300,0,-414.7053,-99.66235,-55.3829
61388,2023-01-20 11:11:47.277168,341911553,1,48,300,0,-416.1328,-101.1691,-55.51693
61713,2023-01-20 11:11:48.277152,342911529,1,49,300,0,-415.9655,-103.4534,-55.65283
61909,2023-01-20 11:11:48.944661,343579041,1,50,300,0,-414.6824,-105.627,-55.65506
62139,2023-01-20 11:11:49.611135,344246623,1,51,300,0,-412.8322,-108.4152,-55.72986
62363,2023-01-20 11:11:50.270216,344911531,1,52,300,0,-410.8104,-111.6441,-55.78812
62466,2023-01-20 11:11:50.611025,345246577,1,53,300,0,-409.6842,-113.3289,-55.80772
62562,2023-01-20 11:11:50.924867,345579049,1,54,300,0,-408.4752,-114.9897,-55.83389
62692,2023-01-20 11:11:51.257341,345911532,1,55,300,0,-407.2426,-116.6375,-55.83735
62791,2023-01-20 11:11:51.592310,346246634,1,56,300,0,-406.0655,-118.2697,-55.84874
63017,2023-01-20 11:11:52.257221,346911598,1,57,300,0,-404.0379,-121.2083,-55.83784
63214,2023-01-20 11:11:52.924798,347579086,1,58,300,0,-402.5714,-123.4927,-55.77839
63538,2023-01-20 11:11:53.924660,348579026,1,59,300,0,-400.9678,-125.2709,-55.73709
63991,2023-01-20 11:11:55.257138,349911527,1,60,300,0,-398.5854,-124.8253,-55.58204
64317,2023-01-20 11:11:56.257169,350911538,1,61,300,0,-396.5871,-123.6976,-55.50632
64643,2023-01-20 11:11:57.257155,351911546,1,62,300,0,-394.2961,-122.583,-55.50218
64972,2023-01-20 11:11:58.257168,352911531,1,63,300,0,-392.057,-121.2753,-55.39009
65169,2023-01-20 11:11:58.924684,353579040,1,64,300,0,-390.195,-120.3286,-55.3791
65397,2023-01-20 11:11:59.572423,354246581,1,65,300,0,-387.8939,-119.0139,-55.40864
65398,2023-01-20 11:11:59.576548,354250707,1,65,300,2,-350.1003,-61.92751,-55.499
65399,2023-01-20 11:11:59.576561,354250720,1,65,300,2,-352.1537,-63.16969,-55.52423
65400,2023-01-20 11:11:59.576574,354250733,1,65,300,2,-354.1847,-64.39336,-55.52346
65401,2023-01-20 11:11:59.576591,354250750,1,65,300,2,-356.1221,-65.61697,-55.50949
65402,2023-01-20 11:11:59.576604,354250763,1,65,300,2,-358.0525,-66.82505,-55.50584
65403,2023-01-20 11:11:59.576617,354250776,1,65,300,2,-360.0466,-67.99662,-55.49893
65404,2023-01-20 11:11:59.576634,354250793,1,65,300,2,-362.0654,-69.1551,-55.4918
65405,2023-01-20 11:11:59.576647,354250806,1,65,300,2,-364.1276,-70.31085,-55.46398
65406,2023-01-20 11:11:59.576660,354250819,1,65,300,2,-366.2221,-71.47331,-55.42493
65407,2023-01-20 11:11:59.576692,354250851,1,65,300,2,-368.2726,-72.62471,-55.39143
65408,2023-01-20 11:11:59.577660,354251819,1,65,300,2,-370.3578,-73.75412,-55.35418
65409,2023-01-20 11:11:59.577676,354251835,1,65,300,2,-372.4027,-74.88852,-55.29986
65410,2023-01-20 11:11:59.577728,354251887,1,65,300,2,-374.4555,-76.05263,-55.24781
65411,2023-01-20 11:11:59.577783,354251942,1,65,300,2,-376.5209,-77.21186,-55.20546
65412,2023-01-20 11:11:59.577796,354251955,1,65,300,2,-378.5408,-78.37535,-55.1982
65413,2023-01-20 11:11:59.577813,354251972,1,65,300,2,-380.4955,-79.54944,-55.20815
65414,2023-01-20 11:11:59.577830,354251989,1,65,300,2,-382.4129,-80.72979,-55.22085
65415,2023-01-20 11:11:59.577846,354252005,1,65,300,2,-384.4006,-81.94297,-55.2419
65416,2023-01-20 11:11:59.577860,354252019,1,65,300,2,-386.4189,-83.16391,-55.26266
65417,2023-01-20 11:11:59.577873,354252032,1,65,300,2,-388.4271,-84.36034,-55.2745
65418,2023-01-20 11:11:59.577889,354252048,1,65,300,2,-390.394,-85.54676,-55.28333
65419,2023-01-20 11:11:59.577903,354252062,1,65,300,2,-392.3624,-86.70456,-55.28824
65420,2023-01-20 11:11:59.577919,354252078,1,65,300,2,-394.3599,-87.84945,-55.29234
65421,2023-01-20 11:11:59.577935,354252094,1,65,300,2,-396.3438,-88.99138,-55.28053
65422,2023-01-20 11:11:59.577948,354252107,1,65,300,2,-398.2762,-90.10551,-55.26551
65423,2023-01-20 11:11:59.577961,354252120,1,65,300,2,-400.0835,-91.18466,-55.23875
65424,2023-01-20 11:11:59.577978,354252137,1,65,300,2,-403.3203,-93.14088,-55.19138
65425,2023-01-20 11:11:59.578000,354252159,1,65,300,2,-405.9582,-94.69262,-55.12771
65426,2023-01-20 11:11:59.578013,354252172,1,65,300,2,-407.9718,-95.86063,-55.11028
65427,2023-01-20 11:11:59.578030,354252189,1,65,300,2,-410.3531,-97.36086,-55.13623
65428,2023-01-20 11:11:59.578043,354252202,1,65,300,2,-412.5957,-98.56504,-55.25924
65429,2023-01-20 11:11:59.578057,354252216,1,65,300,2,-414.7053,-99.66235,-55.3829
65430,2023-01-20 11:11:59.578095,354252254,1,65,300,2,-415.9655,-103.4534,-55.65283
65431,2023-01-20 11:11:59.578170,354252329,1,65,300,2,-412.8322,-108.4152,-55.72986
65432,2023-01-20 11:11:59.578183,354252342,1,65,300,2,-410.8104,-111.6441,-55.78812
65433,2023-01-20 11:11:59.578203,354252362,1,65,300,2,-409.6842,-113.3289,-55.80772
65434,2023-01-20 11:11:59.578216,354252375,1,65,300,2,-408.4752,-114.9897,-55.83389
65435,2023-01-20 11:11:59.578230,354252389,1,65,300,2,-407.2426,-116.6375,-55.83735
65436,2023-01-20 11:11:59.578246,354252405,1,65,300,2,-406.0655,-118.2697,-55.84874
65437,2023-01-20 11:11:59.578259,354252418,1,65,300,2,-404.0379,-121.2083,-55.83784
65438,2023-01-20 11:11:59.578274,354252434,1,65,300,2,-402.5714,-123.4927,-55.77839
65439,2023-01-20 11:11:59.578296,354252455,1,65,300,2,-398.5854,-124.8253,-55.58204
65440,2023-01-20 11:11:59.578309,354252468,1,65,300,2,-396.5871,-123.6976,-55.50632
65441,2023-01-20 11:11:59.578322,354252481,1,65,300,2,-394.2961,-122.583,-55.50218
65442,2023-01-20 11:11:59.578338,354252497,1,65,300,2,-392.057,-121.2753,-55.39009
65443,2023-01-20 11:11:59.578351,354252511,1,65,300,2,-390.195,-120.3286,-55.3791
65667,2023-01-20 11:12:00.237192,354911528,1,20,300,0,-385.0444,-117.2643,-55.46268
65867,2023-01-20 11:12:00.904775,355579024,1,21,300,0,-381.4304,-115.213,-55.55405
65995,2023-01-20 11:12:01.237183,355911528,1,22,300,0,-379.3346,-114.1088,-55.61578
66096,2023-01-20 11:12:01.572145,356246566,1,23,300,0,-377.1161,-112.9704,-55.66007
66194,2023-01-20 11:12:01.904671,356579038,1,24,300,0,-374.9132,-111.7886,-55.64035
66322,2023-01-20 11:12:02.237191,356911533,1,25,300,0,-372.7738,-110.581,-55.58847
66423,2023-01-20 11:12:02.572159,357246568,1,26,300,0,-370.6635,-109.3642,-55.51575
66521,2023-01-20 11:12:02.904643,357579006,1,27,300,0,-368.6146,-108.1985,-55.45642
66647,2023-01-20 11:12:03.237153,357911521,1,28,300,0,-366.5923,-107.0513,-55.40189
66750,2023-01-20 11:12:03.572154,358246570,1,29,300,0,-364.6624,-105.8521,-55.35221
66848,2023-01-20 11:12:03.904658,358579041,1,30,300,0,-362.8055,-104.6435,-55.32505
66974,2023-01-20 11:12:04.237189,358911540,1,31,300,0,-360.9268,-103.4782,-55.3217
67075,2023-01-20 11:12:04.572190,359246602,1,32,300,0,-358.9305,-102.3492,-55.33862
67174,2023-01-20 11:12:04.904647,359579010,1,33,300,0,-356.989,-101.2027,-55.35677
67300,2023-01-20 11:12:05.237155,359911518,1,34,300,0,-355.0434,-100.0392,-55.3676
67404,2023-01-20 11:12:05.572145,360246559,1,35,300,0,-353.1259,-98.87479,-55.36687
67503,2023-01-20 11:12:05.904655,360579037,1,36,300,0,-351.1219,-97.73051,-55.38127
67629,2023-01-20 11:12:06.237172,360911543,1,37,300,0,-348.9998,-96.60645,-55.39679
67730,2023-01-20 11:12:06.572225,361246641,1,38,300,0,-346.8884,-95.42698,-55.41802
67829,2023-01-20 11:12:06.904657,361579017,1,39,300,0,-344.8245,-94.30444,-55.42756
67955,2023-01-20 11:12:07.237213,361911573,1,40,300,0,-342.7886,-93.20354,-55.4157
68057,2023-01-20 11:12:07.572175,362246584,1,41,300,0,-340.6925,-92.03166,-55.41986
68157,2023-01-20 11:12:07.904694,362579058,1,42,300,0,-338.5469,-90.84961,-55.45111
68283,2023-01-20 11:12:08.237164,362911529,1,43,300,0,-336.3745,-89.66096,-55.45552
68384,2023-01-20 11:12:08.572208,363246619,1,44,300,0,-334.234,-88.42833,-55.42558
68482,2023-01-20 11:12:08.904677,363579037,1,45,300,0,-332.2115,-87.19919,-55.385
68609,2023-01-20 11:12:09.237236,363911591,1,46,300,0,-330.2688,-85.99224,-55.36417
68711,2023-01-20 11:12:09.556506,364246593,1,47,300,0,-328.3317,-84.8115,-55.32403
68810,2023-01-20 11:12:09.884570,364579052,1,48,300,0,-326.4099,-83.65623,-55.29292
68937,2023-01-20 11:12:10.217029,364911542,1,49,300,0,-324.5015,-82.49843,-55.30309
69040,2023-01-20 11:12:10.552028,365246587,1,50,300,0,-322.5115,-81.33907,-55.34726
69138,2023-01-20 11:12:10.884521,365579017,1,51,300,0,-320.5197,-80.18009,-55.40536
69264,2023-01-20 11:12:11.216942,365911530,1,52,300,0,-318.5266,-78.99483,-55.45241
69366,2023-01-20 11:12:11.551965,366246562,1,53,300,0,-316.4923,-77.81494,-55.48494
69464,2023-01-20 11:12:11.884429,366579037,1,54,300,0,-314.4536,-76.65723,-55.50999
69591,2023-01-20 11:12:12.216942,366911547,1,55,300,0,-312.4366,-75.48643,-55.5384
69696,2023-01-20 11:12:12.551919,367246567,1,56,300,0,-310.3709,-74.33537,-55.55234
69794,2023-01-20 11:12:12.884407,367579014,1,57,300,0,-308.3533,-73.16772,-55.53634
69920,2023-01-20 11:12:13.216933,367911525,1,58,300,0,-306.3391,-72.00157,-55.51881
70022,2023-01-20 11:12:13.551926,368246572,1,59,300,0,-304.2928,-70.83572,-55.5145
70120,2023-01-20 11:12:13.884446,368579045,1,60,300,0,-302.2923,-69.66082,-55.51643
70247,2023-01-20 11:12:14.216944,368911538,1,61,300,0,-300.3279,-68.47474,-55.52874
70349,2023-01-20 11:12:14.551899,369246550,1,62,300,0,-298.3303,-67.31447,-55.53445
70447,2023-01-20 11:12:14.884416,369579023,1,63,300,0,-296.3341,-66.15468,-55.53614
70573,2023-01-20 11:12:15.216949,369911543,1,64,300,0,-294.3044,-64.99629,-55.55112
70676,2023-01-20 11:12:15.551913,370246572,1,65,300,0,-292.2289,-63.86434,-55.56108
70775,2023-01-20 11:12:15.884426,370579020,1,66,300,0,-290.1776,-62.74834,-55.56431
70901,2023-01-20 11:12:16.216936,370911528,1,67,300,0,-288.1705,-61.61178,-55.55151
71003,2023-01-20 11:12:16.551923,371246570,1,68,300,0,-286.1346,-60.48655,-55.52689
71102,2023-01-20 11:12:16.884429,371579037,1,69,300,0,-284.1694,-59.34006,-55.53251
71103,2023-01-20 11:12:16.887469,371582077,1,69,300,2,-385.0444,-117.2643,-55.46268
71104,2023-01-20 11:12:16.887482,371582090,1,69,300,2,-381.4304,-115.213,-55.55405
71105,2023-01-20 11:12:16.887499,371582107,1,69,300,2,-379.3346,-114.1088,-55.61578
71106,2023-01-20 11:12:16.887513,371582121,1,69,300,2,-377.1161,-112.9704,-55.66007
71107,2023-01-20 11:12:16.887526,371582134,1,69,300,2,-374.9132,-111.7886,-55.64035
71108,2023-01-20 11:12:16.887539,371582147,1,69,300,2,-372.7738,-110.581,-55.58847
71109,2023-01-20 11:12:16.887553,371582161,1,69,300,2,-370.6635,-109.3642,-55.51575
71110,2023-01-20 11:12:16.887566,371582174,1,69,300,2,-368.6146,-108.1985,-55.45642
71111,2023-01-20 11:12:16.887585,371582193,1,69,300,2,-366.5923,-107.0513,-55.40189
71112,2023-01-20 11:12:16.887601,371582209,1,69,300,2,-364.6624,-105.8521,-55.35221
71113,2023-01-20 11:12:16.887614,371582222,1,69,300,2,-362.8055,-104.6435,-55.32505
71114,2023-01-20 11:12:16.887627,371582235,1,69,300,2,-360.9268,-103.4782,-55.3217
71115,2023-01-20 11:12:16.887641,371582249,1,69,300,2,-358.9305,-102.3492,-55.33862
71116,2023-01-20 11:12:16.887706,371582314,1,69,300,2,-356.989,-101.2027,-55.35677
71117,2023-01-20 11:12:16.887719,371582327,1,69,300,2,-355.0434,-100.0392,-55.3676
71118,2023-01-20 11:12:16.887732,371582340,1,69,300,2,-353.1259,-98.87479,-55.36687
71119,2023-01-20 11:12:16.887745,371582353,1,69,300,2,-351.1219,-97.73051,-55.38127
71120,2023-01-20 11:12:16.887759,371582367,1,69,300,2,-348.9998,-96.60645,-55.39679
71121,2023-01-20 11:12:16.887772,371582380,1,69,300,2,-346.8884,-95.42698,-55.41802
71122,2023-01-20 11:12:16.887785,371582393,1,69,300,2,-344.8245,-94.30444,-55.42756
71123,2023-01-20 11:12:16.887799,371582407,1,69,300,2,-342.7886,-93.20354,-55.4157
71124,2023-01-20 11:12:16.887812,371582420,1,69,300,2,-340.6925,-92.03166,-55.41986
71125,2023-01-20 11:12:16.887825,371582433,1,69,300,2,-338.5469,-90.84961,-55.45111
71126,2023-01-20 11:12:16.887847,371582455,1,69,300,2,-336.3745,-89.66096,-55.45552
71127,2023-01-20 11:12:16.887865,371582473,1,69,300,2,-334.234,-88.42833,-55.42558
71128,2023-01-20 11:12:16.887878,371582486,1,69,300,2,-332.2115,-87.19919,-55.385
71129,2023-01-20 11:12:16.887891,371582499,1,69,300,2,-330.2688,-85.99224,-55.36417
71130,2023-01-20 11:12:16.887904,371582512,1,69,300,2,-328.3317,-84.8115,-55.32403
71131,2023-01-20 11:12:16.887918,371582526,1,69,300,2,-326.4099,-83.65623,-55.29292
71132,2023-01-20 11:12:16.887931,371582539,1,69,300,2,-324.5015,-82.49843,-55.30309
71133,2023-01-20 11:12:16.887944,371582552,1,69,300,2,-322.5115,-81.33907,-55.34726
71134,2023-01-20 11:12:16.887975,371582583,1,69,300,2,-320.5197,-80.18009,-55.40536
71135,2023-01-20 11:12:16.887989,371582597,1,69,300,2,-318.5266,-78.99483,-55.45241
71136,2023-01-20 11:12:16.888002,371582610,1,69,300,2,-316.4923,-77.81494,-55.48494
71137,2023-01-20 11:12:16.888015,371582623,1,69,300,2,-314.4536,-76.65723,-55.50999
71138,2023-01-20 11:12:16.888029,371582637,1,69,300,2,-312.4366,-75.48643,-55.5384
71139,2023-01-20 11:12:16.888042,371582650,1,69,300,2,-310.3709,-74.33537,-55.55234
71140,2023-01-20 11:12:16.888055,371582663,1,69,300,2,-308.3533,-73.16772,-55.53634
71141,2023-01-20 11:12:16.888068,371582676,1,69,300,2,-306.3391,-72.00157,-55.51881
71142,2023-01-20 11:12:16.888082,371582690,1,69,300,2,-304.2928,-70.83572,-55.5145
71143,2023-01-20 11:12:16.888095,371582703,1,69,300,2,-302.2923,-69.66082,-55.51643
71144,2023-01-20 11:12:16.888108,371582716,1,69,300,2,-300.3279,-68.47474,-55.52874
71145,2023-01-20 11:12:16.888122,371582730,1,69,300,2,-298.3303,-67.31447,-55.53445
71146,2023-01-20 11:12:16.888135,371582743,1,69,300,2,-296.3341,-66.15468,-55.53614
71147,2023-01-20 11:12:16.888152,371582760,1,69,300,2,-294.3044,-64.99629,-55.55112
71148,2023-01-20 11:12:16.888165,371582773,1,69,300,2,-292.2289,-63.86434,-55.56108
71149,2023-01-20 11:12:16.888179,371582787,1,69,300,2,-290.1776,-62.74834,-55.56431
71150,2023-01-20 11:12:16.888192,371582800,1,69,300,2,-288.1705,-61.61178,-55.55151
71151,2023-01-20 11:12:16.888205,371582813,1,69,300,2,-286.1346,-60.48655,-55.52689
71277,2023-01-20 11:12:17.216950,371911548,1,21,300,0,-282.2503,-58.18885,-55.54627
71379,2023-01-20 11:12:17.551891,372246572,1,22,300,0,-280.3481,-57.01842,-55.57164
71478,2023-01-20 11:12:17.884428,372579017,1,23,300,0,-278.4101,-55.88708,-55.60688
71604,2023-01-20 11:12:18.216939,372911532,1,24,300,0,-276.5044,-54.71843,-55.63887
71706,2023-01-20 11:12:18.551920,373246565,1,25,300,0,-274.5875,-53.51743,-55.65416
71805,2023-01-20 11:12:18.876919,373579041,1,26,300,0,-272.6267,-52.32499,-55.64819
71929,2023-01-20 11:12:19.197364,373911540,1,27,300,0,-270.5782,-51.14099,-55.66455
72033,2023-01-20 11:12:19.532304,374246622,1,28,300,0,-268.3947,-49.94964,-55.68656
72131,2023-01-20 11:12:19.864736,374579011,1,29,300,0,-266.1441,-48.75277,-55.70922
72256,2023-01-20 11:12:20.197217,374911530,1,30,300,0,-263.8705,-47.59635,-55.74664
72362,2023-01-20 11:12:20.532218,375246557,1,31,300,0,-261.5945,-46.44772,-55.76594
72460,2023-01-20 11:12:20.864769,375579038,1,32,300,0,-259.3905,-45.25339,-55.74677
72585,2023-01-20 11:12:21.197237,375911545,1,33,300,0,-257.2625,-44.0434,-55.69695
72688,2023-01-20 11:12:21.532266,376246608,1,34,300,0,-255.1589,-42.81533,-55.65294
72786,2023-01-20 11:12:21.864670,376579030,1,35,300,0,-253.1409,-41.61688,-55.60399
72911,2023-01-20 11:12:22.197208,376911569,1,36,300,0,-251.1669,-40.44024,-55.54019
73014,2023-01-20 11:12:22.532159,377246558,1,37,300,0,-249.1607,-39.2801,-55.50459
73114,2023-01-20 11:12:22.864685,377579059,1,38,300,0,-247.1922,-38.1127,-55.50614
73238,2023-01-20 11:12:23.197170,377911528,1,39,300,0,-245.2616,-36.89003,-55.52392
73342,2023-01-20 11:12:23.532176,378246601,1,40,300,0,-243.2743,-35.69721,-55.54282
73440,2023-01-20 11:12:23.864687,378579036,1,41,300,0,-241.2226,-34.56343,-55.56321
73564,2023-01-20 11:12:24.197232,378911591,1,42,300,0,-239.1947,-33.44613,-55.58753
73668,2023-01-20 11:12:24.532155,379246558,1,43,300,0,-237.169,-32.32306,-55.62606
73767,2023-01-20 11:12:24.864704,379579066,1,44,300,0,-235.2124,-31.20754,-55.63829
73891,2023-01-20 11:12:25.197166,379911521,1,45,300,0,-233.2617,-30.0855,-55.64145
73997,2023-01-20 11:12:25.532118,380246558,1,46,300,0,-231.2729,-28.94498,-55.64579
74095,2023-01-20 11:12:25.864698,380579036,1,47,300,0,-229.3808,-27.76513,-55.65981
74219,2023-01-20 11:12:26.197186,380911581,1,48,300,0,-227.5178,-26.56778,-55.6775
74323,2023-01-20 11:12:26.532182,381246583,1,49,300,0,-225.5365,-25.38726,-55.69019
74421,2023-01-20 11:12:26.864671,381579032,1,50,300,0,-223.5226,-24.26189,-55.70515
74546,2023-01-20 11:12:27.197182,381911541,1,51,300,0,-221.5072,-23.1419,-55.69906
74649,2023-01-20 11:12:27.532182,382246573,1,52,300,0,-219.4379,-21.99999,-55.67818
74749,2023-01-20 11:12:27.858866,382579011,1,53,300,0,-217.3723,-20.82595,-55.64754
74873,2023-01-20 11:12:28.177440,382911581,1,54,300,0,-215.3463,-19.62675,-55.62205
74976,2023-01-20 11:12:28.512381,383246570,1,55,300,0,-213.2909,-18.44131,-55.59732
75075,2023-01-20 11:12:28.844793,383579031,1,56,300,0,-211.2729,-17.23785,-55.56175
75200,2023-01-20 11:12:29.196977,383911622,1,57,300,0,-209.2515,-16.05153,-55.527
75304,2023-01-20 11:12:29.512178,384246569,1,58,300,0,-207.2172,-14.89487,-55.51804
75403,2023-01-20 11:12:29.844653,384579026,1,59,300,0,-205.222,-13.73714,-55.52342
75527,2023-01-20 11:12:30.177145,384911548,1,60,300,0,-203.2359,-12.58091,-55.52498
75632,2023-01-20 11:12:30.512191,385246594,1,61,300,0,-201.2319,-11.38354,-55.53372
75731,2023-01-20 11:12:30.844653,385579023,1,62,300,0,-199.1528,-10.1919,-55.5313
75855,2023-01-20 11:12:31.177167,385911532,1,63,300,0,-197.1082,-8.988469,-55.54353
75959,2023-01-20 11:12:31.512128,386246554,1,64,300,0,-195.0561,-7.786623,-55.54385
76057,2023-01-20 11:12:31.844689,386579037,1,65,300,0,-193.0477,-6.625363,-55.53786
76182,2023-01-20 11:12:32.177132,386911537,1,66,300,0,-190.9919,-5.506765,-55.51781
76285,2023-01-20 11:12:32.512178,387246583,1,67,300,0,-188.938,-4.333389,-55.47902
76384,2023-01-20 11:12:32.844644,387579011,1,68,300,0,-186.9455,-3.124451,-55.43312
76509,2023-01-20 11:12:33.177176,387911535,1,69,300,0,-184.9614,-1.929154,-55.41559
76613,2023-01-20 11:12:33.512164,388246560,1,70,300,0,-182.9506,-0.7418882,-55.43005
76614,2023-01-20 11:12:33.515025,388249422,1,70,300,2,-282.2503,-58.18885,-55.54627
76615,2023-01-20 11:12:33.515038,388249435,1,70,300,2,-280.3481,-57.01842,-55.57164
76616,2023-01-20 11:12:33.515052,388249449,1,70,300,2,-278.4101,-55.88708,-55.60688
76617,2023-01-20 11:12:33.515069,388249466,1,70,300,2,-276.5044,-54.71843,-55.63887
76618,2023-01-20 11:12:33.515082,388249479,1,70,300,2,-274.5875,-53.51743,-55.65416
76619,2023-01-20 11:12:33.515095,388249492,1,70,300,2,-272.6267,-52.32499,-55.64819
76620,2023-01-20 11:12:33.515117,388249514,1,70,300,2,-270.5782,-51.14099,-55.66455
76621,2023-01-20 11:12:33.515133,388249530,1,70,300,2,-268.3947,-49.94964,-55.68656
76622,2023-01-20 11:12:33.515146,388249543,1,70,300,2,-266.1441,-48.75277,-55.70922
76623,2023-01-20 11:12:33.515160,388249557,1,70,300,2,-263.8705,-47.59635,-55.74664
76624,2023-01-20 11:12:33.515173,388249570,1,70,300,2,-261.5945,-46.44772,-55.76594
76625,2023-01-20 11:12:33.515186,388249583,1,70,300,2,-259.3905,-45.25339,-55.74677
76626,2023-01-20 11:12:33.515199,388249596,1,70,300,2,-257.2625,-44.0434,-55.69695
76627,2023-01-20 11:12:33.515213,388249610,1,70,300,2,-255.1589,-42.81533,-55.65294
76628,2023-01-20 11:12:33.515226,388249623,1,70,300,2,-253.1409,-41.61688,-55.60399
76629,2023-01-20 11:12:33.515239,388249636,1,70,300,2,-251.1669,-40.44024,-55.54019
76630,2023-01-20 11:12:33.515253,388249650,1,70,300,2,-249.1607,-39.2801,-55.50459
76631,2023-01-20 11:12:33.515266,388249663,1,70,300,2,-247.1922,-38.1127,-55.50614
76632,2023-01-20 11:12:33.515279,388249676,1,70,300,2,-245.2616,-36.89003,-55.52392
76633,2023-01-20 11:12:33.515292,388249689,1,70,300,2,-243.2743,-35.69721,-55.54282
76634,2023-01-20 11:12:33.515308,388249705,1,70,300,2,-241.2226,-34.56343,-55.56321
76635,2023-01-20 11:12:33.515322,388249719,1,70,300,2,-239.1947,-33.44613,-55.58753
76636,2023-01-20 11:12:33.515335,388249732,1,70,300,2,-237.169,-32.32306,-55.62606
76637,2023-01-20 11:12:33.515352,388249749,1,70,300,2,-235.2124,-31.20754,-55.63829
76638,2023-01-20 11:12:33.515365,388249762,1,70,300,2,-233.2617,-30.0855,-55.64145
76639,2023-01-20 11:12:33.515379,388249776,1,70,300,2,-231.2729,-28.94498,-55.64579
76640,2023-01-20 11:12:33.515392,388249789,1,70,300,2,-229.3808,-27.76513,-55.65981
