LineNo,UTC_Approx,TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,FailFlags
34723,2023-01-20 11:10:26.522749,260997142,0.9225035,0.9521297,1,0.337842,2
34758,2023-01-20 11:10:26.622716,261097122,0.9224782,0.9521137,1,0.3377044,2
34791,2023-01-20 11:10:26.722732,261197123,0.9224637,0.9521046,1,0.3379937,2
34825,2023-01-20 11:10:26.822742,261297117,0.9224042,0.9520671,1,0.340054,2
34855,2023-01-20 11:10:26.922749,261397103,0.9223816,0.9520529,1,0.3392132,2
34888,2023-01-20 11:10:27.022779,261497117,0.9223688,0.9520448,1,0.3370794,2
34919,2023-01-20 11:10:27.122821,261597162,0.9223587,0.9520385,1,0.3422895,2
34956,2023-01-20 11:10:27.222790,261697134,0.9223365,0.9520245,1,0.3424796,2
34986,2023-01-20 11:10:27.322784,261797130,0.9222943,0.9519979,1,0.3437041,2
35019,2023-01-20 11:10:27.422746,261897100,0.922245,0.9519669,1,0.3399761,2
35050,2023-01-20 11:10:27.522717,261997103,0.9222561,0.9519739,1,0.3425777,2
35085,2023-01-20 11:10:27.622717,262097123,0.9222826,0.9519905,1,0.3435934,2
35117,2023-01-20 11:10:27.722747,262197134,0.9222784,0.9519879,1,0.3440543,2
35151,2023-01-20 11:10:27.822788,262297160,0.92226,0.9519763,1,0.3425774,2
35181,2023-01-20 11:10:27.922742,262397111,0.9222036,0.9519408,1,0.34515,2
35214,2023-01-20 11:10:28.022734,262497104,0.92213,0.9518945,1,0.3436495,2
35245,2023-01-20 11:10:28.122714,262597099,0.9221719,0.9519208,1,0.3424617,2
35281,2023-01-20 11:10:28.222748,262697139,0.9221568,0.9519113,1,0.3439928,2
35312,2023-01-20 11:10:28.322752,262797124,0.9220566,0.9518481,1,0.3438827,2
35345,2023-01-20 11:10:28.422784,262897147,0.9221205,0.9518884,1,0.3480052,2
35376,2023-01-20 11:10:28.522720,262997110,0.9221208,0.9518886,1,0.3456309,2
35411,2023-01-20 11:10:28.622710,263097117,0.9221302,0.9518946,1,0.3458291,2
35443,2023-01-20 11:10:28.722741,263197129,0.9220763,0.9518606,1,0.3439067,2
35478,2023-01-20 11:10:28.822747,263297120,0.9220462,0.9518417,1,0.3416085,2
35508,2023-01-20 11:10:28.922742,263397109,0.9221463,0.9519047,1,0.3433201,2
35541,2023-01-20 11:10:29.022743,263497105,0.922083,0.9518648,1,0.3420244,2
35572,2023-01-20 11:10:29.122819,263597175,0.9220384,0.9518367,1,0.340661,2
35608,2023-01-20 11:10:29.222796,263697148,0.9219911,0.9518069,1,0.3405083,2
35639,2023-01-20 11:10:29.322784,263797134,0.9219908,0.9518067,1,0.3378741,2
35672,2023-01-20 11:10:29.422753,263897110,0.9219794,0.9517996,1,0.3384396,2
35703,2023-01-20 11:10:29.522707,263997106,0.9219326,0.9517701,1,0.3390335,2
35739,2023-01-20 11:10:29.622699,264097124,0.9218643,0.951727,1,0.3372556,2
35771,2023-01-20 11:10:29.722800,264197197,0.9218399,0.9517117,1,0.3371369,2
35805,2023-01-20 11:10:29.822760,264297132,0.9217865,0.951678,1,0.3375258,2
35835,2023-01-20 11:10:29.922738,264397103,0.9216704,0.9516049,1,0.3391845,2
35868,2023-01-20 11:10:30.022741,264497107,0.9216562,0.9515959,1,0.3383079,2
35899,2023-01-20 11:10:30.122712,264597103,0.9216326,0.9515811,1,0.3366621,2
35935,2023-01-20 11:10:30.222732,264697135,0.9216008,0.951561,1,0.3401201,2
35966,2023-01-20 11:10:30.322776,264797150,0.9215773,0.9515462,1,0.337993,2
35999,2023-01-20 11:10:30.422785,264897145,0.921564,0.9515378,1,0.3409441,2
36032,2023-01-20 11:10:30.522709,264997109,0.9215676,0.9515401,1,0.3398136,2
36068,2023-01-20 11:10:30.622698,265097127,0.9215144,0.9515066,1,0.3421195,2
36100,2023-01-20 11:10:30.722706,265197127,0.9215255,0.9515136,1,0.3415089,2
36134,2023-01-20 11:10:30.822723,265297133,0.9215478,0.9515276,1,0.3397425,2
36164,2023-01-20 11:10:30.922717,265397103,0.9215944,0.951557,1,0.3388755,2
36198,2023-01-20 11:10:31.022760,265497129,0.9215184,0.9515091,1,0.3394385,2
36229,2023-01-20 11:10:31.122730,265597102,0.9215436,0.951525,1,0.3375922,2
36265,2023-01-20 11:10:31.222759,265697131,0.9215168,0.9515081,1,0.338738,2
36296,2023-01-20 11:10:31.322791,265797148,0.9214859,0.9514886,1,0.3382385,2
36329,2023-01-20 11:10:31.422754,265897109,0.9213976,0.9514329,1,0.3372539,2
36360,2023-01-20 11:10:31.522708,265997103,0.9214073,0.9514391,1,0.336843,2
36395,2023-01-20 11:10:31.622708,266097128,0.9213575,0.9514077,1,0.3387917,2
36427,2023-01-20 11:10:31.722780,266197175,0.92133,0.9513904,1,0.3407497,2
36461,2023-01-20 11:10:31.822741,266297115,0.9212847,0.9513618,1,0.3396186,2
36491,2023-01-20 11:10:31.922737,266397105,0.9212422,0.951335,1,0.3416811,2
36524,2023-01-20 11:10:32.022744,266497107,0.9212414,0.9513345,1,0.3425272,2
36555,2023-01-20 11:10:32.122739,266597103,0.9212162,0.9513187,1,0.3396127,2
36591,2023-01-20 11:10:32.222774,266697137,0.9212329,0.9513292,1,0.3466117,2
36622,2023-01-20 11:10:32.322819,266797178,0.9212371,0.9513318,1,0.3375373,2
36655,2023-01-20 11:10:32.422737,266897101,0.9212528,0.9513417,1,0.3391497,2
36686,2023-01-20 11:10:32.522702,266997104,0.9212819,0.95136,1,0.3428115,2
36721,2023-01-20 11:10:32.622698,267097126,0.9211629,0.9512851,1,0.3410887,2
36753,2023-01-20 11:10:32.722717,267197132,0.9211438,0.951273,1,0.3377779,2
36787,2023-01-20 11:10:32.822728,267297128,0.9211765,0.9512936,1,0.3408057,2
36817,2023-01-20 11:10:32.922741,267397117,0.9211376,0.9512691,1,0.3434816,2
36850,2023-01-20 11:10:33.022790,267497148,0.9210547,0.9512169,1,0.3396562,2
36882,2023-01-20 11:10:33.122731,267597091,0.9210408,0.9512081,1,0.339146,2
36918,2023-01-20 11:10:33.222788,267697152,0.9210392,0.9512071,1,0.339377,2
36949,2023-01-20 11:10:33.322759,267797133,0.9209841,0.9511724,1,0.3370723,2
36982,2023-01-20 11:10:33.422725,267897111,0.9209242,0.9511346,1,0.3368623,2
37013,2023-01-20 11:10:33.522705,267997112,0.9209167,0.9511299,1,0.3393068,2
37048,2023-01-20 11:10:33.620682,268097178,0.9208736,0.9511027,1,0.3396922,2
37080,2023-01-20 11:10:33.711531,268197130,0.9208311,0.9510759,1,0.3371716,2
37114,2023-01-20 11:10:33.802989,268297152,0.9208372,0.9510798,1,0.3386779,2
37144,2023-01-20 11:10:33.914123,268397105,0.9208037,0.9510587,1,0.3366505,2
37177,2023-01-20 11:10:34.022761,268497102,0.9207785,0.9510428,1,0.3385827,2
37208,2023-01-20 11:10:34.122778,268597114,0.9207432,0.9510205,1,0.3457362,2
37244,2023-01-20 11:10:34.220723,268697139,0.9207616,0.9510321,1,0.3433258,2
37275,2023-01-20 11:10:34.311606,268797163,0.920747,0.9510229,1,0.3442276,2
37308,2023-01-20 11:10:34.402681,268897130,0.9207368,0.9510165,1,0.3426883,2
37339,2023-01-20 11:10:34.502613,268997103,0.9207034,0.9509954,1,0.3390909,2
37374,2023-01-20 11:10:34.602885,269097125,0.9207147,0.9510025,1,0.3424983,2
37406,2023-01-20 11:10:34.714109,269197144,0.9206956,0.9509905,1,0.3428181,2
37440,2023-01-20 11:10:34.820675,269297137,0.9206703,0.9509746,1,0.3386617,2
37470,2023-01-20 11:10:34.911533,269397133,0.92069,0.950987,1,0.3411847,2
37503,2023-01-20 11:10:35.002631,269497128,0.920681,0.9509813,1,0.3419594,2
37534,2023-01-20 11:10:35.102606,269597112,0.920625,0.950946,1,0.3387641,2
37571,2023-01-20 11:10:35.202615,269697129,0.920575,0.9509144,1,0.3384614,2
37602,2023-01-20 11:10:35.302599,269797132,0.9205331,0.9508881,1,0.3376721,2
37635,2023-01-20 11:10:35.402599,269897151,0.9205312,0.9508868,1,0.337878,2
37668,2023-01-20 11:10:35.502544,269997124,0.9204787,0.9508538,1,0.3384095,2
37703,2023-01-20 11:10:35.602573,270097181,0.920428,0.9508218,1,0.3358749,2
37736,2023-01-20 11:10:35.702548,270197159,0.9204463,0.9508334,1,0.3387599,2
37770,2023-01-20 11:10:35.802514,270297127,0.9204699,0.9508482,1,0.3408686,2
37800,2023-01-20 11:10:35.902491,270397095,0.9204091,0.9508099,1,0.3390962,2
37833,2023-01-20 11:10:36.002533,270497129,0.9204955,0.9508644,1,0.3371614,2
37864,2023-01-20 11:10:36.102504,270597104,0.9204623,0.9508434,1,0.3383298,2
37900,2023-01-20 11:10:36.202587,270697191,0.920375,0.9507884,1,0.338337,2
37931,2023-01-20 11:10:36.302551,270797167,0.9202988,0.9507403,1,0.3406049,2
37964,2023-01-20 11:10:36.402492,270897121,0.9202865,0.9507326,1,0.3495172,2
37995,2023-01-20 11:10:36.502419,270997095,0.9202889,0.9507341,1,0.3424927,2
38030,2023-01-20 11:10:36.602411,271097133,0.9203666,0.9507831,1,0.3429011,2
38062,2023-01-20 11:10:36.702436,271197147,0.9202995,0.9507408,1,0.3421211,2
38096,2023-01-20 11:10:36.802440,271297140,0.9203603,0.9507791,1,0.3459446,2
38126,2023-01-20 11:10:36.902488,271397146,0.9203258,0.9507574,1,0.3465481,2
38159,2023-01-20 11:10:37.002514,271497131,0.9203189,0.950753,1,0.3415373,2
38190,2023-01-20 11:10:37.102474,271597097,0.9202514,0.9507105,1,0.3426996,2
38226,2023-01-20 11:10:37.202517,271697145,0.9202378,0.9507019,1,0.3456453,2
38257,2023-01-20 11:10:37.302521,271797167,0.9201724,0.9506606,1,0.3419967,2
38291,2023-01-20 11:10:37.402451,271897115,0.9201995,0.9506777,1,0.3423589,2
38322,2023-01-20 11:10:37.502477,271997151,0.9202052,0.9506813,1,0.3404872,2
38357,2023-01-20 11:10:37.602453,272097137,0.920149,0.9506459,1,0.3369091,2
38389,2023-01-20 11:10:37.702479,272197139,0.9201047,0.950618,1,0.338827,2
38423,2023-01-20 11:10:37.802497,272297134,0.9200156,0.9505618,1,0.338963,2
38453,2023-01-20 11:10:37.902745,272397377,0.9199234,0.9505036,1,0.3380692,2
38486,2023-01-20 11:10:38.002507,272497135,0.9199061,0.9504927,1,0.3379581,2
38517,2023-01-20 11:10:38.102476,272597108,0.9198518,0.9504585,1,0.3354272,2
38552,2023-01-20 11:10:38.202566,272697201,0.9198554,0.9504607,1,0.3411736,2
38583,2023-01-20 11:10:38.302501,272797131,0.9198524,0.9504588,1,0.3392567,2
38616,2023-01-20 11:10:38.402481,272897107,0.9198591,0.9504631,1,0.3388655,2
38647,2023-01-20 11:10:38.502454,272997112,0.9198362,0.9504486,1,0.3365598,2
38682,2023-01-20 11:10:38.602446,273097135,0.9198469,0.9504554,1,0.3354943,2
38714,2023-01-20 11:10:38.702472,273197135,0.9198277,0.9504433,1,0.3352492,2
38748,2023-01-20 11:10:38.802550,273297187,0.9197891,0.9504189,1,0.3358669,2
38778,2023-01-20 11:10:38.902762,273397389,0.9197677,0.9504054,1,0.3380391,2
38811,2023-01-20 11:10:39.002511,273497128,0.9197103,0.9503692,1,0.3356944,2
38842,2023-01-20 11:10:39.102479,273597104,0.9196758,0.9503475,1,0.3366081,2
38877,2023-01-20 11:10:39.202507,273697140,0.9196524,0.9503327,1,0.3353723,2
38909,2023-01-20 11:10:39.302497,273797148,0.9196414,0.9503257,1,0.3346732,2
38942,2023-01-20 11:10:39.402442,273897110,0.9196529,0.950333,1,0.3375329,2
38973,2023-01-20 11:10:39.502464,273997137,0.9195902,0.9502935,1,0.3350461,2
39010,2023-01-20 11:10:39.602449,274097126,0.9196622,0.9503389,1,0.3333592,2
39042,2023-01-20 11:10:39.702475,274197137,0.9196044,0.9503024,1,0.333551,2
39076,2023-01-20 11:10:39.802478,274297126,0.9195521,0.9502695,1,0.3353897,2
39106,2023-01-20 11:10:39.902719,274397380,0.9194508,0.9502056,1,0.3377652,2
39139,2023-01-20 11:10:40.002445,274497119,0.9194356,0.9501959,1,0.3357501,2
39170,2023-01-20 11:10:40.102489,274597142,0.9194227,0.9501878,1,0.333737,2
39205,2023-01-20 11:10:40.202513,274697147,0.9194801,0.950224,1,0.3348482,2
39237,2023-01-20 11:10:40.302496,274797138,0.9194535,0.9502072,1,0.335093,2
39270,2023-01-20 11:10:40.402461,274897110,0.9193677,0.9501531,1,0.3363904,2
39302,2023-01-20 11:10:40.502412,274997080,0.9193337,0.9501317,1,0.3373351,2
39338,2023-01-20 11:10:40.602450,275097137,0.9193148,0.9501197,1,0.3351459,2
39372,2023-01-20 11:10:40.702474,275197143,0.9193119,0.9501179,1,0.3401847,2
39407,2023-01-20 11:10:40.802553,275297205,0.9192877,0.9501027,1,0.339786,2
39437,2023-01-20 11:10:40.902735,275397374,0.9193485,0.950141,1,0.3402281,2
39470,2023-01-20 11:10:41.002485,275497112,0.9193364,0.9501334,1,0.3408652,2
39501,2023-01-20 11:10:41.102474,275597096,0.9193153,0.9501201,1,0.3423281,2
39536,2023-01-20 11:10:41.202530,275697147,0.919319,0.9501224,1,0.3391819,2
39568,2023-01-20 11:10:41.302531,275797144,0.919318,0.9501218,1,0.3422782,2
39601,2023-01-20 11:10:41.402572,275897182,0.9192814,0.9500987,1,0.3397846,2
39632,2023-01-20 11:10:41.502500,275997154,0.9192531,0.9500808,1,0.3384967,2
39667,2023-01-20 11:10:41.602451,276097146,0.9192997,0.9501102,1,0.337408,2
39700,2023-01-20 11:10:41.702549,276197218,0.9192317,0.9500673,1,0.3361209,2
39734,2023-01-20 11:10:41.802474,276297117,0.919163,0.9500239,1,0.3371662,2
39764,2023-01-20 11:10:41.902721,276397372,0.9191334,0.9500053,1,0.3383793,2
39797,2023-01-20 11:10:42.002464,276497122,0.9191002,0.9499843,1,0.3387311,2
39828,2023-01-20 11:10:42.102516,276597147,0.9190548,0.9499557,1,0.3386007,2
39863,2023-01-20 11:10:42.202543,276697148,0.9189945,0.9499177,1,0.3397748,2
39895,2023-01-20 11:10:42.302536,276797147,0.9189448,0.9498863,1,0.337346,2
39928,2023-01-20 11:10:42.402494,276897112,0.9189584,0.9498948,1,0.3373537,2
39959,2023-01-20 11:10:42.502441,276997104,0.9189354,0.9498804,1,0.3375148,2
39994,2023-01-20 11:10:42.602442,277097147,0.9189636,0.9498981,1,0.3434036,2
40026,2023-01-20 11:10:42.702440,277197122,0.9189418,0.9498844,1,0.338995,2
40109,2023-01-20 11:10:42.802485,277297144,0.9189505,0.9498899,1,0.3367685,2
40139,2023-01-20 11:10:42.902565,277397199,0.9189408,0.9498838,1,0.33784,2
40172,2023-01-20 11:10:43.002504,277497115,0.9189282,0.9498758,1,0.3346604,2
40203,2023-01-20 11:10:43.102487,277597106,0.9188817,0.9498465,1,0.3358896,2
40238,2023-01-20 11:10:43.202532,277697157,0.918846,0.9498239,1,0.3353741,2
40270,2023-01-20 11:10:43.302535,277797143,0.9188059,0.9497986,1,0.3365933,2
40303,2023-01-20 11:10:43.402331,277897151,0.9187824,0.9497838,1,0.3302493,2
40334,2023-01-20 11:10:43.493405,277997130,0.9188027,0.9497966,1,0.3330011,2
40367,2023-01-20 11:10:43.584489,278097119,0.9187574,0.9497681,1,0.3312731,2
40401,2023-01-20 11:10:43.682981,278197127,0.9186381,0.9496928,1,0.3329207,2
40433,2023-01-20 11:10:43.782996,278297139,0.9186494,0.9496999,1,0.3335814,2
40466,2023-01-20 11:10:43.883175,278397324,0.9186087,0.9496742,1,0.3325194,2
40497,2023-01-20 11:10:43.982949,278497106,0.9186185,0.9496804,1,0.3341054,2
40530,2023-01-20 11:10:44.082978,278597148,0.9185404,0.9496311,1,0.3356171,2
40563,2023-01-20 11:10:44.182959,278697144,0.9185505,0.9496375,1,0.3352842,2
40597,2023-01-20 11:10:44.282931,278797118,0.9185565,0.9496413,1,0.3345382,2
40628,2023-01-20 11:10:44.382924,278897110,0.9186341,0.9496902,1,0.336598,2
40661,2023-01-20 11:10:44.482894,278997105,0.9185708,0.9496503,1,0.3361915,2
40694,2023-01-20 11:10:44.582940,279097182,0.9185845,0.9496589,1,0.3393938,2
40728,2023-01-20 11:10:44.682948,279197176,0.9185794,0.9496557,1,0.338121,2
40760,2023-01-20 11:10:44.782922,279297128,0.9185337,0.9496269,1,0.3343829,2
40792,2023-01-20 11:10:44.882900,279397123,0.9185804,0.9496564,1,0.3349056,2
40823,2023-01-20 11:10:44.982923,279497172,0.9185292,0.9496241,1,0.334109,2
40856,2023-01-20 11:10:45.091873,279597107,0.9185163,0.9496159,1,0.3336998,2
40891,2023-01-20 11:10:45.202300,279697146,0.9185075,0.9496104,1,0.3358389,2
40923,2023-01-20 11:10:45.293302,279797132,0.9184768,0.949591,1,0.3368767,2
40954,2023-01-20 11:10:45.384435,279897261,0.9184453,0.9495711,1,0.3362538,2
40987,2023-01-20 11:10:45.482736,279997107,0.9184604,0.9495806,1,0.336161,2
41022,2023-01-20 11:10:45.582849,280097229,0.9184261,0.949559,1,0.3406792,2
41056,2023-01-20 11:10:45.682805,280197132,0.9184132,0.9495508,1,0.3459765,2
41088,2023-01-20 11:10:45.782938,280297197,0.918417,0.9495533,1,0.339482,2
41121,2023-01-20 11:10:45.882837,280397142,0.9184248,0.9495581,1,0.342487,2
41153,2023-01-20 11:10:45.983018,280497392,0.9184379,0.9495664,1,0.3431013,2
41186,2023-01-20 11:10:46.082719,280597095,0.9184396,0.9495675,1,0.3450354,2
41219,2023-01-20 11:10:46.182953,280697317,0.9183723,0.949525,1,0.345022,2
41253,2023-01-20 11:10:46.282763,280797121,0.9183621,0.9495186,1,0.3411193,2
41284,2023-01-20 11:10:46.382872,280897226,0.9183159,0.9494894,1,0.3373856,2
41317,2023-01-20 11:10:46.482735,280997113,0.9182999,0.9494793,1,0.3436883,2
41350,2023-01-20 11:10:46.582913,281097321,0.9182302,0.9494354,1,0.3393066,2
41384,2023-01-20 11:10:46.682807,281197198,0.9182125,0.9494241,1,0.3430454,2
41416,2023-01-20 11:10:46.782858,281297222,0.9181905,0.9494103,1,0.3474492,2
41448,2023-01-20 11:10:46.882750,281397108,0.918144,0.9493809,1,0.3440026,2
41479,2023-01-20 11:10:46.982852,281497209,0.9180953,0.9493502,1,0.3403942,2
41512,2023-01-20 11:10:47.082745,281597107,0.9180783,0.9493394,1,0.345001,2
41545,2023-01-20 11:10:47.182868,281697236,0.9180233,0.9493047,1,0.3404977,2
41579,2023-01-20 11:10:47.282810,281797174,0.9180238,0.9493051,1,0.3410578,2
41610,2023-01-20 11:10:47.382846,281897205,0.918018,0.9493014,1,0.3437962,2
41643,2023-01-20 11:10:47.482715,281997095,0.9179483,0.9492574,1,0.3489299,2
41676,2023-01-20 11:10:47.582747,282097154,0.9179288,0.949245,1,0.3448578,2
41710,2023-01-20 11:10:47.682748,282197142,0.9179345,0.9492487,1,0.3452694,2
41742,2023-01-20 11:10:47.782862,282297236,0.9180019,0.9492912,1,0.3469418,2
41774,2023-01-20 11:10:47.882743,282397129,0.9179409,0.9492527,1,0.3460858,2
41805,2023-01-20 11:10:47.982744,282497149,0.9179575,0.9492632,1,0.34624,2
41838,2023-01-20 11:10:48.082721,282597110,0.9179105,0.9492335,1,0.3424042,2
41872,2023-01-20 11:10:48.182765,282697130,0.9179323,0.9492473,1,0.3394819,2
41906,2023-01-20 11:10:48.282780,282797141,0.917931,0.9492465,1,0.3434756,2
41937,2023-01-20 11:10:48.382744,282897106,0.9178165,0.9491742,1,0.3433707,2
41970,2023-01-20 11:10:48.482710,282997110,0.9177721,0.9491462,1,0.3401227,2
42003,2023-01-20 11:10:48.582728,283097175,0.917752,0.9491335,1,0.3450595,2
42037,2023-01-20 11:10:48.682725,283197142,0.9177256,0.9491168,1,0.3410573,2
42069,2023-01-20 11:10:48.782756,283297127,0.9177069,0.949105,1,0.3382786,2
42101,2023-01-20 11:10:48.882771,283397134,0.9176812,0.9490888,1,0.342825,2
42132,2023-01-20 11:10:48.982751,283497113,0.9176172,0.9490483,1,0.3411011,2
42165,2023-01-20 11:10:49.082752,283597112,0.9175434,0.9490017,1,0.3392342,2
42198,2023-01-20 11:10:49.182785,283697143,0.9175557,0.9490095,1,0.3451241,2
42232,2023-01-20 11:10:49.282808,283797168,0.9175426,0.9490013,1,0.3420553,2
42263,2023-01-20 11:10:49.382770,283897133,0.9174743,0.9489581,1,0.3415005,2
42296,2023-01-20 11:10:49.482713,283997099,0.9175056,0.9489779,1,0.3411433,2
42330,2023-01-20 11:10:49.582716,284097128,0.9175331,0.9489952,1,0.339772,2
42364,2023-01-20 11:10:49.682743,284197141,0.9175001,0.9489744,1,0.3408942,2
42396,2023-01-20 11:10:49.782755,284297129,0.9174026,0.9489128,1,0.3378037,2
42428,2023-01-20 11:10:49.882800,284397165,0.9173487,0.9488788,1,0.3405681,2
42459,2023-01-20 11:10:49.982761,284497120,0.9172769,0.9488334,1,0.3401751,2
42491,2023-01-20 11:10:50.082743,284597099,0.9173183,0.9488596,1,0.3379903,2
42524,2023-01-20 11:10:50.182771,284697125,0.9173743,0.948895,1,0.3402772,2
42558,2023-01-20 11:10:50.282773,284797132,0.9173265,0.9488648,1,0.3410635,2
42590,2023-01-20 11:10:50.382731,284897095,0.9172701,0.9488292,1,0.3389045,2
42623,2023-01-20 11:10:50.482701,284997101,0.9172865,0.9488395,1,0.3413354,2
42658,2023-01-20 11:10:50.582736,285097178,0.9172187,0.9487967,1,0.3434003,2
42692,2023-01-20 11:10:50.682718,285197131,0.9171637,0.9487619,1,0.3382236,2
42724,2023-01-20 11:10:50.782748,285297117,0.9171886,0.9487777,1,0.3425187,2
42756,2023-01-20 11:10:50.882754,285397113,0.9171774,0.9487706,1,0.3429258,2
42788,2023-01-20 11:10:50.982767,285497123,0.9171698,0.9487658,1,0.3394723,2
42821,2023-01-20 11:10:51.082736,285597112,0.9171915,0.9487795,1,0.34143,2
42854,2023-01-20 11:10:51.182770,285697171,0.9171401,0.948747,1,0.3408353,2
42888,2023-01-20 11:10:51.282744,285797134,0.9171286,0.9487398,1,0.3451991,2
42919,2023-01-20 11:10:51.382740,285897111,0.9171486,0.9487525,1,0.3425295,2
42952,2023-01-20 11:10:51.482708,285997095,0.9171448,0.94875,1,0.3478954,2
42985,2023-01-20 11:10:51.582733,286097143,0.9171386,0.9487461,1,0.3464403,2
43019,2023-01-20 11:10:51.682763,286197155,0.9171233,0.9487364,1,0.3472393,2
43051,2023-01-20 11:10:51.782766,286297131,0.9171038,0.9487242,1,0.345252,2
43083,2023-01-20 11:10:51.882806,286397168,0.917082,0.9487104,1,0.3456117,2
43114,2023-01-20 11:10:51.982729,286497095,0.9170529,0.948692,1,0.3466378,2
43147,2023-01-20 11:10:52.082732,286597094,0.9170442,0.9486865,1,0.3510654,2
43180,2023-01-20 11:10:52.182773,286697131,0.917003,0.9486604,1,0.346692,2
43214,2023-01-20 11:10:52.282793,286797150,0.9170727,0.9487045,1,0.3431174,2
43245,2023-01-20 11:10:52.382756,286897114,0.9169995,0.9486582,1,0.3469931,2
43279,2023-01-20 11:10:52.482763,286997133,0.917027,0.9486756,1,0.3467281,2
43312,2023-01-20 11:10:52.582780,287097165,0.9169283,0.9486133,1,0.3424077,2
43346,2023-01-20 11:10:52.675311,287197132,0.9169114,0.9486026,1,0.3472106,2
43378,2023-01-20 11:10:52.766321,287297125,0.9168758,0.9485801,1,0.3442317,2
43410,2023-01-20 11:10:52.869907,287397128,0.9168659,0.9485739,1,0.3461705,2
43441,2023-01-20 11:10:52.980845,287497105,0.9169247,0.948611,1,0.347575,2
43474,2023-01-20 11:10:53.082721,287597104,0.9168686,0.9485756,1,0.3457034,2
43507,2023-01-20 11:10:53.182796,287697198,0.9167911,0.9485266,1,0.3460007,2
43541,2023-01-20 11:10:53.282758,287797141,0.9168597,0.94857,1,0.3459517,2
43572,2023-01-20 11:10:53.382744,287897100,0.9167752,0.9485165,1,0.3485125,2
43605,2023-01-20 11:10:53.482733,287997108,0.9167804,0.9485198,1,0.3418743,2
43638,2023-01-20 11:10:53.582735,288097137,0.9168305,0.9485515,1,0.3452891,2
43672,2023-01-20 11:10:53.682733,288197130,0.9168196,0.9485446,1,0.3462678,2
43704,2023-01-20 11:10:53.782797,288297181,0.9167816,0.9485206,1,0.3450234,2
43736,2023-01-20 11:10:53.875236,288397120,0.9167495,0.9485003,1,0.3505256,2
43767,2023-01-20 11:10:53.966168,288497119,0.9166934,0.9484649,1,0.3474225,2
43800,2023-01-20 11:10:54.062807,288597107,0.9166925,0.9484643,1,0.3474186,2
43833,2023-01-20 11:10:54.162869,288697130,0.9166611,0.9484445,1,0.3471264,2
43867,2023-01-20 11:10:54.262872,288797119,0.9166962,0.9484667,1,0.3483671,2
43898,2023-01-20 11:10:54.362853,288897101,0.9166738,0.9484525,1,0.3467648,2
43931,2023-01-20 11:10:54.462835,288997152,0.9166575,0.9484422,1,0.3457524,2
43964,2023-01-20 11:10:54.562703,289097129,0.9166488,0.9484367,1,0.3454593,2
43999,2023-01-20 11:10:54.662674,289197109,0.9166044,0.9484087,1,0.3478823,2
44031,2023-01-20 11:10:54.762737,289297123,0.9165696,0.9483867,1,0.3456369,2
44063,2023-01-20 11:10:54.862764,289397139,0.9165813,0.9483941,1,0.3435197,2
44094,2023-01-20 11:10:54.962715,289497100,0.9165691,0.9483864,1,0.3438463,2
44127,2023-01-20 11:10:55.062767,289597145,0.916558,0.9483793,1,0.3487658,2
44160,2023-01-20 11:10:55.162770,289697130,0.9164277,0.948297,1,0.347807,2
44194,2023-01-20 11:10:55.262762,289797123,0.9163721,0.9482619,1,0.3491186,2
44225,2023-01-20 11:10:55.362725,289897098,0.9163495,0.9482476,1,0.3478276,2
44258,2023-01-20 11:10:55.462756,289997114,0.9163613,0.9482551,1,0.3493133,2
44293,2023-01-20 11:10:55.562785,290097112,0.9163389,0.9482409,1,0.3479042,2
44327,2023-01-20 11:10:55.662821,290197150,0.9162942,0.9482127,1,0.3439234,2
44359,2023-01-20 11:10:55.762822,290297173,0.9163231,0.9482309,1,0.3472403,2
44391,2023-01-20 11:10:55.862768,290397134,0.916286,0.9482075,1,0.3460892,2
44422,2023-01-20 11:10:55.962728,290497105,0.9162668,0.9481954,1,0.3469064,2
44456,2023-01-20 11:10:56.062737,290597120,0.9162689,0.9481967,1,0.3485636,2
44489,2023-01-20 11:10:56.162747,290697132,0.9162162,0.9481634,1,0.3442447,2
44523,2023-01-20 11:10:56.262742,290797125,0.9162213,0.9481666,1,0.345467,2
44554,2023-01-20 11:10:56.362786,290897164,0.9161445,0.9481182,1,0.3440091,2
44587,2023-01-20 11:10:56.462739,290997144,0.916106,0.9480938,1,0.3416614,2
44620,2023-01-20 11:10:56.562664,291097116,0.9160846,0.9480803,1,0.3504747,2
44654,2023-01-20 11:10:56.662694,291197134,0.916007,0.9480312,1,0.3394296,2
44687,2023-01-20 11:10:56.762714,291297107,0.9159887,0.9480196,1,0.3403231,2
44719,2023-01-20 11:10:56.862758,291397136,0.9159779,0.9480128,1,0.345141,2
44750,2023-01-20 11:10:56.962724,291497107,0.9158717,0.9479457,1,0.339249,2
44783,2023-01-20 11:10:57.062742,291597141,0.9159241,0.9479788,1,0.3436826,2
44816,2023-01-20 11:10:57.162717,291697137,0.9159083,0.9479688,1,0.3428547,2
44850,2023-01-20 11:10:57.262706,291797125,0.9158717,0.9479457,1,0.3457578,2
44881,2023-01-20 11:10:57.362701,291897106,0.9159287,0.9479817,1,0.3419018,2
44914,2023-01-20 11:10:57.462694,291997104,0.9158598,0.9479382,1,0.3427825,2
44947,2023-01-20 11:10:57.562709,292097136,0.9158107,0.9479071,1,0.3459608,2
